"id","path_id","level_id","component_added","stress","median","verification","diff","pdiff","context_name","context_type","component_type","example","classification"
"3ffdff7ffeff6bd7fbffff76bdfe3bf",4,97.2,"m.list_insert.1.pre.imp.17.-1",128,23.3904947375,"gradual",23.381936839,273220.5,"list_insert","pre","imp","list","max"
"3ffdff7efeffebd7fbffff76bdfe3bf",15,97.2,"m.list_insert.1.pre.imp.17.-1",64,1.4298906,"gradual",1.426820175,46469.8,"list_insert","pre","imp","list","max"
"3ffdff7efeffebd7fbffff76bdfe3bf",15,97.2,"m.list_insert.1.pre.imp.17.-1",128,23.4705483895,"gradual",23.4622899335,284100.2,"list_insert","pre","imp","list","max"
"3ffdff7ffeffabd7fbffff57bdfe7ff",2,99.1,"m.list_insert.1.pre.imp.17.-1",128,0.2830297085,"gradual",0.2739024465,3000.9,"list_insert","pre","imp","list","max"
"3ffdff7efeffebd7fbffffd6bdfefbf",14,99.1,"p.sortedSeg.6.pred.imp.40.-1",128,0.282683977,"gradual",0.273955267,3138.6,"sortedSeg","pred","imp","list","max"
"3ffdff7ffeffebd7fbfbff5ebdffbbf",17,99.1,"m.list_insert.1.pre.imp.17.-1",32,0.0984887315,"gradual",0.0964872685,4820.8,"list_insert","pre","imp","list","max"
"3ffdff7ffeffebd7fbfbff5ebdffbbf",17,99.1,"m.list_insert.1.pre.imp.17.-1",64,1.4434964215,"gradual",1.440069953,42027.8,"list_insert","pre","imp","list","max"
"3ffdff7ffeffebd7fbfbff5ebdffbbf",17,99.1,"m.list_insert.1.pre.imp.17.-1",128,23.0153280075,"gradual",23.0066557665,265290.8,"list_insert","pre","imp","list","max"
"3ffdff7ffaffebd7fbffff57bdfef7f",19,99.1,"m.list_insert.1.pre.imp.17.-1",128,0.298268415,"gradual",0.285048422,2156.2,"list_insert","pre","imp","list","max"
"3ffdff7ffeffeb97fbffff76bdff9ff",28,99.1,"p.sortedSegHelper.6.pred.imp.41.-1",64,1.356826594,"gradual",1.3530680985,36000.3,"sortedSegHelper","pred","imp","list","max"
