"id","path_id","level_id","component_added","stress","median","verification","diff"
"7cffabfa3d3b67dff4ea",2,56,"m.list_insert.4.unfold.45",40,2118235,"gradual",-271111
"7cffabfa3d3b67dff4ea",2,56,"m.list_insert.4.unfold.45",44,2310783,"gradual",-201312
"7cffabfa3d3b67dff4ea",2,56,"m.list_insert.4.unfold.45",48,2538079,"gradual",-195391
"7cffabfa3d3b67dff4ea",2,56,"m.list_insert.4.unfold.45",52,2640147,"gradual",-264951
"7cffabfa3d3b67dff4ea",2,56,"m.list_insert.4.unfold.45",56,2939912,"gradual",-248762
"5efccb57ea5ded7df7db",5,56,"m.list_insert.5.inv.57",16,1952105,"gradual",-204809
"5efccb57ea5ded7df7db",5,56,"m.list_insert.5.inv.57",60,34638887,"gradual",-271948
"5efccb57ea5ded7df7db",5,56,"m.list_insert.5.inv.57",64,41188205,"gradual",-1052690
"7cffabfa3dbb67dff4ea",2,57,"m.create_list.3.fold.39",64,3292227,"gradual",-452500
"5efccf57ea5ded7df7db",5,57,"m.appendLemmaLoopBody.1.pre.20",60,34415063,"gradual",-223824
"38737fc2bfbcffff7e6f",3,58,"m.appendLemmaLoopBody.2.post.29",40,1762520,"gradual",-225330
"5efccf57ea5fed7df7db",5,58,"m.list_insert.4.unfold.45",52,23383034,"gradual",-367211
"77ad7fffdfdf7e4dcfc4",4,59,"m.appendLemmaAfterLoopBody.1.pre.4",44,1969302,"gradual",-231949
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",8,910508,"gradual",-212902
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",12,996185,"gradual",-458154
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",16,1064941,"gradual",-862732
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",20,1162559,"gradual",-1528067
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",24,1228011,"gradual",-2444092
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",28,1392108,"gradual",-3721698
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",32,1490745,"gradual",-5323877
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",36,1706152,"gradual",-7312668
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",40,1868418,"gradual",-9927261
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",44,2057095,"gradual",-12875992
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",48,2336716,"gradual",-16480416
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",52,2504988,"gradual",-20878046
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",56,2672691,"gradual",-25856747
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",60,2989929,"gradual",-31482812
"5efccf57ea5fed7dffdb",5,59,"m.list_insert.3.fold.67",64,3165350,"gradual",-37996331
"45bf7d9fa7ed9fbeeffb",6,59,"p.sortedSegHelper.6.pred.74",28,5292521,"gradual",-432501
"45bf7d9fa7ed9fbeeffb",6,59,"p.sortedSegHelper.6.pred.74",32,7066803,"gradual",-258689
"45bf7d9fa7ed9fbeeffb",6,59,"p.sortedSegHelper.6.pred.74",36,9117000,"gradual",-292148
"45bf7d9fa7ed9fbeeffb",6,59,"p.sortedSegHelper.6.pred.74",48,19065476,"gradual",-352793
"45bf7d9fa7ed9fbeeffb",6,59,"p.sortedSegHelper.6.pred.74",56,28667648,"gradual",-1129918
"45bf7d9fa7ed9fbeeffb",6,59,"p.sortedSegHelper.6.pred.74",60,34409443,"gradual",-196677
"5dfbb79fb6fff31dfee7",0,60,"m.list_insert.3.fold.48",52,2394220,"gradual",-306347
"5efcdf57ea5fed7dffdb",5,60,"m.appendLemmaLoopBody.1.pre.18",48,2154522,"gradual",-182194
"45bf7d9fa7ed9fbeefff",6,60,"p.sortedSegHelper.6.pred.76",44,14917444,"gradual",-560310
"45bf7d9fa7ed9fbeefff",6,60,"p.sortedSegHelper.6.pred.76",52,23408398,"gradual",-240156
"45bf7d9fa7ed9fbeefff",6,60,"p.sortedSegHelper.6.pred.76",64,41242536,"gradual",-556433
"7b7afe5fff775fdbcfda",1,61,"m.list_insert.5.inv.52",8,931186,"gradual",-185366
"7b7afe5fff775fdbcfda",1,61,"m.list_insert.5.inv.52",56,2556556,"gradual",-180094
"7b7afe5fff775fdbcfda",1,61,"m.list_insert.5.inv.52",60,2742098,"gradual",-179144
"7b7afe5fff775fdbcfda",1,61,"m.list_insert.5.inv.52",64,3011202,"gradual",-217667
"45bf7d9fa7ed9ffeefff",6,61,"m.list_insert.5.inv.56",0,809515,"gradual",-205801
"45bf7d9fa7ed9ffeefff",6,61,"m.list_insert.5.inv.56",12,1360374,"gradual",-393813
"45bf7d9fa7ed9ffeefff",6,61,"m.list_insert.5.inv.56",16,1871615,"gradual",-309356
"45bf7d9fa7ed9ffeefff",6,61,"m.list_insert.5.inv.56",24,3664473,"gradual",-211894
"45bf7d9fa7ed9ffeefff",6,61,"m.list_insert.5.inv.56",60,34538256,"gradual",-179826
"7fad7fffffdf7e6dcfc4",4,62,"m.list_insert.5.inv.57",36,1654833,"gradual",-249387
"7fad7fffffdf7e6dcfc4",4,62,"m.list_insert.5.inv.57",44,1907801,"gradual",-183571
"7fad7fffffdf7e6dcfc4",4,62,"m.list_insert.5.inv.57",48,2052235,"gradual",-191989
"7fad7fffffdf7e6dcfc4",4,62,"m.list_insert.5.inv.57",60,2570291,"gradual",-260689
"7fad7fffffdf7e6dcfc4",4,62,"m.list_insert.5.inv.57",64,2830117,"gradual",-249750
"47bf7d9fa7ed9ffeefff",6,62,"m.appendLemmaAfterLoopBody.1.pre.5",64,41215027,"gradual",-608419
"7b7afe5ffff75fdbcfde",1,63,"p.sortedSegHelper.6.pred.76",24,1295996,"gradual",-198882
"47bf7d9fa7ed9ffeffff",6,63,"m.list_insert.3.fold.66",64,40986400,"gradual",-228627
"4fbf7d9fa7ed9ffeffff",6,64,"m.appendLemmaAfterLoopBody.1.pre.3",52,23413985,"gradual",-349078
"4fbf7d9fa7ed9ffeffff",6,64,"m.appendLemmaAfterLoopBody.1.pre.3",56,28693864,"gradual",-569993
"7bfbfa1aff7b9fff7fbf",7,64,"m.appendLemmaAfterLoopBody.3.fold.14",56,28457804,"gradual",-193975
"7efffbfebdbbe7dff5eb",2,65,"m.appendLemmaLoopBody.1.pre.18",56,51968868,"gradual",-364330
"7bfbfa5aff7b9fff7fbf",7,65,"m.appendLemmaLoopBody.1.pre.24",60,34527509,"gradual",-237672
"7efffbfefdbbe7dff5eb",2,66,"m.appendLemmaLoopBody.2.post.32",44,26817768,"gradual",-200564
"7efffbfefdbbe7dff5eb",2,66,"m.appendLemmaLoopBody.2.post.32",60,63301996,"gradual",-432052
"7fef7fffffff7e7dcfc4",4,66,"m.create_list.3.fold.41",36,1620162,"gradual",-203002
"4fbf7fbfa7ed9ffeffff",6,66,"m.appendLemmaLoopBody.1.pre.25",36,9145144,"gradual",-185541
"4fbf7fbfa7ed9ffeffff",6,66,"m.appendLemmaLoopBody.1.pre.25",40,11832566,"gradual",-228497
"4fbf7fbfa7ed9ffeffff",6,66,"m.appendLemmaLoopBody.1.pre.25",48,18834264,"gradual",-472629
"4fbf7fbfa7ed9ffeffff",6,66,"m.appendLemmaLoopBody.1.pre.25",52,23428535,"gradual",-205322
"4fbf7fbfa7ed9ffeffff",6,66,"m.appendLemmaLoopBody.1.pre.25",56,28606197,"gradual",-745897
"4fbf7fbfa7ed9ffeffff",6,66,"m.appendLemmaLoopBody.1.pre.25",60,34300607,"gradual",-992266
"4fbf7fbfa7ed9ffeffff",6,66,"m.appendLemmaLoopBody.1.pre.25",64,41182025,"gradual",-401062
"7efffbfefdbbf7dff5eb",2,67,"m.list_insert.3.fold.50",56,52338153,"gradual",-213334
"5fbf7fbfa7ed9ffeffff",6,67,"m.appendLemmaAfterLoopBody.1.pre.2",44,14982387,"gradual",-230535
"7bfbfa5bff7bbfff7fbf",7,67,"m.appendLemmaLoopBody.2.post.30",40,11650042,"gradual",-260585
"7bfbfa5bff7bbfff7fbf",7,67,"m.appendLemmaLoopBody.2.post.30",60,34554825,"gradual",-433794
"7bfbfa5bff7bbfff7fbf",7,67,"m.appendLemmaLoopBody.2.post.30",64,41494360,"gradual",-204095
"7efffbfffdbbf7dff5eb",2,68,"m.appendLemmaLoopBody.2.post.30",52,42774693,"gradual",-606253
"5fffdf5febdffd7fffdb",5,68,"m.appendLemmaAfterLoopBody.4.unfold.13",24,1273049,"gradual",-434110
"5fbf7fbfb7ed9ffeffff",6,68,"m.appendLemmaLoopBody.4.unfold.34",52,23354129,"gradual",-411088
"5fbf7fbfb7ed9ffeffff",6,68,"m.appendLemmaLoopBody.4.unfold.34",60,34439508,"gradual",-556355
"7efffffffdbbf7dff5eb",2,69,"m.appendLemmaLoopBody.1.pre.20",48,34329781,"gradual",-385280
"7efffffffdbbf7dff5eb",2,69,"m.appendLemmaLoopBody.1.pre.20",56,52215693,"gradual",-777993
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",8,971588,"gradual",-192423
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",12,983118,"gradual",-473132
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",16,1093186,"gradual",-913674
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",20,1215061,"gradual",-1538684
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",24,1279713,"gradual",-2431870
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",28,1438358,"gradual",-3638910
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",32,1539331,"gradual",-5383803
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",36,1698662,"gradual",-7497342
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",40,1825481,"gradual",-9984591
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",44,2031560,"gradual",-13168967
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",48,2252020,"gradual",-16613134
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",52,2469544,"gradual",-20924563
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",56,2677606,"gradual",-26191422
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",60,3000177,"gradual",-31590434
"7bfbfe5bff7bffff7fbf",7,69,"m.list_insert.3.fold.48",64,3191820,"gradual",-38525644
"7b7ffe7ffff7dfdfefdf",1,70,"m.appendLemmaAfterLoopBody.2.post.12",16,1200415,"gradual",-202513
"7b7ffe7ffff7dfdfefdf",1,70,"m.appendLemmaAfterLoopBody.2.post.12",24,1385643,"gradual",-214290
"7b7ffe7ffff7dfdfefdf",1,70,"m.appendLemmaAfterLoopBody.2.post.12",32,1707873,"gradual",-184846
"7b7ffe7ffff7dfdfefdf",1,70,"m.appendLemmaAfterLoopBody.2.post.12",44,2200126,"gradual",-193630
"7b7ffe7ffff7dfdfefdf",1,70,"m.appendLemmaAfterLoopBody.2.post.12",48,2400757,"gradual",-227462
"7b7ffe7ffff7dfdfefdf",1,70,"m.appendLemmaAfterLoopBody.2.post.12",52,2524092,"gradual",-238460
"7b7ffe7ffff7dfdfefdf",1,70,"m.appendLemmaAfterLoopBody.2.post.12",56,2785161,"gradual",-222631
"7b7ffe7ffff7dfdfefdf",1,70,"m.appendLemmaAfterLoopBody.2.post.12",60,3105224,"gradual",-188525
"7efffffffdbbf7dff5fb",2,70,"p.sortedSegHelper.6.pred.74",60,63888608,"gradual",-373115
"7efffffffdbbf7dff5fb",2,70,"p.sortedSegHelper.6.pred.74",64,77128859,"gradual",-895054
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",8,904581,"gradual",-179373
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",12,990948,"gradual",-455203
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",16,1042428,"gradual",-857575
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",20,1179734,"gradual",-1513169
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",24,1236394,"gradual",-2602643
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",28,1396471,"gradual",-3741244
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",32,1485391,"gradual",-5457265
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",36,1659452,"gradual",-7450972
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",40,1886700,"gradual",-12205665
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",44,2013465,"gradual",-13498984
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",48,2169027,"gradual",-17241049
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",52,2570315,"gradual",-21399706
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",56,2617734,"gradual",-26224867
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",60,2881292,"gradual",-32272081
"5fbf7fbfb7eddfffffff",6,70,"m.list_insert.3.fold.48",64,3118354,"gradual",-38610733
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",0,1032806,"gradual",-226423
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",4,1016767,"gradual",-243993
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",24,1391980,"gradual",-255662
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",28,1503176,"gradual",-184237
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",32,1612184,"gradual",-204548
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",36,1769774,"gradual",-251566
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",40,1893732,"gradual",-295088
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",44,2081799,"gradual",-271987
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",48,2252007,"gradual",-230436
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",52,2495634,"gradual",-257126
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",56,2701741,"gradual",-201493
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",60,2881549,"gradual",-297805
"7ffff7fff6fff7ddfeef",0,71,"m.appendLemmaLoopBody.2.post.32",64,3155998,"gradual",-256662
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",0,886747,"gradual",-187988
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",4,844036,"gradual",-196222
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",8,896475,"gradual",-186368
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",12,952820,"gradual",-178480
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",20,1160744,"gradual",-178930
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",28,1400831,"gradual",-299929
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",32,1488667,"gradual",-219206
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",40,1866214,"gradual",-209028
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",48,2163056,"gradual",-237701
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",60,2870135,"gradual",-235089
"7b7ffe7ffff7dfffefdf",1,71,"m.list_insert.5.inv.57",64,3137285,"gradual",-198655
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",12,2048680,"gradual",-385124
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",16,2533101,"gradual",-625316
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",20,3099051,"gradual",-1420474
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",24,4074946,"gradual",-2259529
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",28,5300428,"gradual",-3597245
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",32,7043364,"gradual",-4972449
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",36,9062840,"gradual",-7167334
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",40,11735266,"gradual",-9533688
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",44,14812620,"gradual",-12688316
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",48,18479896,"gradual",-16610645
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",52,22559551,"gradual",-20820412
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",56,27748253,"gradual",-24605285
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",60,33575743,"gradual",-30312865
"7efffffffdbbf7dffdfb",2,71,"m.list_insert.3.fold.67",64,39998555,"gradual",-37130304
"78ff7fe7fffdffffffef",3,71,"m.appendLemmaAfterLoopBody.2.post.11",60,2878769,"gradual",-211111
"7fffffffffff7ffdcfc6",4,71,"m.list_insert.5.inv.55",52,2184070,"gradual",-265946
"7fffffffffff7ffdcfc6",4,71,"m.list_insert.5.inv.55",64,2790524,"gradual",-265067
"7b7ffe7ffff7dfffefff",1,72,"p.sortedSeg.6.pred.73",64,2955118,"gradual",-182167
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",0,903286,"gradual",-569612
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",4,906945,"gradual",-527085
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",8,1047274,"gradual",-595386
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",12,1433173,"gradual",-615507
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",16,1838395,"gradual",-694706
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",20,2429390,"gradual",-669661
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",24,3349480,"gradual",-725466
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",28,4648846,"gradual",-651582
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",32,6278301,"gradual",-765063
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",36,8108918,"gradual",-953922
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",40,10632536,"gradual",-1102730
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",44,13882487,"gradual",-930133
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",48,17326220,"gradual",-1153676
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",52,21649324,"gradual",-910227
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",56,26413534,"gradual",-1334719
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",60,32299177,"gradual",-1276566
"7efffffffdbbf7fffdfb",2,72,"m.list_insert.5.inv.57",64,38461157,"gradual",-1537398
"7bfffefbff7bffff7fbf",7,72,"m.appendLemmaLoopBody.1.pre.23",40,1832293,"gradual",-182274
"7bfffefbff7bffff7fbf",7,72,"m.appendLemmaLoopBody.1.pre.23",52,2420742,"gradual",-367246
"7bfffefbff7bffff7fbf",7,72,"m.appendLemmaLoopBody.1.pre.23",56,2659566,"gradual",-187598
"7fffdf5fefdfffffffdf",5,73,"m.appendLemmaLoopBody.4.unfold.36",32,1524357,"gradual",-178717
"7ffffffff7fff7dffeef",0,74,"m.appendLemmaLoopBody.1.pre.19",40,2342196,"gradual",-184880
"7ffffffff7fff7dffeef",0,74,"m.appendLemmaLoopBody.1.pre.19",44,2687623,"gradual",-219642
"7ffffffff7fff7dffeef",0,74,"m.appendLemmaLoopBody.1.pre.19",48,2817710,"gradual",-262430
"7ffffffff7fff7dffeef",0,74,"m.appendLemmaLoopBody.1.pre.19",52,2963179,"gradual",-188669
"7ffffffffdbbf7fffdff",2,74,"m.appendLemmaAfterLoopBody.1.pre.6",36,8075115,"gradual",-196277
"7ffffffffdbbf7fffdff",2,74,"m.appendLemmaAfterLoopBody.1.pre.6",52,21620047,"gradual",-273490
"7ffffffffdbbf7fffdff",2,74,"m.appendLemmaAfterLoopBody.1.pre.6",60,32243059,"gradual",-516416
"7fffdf7fefdfffffffdf",5,74,"m.appendLemmaLoopBody.1.pre.25",56,2670325,"gradual",-220091
"7fffdf7fefdfffffffdf",5,74,"m.appendLemmaLoopBody.1.pre.25",64,3120849,"gradual",-238385
"7bfffefbffffffff7fbf",7,74,"m.list_insert.4.unfold.44",0,921057,"gradual",-633243
"7fffffffffbbf7fffdff",2,75,"m.appendLemmaLoopBody.3.fold.37",56,26532017,"gradual",-393617
"7fffffffffbbf7fffdff",2,75,"m.appendLemmaLoopBody.3.fold.37",64,38734844,"gradual",-190842
"5fff7ffff7ffdfffffff",6,75,"m.list_insert.4.unfold.45",60,2754683,"gradual",-213843
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",0,928204,"gradual",-555104
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",4,882302,"gradual",-572501
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",8,879012,"gradual",-615132
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",12,923966,"gradual",-618333
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",16,1024102,"gradual",-567932
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",20,1149692,"gradual",-548966
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",24,1301775,"gradual",-517884
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",28,1355784,"gradual",-602386
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",32,1484131,"gradual",-641228
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",36,1646989,"gradual",-569723
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",40,1731091,"gradual",-620652
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",44,1918585,"gradual",-718178
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",48,2091546,"gradual",-669948
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",52,2337438,"gradual",-624550
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",56,2511795,"gradual",-666814
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",60,2751213,"gradual",-578763
"7ffffffffffff7fffeef",0,76,"m.list_insert.5.inv.57",64,3033854,"gradual",-608350
"7fffffffffbbfffffdff",2,76,"m.list_insert.5.inv.51",48,17274732,"gradual",-201951
"7fffffffffbbfffffdff",2,76,"m.list_insert.5.inv.51",52,21557396,"gradual",-332959
"7fffffffffbbfffffdff",2,76,"m.list_insert.5.inv.51",60,31983978,"gradual",-458635
"7fffffffffbbfffffdff",2,76,"m.list_insert.5.inv.51",64,38377330,"gradual",-357514
"79ff7fffffffffffffff",3,76,"m.list_insert.4.unfold.45",64,3080971,"gradual",-179712
"7bfffefbffffffffffff",7,76,"p.sortedSeg.6.pred.72",36,1674364,"gradual",-195355
"7bfffefbffffffffffff",7,76,"p.sortedSeg.6.pred.72",60,2807742,"gradual",-251867
"7bfffefbffffffffffff",7,76,"p.sortedSeg.6.pred.72",64,3007469,"gradual",-229515
"7fffff7fefffffffffff",5,77,"p.sortedSeg.6.pred.73",56,2538409,"gradual",-229748
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",8,927088,"gradual",-199863
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",12,1055785,"gradual",-336848
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",16,1054102,"gradual",-728850
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",20,1188263,"gradual",-1306302
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",24,1285299,"gradual",-2138833
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",28,1354332,"gradual",-3306729
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",32,1485408,"gradual",-4773700
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",36,1644787,"gradual",-6608938
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",40,1783556,"gradual",-9015445
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",44,1930379,"gradual",-11772283
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",48,2093967,"gradual",-15243981
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",52,2321363,"gradual",-19154699
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",56,2588246,"gradual",-24068396
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",60,2931129,"gradual",-29376933
"7ffffffffffbffffffff",2,78,"m.main.5.inv.69",64,3063228,"gradual",-35434874
"7fffffffffffffffffef",4,78,"p.sortedSeg.6.pred.73",56,2570554,"gradual",-247811
"7fffffffffffffffffef",4,78,"p.sortedSeg.6.pred.73",60,2846731,"gradual",-184090
"5fffffffffffffffffff",6,78,"m.appendLemmaLoopBody.3.fold.35",52,2351419,"gradual",-1808375
"7fffffffffffffffffff",0,79,"p.sorted.6.pred.70",20,1181547,"gradual",-180339
"7fffffffffffffffffff",0,79,"p.sorted.6.pred.70",24,1252969,"gradual",-181667
