"id","path_id","level_id","component_added","stress","median","verification","diff","pdiff","context_name","context_type","component_type","example","classification"
"3ffdff7ffeffebd7fbffffd6bdfffff",12,100,"m.list_insert.5.inv.imp.26.-1",128,0.001132705,"gradual",-0.283346279,-99.6,"list_insert","inv","imp","list","min"
"3ffdff7ffeffebd7fbffff5ebdfffff",13,100,"m.create_list.2.post.imp.13.-1",64,0.0010835825,"gradual",-1.356301039,-99.9,"create_list","post","imp","list","min"
"3ffdff7ffeffebd7fbffff5ebdfffff",13,100,"m.create_list.2.post.imp.13.-1",128,0.0010868775,"gradual",-22.7236703205,-100,"create_list","post","imp","list","min"
"3ffdff7ffeffebd7fbffffd6bdfffff",14,100,"m.appendLemmaLoopBody.1.pre.imp.6.-1",128,0.001132705,"gradual",-0.2807329865,-99.6,"appendLemmaLoopBody","pre","imp","list","min"
"3ffdff7ffeffebd7fbffff76bdfffff",15,100,"m.appendLemmaLoopBody.1.pre.imp.6.-1",128,0.0011415055,"gradual",-0.2807970545,-99.6,"appendLemmaLoopBody","pre","imp","list","min"
"3ffdff7ffeffebd7fbffff76bdfffff",16,100,"m.list_insert.5.inv.imp.26.-1",128,0.0011415055,"gradual",-0.283059593,-99.6,"list_insert","inv","imp","list","min"
"3ffdff7ffeffebd7fbffff5ebdfffff",17,100,"m.list_insert.5.inv.imp.26.-1",128,0.0010868775,"gradual",-0.281926313,-99.6,"list_insert","inv","imp","list","min"
"3ffdff7ffeffebd7fbffff5ebdfffff",18,100,"m.list_insert.5.inv.imp.26.-1",128,0.0010868775,"gradual",-0.281926313,-99.6,"list_insert","inv","imp","list","min"
"3ffdff7ffeffebd7fbffff57bdfffff",19,100,"m.appendLemmaLoopBody.1.pre.imp.6.-1",128,0.00117025,"gradual",-0.2802752645,-99.6,"appendLemmaLoopBody","pre","imp","list","min"
"3fffff7ffeffebd7fbffff56bdfffff",20,100,"m.list_insert.5.inv.imp.26.-1",128,0.0011043525,"gradual",-0.283817596,-99.6,"list_insert","inv","imp","list","min"
"3ffdff7ffeffebd7fbffff57bdfffff",22,100,"m.list_insert.5.inv.imp.26.-1",128,0.00117025,"gradual",-0.2829915825,-99.6,"list_insert","inv","imp","list","min"
"3ffdff7ffeffebd7fbffff5ebdfffff",23,100,"m.appendLemmaAfterLoopBody.2.post.imp.1.-1",128,0.0010868775,"gradual",-0.283753883,-99.6,"appendLemmaAfterLoopBody","post","imp","list","min"
"3ffdff7ffefffbd7fbffff56bdfffff",24,100,"m.list_insert.5.inv.imp.26.-1",128,0.0012578285,"gradual",-0.282707014,-99.6,"list_insert","inv","imp","list","min"
"3ffdff7ffeffebd7fbffffd6bdfffff",25,100,"m.appendLemmaLoopBody.1.pre.imp.6.-1",128,0.001132705,"gradual",-0.2807329865,-99.6,"appendLemmaLoopBody","pre","imp","list","min"
"3ffdff7ffeffebd7fbffffd6bdfffff",26,100,"m.appendLemmaLoopBody.2.post.imp.7.-1",128,0.001132705,"gradual",-0.28242341,-99.6,"appendLemmaLoopBody","post","imp","list","min"
"3ffdff7ffeffebd7fbffffd6bdfffff",27,100,"m.list_insert.5.inv.imp.26.-1",128,0.001132705,"gradual",-0.283346279,-99.6,"list_insert","inv","imp","list","min"
"3ffdff7ffeffebd7fbffff76bdfffff",28,100,"m.create_list.1.pre.imp.12.-1",64,0.001178978,"gradual",-1.357385523,-99.9,"create_list","pre","imp","list","min"
"3ffdff7ffeffebd7fbffff76bdfffff",28,100,"m.create_list.1.pre.imp.12.-1",128,0.0011415055,"gradual",-22.768165449,-100,"create_list","pre","imp","list","min"
"3ffdff7ffefffbd7fbffff56bdfffff",29,100,"m.list_insert.5.inv.imp.26.-1",128,0.0012578285,"gradual",-0.282707014,-99.6,"list_insert","inv","imp","list","min"
"3ffdff7ffeffebd7fbffff57bdfffff",30,100,"m.appendLemmaLoopBody.1.pre.imp.6.-1",128,0.00117025,"gradual",-0.2802752645,-99.6,"appendLemmaLoopBody","pre","imp","list","min"
"3ffdff7ffeffebd7fbffff76bdfffff",31,100,"m.appendLemmaLoopBody.1.pre.imp.6.-1",128,0.0011415055,"gradual",-0.2807970545,-99.6,"appendLemmaLoopBody","pre","imp","list","min"
