"program_id","path_id","level_id","measurement_type","stress","iter","median","classification","example"
6,17,0.523560209424084,"gradual",32,10,3.3767035,"median","avlja"
6,17,1.04712041884817,"gradual",32,10,3.487204,"median","avlja"
6,17,1.57068062827225,"gradual",32,10,3.41361,"median","avlja"
6,17,2.09424083769634,"gradual",32,10,3.4576535,"median","avlja"
6,17,2.61780104712042,"gradual",32,10,3.5212315,"median","avlja"
6,17,3.1413612565445,"gradual",32,10,3.5000895,"median","avlja"
6,17,3.66492146596859,"gradual",32,10,3.6220655,"median","avlja"
6,17,4.18848167539267,"gradual",32,10,3.4840435,"median","avlja"
6,17,4.71204188481675,"gradual",32,10,3.5402845,"median","avlja"
6,17,5.23560209424084,"gradual",32,10,3.487,"median","avlja"
6,17,5.75916230366492,"gradual",32,10,3.4863675,"median","avlja"
6,17,6.282722513089,"gradual",32,10,3.5116905,"median","avlja"
6,17,6.80628272251309,"gradual",32,10,3.4117585,"median","avlja"
6,17,7.32984293193717,"gradual",32,10,3.423205,"median","avlja"
6,17,7.85340314136126,"gradual",32,10,3.53943,"median","avlja"
6,17,8.37696335078534,"gradual",32,10,3.4648385,"median","avlja"
6,17,8.90052356020942,"gradual",32,10,3.55119,"median","avlja"
6,17,9.42408376963351,"gradual",32,10,3.379059,"median","avlja"
6,17,9.94764397905759,"gradual",32,10,3.456536,"median","avlja"
6,17,10.4712041884817,"gradual",32,10,3.524695,"median","avlja"
6,17,10.9947643979058,"gradual",32,10,3.522093,"median","avlja"
6,17,11.5183246073298,"gradual",32,10,3.4305235,"median","avlja"
6,17,12.0418848167539,"gradual",32,10,3.513519,"median","avlja"
6,17,12.565445026178,"gradual",32,10,3.5330405,"median","avlja"
6,17,13.0890052356021,"gradual",32,10,3.6995635,"median","avlja"
6,17,13.6125654450262,"gradual",32,10,3.719855,"median","avlja"
6,17,14.1361256544503,"gradual",32,10,3.67759,"median","avlja"
6,17,14.6596858638743,"gradual",32,10,3.5969135,"median","avlja"
6,17,15.1832460732984,"gradual",32,10,3.773535,"median","avlja"
6,17,15.7068062827225,"gradual",32,10,3.6719255,"median","avlja"
6,17,16.2303664921466,"gradual",32,10,3.664621,"median","avlja"
6,17,16.7539267015707,"gradual",32,10,3.69079,"median","avlja"
6,17,17.2774869109948,"gradual",32,10,3.7403815,"median","avlja"
6,17,17.8010471204188,"gradual",32,10,3.852878,"median","avlja"
6,17,18.3246073298429,"gradual",32,10,3.5466755,"median","avlja"
6,17,18.848167539267,"gradual",32,10,3.7580115,"median","avlja"
6,17,19.3717277486911,"gradual",32,10,3.647313,"median","avlja"
6,17,19.8952879581152,"gradual",32,10,3.886076,"median","avlja"
6,17,20.4188481675393,"gradual",32,10,3.830369,"median","avlja"
6,17,20.9424083769633,"gradual",32,10,3.795016,"median","avlja"
6,17,21.4659685863874,"gradual",32,10,3.850377,"median","avlja"
6,17,21.9895287958115,"gradual",32,10,3.6577115,"median","avlja"
6,17,22.5130890052356,"gradual",32,10,4.2190105,"median","avlja"
6,17,23.0366492146597,"gradual",32,10,4.2504715,"median","avlja"
6,17,23.5602094240838,"gradual",32,10,4.4146185,"median","avlja"
6,17,24.0837696335079,"gradual",32,10,4.152978,"median","avlja"
6,17,24.6073298429319,"gradual",32,10,4.2813515,"median","avlja"
6,17,25.130890052356,"gradual",32,10,4.4162575,"median","avlja"
6,17,25.6544502617801,"gradual",32,10,4.363693,"median","avlja"
6,17,26.1780104712042,"gradual",32,10,3.7824645,"median","avlja"
6,17,26.7015706806283,"gradual",32,10,3.7877925,"median","avlja"
6,17,27.2251308900524,"gradual",32,10,3.8241815,"median","avlja"
6,17,27.7486910994764,"gradual",32,10,3.813642,"median","avlja"
6,17,28.2722513089005,"gradual",32,10,3.768791,"median","avlja"
6,17,28.7958115183246,"gradual",32,10,3.8807325,"median","avlja"
6,17,29.3193717277487,"gradual",32,10,3.7352555,"median","avlja"
6,17,29.8429319371728,"gradual",32,10,3.8294045,"median","avlja"
6,17,30.3664921465969,"gradual",32,10,3.7716535,"median","avlja"
6,17,30.8900523560209,"gradual",32,10,3.929335,"median","avlja"
6,17,31.413612565445,"gradual",32,10,3.906258,"median","avlja"
6,17,31.9371727748691,"gradual",32,10,3.8697775,"median","avlja"
6,17,32.4607329842932,"gradual",32,10,3.8481475,"median","avlja"
6,17,32.9842931937173,"gradual",32,10,3.887034,"median","avlja"
6,17,33.5078534031414,"gradual",32,10,3.863192,"median","avlja"
6,17,34.0314136125654,"gradual",32,10,3.907537,"median","avlja"
6,17,34.5549738219895,"gradual",32,10,4.071336,"median","avlja"
6,17,35.0785340314136,"gradual",32,10,3.780187,"median","avlja"
6,17,35.6020942408377,"gradual",32,10,3.992885,"median","avlja"
6,17,36.1256544502618,"gradual",32,10,3.909653,"median","avlja"
6,17,36.6492146596859,"gradual",32,10,3.870659,"median","avlja"
6,17,37.17277486911,"gradual",32,10,3.9809945,"median","avlja"
6,17,37.696335078534,"gradual",32,10,3.9345215,"median","avlja"
6,17,38.2198952879581,"gradual",32,10,3.807624,"median","avlja"
6,17,38.7434554973822,"gradual",32,10,4.114429,"median","avlja"
6,17,39.2670157068063,"gradual",32,10,3.9895885,"median","avlja"
6,17,39.7905759162304,"gradual",32,10,3.977645,"median","avlja"
6,17,40.3141361256544,"gradual",32,10,3.9738245,"median","avlja"
6,17,40.8376963350785,"gradual",32,10,4.0230695,"median","avlja"
6,17,41.3612565445026,"gradual",32,10,4.055226,"median","avlja"
6,17,41.8848167539267,"gradual",32,10,4.09972,"median","avlja"
