"program_id","permutation_id","path_id","level_id","gradual_median","stress","dynamic_median","framing_median","diff","pdiff","example","classification","completion_percentage","context_name","spec_type","expr_type"
6,13824,31,191,2.008087,32,741.1471115,694.0362915,-27.4125,-93.2,"avlja","min",100,"insert","post","rem_imp"
6,14206,32,191,1.910258,16,61.482809,56.8748095,-6.864307,-78.2,"avlja","min",100,"maximum","pre","rem_imp"
6,14206,32,191,2.070167,32,741.3436255,690.3962335,-37.487841,-94.8,"avlja","min",100,"maximum","pre","rem_imp"
6,8807,24,88,14.0013565,32,19.7853635,3.660985,8.00119,133.3,"avlja","max",46.3,"avlh","pred","pred"
6,14028,32,102,24.401406,32,42.6094365,3.549106,15.7097775,180.7,"avlja","max",53.7,"preOrder","post","pred"
6,4393,20,116,15.2413175,32,42.782626,5.231465,9.311183,157,"avlja","max",61.1,"avlh","pred","pred"
6,8989,24,118,19.853229,32,32.8222125,3.6770925,12.1964,159.3,"avlja","max",62.1,"insert","post","pred"
6,14094,32,135,23.8183845,32,76.1632875,3.6013175,12.388237,108.4,"avlja","max",71.1,"insert","post","pred"
6,1099,17,141,19.7251855,32,60.53815,3.684962,13.349154,209.4,"avlja","max",74.2,"insert","post","pred"
6,10171,25,141,20.7980965,32,245.1964905,216.9090405,10.3559915,99.2,"avlja","max",74.2,"avlh","pred","pred"
6,4590,20,147,18.1623765,32,53.7231145,5.6945555,12.4069545,215.6,"avlja","max",77.4,"insert","post","pred"
6,12868,29,147,28.666415,32,72.901377,6.358876,16.916182,144,"avlja","max",77.4,"avlh","pred","pred"
6,5726,21,148,22.0240925,32,68.485332,4.0953125,11.782307,115,"avlja","max",77.9,"insert","post","pred"
6,2293,18,149,30.9249585,32,246.3417845,214.3589405,16.774,118.5,"avlja","max",78.4,"avlh","pred","pred"
6,6932,22,154,23.078471,32,69.6892635,5.109414,11.9023935,106.5,"avlja","max",81.1,"avlh","pred","pred"
6,12340,28,162,22.205865,32,272.6852485,217.5232905,12.9736125,140.5,"avlja","max",85.3,"avlh","pred","pred"
6,11028,26,165,23.3243875,32,284.407468,232.4177815,10.226655,78.1,"avlja","max",86.8,"avlh","pred","pred"
6,8141,23,167,18.123859,32,61.9716585,6.2123285,10.1174105,126.4,"avlja","max",87.9,"avlh","pred","pred"
6,13408,30,174,23.73099,32,78.0240265,5.1448875,9.9752065,72.5,"avlja","max",91.6,"avlh","pred","pred"
6,3601,19,175,18.405345,32,61.8359855,6.459876,10.5578485,134.5,"avlja","max",92.1,"avlh","pred","pred"
6,7062,22,176,18.87432,16,28.9416945,22.3487205,12.368915,190.1,"avlja","max",92.6,"avlh","pred","rem_imp"
6,7062,22,176,181.427313,32,269.9646345,228.447523,159.18078,715.5,"avlja","max",92.6,"avlh","pred","rem_imp"
6,14184,32,180,18.7371485,16,29.475686,23.2515985,12.577952,204.2,"avlja","max",94.7,"newNode","pre","rem_imp"
6,14184,32,180,183.187414,32,292.7144735,249.950516,164.7888265,895.7,"avlja","max",94.7,"newNode","pre","rem_imp"
6,8233,23,182,41.829005,32,739.903902,695.421279,18.1396105,76.6,"avlja","max",95.8,"avlh","pred","rem_imp"
6,9375,24,182,20.747102,16,28.0927815,21.841442,14.093224,211.8,"avlja","max",95.8,"avlh","pred","rem_imp"
6,9375,24,182,184.5851545,32,255.5162825,215.329042,159.96424,649.7,"avlja","max",95.8,"avlh","pred","rem_imp"
6,12973,29,182,18.391188,16,29.6625655,23.5896465,12.4081815,207.4,"avlja","max",95.8,"preOrder","pre","rem_imp"
6,12973,29,182,181.5533105,32,292.4215655,249.3764965,159.7175835,731.5,"avlja","max",95.8,"preOrder","pre","rem_imp"
6,11099,26,183,19.7676695,16,28.339117,22.4668805,12.47505,171.1,"avlja","max",96.3,"avlh","pred","rem_imp"
6,11099,26,183,195.8806885,32,270.6276065,229.000143,171.5852445,706.2,"avlja","max",96.3,"avlh","pred","rem_imp"
6,2500,18,185,39.2272185,32,734.686465,694.262498,14.908453,61.3,"avlja","max",97.4,"avlh","pred","rem_imp"
6,4821,20,185,15.864604,16,29.4714235,23.9879175,9.3357245,143,"avlja","max",97.4,"avlh","pred","rem_imp"
6,4821,20,185,71.3917565,32,291.5392995,249.7260045,48.602727,213.3,"avlja","max",97.4,"avlh","pred","rem_imp"
6,5958,21,185,17.18786,16,32.8561885,23.562065,11.6423245,209.9,"avlja","max",97.4,"newNode","post","rem_imp"
6,5958,21,185,109.959907,32,292.3614005,250.259559,92.8220265,541.6,"avlja","max",97.4,"newNode","post","rem_imp"
6,11842,27,186,22.148307,32,292.403173,250.1858265,10.9137455,97.1,"avlja","max",97.9,"avlh","pred","pred"
6,12412,28,186,41.569924,32,737.2691005,696.320516,24.1598975,138.8,"avlja","max",97.9,"insert","pre","rem_imp"
6,1371,17,187,19.765319,16,29.538178,24.242714,13.5557255,218.3,"avlja","max",98.4,"avlh","pred","rem_imp"
6,1371,17,187,213.9197885,32,291.207947,251.536828,191.23461,843,"avlja","max",98.4,"avlh","pred","rem_imp"
6,13816,31,187,22.341502,32,741.411164,696.516761,12.376359,124.2,"avlja","max",98.4,"avlh","pred","pred"
6,5976,21,188,211.4154255,32,292.127847,248.935074,100.27157,90.2,"avlja","max",98.9,"left","pred","rem_imp"
6,10359,25,188,38.410528,32,740.3859535,686.2103185,15.5931245,68.3,"avlja","max",98.9,"avlh","pred","rem_imp"
6,11848,27,188,19.2330905,16,29.6932355,23.228333,13.131164,215.2,"avlja","max",98.9,"avlh","pred","rem_imp"
6,11848,27,188,210.5351375,32,292.0272605,250.1366785,188.3738985,850,"avlja","max",98.9,"avlh","pred","rem_imp"
6,13436,30,188,19.502872,16,29.1026575,20.063876,13.2853375,213.7,"avlja","max",98.9,"insert","pre","rem_imp"
6,13436,30,188,187.5961555,32,248.9949885,191.9755745,165.303165,741.5,"avlja","max",98.9,"insert","pre","rem_imp"
6,12994,29,189,210.356659,32,290.645942,249.6447365,99.3566455,89.5,"avlja","max",99.5,"left","pred","rem_imp"
6,13820,31,189,29.5203085,32,737.279654,696.4387445,6.660611,29.1,"avlja","max",99.5,"avlh","pred","rem_imp"
6,12997,29,190,42.05194,16,61.918594,57.0360805,22.525042,115.4,"avlja","max",100,"insert","pre","rem_imp"
6,12997,29,190,565.2002205,32,738.3075805,695.334295,354.8435615,168.7,"avlja","max",100,"insert","pre","rem_imp"
4,3932,67,186,545.868591,32,4000.193842,3820.28663,-75.1615039999999,-12.1,"bst","min",89,"tree_remove_lemma_left","pre","rem_imp"
4,1480,65,189,167.9200315,32,1811.2267875,1599.6647675,-500.444208,-74.9,"bst","min",90.4,"tree_main_lemma","pre","rem_imp"
4,9032,71,189,106.341671,32,4227.2520605,4155.6928615,-62.593573,-37.1,"bst","min",90.4,"tree_main_lemma_bst","post","rem_imp"
4,7764,70,192,88.8200285,32,4178.5199895,4090.6620825,-112.5805025,-55.9,"bst","min",91.9,"tree_contains_helper","post","rem_imp"
4,2745,66,195,466.0918675,32,4215.858785,4125.595244,-87.7043415,-15.8,"bst","min",93.3,"tree_contains_helper","post","rem_imp"
4,2757,66,197,31.3753775,32,4193.223354,4141.847905,-432.762804,-93.2,"bst","min",94.3,"bstRemove","pred","rem_imp"
4,13972,78,199,4047.607194,32,4258.97756,4180.1571365,-70.1788084999998,-1.7,"bst","min",95.2,"tree_remove_helper","post","rem_imp"
4,13980,78,203,3900.699345,32,4222.602402,4202.6431945,-138.488752,-3.4,"bst","min",97.1,"tree_contains_helper","post","rem_imp"
4,5304,68,204,188.3012705,32,4310.788544,4229.8108515,-379.5031675,-66.8,"bst","min",97.6,"treeRemove","pred","rem_imp"
4,13130,76,204,5.4664595,16,288.329906,277.5311105,-241.958947,-97.8,"bst","min",97.6,"create_tree","pre","rem_imp"
4,13130,76,204,35.789174,32,4231.338946,4168.2076755,-3863.8550735,-99.1,"bst","min",97.6,"create_tree","pre","rem_imp"
4,4047,67,205,490.8686065,32,4249.0404055,4177.8522325,-41.663532,-7.8,"bst","min",98.1,"tree_add_helper","post","rem_imp"
4,12505,75,205,3853.994216,32,4215.2218585,4173.9082925,-65.0880320000001,-1.7,"bst","min",98.1,"tree_remove_lemma_left","post","rem_imp"
4,1582,65,206,6.1612765,16,293.4032385,278.327717,-37.738005,-86,"bst","min",98.6,"tree_main_lemma","post","rem_imp"
4,1582,65,206,38.644202,32,4250.4149025,4215.1063625,-474.1368145,-92.5,"bst","min",98.6,"tree_main_lemma","post","rem_imp"
4,6588,69,206,5.999244,16,292.1511685,275.978412,-241.678054,-97.6,"bst","min",98.6,"create_tree","pre","rem_imp"
4,6588,69,206,34.6016695,32,4218.110437,4151.531347,-3855.5931795,-99.1,"bst","min",98.6,"create_tree","pre","rem_imp"
4,9134,71,206,3897.650758,32,4272.3349385,4168.0407205,-132.5914125,-3.3,"bst","min",98.6,"tree_contains_helper","post","rem_imp"
4,11089,73,206,8.8941955,16,292.5505825,278.815959,-190.8308,-95.5,"bst","min",98.6,"create_tree","pre","rem_imp"
4,11089,73,206,59.043727,32,4251.0658185,4206.9486005,-3449.805969,-98.3,"bst","min",98.6,"create_tree","pre","rem_imp"
4,13988,78,207,3857.033164,32,4253.5987795,4191.7452545,-42.7032355000001,-1.1,"bst","min",99,"tree_remove_lemma_max","post","rem_imp"
4,4064,67,208,6.2870295,16,291.4327495,279.54461,-242.880696,-97.5,"bst","min",99.5,"tree_remove","pre","rem_imp"
4,4064,67,208,46.0134715,32,4303.4785175,4220.653348,-3860.137276,-98.8,"bst","min",99.5,"tree_remove","pre","rem_imp"
4,5328,68,208,46.230135,32,4287.1776705,4218.0212105,-94.1543705,-67.1,"bst","min",99.5,"tree_main_lemma_bst","post","rem_imp"
4,6601,69,208,2.0626495,32,4281.2568135,4233.768824,-44.2511575,-95.5,"bst","min",99.5,"tree_remove_lemma","pre","rem_imp"
4,9146,71,208,3814.0062685,32,4235.197698,4189.472514,-78.2617790000004,-2,"bst","min",99.5,"tree_remove_lemma_left","pre","rem_imp"
4,10256,72,208,5.9504625,16,288.6846445,275.636968,-240.0345955,-97.6,"bst","min",99.5,"tree_add","pre","rem_imp"
4,10256,72,208,34.742911,32,4220.259631,4166.7319625,-3843.7058565,-99.1,"bst","min",99.5,"tree_add","pre","rem_imp"
4,11097,73,208,15.8421965,32,4250.0625675,4252.929621,-43.9662455,-73.5,"bst","min",99.5,"tree_remove_lemma_min","pre","rem_imp"
4,11885,74,208,6.2205545,16,291.9014495,280.0689015,-240.887865,-97.5,"bst","min",99.5,"tree_remove","pre","rem_imp"
4,11885,74,208,38.9530785,32,4242.0965745,4203.389565,-3838.8536725,-99,"bst","min",99.5,"tree_remove","pre","rem_imp"
4,12514,75,208,1.9623385,16,295.8579045,281.847152,-239.1053365,-99.2,"bst","min",99.5,"tree_remove","pre","rem_imp"
4,12514,75,208,1.8974225,32,4295.6703165,4236.3850555,-3839.4523125,-100,"bst","min",99.5,"tree_remove","pre","rem_imp"
4,13572,77,208,44.3768735,32,4290.3318545,4217.4422975,-95.972102,-68.4,"bst","min",99.5,"tree_main_lemma_bst","post","rem_imp"
4,13990,78,208,4.6863685,16,294.843697,281.3533745,-239.712743,-98.1,"bst","min",99.5,"tree_main_lemma","pre","rem_imp"
4,13990,78,208,15.984706,32,4282.1828405,4227.578665,-3841.048458,-99.6,"bst","min",99.5,"tree_main_lemma","pre","rem_imp"
4,1599,65,209,1.9440405,32,4238.315686,4238.136837,-37.179201,-95,"bst","min",100,"tree_remove_lemma_right","pre","rem_imp"
4,2828,66,209,2.051399,32,4285.5074955,4234.303633,-36.9307315,-94.7,"bst","min",100,"tree_remove_lemma_right","pre","rem_imp"
4,4071,67,209,1.924233,32,4253.6858335,4234.9255725,-44.0892385,-95.8,"bst","min",100,"tree_remove_lemma_max","post","rem_imp"
4,5335,68,209,1.8948725,32,4232.719141,4204.824076,-44.3352625,-95.9,"bst","min",100,"tree_remove_lemma_max","post","rem_imp"
4,7868,70,209,1.8680825,32,4276.253817,4226.851206,-37.0520825,-95.2,"bst","min",100,"tree_remove_lemma_right","pre","rem_imp"
4,9152,71,209,1.985229,16,295.361703,279.736451,-240.1881405,-99.2,"bst","min",100,"tree_main_lemma","pre","rem_imp"
4,9152,71,209,1.9078425,32,4263.098122,4251.8384645,-3812.098426,-99.9,"bst","min",100,"tree_main_lemma","pre","rem_imp"
4,11888,74,209,1.908206,32,4302.0642255,4230.4361415,-37.0448725,-95.1,"bst","min",100,"tree_remove_lemma_right","pre","rem_imp"
4,13145,76,209,1.8819765,32,4276.230149,4203.162735,-42.4381785,-95.8,"bst","min",100,"tree_max_helper","post","rem_imp"
4,13574,77,209,1.9128535,32,4264.9595905,4243.403373,-42.46402,-95.7,"bst","min",100,"tree_max_helper","post","rem_imp"
4,14309,79,209,1.9475495,16,292.284489,281.7921995,-38.6781805,-95.2,"bst","min",100,"tree_main_lemma","post","rem_imp"
4,14309,79,209,2.225723,32,4259.131645,4221.9844215,-475.523759,-99.5,"bst","min",100,"tree_main_lemma","post","rem_imp"
4,14518,80,209,1.933821,32,4289.0994375,4231.717134,-98.4150595,-98.1,"bst","min",100,"bst","pred","rem_imp"
4,1991,66,66,71.687921,32,826.0728815,661.526164,59.1794315,473.1,"bst","max",31.9,"bst","pred","acc"
4,12263,75,124,68.15733,32,193.645176,4.0942505,48.825729,252.6,"bst","max",59.9,"bst","pred","pred"
4,11617,74,128,67.7196895,32,835.363373,673.699906,53.2771975,368.9,"bst","max",61.8,"bst","pred","pred"
4,10877,73,154,79.808466,32,1172.5953965,1095.3684735,50.789015,175,"bst","max",74.4,"tree_remove_helper","pre","rem_imp"
4,8900,71,167,106.9067555,32,3171.683269,3038.143168,62.496347,140.7,"bst","max",80.7,"bstRemove","pred","rem_imp"
4,6359,69,169,107.433057,32,3331.1223495,3086.3586795,89.705458,506,"bst","max",81.6,"bstRemove","pred","rem_imp"
4,8924,71,171,189.7031205,32,3132.9175705,3059.122399,81.6224815,75.5,"bst","max",82.6,"bst","pred","rem_imp"
4,13034,76,172,160.595128,32,1812.192291,1598.011454,94.4134115,142.7,"bst","max",83.1,"tree_add_helper","post","rem_imp"
4,10968,73,176,465.7774495,32,4177.710616,4070.081563,355.243506,321.4,"bst","max",85,"tree_contains","post","rem_imp"
4,13928,78,177,92.6066,32,4171.864164,4093.8985475,58.2629135,169.6,"bst","max",85.5,"bstRemove","pred","rem_imp"
4,3898,67,180,79.7622165,16,201.9748765,178.876539,73.425963,1158.8,"bst","max",87,"bst","pred","rem_imp"
4,3898,67,180,616.0074265,32,3438.427846,3210.046006,580.6098505,1640.3,"bst","max",87,"bst","pred","rem_imp"
4,7701,70,182,181.1231245,32,4186.1388665,4078.7025165,88.0702235,94.6,"bst","max",87.9,"tree","pred","rem_imp"
4,1447,65,184,156.420329,32,848.8437795,671.178301,141.484863,947.3,"bst","max",88.9,"bst","pred","rem_imp"
4,12445,75,185,70.447063,32,3300.652946,3123.799071,56.501955,405.2,"bst","max",89.4,"bstRemove","pred","rem_imp"
4,13526,77,185,106.7328115,32,4195.8374695,4104.315638,82.2788125,336.5,"bst","max",89.4,"tree_main_lemma_bst","pre","rem_imp"
4,14495,80,186,122.7260405,32,4194.946953,4049.3367625,91.5380745,293.5,"bst","max",89.9,"bstRemove","pred","rem_imp"
4,1467,65,187,668.97254,32,847.5022945,670.187159,513.20418,329.5,"bst","max",90.3,"bstRemove","pred","rem_imp"
4,13948,78,187,263.918154,16,284.1666215,268.869902,251.6880775,2057.9,"bst","max",90.3,"bst","pred","rem_imp"
4,13948,78,187,4033.628539,32,4174.3492115,4117.3680055,3951.216117,4794.4,"bst","max",90.3,"bst","pred","rem_imp"
4,13082,76,188,479.5965065,32,4150.481755,4057.2836165,284.5396295,145.9,"bst","max",90.8,"tree_contains_helper","pre","rem_imp"
4,5213,68,189,83.854252,32,4030.0621785,3861.7993885,59.414593,243.1,"bst","max",91.3,"bstRemove","pred","rem_imp"
4,13088,76,190,198.681674,16,283.720808,266.178915,159.4015295,405.8,"bst","max",91.8,"tree_main_lemma","post","rem_imp"
4,13088,76,190,3507.57279,32,4168.631351,4082.7356975,3027.235231,630.2,"bst","max",91.8,"tree_main_lemma","post","rem_imp"
4,14290,79,190,114.5004055,32,3963.107446,3869.738461,76.887636,204.4,"bst","max",91.8,"tree_main_lemma_bst","pre","rem_imp"
4,2724,66,191,492.7616545,32,4118.14334,4026.81578,467.4522835,1847,"bst","max",92.3,"bst","pred","rem_imp"
4,9044,71,191,262.163512,16,287.686364,273.449103,248.172622,1773.8,"bst","max",92.3,"tree","pred","rem_imp"
4,9044,71,191,4037.1439025,32,4230.6817935,4136.4207055,3930.512724,3686.1,"bst","max",92.3,"tree","pred","rem_imp"
4,5232,68,192,512.635391,32,4037.038503,3857.050259,429.561869,517.1,"bst","max",92.8,"bst","pred","rem_imp"
4,2735,66,193,561.9998015,32,4201.80661,4151.2799365,75.9771735,15.6,"bst","max",93.2,"tree_contains_helper","pre","rem_imp"
4,1511,65,194,485.2401375,32,4137.5019705,3938.297398,323.216552,199.5,"bst","max",93.7,"tree_contains_helper","pre","rem_imp"
4,13962,78,194,4111.194243,32,4228.5309035,4182.756586,91.384775,2.3,"bst","max",93.7,"tree_remove_helper","pre","rem_imp"
4,11846,74,195,406.6067615,32,4195.8239745,4145.3577715,313.189727,335.3,"bst","max",94.2,"tree_contains","post","rem_imp"
4,11049,73,196,204.3884685,16,292.320269,272.5890415,161.6811225,378.6,"bst","max",94.7,"bstRemove","pred","rem_imp"
4,11049,73,196,3525.777161,32,4225.3978425,4121.485376,3030.1158465,611.3,"bst","max",94.7,"bstRemove","pred","rem_imp"
4,12478,75,196,485.5647105,32,4180.1486735,4042.5578715,380.5170165,362.2,"bst","max",94.7,"bst","pred","rem_imp"
4,6537,69,197,246.8569545,16,287.1754425,273.485315,231.916021,1552.2,"bst","max",95.2,"bst","pred","rem_imp"
4,6537,69,197,3880.209134,32,4218.387644,4124.255017,3778.080278,3699.3,"bst","max",95.2,"bst","pred","rem_imp"
4,10212,72,197,453.661384,32,4177.0714815,4087.9353195,366.134599,418.3,"bst","max",95.2,"tree_contains","post","rem_imp"
4,12481,75,197,248.7707675,16,276.7928555,258.716743,208.6141755,519.5,"bst","max",95.2,"tree_remove_helper","post","rem_imp"
4,12481,75,197,3908.1706265,32,4173.036142,4105.6837465,3422.605916,704.9,"bst","max",95.2,"tree_remove_helper","post","rem_imp"
4,11858,74,199,463.9464455,32,4210.261862,4116.3823915,57.6247845,14.2,"bst","max",96.1,"create_tree","post","rem_imp"
4,5280,68,200,569.907433,32,4258.2265695,4176.426668,60.357693,11.8,"bst","max",96.6,"create_tree","post","rem_imp"
4,13124,76,202,3901.9775725,32,4227.223529,4152.222,392.8735375,11.2,"bst","max",97.6,"create_tree_helper","post","rem_imp"
4,13560,77,202,179.8261065,32,4304.837917,4215.026878,74.720268,71.1,"bst","max",97.6,"bst","pred","rem_imp"
4,11873,74,204,246.684184,16,279.1070155,270.4619545,208.53244,546.6,"bst","max",98.6,"tree_remove_helper","post","rem_imp"
4,11873,74,204,3886.692327,32,4166.9395085,4150.773553,3426.624208,744.8,"bst","max",98.6,"tree_remove_helper","post","rem_imp"
4,4053,67,206,247.307698,16,290.292676,279.2602055,204.714651,480.6,"bst","max",99.5,"bstRemove","pred","rem_imp"
4,4053,67,206,3909.416875,32,4253.785774,4191.664735,3418.5482685,696.4,"bst","max",99.5,"bstRemove","pred","rem_imp"
4,14306,79,206,509.3189445,32,4231.1026825,4136.466812,404.944921,388,"bst","max",99.5,"bst","pred","rem_imp"
4,10252,72,207,245.985058,16,286.890611,273.717956,203.9782455,485.6,"bst","max",100,"bstRemove","pred","rem_imp"
4,10252,72,207,3878.4487675,32,4204.9459165,4129.1590145,3397.1681495,705.9,"bst","max",100,"bstRemove","pred","rem_imp"
5,5260,6,58,37.016987,16,244.487356,2.985409,-61.6449105,-62.5,"composite","min",36,"main","inv","bool"
5,12038,14,103,23.1316515,16,4080.0172065,3589.22319,-47.3109185,-67.2,"composite","min",64,"main","inv","bool"
5,10399,11,152,17.289308,8,2485.844197,2431.4532005,-752.7105875,-97.8,"composite","min",94.4,"tree_get_right","pre","rem_imp"
5,10399,11,152,83.8844435,16,41601.1513265,41586.3931565,-9174.046172,-99.1,"composite","min",94.4,"tree_get_right","pre","rem_imp"
5,7766,8,156,53666.800012,16,54549.019912,53953.885045,-312.938807500002,-0.6,"composite","min",96.9,"fixup_ancestors","pre","rem_imp"
5,10415,11,156,41141.371304,16,41644.200476,41392.9032525,-98.4767645000029,-0.2,"composite","min",96.9,"tree_get_total","pre","rem_imp"
5,9696,10,157,25.0555395,8,1919.3065905,1877.533166,-672.1245175,-96.4,"composite","min",97.5,"tree_add_left","pre","rem_imp"
5,9696,10,157,82.682883,16,31785.2699095,31492.3817805,-8327.100058,-99,"composite","min",97.5,"tree_add_left","pre","rem_imp"
5,8743,9,158,28.4573655,8,2297.5948915,2253.2541355,-815.110488,-96.6,"composite","min",98.1,"tree_add_left","pre","rem_imp"
5,8743,9,158,92.353279,16,38015.4356925,37686.8986515,-9876.4753345,-99.1,"composite","min",98.1,"tree_add_left","pre","rem_imp"
5,10424,11,158,41147.12451,16,41605.0648485,41298.0680525,-168.813791499997,-0.4,"composite","min",98.1,"tree_get_total","post","rem_imp"
5,7787,8,159,53791.0154965,16,54602.983463,53923.322856,-126.408907000005,-0.2,"composite","min",98.8,"tree_get_right","post","rem_imp"
5,11074,12,159,53.6805415,16,37811.37949,37400.3711905,-90.334541,-62.7,"composite","min",98.8,"fixup_ancestors","post","rem_imp"
5,7795,8,160,1.9760305,4,157.023706,146.9136245,-130.15862,-98.5,"composite","min",99.4,"tree_get_right","pre","rem_imp"
5,7795,8,160,1.9109235,8,3674.280149,3631.8762225,-3113.874472,-99.9,"composite","min",99.4,"tree_get_right","pre","rem_imp"
5,7795,8,160,1.969895,16,62260.6526015,62303.8035245,-53789.0456015,-100,"composite","min",99.4,"tree_get_right","pre","rem_imp"
5,10432,11,160,3.8317875,4,156.7153175,147.8525455,-94.249067,-96.1,"composite","min",99.4,"tree_get_parent","pre","rem_imp"
5,10432,11,160,11.0055425,8,3673.8192015,3632.1467665,-2388.606554,-99.5,"composite","min",99.4,"tree_get_parent","pre","rem_imp"
