id,iter,95th,5th,median,mean,stdev,min,max
3dbc5b73574d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa28dd3901ac332,213791591.50,211684018.0,211684018,211930030.5,1217066.35,210564169,214543726
3dbc5b73774d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ec337,213239842.15,211016251.0,211016251,211161016.4,1271076.56,209504655,214172383
3dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffaa3edfb901ec337,211690716.95,210383784.0,210383784,210327531.8,971810.27,208976958,211785293
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd1b7dfeff2a28dd210004312,266264393.95,211229462.0,211229462,221565616.7,24972397.67,209883373,287645104
1c204100430c340080b538895678124d62a0305a0551b4424f40a0000000000000,211530032.85,209227652.5,209227652.5,209500277.1,1395264.85,207822704,212282472
3d2c4b53574d7d34dbb7bd9b56f9b34d77ebb2dbadd1b5d7eff2a2888200004002,213909176.15,212782655.0,212782655,212680975.7,1138985.35,210545158,213909245
c2000004204200080a130000458024120a00040014020000b0080000000000000,210920099.40,209451293.0,209451293,209331323.6,1424612.72,207004105,210999267
1c204100430c341082b5b88956f8124d62a0305a2551b5424f42a0000000000000,243793959.90,209409590.5,209409590.5,215331883.7,19368728.40,207270570,270335211
1c204100430c341080b538895678124d62a0305a2551b5424f42a0000000000000,211666065.00,211003191.5,211003191.5,210835182.7,667535.57,209601118,211732539
1c204100430c300080b130895478124960a03048055020420f40a0000000000000,212675612.10,210723406.0,210723406,210875476.5,1360141.46,208915807,212721657
7dbd5b77775d7d75dbb7fdbb76ffb75d7febb7dbedd3b7dfeffabffdffb87ee73f,214167105.65,211750353.0,211750353,211385941.8,2190615.38,207578476,215416982
c2000004204300080b130005478024120a01040015020400b0080000000000000,272699236.30,208577914.5,208577914.5,220766553.7,27961400.43,206422666,290608042
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd1b7dfeff2a28dd210104312,211528951.70,210154743.5,210154743.5,210149066.3,1023391.42,208589999,211907129
3dbc5b73775d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ec337,212335310.45,210539669.5,210539669.5,210842643.2,970314.48,209396146,212567717
1d2c4953570d7c109bb7b99b56f8334d67a9305bad51b5576f72a2080000000000,211711675.55,210310593.0,210310593,210082146.3,1273397.23,207854766,211874450
1c2041004304300080b130895478124960a01048055020420f40a0000000000000,243133728.75,210138925.0,210138925,215709015.5,18807292.06,208065001,269130636
3d2c4b53574d7d34dbb7bd9b56f9b74d77ebb6dbadd1b7dfeff2a288d200004012,213581369.75,209847329.5,209847329.5,210599086.1,1753966.53,208686729,213670607
1d2c4953574d7c14dbb7b99b56f9334d77abb0dbad51b557eff2a2080000004002,211782259.95,210207451.0,210207451,209958798.5,1458819.26,208128195,212190027
1d2c4112570d741093b7b98956f8134d66a1305b2551b5566f72a2080000000000,213077532.40,209831629.5,209831629.5,210608209.9,1530137.08,209198901,213287794
82000000000200000000000001800000000000000002000080000000000000000,237933122.10,209682689.0,209682689,214430568.4,15840856.49,206936134,259296315
c2000004204300080b130085478024160a01040015020420f0080000000000000,209506922.95,207474196.0,207474196,207510519.8,1408106.73,205165083,209528257
82000000000200000000000001000000000000000000000080000000000000000,209740525.10,208377136.0,208377136,208133853.2,1241997.99,206157345,210193352
1c204102470d341092b5b88956f8124d62a0305a2551b5426f42a0000000000000,212945464.10,210560496.0,210560496,210350830.5,1872375.57,207679779,213067532
1d2c4b53574d7c34dbb7b99b56f9b34d77abb0dbadd1b5d7eff2a2888000004002,242691911.15,211268342.0,211268342,216509371.1,18049649.87,208371522,267767870
1c204100430c300080b138895678124960a03048055020424f40a0000000000000,224487044.60,209131071.5,209131071.5,211381377.7,8814163.93,206475438,236176781
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbedd3b7dfeffabffdfb987ec33f,250642285.60,211247115.0,211247115,218238465.1,21789120.14,209536611,280115500
7dbd5b77775d7d75dbb7fdbb76ffb75d7febb7dbedd3b7dfeffafffdffb87ee73f,213061843.50,210624875.0,210624875,210817305.7,1395520.28,209234942,213650025
1c204100430d341082b5b88956f8124d62a0305a2551b5426f42a0000000000000,211530023.70,209222280.0,209222280,209420256.7,1411467.04,206889963,212390826
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffab7fdfb983ec337,213190829.40,210987431.5,210987431.5,211101322.6,1308735.55,208894675,213484053
82000000000200000000000041802002000000000402000090000000000000000,260822127.65,207271624.0,207271624,217093033.9,29941072.28,206640006,302256185
82000000000200000000000041802002000000001402000090000000000000000,245802477.25,207453773.5,207453773.5,214267881,21664500.16,206220658,275888944
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd3b7dfeff2a28dd290104312,237076231.70,211043634.0,211043634,215182174.9,15080450.70,207791787,257950397
c20000000042000800130000458020120a00040014020000b0000000000000000,245278419.20,208398093.0,208398093,215364537,20559418.95,207862952,273809393
c20000000042000808130000458020120a00040014020000b0080000000000000,244617658.60,209488956.5,209488956.5,215736662.6,19584497.16,207176096,271324723
1d2c4b53574d7c34dbb7b99b56f9b34d77abb0dbad51b5d7eff2a2088000004002,212636551.75,211374053.5,211374053.5,211559287.5,830714.83,210597714,212789059
1d2c4953574d7c109bb7b99b56f9334d67a9305bad51b5576ff2a2080000000000,243806249.75,211275270.0,211275270,217126854,16989156.64,208974313,265006022
1d2c4b53574d7c34dbb7b99b56f9b34d77abb0dbad51b5d7eff2a2080000004002,213865793.95,212747813.5,212747813.5,212572070.8,1187391.04,210467751,213974770
82000000000200000000000001802002000000000402000080000000000000000,212891810.80,211655866.0,211655866,211509845.6,1219412.69,209281791,213057346
1c2000004204300080b130885478024160a01040055020420f00a0000000000000,212965323.60,209337456.0,209337456,209658836.9,2275522.81,206864000,213346587
820000000002000000130000418020120800000014020000b0000000000000000,208642862.70,206886995.5,206886995.5,207026174.4,1247423.48,205632248,208689786
3dbc5b73574d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ac332,211393337.35,210197161.0,210197161,209852984.3,1422333.41,207092954,211730368
c20000000042000808130000458020120a00040014020000b0000000000000000,211269604.15,209585397.5,209585397.5,209468900.5,1356276.12,207786966,211466224
820000000042000000130000458020120a00040014020000b0000000000000000,232803460.45,209466854.5,209466854.5,213412331,12602296.98,207649343,249037993
1d2c4953570d7c109bb7b99b56f8334d67a9305bad51b5576ff2a2080000000000,212468994.15,208846048.0,208846048,209437748.3,1964717.69,207253004,213143352
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffab7fdfb981ec337,212168892.35,210464398.0,210464398,210400923.8,1402848.38,208157505,212433113
3d2c4b53574d7d34dbb7bd9b56f9b34d77abb2dbadd1b5d7eff2a2888200004002,212272939.50,210399006.0,210399006,210498132.5,1389674.74,207634491,212685891
1d2c4953574d7c14dbb7b99b56f9334d67ab30dbad51b557eff2a2080000000000,212787263.10,211700188.5,211700188.5,211501769.9,1104933.25,209127284,212976183
3d2c5b73574d7d34dbb7fd9b56f9b74d77ebb6dbadd1b7dfeff2a289d200004012,213514710.55,211538502.5,211538502.5,211798772.5,1134053.15,210436109,213771724
3d3c5b73574d7d74dbb7fdbb56f9b74d7febb6dbadd1b7dfeff2a28dd200004012,213880552.45,213065892.0,213065892,212672164.6,1168067.29,210726212,214093870
1c2040004304300080b130895478124960a01048055020420f40a0000000000000,211867137.20,209910382.0,209910382,209548637.3,1742363.93,207351876,212143160
3d2c4b53574d7d34dbb7bd9b56f9b74d77ebb2dbadd1b7dfeff2a288c200004002,213312701.70,211146503.5,211146503.5,211353773.5,1485009.40,209111096,213697377
1c204100430c300080b138895678124960a03048055020420f40a0000000000000,213449348.75,210181916.0,210181916,210366703.3,2093195.21,207398073,213699128
3d2c4b53574d7d34dbb7bd9b56f9b74d77ebb2dbadd1b7dfeff2a288c200004012,214171578.55,210812933.0,210812933,211113653.6,2039496.88,208951610,214200064
1c204100430c340080b538895678124d60a0305a055024424f40a0000000000000,209816065.70,207663054.5,207663054.5,207234276.9,2097682.18,204528386,210297680
1d2c4953574d7c14dbb7b99b56f9334d67abb0dbad51b557eff2a2080000000000,212647779.05,209882984.5,209882984.5,210405492.4,1469079.22,208381135,213084464
1c2040004304300080b130895478124160a01048055020420f40a0000000000000,209941765.40,208264925.5,208264925.5,208321238.3,1299535.65,206172631,210241748
1c204100430c300080b130895678124960a03048055020420f40a0000000000000,221571353.00,211517213.0,211517213,212626294.8,5896461.54,208837520,229004372
c20000042042000808130000458024120a00040014020000b0080000000000000,214118376.60,211798557.0,211798557,211044842.6,2833422.51,206183824,214285269
3d3c5b73574d7d74dbb7fdbb56f9b74d7febb6dbadd1b7dfeff2a28dd200004312,214460581.10,210702452.5,210702452.5,211667674,2285861.17,208869736,214564874
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb7dbedd3b7dfeffabffdffb87ec33f,212182823.85,211146235.0,211146235,210895957.4,1165023.69,208593925,212185158
c2000004204200080b130000478024120a00040014020000b0080000000000000,217321621.80,208729922.0,208729922,209946180.8,4695610.79,205957009,222711864
1c204100430c341082b5b88956f8124d62a0305a2551b5426f42a0000000000000,213936504.50,211312644.0,211312644,211705219.7,1235170.86,210399294,214255064
80000000000000000,212403109.75,211323308.0,211323308,211110496.6,1287298.19,208435338,212601445
3d2c4b53574d7c34dbb7b99b56f9b34d77abb0dbadd1b5d7eff2a2888000004002,213010114.50,211241953.5,211241953.5,211318141.8,1549098.21,207733124,213038631
820000000002000000130000458020120800000014020000b0000000000000000,211680729.50,209560528.0,209560528,209625381.4,1349982.38,207447347,212165753
1c204100430c340080b538895678124d62a0305a2551b5424f40a0000000000000,246704301.35,211756505.0,211756505,218152363.9,19472838.52,210818680,273502934
3dbc5b73775d7d75dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdf3901ec337,215050913.70,213009599.5,213009599.5,212948575.2,1536235.13,210961789,215204793
3d2c4b53574d7d34dbb7bd9b56f9b74d77ebb6dbadd1b7dfeff2a288c200004012,213759052.50,211615137.0,211615137,211871779.8,1088909.00,210553569,214314978
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb7dbedd3b7dfeffabffdffb87ee73f,214063620.55,212097306.0,212097306,212104196.8,1562971.42,209647286,214121311
1c204100430c340080b538895678124d60a03058055024424f40a0000000000000,211617491.10,210056071.5,210056071.5,209933780.3,1204822.93,208082062,211919694
1c284112570d741093b7b88956f8134d66a1305b2551b5566f72a2080000000000,210197286.40,208783950.0,208783950,208855670.7,894941.73,207482667,210314983
3dbc5b77775d7d75dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2edfb901ec337,215774553.25,210999898.0,210999898,211953711.2,3051117.69,207928813,215910757
1d2c4953574d7c10dbb7b99b56f9334d67ab30dbad51b557eff2a2080000000000,213978977.20,212543334.5,212543334.5,211768573.8,1937464.14,209243942,214322824
82000000000200000000000001802002000000000002000080000000000000000,210881092.10,209328171.5,209328171.5,209503030.5,927693.49,208010510,210895484
1c284102570d341092b5b88956f8134d66a0305a2551b5426f52a2080000000000,211217833.80,209006468.0,209006468,209597922.6,1076614.40,208433325,211445145
0,210256434.00,207513139.5,207513139.5,207837927.7,1676750.10,204913308,210293928
3dbc5b73774d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ac337,214537446.85,211740437.0,211740437,212049143,1827243.95,209417064,214996450
1d284112570d741093b7b88956f8134d66a1305b2551b5566f72a2080000000000,213569701.55,211782953.0,211782953,211239167.3,1898557.46,207631143,214211141
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffabffdfb987ec33f,214255296.75,212525849.5,212525849.5,212470518.8,1313242.18,210084595,214300731
1d2c4953570d7c109bb7b99b56f8334d66a9305b2d51b5576f72a2080000000000,220611391.45,211648094.0,211648094,212629273.1,5220230.00,208172278,226870819
c2000004204200080b130000478024120a00040014020400b0080000000000000,209468112.80,207549471.5,207549471.5,207465676.1,1492402.63,205409708,209671313
c2000004204200080b130000478024120a01040015020400b0080000000000000,210007492.75,206497446.0,206497446,207046180,2012060.73,205029777,210505249
c2000004204200080b130000478024120a01040014020400b0080000000000000,223799711.20,210119609.5,210119609.5,212386149.4,7172871.34,208321014,232308502
1c204102470d341082b5b88956f8124d62a0305a2551b5426f42a0000000000000,214250943.25,212361727.0,212361727,212033076.3,2026726.93,207633949,214492204
82000000000200000000000001802002000000000402000090000000000000000,239140820.85,209992434.5,209992434.5,214685325.8,16492307.41,207586143,261408534
1c284112570d741093b5b88956f8134d66a0305a2551b5566f72a2080000000000,211620725.75,209734110.5,209734110.5,209630143.6,1570689.83,207402423,212190032
1c204100430c340080b538895678124d60a0305a0551b4424f40a0000000000000,213030799.10,211075725.5,211075725.5,210370468.4,2274372.20,206140377,213058241
3d2c5b53574d7d34dbb7bd9b56f9b74d77ebb6dbadd1b7dfeff2a288d200004012,212906695.15,212140081.0,212140081,212077215.5,633809.56,211089549,213121414
1d2c4912570d74109bb7b99956f8334d66a9305b2d51b5576f72a2080000000000,215429141.90,211809015.0,211809015,212303240.9,2193355.20,209993852,215440472
1d2c4952570d74109bb7b99956f8334d66a9305b2d51b5576f72a2080000000000,211946647.55,210828591.0,210828591,210818279.1,797146.69,209486963,212312912
7dbd5b77775d7d75dbb7fdbb76ffb75d7febb7dbedd3b7dfeffafffdffbd7ee73f,213192771.65,211768610.0,211768610,211519795.4,1316693.29,209534711,213695495
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd1b7dfeff2a28dd200004312,220066355.45,212819933.5,212819933.5,213798121.5,4100329.83,208691280,223004945
3d2c4b53574d7d34dbb7bd9b56f9b74d77ebb2dbadd1b7d7eff2a288c200004002,216067875.00,213014145.0,213014145,213133667.7,1993836.34,210286335,216417453
3dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffab3fdfb981ec337,215945765.35,214367637.5,214367637.5,213838074.5,1842348.69,210346980,216658654
3d3c5b73574d7d34dbb7fdbb56f9b74d7febb6dbadd1b7dfeff2a289d200004012,212188271.00,208380839.5,208380839.5,209147805.2,2380394.47,206224249,212290394
2000000000200000000000000000000000000000000000080000000000000000,244450547.95,207400994.0,207400994,214270253.8,19959157.58,206147730,270804856
1d2c4112570d74109bb7b98956f8134d66a1305b2551b5566f72a2080000000000,220385644.40,211732889.0,211732889,212862575.6,4883315.04,207892628,226091432
3dbc5b77775d7d75dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdfb901ec337,214539995.30,211376550.5,211376550.5,211395143.9,2068334.23,209074583,214706138
1c204100430c341080b538895678124d62a0305a2551b5424f40a0000000000000,212322717.85,210038976.0,210038976,209964036.2,1591497.20,207981165,213288502
1d2c4112570d741093b7b88956f8134d66a1305b2551b5566f72a2080000000000,210585914.35,209516981.0,209516981,209480107.3,822499.94,207802543,210604057
3dbc5b73775d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdf3901ec337,212023578.40,210934260.0,210934260,210896403,925916.60,209447406,212335306
1c2040004304300080b130885478024160a01040055020420f00a0000000000000,212301981.05,209735709.5,209735709.5,210134632.5,1273372.04,208864814,213074375
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd3b7dfeff2a28dd29010c312,214791250.60,211989847.5,211989847.5,212609048.6,1625762.08,210268011,214867720
1c284112570d741093b7b88956f8134d66a0305a2551b5566f72a2080000000000,213831132.30,210342786.0,210342786,210978443,2385127.10,207148363,213924312
1d2c4953574d7c109bb7b99b56f9334d67a9305bad51b557eff2a2080000000000,211755631.45,210350263.0,210350263,209940500.7,1427232.56,207886976,212309842
1c2040004304300080b130885478024160a01040055020420f40a0000000000000,216099070.10,209244111.5,209244111.5,210465514.8,3388519.32,207214165,218739086
1c204100430c340080b538895678124960a03048055020424f40a0000000000000,211827610.55,210112699.5,210112699.5,210058212.4,1318969.16,207905686,212411585
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb7dbedd3b7dfeffabffdffb87ec73f,237501858.20,211481696.0,211481696,216023341.1,13984260.59,208938502,255510905
7dbd5b77775d7d75dbb7fdbb76ffb75d7febb7dbedd3b7dfeffaffffffbd7ef73f,212768296.60,211043516.5,211043516.5,210548773,1781532.00,208243870,213215539
820000000002000000110000418020120800000014020000b0000000000000000,210797770.25,208504554.5,208504554.5,208937473.3,1140343.51,207743311,211325906
1c284112570d341093b5b88956f8134d66a0305a2551b5566f72a2080000000000,213003586.75,210964298.0,210964298,211185907.2,1111243.51,210013963,213774241
1d2c4953574d7c10dbb7b99b56f9334d67a9305bad51b557eff2a2080000000000,213740176.80,210845538.5,210845538.5,211361559.7,1557429.19,209593058,214339206
1c204100430c340080b538895678124d60a0305a055124424f40a0000000000000,222039774.20,209379160.5,209379160.5,211484365,7194738.42,208423842,231896693
c20000000042000808130000458024120a00040014020000b0080000000000000,211692363.25,208955534.0,208955534,209141411.1,1529493.54,206939873,211983979
1c204102570d341092b5b88956f8124d62a0305a2551b5426f42a0000000000000,219056859.30,211209626.5,211209626.5,212175676.9,4191893.02,208999567,223460589
3d2c5b53574d7d34dbb7bd9b56f9b74d77ebb6dbadd1b7dfeff2a289d200004012,212393661.05,210771252.0,210771252,210873761.2,1039558.71,209236371,213374063
1c2000004304300080b130885478024160a01040055020420f00a0000000000000,216673203.60,208825694.5,208825694.5,210243870.4,3806960.55,207403382,220015026
3dbc5b73774d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ac333,213573630.75,211042894.0,211042894,211507663.4,1397084.44,209411777,213647586
1c284112570d741093b7b88956f8134d66a1305a2551b5566f72a2080000000000,212606665.35,211534722.5,211534722.5,211367389.4,1170345.85,209337115,212635644
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffab7fdfb983ec33f,215092625.00,212287060.0,212287060,212412000.9,1761402.90,209638200,215186945
c2000004204200080b130000458024120a00040014020000b0080000000000000,213029482.35,211439789.0,211439789,211391294.4,1226841.14,209105016,214000347
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbedd3b7dfeffabffdff987ec33f,215901462.00,213436751.5,213436751.5,213631744.2,1511530.31,211699434,215924205
3d2c4b53574d7d34dbb7bd9b56f9b74d77ebb2dbadd1b5d7eff2a2888200004002,222260122.25,211218296.5,211218296.5,212710079.9,6282280.68,208882939,230210693
820000000002000000100000418020120000000014020000b0000000000000000,244684040.40,209516644.5,209516644.5,215610601.6,20108768.39,207445245,272788308
1d2c4112570d74109bb7b98956f8134d66a9305b2551b5576f72a2080000000000,212362220.15,210168298.0,210168298,210423466.7,1290862.92,208920271,212882642
c2000004204300080b130085478024160a01040055020420f0080000000000000,209959467.15,208980397.0,208980397,209025884.6,789135.10,207597632,210039744
1c204100430c340080b138895678124960a03048055020424f40a0000000000000,214473782.15,208740613.0,208740613,209821005.6,2654544.34,207391896,216228824
1d2c4112570d74109bb7b98956f8334d66a9305b2d51b5576f72a2080000000000,213877681.45,210356891.0,210356891,210791994.2,2064373.47,208015903,214520452
c20000040042000808130000458024120a00040014020000b0080000000000000,211212350.50,208679304.0,208679304,208730912.3,1878372.46,205849657,211864738
1c204100430c340080b538895678124960a03058055024424f40a0000000000000,212750916.45,210664900.5,210664900.5,210574577.1,1556324.53,208162338,213171864
1c284102570d341092b5b88956f8124d62a0305a2551b5426f52a0080000000000,215222115.25,212419170.5,212419170.5,212788786.4,1649168.99,210775480,215553205
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbedd3b7dfeffabffdffb87ec33f,216507847.05,212478337.0,212478337,212806140.6,2220760.09,210636449,217151946
c2000004204300080b130085478024120a01040015020420f0080000000000000,213586867.70,210384109.5,210384109.5,210692466.9,1932076.37,208536825,215380601
820000000042000000130000458020120800000014020000b0000000000000000,211715217.55,209190373.5,209190373.5,209494089.4,1320670.07,207582097,212391541
1d2c4112570d74109bb7b99956f8334d66a9305b2d51b5576f72a2080000000000,215118405.70,210903679.0,210903679,211246512.4,2444298.53,207700766,215135440
1c204100430c341082b5b8895678124d62a0305a2551b5424f42a0000000000000,212811809.45,209897389.5,209897389.5,210408380.9,1442805.92,208999635,213366857
3d3c5b73574d7d34dbb7fdbb56f9b74d7febb6dbadd1b7dfeff2a28dd200004012,214852584.90,212680928.0,212680928,213128109.4,1285437.31,211025588,215018931
1c284102570d341092b5b88956f8134d62a0305a2551b5426f52a0080000000000,213861480.50,212411903.0,212411903,212250523,1226588.13,210247160,214282451
1d2c4b53574d7c34dbb7b99b56f9334d77abb0dbad51b557eff2a2080000004002,215422623.40,214105680.0,214105680,213805091.4,1316352.38,211495350,215488363
3d2c4b53574d7d34dbb7bd9b56f9b34d77abb0dbadd1b5d7eff2a2888200004002,214444623.45,213249196.0,213249196,213227233.3,889148.35,212020057,214737366
820000000002000000100000418020120800000014020000b0000000000000000,219230903.65,210402944.5,210402944.5,211747649.6,4711542.34,208874656,224647402
820000000042000000130000458020120800040014020000b0000000000000000,211975384.50,210677009.5,210677009.5,210652057.5,1022426.75,209032891,212324157
1c204102430d341082b5b88956f8124d62a0305a2551b5426f42a0000000000000,214057782.90,212970883.0,212970883,212948230.3,857413.38,211539750,214248213
1c204100430c340080b538895678124960a03048055024424f40a0000000000000,218994480.15,211807842.0,211807842,212914808.4,3867520.99,210523121,223745514
3d2c4b53574d7d34dbb7bd9b56f9b74d77ebb2dbadd1b7d7eff2a2888200004002,216479052.25,213721637.0,213721637,214065349.5,1610431.98,211862191,217286638
