id,iter,95th,5th,median,mean,stdev,min,max
3dbc5b73574d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa28dd3901ac332,1432823395.00,454060551.0,454060551,631951607.3,556214904.06,446249847,2214800248
3dbc5b73774d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ec337,459763391.90,447685116.5,447685116.5,449475336.6,6613473.23,444611419,467492285
3dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffaa3edfb901ec337,447225466.45,444005701.0,444005701,443873636.6,2405483.76,440954102,447565990
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd1b7dfeff2a28dd210004312,584983905.20,579636057.0,579636057,580372380.6,3830009.90,574781731,585082430
1c204100430c340080b538895678124d62a0305a0551b4424f40a0000000000000,403192746.80,388003519.5,388003519.5,390600425.3,7761199.67,385976169,412090649
3d2c4b53574d7d34dbb7bd9b56f9b34d77ebb2dbadd1b5d7eff2a2888200004002,606946471.90,603407024.5,603407024.5,603493219.9,2333599.03,600316188,608276131
c2000004204200080a130000458024120a00040014020000b0080000000000000,276696025.00,264476208.5,264476208.5,266351020.8,6328121.18,262101360,283551703
1c204100430c341082b5b88956f8124d62a0305a2551b5424f42a0000000000000,419162188.90,416997032.0,416997032,416716107.3,1813434.89,413170197,419973241
1c204100430c341080b538895678124d62a0305a2551b5424f42a0000000000000,435121609.15,415479018.0,415479018,418684482,10640865.16,412409913,448259014
1c204100430c300080b130895478124960a03048055020420f40a0000000000000,359525430.65,355412866.5,355412866.5,355572154.7,2702721.07,352604480,361650755
7dbd5b77775d7d75dbb7fdbb76ffb75d7febb7dbedd3b7dfeffabffdffb87ee73f,329042733.75,326855681.0,326855681,327084139.6,1353647.42,325324142,329166972
c2000004204300080b130005478024120a01040015020400b0080000000000000,307567522.95,288686578.0,288686578,291975244,10034858.63,286010551,319957116
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd1b7dfeff2a28dd210104312,578610667.90,574782167.5,574782167.5,575051321.5,2442845.32,572271764,579494638
3dbc5b73775d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ec337,472563562.70,445707654.0,445707654,450759145.9,14033057.10,444013757,490099070
1d2c4953570d7c109bb7b99b56f8334d67a9305bad51b5576f72a2080000000000,576480702.25,533185058.0,533185058,540961854.4,22792575.72,529666128,604887364
1c2041004304300080b130895478124960a01048055020420f40a0000000000000,356441741.40,354457381.5,354457381.5,354301569.9,1717528.64,351070677,356830536
3d2c4b53574d7d34dbb7bd9b56f9b74d77ebb6dbadd1b7dfeff2a288d200004012,590739082.55,581945636.5,581945636.5,583732457,4206603.98,580068029,593209853
1d2c4953574d7c14dbb7b99b56f9334d77abb0dbad51b557eff2a2080000004002,581250850.15,570386997.5,570386997.5,571827043.2,5985212.08,564331442,586237621
1d2c4112570d741093b7b98956f8134d66a1305b2551b5566f72a2080000000000,491173337.70,486493835.0,486493835,486781601.2,3027838.75,482394353,493330761
82000000000200000000000001800000000000000002000080000000000000000,271440652.40,233362855.0,233362855,240590992,16577324.73,231800023,281645990
c2000004204300080b130085478024160a01040015020420f0080000000000000,336247428.65,334065093.0,334065093,334180071.3,1445497.85,331676695,336499682
82000000000200000000000001000000000000000000000080000000000000000,250852218.30,233162122.5,233162122.5,236017159.5,9376421.58,230406915,262062603
1c204102470d341092b5b88956f8124d62a0305a2551b5426f42a0000000000000,425721162.05,421337834.5,421337834.5,421265148.5,3342186.39,416420438,426587498
1d2c4b53574d7c34dbb7b99b56f9b34d77abb0dbadd1b5d7eff2a2888000004002,601772601.65,596541837.5,596541837.5,596649439.2,3442946.92,590629077,602369762
1c204100430c300080b138895678124960a03048055020424f40a0000000000000,370925118.95,368296875.5,368296875.5,368728700.4,1359537.57,367154591,371060096
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbedd3b7dfeffabffdfb987ec33f,409128255.20,392346324.0,392346324,394567565.1,9592874.08,388040955,421312124
7dbd5b77775d7d75dbb7fdbb76ffb75d7febb7dbedd3b7dfeffafffdffb87ee73f,329331251.60,326548557.0,326548557,326879364.8,1686779.57,324409979,329562593
1c204100430d341082b5b88956f8124d62a0305a2551b5426f42a0000000000000,446724868.15,422776924.5,422776924.5,426341500,13525271.98,417341384,464188969
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffab7fdfb983ec337,427035664.55,425989933.5,425989933.5,425402970.9,1715673.45,422794372,427054709
82000000000200000000000041802002000000000402000090000000000000000,245046614.80,236401151.5,236401151.5,237902008,4520732.70,235039569,250339837
82000000000200000000000041802002000000001402000090000000000000000,238647825.85,236734026.5,236734026.5,236723721.5,1431890.41,234317595,239177290
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd3b7dfeff2a28dd290104312,566946294.30,564575132.0,564575132,564377018,2078885.35,560234447,567502182
c20000000042000800130000458020120a00040014020000b0000000000000000,265842705.70,263518115.0,263518115,263846177,1145105.90,262632780,266028454
c20000000042000808130000458020120a00040014020000b0080000000000000,264395287.45,262408702.5,262408702.5,262310382.3,1441217.23,259676787,264573559
1d2c4b53574d7c34dbb7b99b56f9b34d77abb0dbad51b5d7eff2a2088000004002,605409163.15,600490138.5,600490138.5,601146521.3,3327527.33,596449690,606164845
1d2c4953574d7c109bb7b99b56f9334d67a9305bad51b5576ff2a2080000000000,561568438.75,558850999.5,558850999.5,558962947.3,1757251.95,556708223,562817290
1d2c4b53574d7c34dbb7b99b56f9b34d77abb0dbad51b5d7eff2a2080000004002,607613121.00,604440472.0,604440472,604516253,2727621.80,600431910,607731813
82000000000200000000000001802002000000000402000080000000000000000,235608408.05,234057987.0,234057987,233997679.2,1149035.38,232250084,235710896
1c2000004204300080b130885478024160a01040055020420f00a0000000000000,341377022.75,340285943.5,340285943.5,340064652.9,1193634.69,337809934,341527577
820000000002000000130000418020120800000014020000b0000000000000000,274363996.90,251112581.5,251112581.5,255441593.2,12373351.37,250537476,290486155
3dbc5b73574d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ac332,478643584.25,456352817.0,456352817,459648505.8,11781532.93,453321594,492449780
c20000000042000808130000458020120a00040014020000b0000000000000000,261942444.25,259788763.0,259788763,260020129.5,1149713.51,258670432,262663531
820000000042000000130000458020120a00040014020000b0000000000000000,264062559.60,262337874.5,262337874.5,262031181.6,1763356.58,259345299,264142908
1d2c4953570d7c109bb7b99b56f8334d67a9305bad51b5576ff2a2080000000000,552414836.15,550584597.5,550584597.5,549897105.9,2065021.86,547076091,553168781
7dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffab7fdfb981ec337,425853079.90,422444514.5,422444514.5,422670287.4,2370861.02,419178110,425961304
3d2c4b53574d7d34dbb7bd9b56f9b34d77abb2dbadd1b5d7eff2a2888200004002,607804825.80,603405996.5,603405996.5,603275601.4,3484314.38,597183354,609416148
1d2c4953574d7c14dbb7b99b56f9334d67ab30dbad51b557eff2a2080000000000,578551170.45,574825008.5,574825008.5,574776425.8,2577397.26,571374734,579921051
3d2c5b73574d7d34dbb7fd9b56f9b74d77ebb6dbadd1b7dfeff2a289d200004012,574142834.10,568917908.0,568917908,569881861.3,3407162.07,564270987,574710150
