id,stress,iter,median,mean,stdev,min,max
112008210002000000200000000000,32,7,3117525,3152490,71491,3067578,3257118
800000000000000000000,8,7,1068243,1068488,31092,1023647,1104954
800000000000000000000,16,7,1498442,1493658,36653,1441537,1537045
800000000000000000000,32,7,2810671,2819178,58825,2767746,2911956
3ffff5bffdfe7f9ff7fdfb9fffaddf7f,8,7,2958513,2962863,85151,2833872,3070220
3ffff5bffdfe7f9ff7fdfb9fffaddf7f,16,7,6894946,6904200,67675,6826715,7015536
3ffff5bffdfe7f9ff7fdfb9fffaddf7f,32,7,19142970,19130246,196692,18894841,19364036
38db0d38c8b8f7c79794564ebb868743,8,7,1240470,1241541,29210,1201431,1289099
38db0d38c8b8f7c79794564ebb868743,16,7,1806387,1792485,96080,1645522,1929023
38db0d38c8b8f7c79794564ebb868743,32,7,3503791,4498833,2599928,3422370,10390692
11e151d9fc4080bb1f67721a173a8ec0,8,7,1793690,1789203,78898,1672192,1890000
11e151d9fc4080bb1f67721a173a8ec0,16,7,2892679,2880521,89324,2748741,3032250
11e151d9fc4080bb1f67721a173a8ec0,32,7,5913870,5908261,64909,5786945,5994246
3b9ff3f1bf7c965ebfff5fd7ff3b7f7d,8,7,6422535,6413602,97414,6277526,6557845
3b9ff3f1bf7c965ebfff5fd7ff3b7f7d,16,7,24366497,24345804,112338,24186789,24470979
3b9ff3f1bf7c965ebfff5fd7ff3b7f7d,32,7,261887756,263251550,3958892,258000775,270354626
1200,8,7,1110259,1093398,56081,997272,1155030
1200,16,7,1521445,1554920,71210,1495544,1684084
1200,32,7,2872395,2872258,86715,2730588,2963140
3f7ffaddfbe9e7f79dafeef6fe7bffef,8,7,3964311,3983536,50690,3920603,4048440
3f7ffaddfbe9e7f79dafeef6fe7bffef,16,7,18790014,18823049,246434,18524785,19298665
3f7ffaddfbe9e7f79dafeef6fe7bffef,32,7,161670032,160794453,2673573,156494898,163978395
3a7e7feefee8dbbf7dd9fff7dbfbfeff,8,7,5399302,5438597,150990,5317013,5752888
3a7e7feefee8dbbf7dd9fff7dbfbfeff,16,7,30573070,30602088,339146,30047688,31187665
3a7e7feefee8dbbf7dd9fff7dbfbfeff,32,7,196975165,197089891,2422398,193112725,200613315
11e151f9fc58c0bb9fe7f21a1f3e8ee0,8,7,4774899,4753911,155389,4581398,5007854
11e151f9fc58c0bb9fe7f21a1f3e8ee0,16,7,20433078,20481405,255210,20291931,21025876
11e151f9fc58c0bb9fe7f21a1f3e8ee0,32,7,157985457,158087665,1858410,155188691,160554523
303601a0e0a8839c4408544413910066,8,7,2033030,2039983,58519,1971280,2156602
303601a0e0a8839c4408544413910066,16,7,3498632,3511288,162044,3293726,3736231
303601a0e0a8839c4408544413910066,32,7,7825144,7830765,100419,7666707,7946437
4000820000400080000000040010068,8,7,1236744,1244784,51725,1196055,1347020
4000820000400080000000040010068,16,7,1774956,1771870,43691,1707252,1843075
4000820000400080000000040010068,32,7,3638988,3654032,40527,3616855,3721495
1cc25291f4aec59530604fa9f45412bd,8,7,3434316,3464658,114550,3308669,3632841
1cc25291f4aec59530604fa9f45412bd,16,7,6491204,6462848,100842,6313793,6569322
1cc25291f4aec59530604fa9f45412bd,32,7,15425797,15486029,240538,15268612,15981686
3ffefffffdfdfefdfff7f7ffffc7fbff,8,7,2784371,2797980,49260,2729790,2862507
3ffefffffdfdfefdfff7f7ffffc7fbff,16,7,10933511,10999103,147436,10850716,11233072
3ffefffffdfdfefdfff7f7ffffc7fbff,32,7,73209861,73170312,744476,71776972,74013734
367e385fbdf5f6f5efa0e858f5bf4aee,8,7,5436340,5422800,70630,5335283,5507511
367e385fbdf5f6f5efa0e858f5bf4aee,16,7,25952079,25935334,282044,25610032,26424491
367e385fbdf5f6f5efa0e858f5bf4aee,32,7,212508320,213253654,5301983,204821180,219834547
3ffefffffffdfefffff7f7ffffe7fbff,8,7,2696462,2678733,46623,2601727,2721083
3ffefffffffdfefffff7f7ffffe7fbff,16,7,10627730,10679175,129730,10547879,10933219
3ffefffffffdfefffff7f7ffffe7fbff,32,7,71385187,71383786,335561,70814597,71891543
30fbbdbeecd49de66f973f8d796dfee7,8,7,3067371,3114431,117883,2988680,3314449
30fbbdbeecd49de66f973f8d796dfee7,16,7,7078671,7093674,64174,7042536,7231890
30fbbdbeecd49de66f973f8d796dfee7,32,7,18281988,18371583,197314,18158729,18697646
2f8a0c2209951209d66702854041016a,8,7,1745914,1739623,54875,1664339,1834556
2f8a0c2209951209d66702854041016a,16,7,2857370,2888090,81729,2812709,3031395
2f8a0c2209951209d66702854041016a,32,7,6367152,6344655,69797,6232343,6431940
3ebeef7df75d9ff3bfefe1bf7fdcadff,8,7,1887950,1876957,73134,1758711,1964138
3ebeef7df75d9ff3bfefe1bf7fdcadff,16,7,4077476,4083164,125852,3931176,4305183
3ebeef7df75d9ff3bfefe1bf7fdcadff,32,7,12672654,12678567,161956,12456055,12938936
8021040000010420070840012128800,8,7,1136380,1160068,72774,1070208,1294022
8021040000010420070840012128800,16,7,1677742,1698612,81096,1634966,1861420
8021040000010420070840012128800,32,7,3449108,3419113,98347,3276292,3527951
80804800100000008000000021210,8,7,1025680,1034501,28361,1000418,1081147
80804800100000008000000021210,16,7,1471031,1463731,28424,1416166,1498780
80804800100000008000000021210,32,7,2912254,2908033,45681,2848921,2990842
292e585b09b6f96fb75cafff170a3993,8,7,2721921,2726006,48613,2662564,2814865
292e585b09b6f96fb75cafff170a3993,16,7,12221378,12238427,85241,12121644,12356295
292e585b09b6f96fb75cafff170a3993,32,7,63530650,63607551,573722,62667569,64442155
ac4398dab46772ff5058a8a575e9c4b,8,7,1705678,1723587,101829,1563645,1898123
ac4398dab46772ff5058a8a575e9c4b,16,7,2580071,2580686,52005,2526502,2675585
ac4398dab46772ff5058a8a575e9c4b,32,7,5306716,5296811,147884,5093434,5468296
1ff6e7c6afeefdf7baffffdeff7d7faf,8,7,4712046,4706571,80412,4568656,4789618
1ff6e7c6afeefdf7baffffdeff7d7faf,16,7,12117489,12132541,53829,12079011,12227047
1ff6e7c6afeefdf7baffffdeff7d7faf,32,7,44932966,44933592,594034,44110594,46014793
801404ad0a220002088481104140221,8,7,1449096,1467199,63731,1403077,1587824
801404ad0a220002088481104140221,16,7,2147338,2172031,70602,2076641,2297713
801404ad0a220002088481104140221,32,7,4507628,4503154,74642,4401191,4639300
283220124201010951410d52f082001,8,7,1571642,1569596,92066,1440457,1684524
283220124201010951410d52f082001,16,7,2717431,2690961,83772,2576169,2779131
283220124201010951410d52f082001,32,7,6578583,6557271,77895,6472348,6663891
3fffffffffffffffffffffffbffffefe,8,7,2023130,2006231,71638,1901155,2082174
3fffffffffffffffffffffffbffffefe,16,7,3960042,3925088,96889,3807473,4048202
3fffffffffffffffffffffffbffffefe,32,7,12765802,12796396,93672,12708363,12965579
21cbb48041f05ad821e306a3d383f1ab,8,7,1922580,1904050,63419,1783638,1975575
21cbb48041f05ad821e306a3d383f1ab,16,7,3913528,3911099,81711,3802125,4046410
21cbb48041f05ad821e306a3d383f1ab,32,7,10133676,10192530,170807,10056002,10542726
20030130990463081000810b008000e,8,7,1513631,1525104,83408,1438505,1691149
20030130990463081000810b008000e,16,7,2348895,3442975,3029369,2148787,10310541
20030130990463081000810b008000e,32,7,4701013,5080847,1062541,4564143,7480130
2bfffffffffffebffefdff7fffffffff,8,7,5398720,5404111,164132,5186125,5622099
2bfffffffffffebffefdff7fffffffff,16,7,29682712,29939858,616367,29419270,31156801
2bfffffffffffebffefdff7fffffffff,32,7,253332510,253892623,2844436,249956665,257548177
319016c10d091104941b6174acc65f68,8,7,5794896,5767644,158478,5542011,6031589
319016c10d091104941b6174acc65f68,16,7,29200935,29255687,147689,29053197,29433376
319016c10d091104941b6174acc65f68,32,7,206423474,207378537,2228955,206074121,212315123
31fbbdbeeef59de67f9fffef79efffef,8,7,4028902,4026693,85036,3909101,4157086
31fbbdbeeef59de67f9fffef79efffef,16,7,16247372,16252833,134069,16013813,16428047
31fbbdbeeef59de67f9fffef79efffef,32,7,117191806,117397166,1096626,116270294,119558264
3ff7dffbfffff9bdfedfffbfebfdffff,8,7,4480705,4488846,99151,4377631,4643359
3ff7dffbfffff9bdfedfffbfebfdffff,16,7,10953292,10919523,75333,10769435,10994655
3ff7dffbfffff9bdfedfffbfebfdffff,32,7,28503612,28568807,274789,28199953,28847414
3defbff7ffcefffffff7b7f5ffd3fbf5,8,7,1994521,1972558,54635,1890435,2039601
3defbff7ffcefffffff7b7f5ffd3fbf5,16,7,4431943,4412937,60216,4302465,4479584
3defbff7ffcefffffff7b7f5ffd3fbf5,32,7,15211603,15225699,152582,15027360,15420966
2cbf2f6dffdd37ef7e2afb8b23ddd9f9,8,7,3835029,3843817,90164,3767685,4038331
2cbf2f6dffdd37ef7e2afb8b23ddd9f9,16,7,10372016,10375568,52331,10281077,10448452
2cbf2f6dffdd37ef7e2afb8b23ddd9f9,32,7,31346570,31415246,432609,30826769,32248187
3ffffffffeffffffffffffffffffffff,8,7,2367314,2379126,47850,2335310,2474225
3ffffffffeffffffffffffffffffffff,16,7,9600409,9620874,125208,9484654,9873801
3ffffffffeffffffffffffffffffffff,32,7,93870020,93793724,973873,92112774,95059332
3b17afd7f675dd7baf3afd95b7b87dff,8,7,6996460,6994227,73566,6871247,7102722
3b17afd7f675dd7baf3afd95b7b87dff,16,7,20627972,20625979,124380,20478419,20852267
3b17afd7f675dd7baf3afd95b7b87dff,32,7,66296456,66801774,907834,65865794,67893274
1fb75efffdfaeb6aafdaecfd87ff3f2d,8,7,5393330,5366701,104933,5217215,5489774
1fb75efffdfaeb6aafdaecfd87ff3f2d,16,7,25933001,25945614,189641,25638302,26268903
1fb75efffdfaeb6aafdaecfd87ff3f2d,32,7,176825174,176454417,928481,175054338,177432304
2b5adfdaded7503fecfcb35ffdf7d9fd,8,7,9732357,9737296,80520,9592398,9835049
2b5adfdaded7503fecfcb35ffdf7d9fd,16,7,62232255,62675363,1111921,61601461,64949132
2b5adfdaded7503fecfcb35ffdf7d9fd,32,7,577912633,579465337,6480010,573287245,592717265
2bfafffbfef7f6bffcfcfb5fffffdfff,8,7,7536179,7551967,86884,7450530,7703010
2bfafffbfef7f6bffcfcfb5fffffdfff,16,7,47528390,47606387,364595,47256054,48161581
2bfafffbfef7f6bffcfcfb5fffffdfff,32,7,461295956,460100662,6441684,450296034,466911144
1dc00024806a059c0040404802884d,8,7,1152611,1172208,82665,1093980,1329681
1dc00024806a059c0040404802884d,16,7,1714129,1681269,66703,1582204,1735119
1dc00024806a059c0040404802884d,32,7,3487801,3470831,116024,3307516,3608063
cc1a02c0128a12c8120c020d0888820,8,7,1807022,1828570,211121,1657222,2268883
cc1a02c0128a12c8120c020d0888820,16,7,2923860,2956896,97688,2851048,3098772
cc1a02c0128a12c8120c020d0888820,32,7,6219012,6251400,66979,6189963,6346936
17f77dfffff0fbefffffbfdfefeeffff,8,7,13111093,13136350,109118,12944741,13268292
17f77dfffff0fbefffffbfdfefeeffff,16,7,88297915,87955222,1306613,85376602,89505464
17f77dfffff0fbefffffbfdfefeeffff,32,7,794872368,794493203,7807153,783646501,805554561
2486036669b6da1e02aa541422848720,8,7,1721461,1728930,19371,1708495,1756710
2486036669b6da1e02aa541422848720,16,7,2970093,2990602,54330,2935457,3067414
2486036669b6da1e02aa541422848720,32,7,6689755,6746343,118340,6614257,6960208
18821040000010422070844812538840,8,7,1126975,1142224,76139,1083726,1305781
18821040000010422070844812538840,16,7,1590439,1604277,33029,1572973,1655877
18821040000010422070844812538840,32,7,3308077,3316100,50027,3266690,3409444
377f385fbdf5f6fdefb0e9dafdff6aef,8,7,5406637,5379374,66702,5280939,5458346
377f385fbdf5f6fdefb0e9dafdff6aef,16,7,26407116,26320601,387154,25759984,26758183
377f385fbdf5f6fdefb0e9dafdff6aef,32,7,215884582,217154004,3133574,212802559,222025606
27dffaffcf7ffb0c6eefebbee0fe5fbb,8,7,5838012,5822681,67285,5692259,5898705
27dffaffcf7ffb0c6eefebbee0fe5fbb,16,7,27279666,27380282,376339,27029168,28164069
27dffaffcf7ffb0c6eefebbee0fe5fbb,32,7,189276633,189821756,2951666,185515482,194349306
3fffbffffffffffffffffbfff3ffffff,8,7,1581090,1605305,90144,1509575,1744386
3fffbffffffffffffffffbfff3ffffff,16,7,3156940,3126293,108370,2950875,3234085
3fffbffffffffffffffffbfff3ffffff,32,7,9182618,9170201,74026,9092160,9289548
2ff3f57dd3b8bbecfdf7f73edebfdaf6,8,7,8326393,8408927,172540,8238104,8694025
2ff3f57dd3b8bbecfdf7f73edebfdaf6,16,7,41254396,41473284,598459,40709948,42206155
2ff3f57dd3b8bbecfdf7f73edebfdaf6,32,7,302889130,302734842,5291654,295533249,309573134
c900000880024212140404b8068000,8,7,1045772,1056784,67454,984959,1183839
c900000880024212140404b8068000,16,7,1479225,1485012,41411,1435404,1544816
c900000880024212140404b8068000,32,7,2834804,2854990,60738,2788774,2952478
7c742df24f2039dceabc907cdc09229,8,7,2895448,2858928,105149,2719004,2995619
7c742df24f2039dceabc907cdc09229,16,7,5178892,5516899,919384,5048972,7590794
7c742df24f2039dceabc907cdc09229,32,7,12068549,12132124,143204,12020845,12403656
28120014d4640540442006e8003b0b9,8,7,3738856,3779543,87857,3680305,3899554
28120014d4640540442006e8003b0b9,16,7,11839380,11838541,236385,11587392,12266661
28120014d4640540442006e8003b0b9,32,7,44230580,44443421,655081,43889592,45659786
18101040950020c2000d10d05204000,8,7,1316973,1327584,43994,1291244,1420261
18101040950020c2000d10d05204000,16,7,2057333,2055177,34088,2012473,2120659
18101040950020c2000d10d05204000,32,7,4323348,4333271,71799,4271366,4486689
3ffffffffffffdbdfedfffbfefffffff,8,7,3600154,3586487,50428,3507941,3650848
3ffffffffffffdbdfedfffbfefffffff,16,7,14001307,14000637,136719,13749130,14183471
3ffffffffffffdbdfedfffbfefffffff,32,7,83097441,82986635,654183,81752933,83637160
377ffe7ffffdffffffbbfdfafdffefff,8,7,3090243,3110183,71590,3031688,3207561
377ffe7ffffdffffffbbfdfafdffefff,16,7,14288457,14210821,205775,13948409,14417995
377ffe7ffffdffffffbbfdfafdffefff,32,7,124086682,123557428,1482007,121535919,125215774
800000000,8,7,1015250,1034797,57676,957924,1142723
800000000,16,7,1472333,1539288,170489,1441658,1922577
800000000,32,7,2751237,2779792,71049,2710751,2904716
