"id","path_id","level_id","component_added","stress","median","verification","diff"
"1fff7ff7bfdffffbabfefbfff7e1fdbf7ff9fff",3,133,"m.tree_add_helper.2.post.23",60,237228978,"gradual",31734064
"1fff7ff7bfdffffbabfefbfff7e1fdbf7ff9fff",3,133,"m.tree_add_helper.2.post.23",64,266195206,"gradual",31397671
"1dffffff76ffeff5f7bffbbd7fef3ffff7bffee",4,133,"m.tree_min_helper.3.fold.79",48,92365656,"gradual",2034857
"1dffffff76ffeff5f7bffbbd7fef3ffff7bffee",4,133,"m.tree_min_helper.3.fold.79",60,281315670,"gradual",2209795
"1dffffff76ffeff5f7bffbbd7fef3ffff7bffee",4,133,"m.tree_min_helper.3.fold.79",64,320700275,"gradual",3156713
"19b7dfff3fffbdbf7ffbfdbefbfffbffff3fffe",6,133,"m.tree_remove_lemma_left2.3.fold.116",44,114763691,"gradual",2479483
"19b7dfff3fffbdbf7ffbfdbefbfffbffff3fffe",6,133,"m.tree_remove_lemma_left2.3.fold.116",56,234848680,"gradual",2310448
"19b7dfff3fffbdbf7ffbfdbefbfffbffff3fffe",6,133,"m.tree_remove_lemma_left2.3.fold.116",60,327490833,"gradual",5926674
"19b7dfff3fffbdbf7ffbfdbefbfffbffff3fffe",6,133,"m.tree_remove_lemma_left2.3.fold.116",64,368681655,"gradual",2235166
"1dffffff76ffeff5f7bffbbd7fff3ffff7bffee",4,134,"m.tree_remove_lemma.3.fold.104",52,138695089,"gradual",1595964
"1dffffff76ffeff5f7bffbbd7fff3ffff7bffee",4,134,"m.tree_remove_lemma.3.fold.104",56,202986828,"gradual",3012404
"1dffffff76ffeff5f7bffbbd7fff3ffff7bffee",4,134,"m.tree_remove_lemma.3.fold.104",64,322416202,"gradual",1715927
"f77d7ff7dfefbfefffffffe4fffefffbffcffd",7,134,"m.tree_remove_lemma.1.pre.101",44,133639841,"gradual",2261718
"f77d7ff7dfefbfefffffffe4fffefffbffcffd",7,134,"m.tree_remove_lemma.1.pre.101",56,267148050,"gradual",1696824
"f77d7ff7dfefbfefffffffe4fffefffbffcffd",7,134,"m.tree_remove_lemma.1.pre.101",60,377284113,"gradual",5568241
"f77d7ff7dfefbfefffffffe4fffefffbffcffd",7,134,"m.tree_remove_lemma.1.pre.101",64,420738196,"gradual",9536364
"1f7bf1ff6ffffffffedffe7ffdfdbffffcfffdb",1,135,"m.tree_remove_lemma_min.3.fold.128",40,48898375,"gradual",1419989
"1f7bf1ff6ffffffffedffe7ffdfdbffffcfffdb",1,135,"m.tree_remove_lemma_min.3.fold.128",64,215668732,"gradual",4086520
"1ffccffffffdeedfffdfffdfef3fddfbff7fff7",2,135,"m.tree_remove.1.pre.86",44,72518277,"gradual",1444985
"1ffccffffffdeedfffdfffdfef3fddfbff7fff7",2,135,"m.tree_remove.1.pre.86",52,102541485,"gradual",1791229
"1dffffff76ffeff5f7bffbbd7fff3fffffbffee",4,135,"m.tree_remove_lemma_right.1.pre.129",44,95730117,"gradual",1489433
"1dffffff76ffeff5f7bffbbd7fff3fffffbffee",4,135,"m.tree_remove_lemma_right.1.pre.129",48,91754206,"gradual",1961232
"1dffffff76ffeff5f7bffbbd7fff3fffffbffee",4,135,"m.tree_remove_lemma_right.1.pre.129",52,141162029,"gradual",2466940
"19b7dfff3ffffdbf7ffbfdbffbfffbffff3fffe",6,135,"m.tree_max.2.post.46",64,303898899,"gradual",3250815
"f77d7ff7dfefbfefffffffe4fffffffbffcffd",7,135,"m.tree_remove_lemma_left2.1.pre.112",28,47838014,"gradual",1493726
"f77d7ff7dfefbfefffffffe4fffffffbffcffd",7,135,"m.tree_remove_lemma_left2.1.pre.112",56,269885946,"gradual",2737896
"f77d7ff7dfefbfefffffffe4fffffffbffcffd",7,135,"m.tree_remove_lemma_left2.1.pre.112",60,379391031,"gradual",2106918
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",16,4581354,"gradual",2353603
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",20,10797492,"gradual",6699672
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",24,9940851,"gradual",6434832
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",28,23245519,"gradual",17922025
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",32,26366683,"gradual",20552949
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",36,37426657,"gradual",30101735
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",40,44577874,"gradual",36470318
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",44,59132300,"gradual",48908599
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",48,57465577,"gradual",49230534
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",52,87842335,"gradual",75790763
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",56,131133128,"gradual",118309390
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",60,173240382,"gradual",156310072
"1fff7dffe7eff77ffffffffdffdf6fe6f7ffffc",0,136,"p.bst.6.pred.137",64,201422074,"gradual",182663484
"1ffccffffffdeedfffffffdfef3fddfbff7fff7",2,136,"m.tree_min_helper.1.pre.71",64,239344219,"gradual",1913855
"1dffffff76ffeffdf7bffbbd7fff3fffffbffee",4,136,"m.tree_max_helper.0.assert.57",60,282843737,"gradual",4233116
"1dffffff76ffeffdf7bffbbd7fff3fffffbffee",4,136,"m.tree_max_helper.0.assert.57",64,322668465,"gradual",3223419
"1bb7dfff3ffffdbf7ffbfdbffbfffbffff3fffe",6,136,"m.create_tree.3.fold.3",48,88668792,"gradual",1971635
"1bb7dfff3ffffdbf7ffbfdbffbfffbffff3fffe",6,136,"m.create_tree.3.fold.3",60,270270262,"gradual",5017173
"f77d7ff7dfefbfefffffffe4fffffffbffeffd",7,136,"p.bst.6.pred.139",36,84427169,"gradual",1850576
"f77d7ff7dfefbfefffffffe4fffffffbffeffd",7,136,"p.bst.6.pred.139",64,420723791,"gradual",8026404
"1f7bf1ff6fffffffffdffe7ffdfdbffffdfffdb",1,137,"m.tree_min.4.unfold.68",56,141059182,"gradual",1708492
"1f7bf1ff6fffffffffdffe7ffdfdbffffdfffdb",1,137,"m.tree_min.4.unfold.68",60,188740372,"gradual",3363412
"1ffccffffffdeedfffffffdfef7fddfbff7fff7",2,137,"m.tree_remove_lemma.2.post.102",64,242516845,"gradual",3172626
"1fff7ff7ffdffffbabfffbffffe1fdbffff9fff",3,137,"m.tree_remove_helper.4.unfold.97",64,172096298,"gradual",3723898
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",20,5437643,"gradual",2180062
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",24,4737818,"gradual",1682811
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",28,10992526,"gradual",6532820
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",32,11914960,"gradual",6942399
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",36,16331954,"gradual",10320360
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",40,17121453,"gradual",10765048
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",44,24690622,"gradual",16531942
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",48,23084775,"gradual",15812335
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",52,35082149,"gradual",25278308
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",56,45596803,"gradual",34794973
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",60,63126033,"gradual",49396025
"1fff7ffedfeefffffff7b7bffbfff8ffbfe7fff",5,137,"p.bstRemove.6.pred.144",64,74957028,"gradual",60063873
"1bb7dfff3ffffdbf7ffffdbffbfffbffff3fffe",6,137,"m.tree_min_helper.4.unfold.74",56,195821079,"gradual",3803013
"f77d7ff7dfefffefffffffe4fffffffbffeffd",7,137,"m.tree_max_helper.1.pre.50",52,181033912,"gradual",1659047
"f77d7ff7dfefffefffffffe4fffffffbffeffd",7,137,"m.tree_max_helper.1.pre.50",64,422299950,"gradual",1576159
"1f7ff1ff6fffffffffdffe7ffdfdbffffdfffdb",1,138,"m.main.5.inv.10",44,66379848,"gradual",2078814
"1f7ff1ff6fffffffffdffe7ffdfdbffffdfffdb",1,138,"m.main.5.inv.10",48,64138984,"gradual",1433822
"1f7ff1ff6fffffffffdffe7ffdfdbffffdfffdb",1,138,"m.main.5.inv.10",52,95047017,"gradual",1577819
"1f7ff1ff6fffffffffdffe7ffdfdbffffdfffdb",1,138,"m.main.5.inv.10",64,211502629,"gradual",3688142
"1dffffff76ffeffdf7bffbbdffff3ffffffffee",4,138,"m.tree_remove_lemma_right.3.fold.134",64,305039281,"gradual",3736747
"1fff7ffedfeefffffff7b7bffbfff8ffbff7fff",5,138,"p.bst.6.pred.136",44,26169806,"gradual",1479184
"1fff7ffedfeefffffff7b7bffbfff8ffbff7fff",5,138,"p.bst.6.pred.136",52,36513022,"gradual",1430873
"1fff7ffedfeefffffff7b7bffbfff8ffbff7fff",5,138,"p.bst.6.pred.136",56,48315844,"gradual",2719041
"1fff7ffedfeefffffff7b7bffbfff8ffbff7fff",5,138,"p.bst.6.pred.136",60,66529419,"gradual",3403386
"1fff7ffedfeefffffff7b7bffbfff8ffbff7fff",5,138,"p.bst.6.pred.136",64,79098827,"gradual",4141799
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",16,6623046,"gradual",2043367
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",20,14381753,"gradual",3587993
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",24,12825460,"gradual",2718300
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",28,30588325,"gradual",7377417
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",32,35147046,"gradual",8819745
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",36,50152354,"gradual",13195458
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",40,59745419,"gradual",15223685
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",44,78284970,"gradual",19220434
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",48,76537485,"gradual",17956609
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",52,118576608,"gradual",31116769
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",56,176861079,"gradual",46442572
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",60,237811040,"gradual",65548011
"1fff7dfff7eff77ffffffffdffff7fe6f7ffffc",0,139,"m.tree_contains_helper.4.unfold.32",64,271987800,"gradual",69455464
"1f7ff1ff6fffffffffdffe7ffdfdfffffdfffdb",1,139,"m.tree_remove_lemma_left.3.fold.110",60,188126746,"gradual",3195890
"1fff7fffffdffffbabfffbffffe9fdbffff9fff",3,139,"m.tree_remove_lemma_left.1.pre.105",56,81493804,"gradual",2601160
"1bf7dfff3fffffbf7ffffdbffbfffbffff3fffe",6,139,"m.tree_max_helper.2.post.51",56,171231903,"gradual",2055987
"f7fdfff7dfefffefffffffe4fffffffbffeffd",7,139,"m.tree_add.2.post.17",56,267522386,"gradual",2262626
"f7fdfff7dfefffefffffffe4fffffffbffeffd",7,139,"m.tree_add.2.post.17",60,379117779,"gradual",7822715
"f7fdfff7dfefffefffffffe4fffffffbffeffd",7,139,"m.tree_add.2.post.17",64,424046674,"gradual",9748221
"1f7ff1ff6fffffffffdffe7ffdfdfffffdffffb",1,140,"p.bstRemove.6.pred.147",64,211223884,"gradual",2044452
"1bf7dfff3fffffff7ffffdbffbfffbffff3fffe",6,140,"m.tree_max_helper.3.fold.54",40,58638173,"gradual",1417117
"1bf7dfff3fffffff7ffffdbffbfffbffff3fffe",6,140,"m.tree_max_helper.3.fold.54",64,271440877,"gradual",4600101
"f7fdfff7dfefffefffffffe4ffffffffffeffd",7,140,"m.tree_remove_lemma_min.2.post.126",52,179428743,"gradual",2395009
"1fff7dfff7efff7ffffffffdffff7feef7ffffc",0,141,"m.tree_max_helper.1.pre.49",36,51258960,"gradual",1669710
"1fff7dfff7efff7ffffffffdffff7feef7ffffc",0,141,"m.tree_max_helper.1.pre.49",48,77294495,"gradual",1861514
"1ffceffffffdfeffffffffdfef7fddfbffffff7",2,141,"m.tree_remove_lemma_right.3.fold.133",56,149280021,"gradual",3138113
"1ffceffffffdfeffffffffdfef7fddfbffffff7",2,141,"m.tree_remove_lemma_right.3.fold.133",60,208895435,"gradual",1494843
"1ffceffffffdfeffffffffdfef7fddfbffffff7",2,141,"m.tree_remove_lemma_right.3.fold.133",64,242108353,"gradual",7018990
"1f7ff5ff6fffffffffdffefffdfdfffffdffffb",1,142,"m.tree_min_lemma.3.fold.85",44,58695578,"gradual",1412649
"1f7ff5ff6fffffffffdffefffdfdfffffdffffb",1,142,"m.tree_min_lemma.3.fold.85",64,196736423,"gradual",10797556
"1ffceffffffdffffffffffdfef7fddfbffffff7",2,142,"m.tree_max_helper.2.post.52",40,46785050,"gradual",1864007
"1ffceffffffdffffffffffdfef7fddfbffffff7",2,142,"m.tree_max_helper.2.post.52",44,74074416,"gradual",2312640
"1fff7ffffffffffbebfffbffffe9ffbffff9fff",3,142,"m.tree_max_lemma.2.post.62",60,83540823,"gradual",2328500
"1dffffff76ffeffdffbffbbfffff7ffffffffef",4,142,"m.tree_remove_helper.2.post.91",16,8865985,"gradual",3225063
"1dffffff76ffeffdffbffbbfffff7ffffffffef",4,142,"m.tree_remove_helper.2.post.91",60,226687629,"gradual",2464975
"1dffffff76ffeffdffbffbbfffff7ffffffffef",4,142,"m.tree_remove_helper.2.post.91",64,259690193,"gradual",5652070
"1fffffffdfeefffffff7b7fffbfff9ffbff7fff",5,142,"m.tree_remove.1.pre.86",64,78206958,"gradual",1888329
"1ffffdffffefff7ffffffffdffff7feef7ffffc",0,143,"m.main.5.inv.13",56,114051576,"gradual",1607059
"1ffffdffffefff7ffffffffdffff7feef7ffffc",0,143,"m.main.5.inv.13",64,174458347,"gradual",2799365
"1fffffffdfeefffffff7b7fffbfff9ffbffffff",5,143,"p.bst.6.pred.137",36,18109552,"gradual",1985711
"1fffffffdfeefffffff7b7fffbfff9ffbffffff",5,143,"p.bst.6.pred.137",40,20086251,"gradual",3000422
"1fffffffdfeefffffff7b7fffbfff9ffbffffff",5,143,"p.bst.6.pred.137",44,28100478,"gradual",3910685
"1fffffffdfeefffffff7b7fffbfff9ffbffffff",5,143,"p.bst.6.pred.137",48,27470718,"gradual",4160306
"1fffffffdfeefffffff7b7fffbfff9ffbffffff",5,143,"p.bst.6.pred.137",52,42782325,"gradual",7070310
"1fffffffdfeefffffff7b7fffbfff9ffbffffff",5,143,"p.bst.6.pred.137",56,61525704,"gradual",13410065
"1fffffffdfeefffffff7b7fffbfff9ffbffffff",5,143,"p.bst.6.pred.137",60,80746720,"gradual",17820406
"1fffffffdfeefffffff7b7fffbfff9ffbffffff",5,143,"p.bst.6.pred.137",64,99390764,"gradual",21183806
"1ff7dfff3fffffff7ffffdbffbfffbffff7ffff",6,143,"m.create_tree.2.post.2",64,222777211,"gradual",2308170
"1fff7fffffffffffebfffbffffedffbffff9fff",3,144,"m.tree_remove_lemma_left.1.pre.106",36,21995218,"gradual",1401477
"1fff7fffffffffffebfffbffffedffbffff9fff",3,144,"m.tree_remove_lemma_left.1.pre.106",44,34577640,"gradual",1849761
"1fff7fffffffffffebfffbffffedffbffff9fff",3,144,"m.tree_remove_lemma_left.1.pre.106",48,27882735,"gradual",4223450
"1fff7fffffffffffebfffbffffedffbffff9fff",3,144,"m.tree_remove_lemma_left.1.pre.106",52,44107360,"gradual",4977128
"1fff7fffffffffffebfffbffffedffbffff9fff",3,144,"m.tree_remove_lemma_left.1.pre.106",56,63457279,"gradual",10460386
"1fff7fffffffffffebfffbffffedffbffff9fff",3,144,"m.tree_remove_lemma_left.1.pre.106",60,92138738,"gradual",9392486
"1fff7fffffffffffebfffbffffedffbffff9fff",3,144,"m.tree_remove_lemma_left.1.pre.106",64,102908388,"gradual",11995464
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",20,7421829,"gradual",1583581
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",28,15226024,"gradual",3352556
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",32,16156793,"gradual",3236922
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",36,25293126,"gradual",7183574
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",40,25226835,"gradual",5140584
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",44,41984324,"gradual",13883846
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",48,33607436,"gradual",6136718
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",52,53190341,"gradual",10408016
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",56,72768939,"gradual",11243235
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",60,108987118,"gradual",28240398
"1fffffffdffefffffff7b7fffbfff9ffbffffff",5,144,"m.tree_main_lemma_bst.1.pre.40",64,121207174,"gradual",21816410
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",20,13496208,"gradual",3773537
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",24,11770325,"gradual",3078586
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",28,29469817,"gradual",8964522
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",32,31952008,"gradual",9189854
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",36,46535273,"gradual",14942632
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",40,50315142,"gradual",13092479
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",44,75311835,"gradual",25606495
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",48,64870705,"gradual",18279328
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",52,103016428,"gradual",28842835
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",56,151915085,"gradual",40344203
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",60,207353220,"gradual",64818054
"1ffffdfffffffffffffffffdffff7feef7ffffc",0,145,"m.tree_main_lemma_bst.1.pre.40",64,241352291,"gradual",68748366
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",20,7091735,"gradual",1424464
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",24,6142040,"gradual",1464793
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",28,14563997,"gradual",2825874
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",32,15758907,"gradual",3715921
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",36,23693880,"gradual",5551586
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",40,26291490,"gradual",6391431
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",44,35035029,"gradual",7652489
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",48,35306132,"gradual",8431916
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",52,51068142,"gradual",11627895
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",56,76336736,"gradual",17192346
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",60,102148264,"gradual",25657802
"1f7ffdffffffffffffdffefffdfdfffffdffffb",1,145,"m.tree_add.2.post.17",64,115502709,"gradual",26001686
"1ffcefffffffffffffffffdfefffdffbffffff7",2,145,"m.tree_remove_lemma.1.pre.101",60,122927842,"gradual",2259174
"1ffcefffffffffffffffffdfefffdffbffffff7",2,145,"m.tree_remove_lemma.1.pre.101",64,139858761,"gradual",3070403
"1dfffffff7ffeffdffbffbffffff7ffffffffef",4,145,"m.tree_main_lemma.1.pre.36",44,57639226,"gradual",1491543
"1dfffffff7ffeffdffbffbffffff7ffffffffef",4,145,"m.tree_main_lemma.1.pre.36",56,121699833,"gradual",3313942
"1fffffffdffefffffff7bffffbfff9ffbffffff",5,145,"m.tree_min_lemma.1.pre.81",32,17901295,"gradual",1744502
"1ff7dfff3fffffffffffffbffbfffbffff7ffff",6,145,"m.tree_max_lemma.1.pre.61",64,223193071,"gradual",2844388
"1f7fdffffffefffefffffffe6fffffffffffffd",7,145,"m.create_tree.1.pre.0",56,173845438,"gradual",1592139
"1f7fdffffffefffefffffffe6fffffffffffffd",7,145,"m.create_tree.1.pre.0",60,241915498,"gradual",2193743
"1ffffdfffffffffffffffffdffff7feff7ffffc",0,146,"m.tree_remove_lemma_min.1.pre.124",48,67158777,"gradual",2288072
"1ffffdfffffffffffffffffdffff7feff7ffffc",0,146,"m.tree_remove_lemma_min.1.pre.124",60,211643218,"gradual",4289998
"1f7fdffffffefffefffffffe7fffffffffffffd",7,146,"m.tree_remove_helper.3.fold.96",60,243507403,"gradual",1591905
"1fffdffffffefffefffffffe7fffffffffffffd",7,147,"m.create_tree_helper.1.pre.5",64,275261167,"gradual",1618348
"1ffffdffffffffffffdffefffdffffffffffffb",1,148,"m.tree_remove_lemma_left.2.post.107",64,112194331,"gradual",3238440
"1ffcffffffffffffffffffdfffffdfffffffff7",2,148,"m.tree_add.1.pre.16",28,12000938,"gradual",2663921
"1ffcffffffffffffffffffdfffffdfffffffff7",2,148,"m.tree_add.1.pre.16",32,13492823,"gradual",2942024
"1ffcffffffffffffffffffdfffffdfffffffff7",2,148,"m.tree_add.1.pre.16",36,21191615,"gradual",4880217
"1ffcffffffffffffffffffdfffffdfffffffff7",2,148,"m.tree_add.1.pre.16",40,21852370,"gradual",6426033
"1ffcffffffffffffffffffdfffffdfffffffff7",2,148,"m.tree_add.1.pre.16",44,31739380,"gradual",6737963
"1ffcffffffffffffffffffdfffffdfffffffff7",2,148,"m.tree_add.1.pre.16",48,31324187,"gradual",7188377
"1ffcffffffffffffffffffdfffffdfffffffff7",2,148,"m.tree_add.1.pre.16",52,45628571,"gradual",12763590
"1ffcffffffffffffffffffdfffffdfffffffff7",2,148,"m.tree_add.1.pre.16",56,66087292,"gradual",16169793
"1ffcffffffffffffffffffdfffffdfffffffff7",2,148,"m.tree_add.1.pre.16",60,89159691,"gradual",19994589
"1ffcffffffffffffffffffdfffffdfffffffff7",2,148,"m.tree_add.1.pre.16",64,94884258,"gradual",21673693
"1dffffffffffefffffbffbfffffffffffffffef",4,148,"m.tree_remove_lemma_left.3.fold.109",52,42557133,"gradual",1791497
"1fffdffffffefffffffffffe7ffffffffffffff",7,149,"m.tree_max_lemma.1.pre.60",48,41230898,"gradual",1456890
"1ffcffffffffffffffffffffffffffffffffff7",2,150,"m.tree_remove.2.post.87",64,77573429,"gradual",1721119
"1ffffffffffefffffffffffe7ffffffffffffff",7,150,"m.tree_add.1.pre.15",64,139297569,"gradual",3419579
"1ffffffffffffffffbffffffffeffffffffffff",3,151,"p.bst.6.pred.138",60,54322498,"gradual",1765803
"1ffffffffffffffffffffbfffffffffffffffef",4,151,"m.tree_max.3.fold.48",60,79716693,"gradual",2929646
"1fffffff7fffffffffffffbffffffffffffffff",6,151,"m.tree_remove_lemma_right.3.fold.133",56,81187813,"gradual",2510547
"1ffffffffffffffffffffffe7ffffffffffffff",7,151,"m.tree_max.1.pre.44",52,60072816,"gradual",1819282
"1ffffffffffffffffffffffe7ffffffffffffff",7,151,"m.tree_max.1.pre.44",56,86187504,"gradual",1876883
"1ffffffffffffffffffffffe7ffffffffffffff",7,151,"m.tree_max.1.pre.44",64,142734247,"gradual",3436678
"1ffffdfffffffffffffffffffffffffffffffff",1,152,"m.tree_min_helper.1.pre.71",64,81399377,"gradual",1486010
"1ffffffffffffffffff7fffffffffffffffffff",5,152,"m.tree_remove_lemma_left2.2.post.114",64,58006889,"gradual",2401361
