"id","path_id","level_id","stress","diff_grad","percent_diff_grad"
"400000400000010000800000002800010000004004800011000080000000000000",0,13,8,-0.0005094525,-27.156425198928
"400000400000010000800000002800010000004004800011000080000000000000",0,13,16,-0.001398714,-48.2500602386676
"400000400000010000800000002800010000004004800011000080000000000000",0,13,32,-0.0126115465,-84.232005673108
"400000400000010000800000002800410000004004800011000080000000000000",0,14,8,-0.000742625,-35.2430841453697
"400000400000010000800000002800410000004004800011000080000000000000",0,14,16,-0.0028799495,-65.9338079353416
"400000400000010000800000002800410000004004800011000080000000000000",0,14,32,-0.0182557725,-89.3528375153268
"400000400000010000800000002800410000004004800011001080000000000000",0,15,8,-0.000781075,-36.8979939291858
"400000400000010000800000002800410000004004800011001080000000000000",0,15,16,-0.002825123,-64.5599187654487
"400000400000010000800000002800410000004004800011001080000000000000",0,15,32,-0.0175720745,-86.7997211375665
"400000400000010000800020002800410000004004800011001080000000000000",0,16,8,-0.000667099,-31.6735816721217
"400000400000010000800020002800410000004004800011001080000000000000",0,16,16,-0.0025584765,-63.2552955008717
"400000400000010000800020002800410000004004800011001080000000000000",0,16,32,-0.019346683,-89.576270951014
"400000420000010000800020002800410000004004800011001080000000000000",0,17,8,-0.0006944885,-33.6756964608172
"400000420000010000800020002800410000004004800011001080000000000000",0,17,16,-0.00201942,-57.3824795356367
"400000420000010000800020002800410000004004800011001080000000000000",0,17,32,-0.017938865,-87.5244793744834
"400000420000010000800020002800410000004004810011001080000000000000",0,18,8,-0.00085469,-39.6233994511444
"400000420000010000800020002800410000004004810011001080000000000000",0,18,16,-0.003292382,-68.5609177517502
"400000420000010000800020002800410000004004810011001080000000000000",0,18,32,-0.0171945185,-84.5843851130855
"400000420000010000800020002800410000004004810011001880000000000000",0,19,8,-0.0007050505,-34.4552983077552
"400000420000010000800020002800410000004004810011001880000000000000",0,19,16,-0.0020398555,-58.0844553705374
"400000420000010000800020002800410000004004810011001880000000000000",0,19,32,-0.01814562,-88.5868992776472
