id,conjuncts_total,conjuncts_elim
112000cb48406a311c85b408154800008ca4808,349,221
112000eb48406a311c85b408154800008ca4808,355,226
112000eb4a406a311c85b408154800008ca4808,360,228
112000eb4a406a311c85b408154804008ca4808,364,228
112000eb4a406a311c85b408154804008ca480a,365,229
112000eb4a406e311c85b408154804008ca480a,371,233
113000eb4a406e311c85b408154804008ca480a,380,237
113000ef4a406e311c85b408154804008ca480a,382,237
113000ef4ac06e311c85b408154804008ca480a,383,238
113000ef4ac06e311c85b408154824008ca480a,394,246
113000ef4ac06e311c85b408154826008ca480a,396,251
113000ef4ac06e311c85b408154826008ca488a,417,254
113001ef4ac06e311c85b408154826008ca488a,420,259
113001ef4ac06e311c85b418154826008ca488a,422,261
133001ef4ac06e311c85b418154826008ca488a,425,263
133001ef4ac06e311c85b4181d4826008ca488a,428,266
133001ef4ac06e311c85b4181d48a6008ca488a,442,272
133001ef4ac06e311c85b4381d48a6008ca488a,443,273
133001ef4ac06e311c85b4381d48a6018ca488a,446,275
133081ef4ac06e311c85b4381d48a6018ca488a,440,269
133181ef4ac06e311c85b4381d48a6018ca488a,441,270
133181ef4ac06e311c85b4381d48a6018ca498a,491,287
133181ef4ac06e311c85b4381d48a6018ce498a,513,295
133181ef4ac06e311e85b4381d48a6018ce498a,514,296
133181ef4ac06e311e85b4381d49a6018ce498a,517,302
133181ef4ac06e311e85b4381d49a6018ce4b8a,575,321
133181ef4ac06e311e85b4381d49b6018ce4b8a,575,319
133181ef4ac06e315e85b4381d49b6018ce4b8a,577,321
133181ef4ac16e315e85b4381d49b6018ce4b8a,577,322
133181ef4ac16e335e85b4381d49b6018ce4b8a,582,324
133181ef4ac16e335e85b4381d69b6018ce4b8a,589,332
133181ef4ac16e335e85b4381d69b6218ce4b8a,589,331
133181ef4ac16e335e85b4381d69b7218ce4b8a,607,337
173181ef4ac16e335e85b4381d69b7218ce4b8a,608,338
173181ef4ac1ee335e85b4381d69b7218ce4b8a,608,338
173181ef4ac1ee33de85b4381d69b7218ce4b8a,612,340
173181ef4ac1ee33de85b4383d69b7218ce4b8a,625,344
1f3181ef4ac1ee33de85b4383d69b7218ce4b8a,626,345
1f3381ef4ac1ee33de85b4383d69b7218ce4b8a,621,341
1f3381ef4ac3ee33de85b4383d69b7218ce4b8a,628,345
1f3381ef4ac3ee33de85b4393d69b7218ce4b8a,630,347
1f3381ef4ac3ee33de85b4397d69b7218ce4b8a,643,351
1f33c1ef4ac3ee33de85b4397d69b7218ce4b8a,643,352
1f33c1ef4ec3ee33de85b4397d69b7218ce4b8a,648,354
1f33c1ef4ec3ee33de95b4397d69b7218ce4b8a,648,353
1f33c1ef4ec3ee33de95b439fd69b7218ce4b8a,651,357
