"program_id","path_id","level_id","measurement_type","stress","iter","median","classification","example"
4,19,0.523560209424084,"gradual",128,10,8.4439385,"median","avlja"
4,19,1.04712041884817,"gradual",128,10,8.489486,"median","avlja"
4,19,1.57068062827225,"gradual",128,10,8.278579,"median","avlja"
4,19,2.09424083769634,"gradual",128,10,8.3311345,"median","avlja"
4,19,2.61780104712042,"gradual",128,10,8.4816175,"median","avlja"
4,19,3.1413612565445,"gradual",128,10,8.1904145,"median","avlja"
4,19,3.66492146596859,"gradual",128,10,8.2701425,"median","avlja"
4,19,4.18848167539267,"gradual",128,10,8.4043625,"median","avlja"
4,19,4.71204188481675,"gradual",128,10,8.3438595,"median","avlja"
4,19,5.23560209424084,"gradual",128,10,8.2077515,"median","avlja"
4,19,5.75916230366492,"gradual",128,10,8.436291,"median","avlja"
4,19,6.282722513089,"gradual",128,10,8.5462515,"median","avlja"
4,19,6.80628272251309,"gradual",128,10,8.5298375,"median","avlja"
4,19,7.32984293193717,"gradual",128,10,8.77204,"median","avlja"
4,19,7.85340314136126,"gradual",128,10,8.64881,"median","avlja"
4,19,8.37696335078534,"gradual",128,10,8.570945,"median","avlja"
4,19,8.90052356020942,"gradual",128,10,9.2749155,"median","avlja"
4,19,9.42408376963351,"gradual",128,10,46.006792,"median","avlja"
4,19,9.94764397905759,"gradual",128,10,46.903823,"median","avlja"
4,19,10.4712041884817,"gradual",128,10,45.8632915,"median","avlja"
4,19,10.9947643979058,"gradual",128,10,46.1568465,"median","avlja"
4,19,11.5183246073298,"gradual",128,10,46.20277,"median","avlja"
4,19,12.0418848167539,"gradual",128,10,45.9734315,"median","avlja"
4,19,12.565445026178,"gradual",128,10,45.886121,"median","avlja"
4,19,13.0890052356021,"gradual",128,10,46.373525,"median","avlja"
4,19,13.6125654450262,"gradual",128,10,45.9649795,"median","avlja"
4,19,14.1361256544503,"gradual",128,10,45.7546525,"median","avlja"
4,19,14.6596858638743,"gradual",128,10,46.1387525,"median","avlja"
4,19,15.1832460732984,"gradual",128,10,46.351441,"median","avlja"
4,19,15.7068062827225,"gradual",128,10,46.328044,"median","avlja"
4,19,16.2303664921466,"gradual",128,10,46.6837645,"median","avlja"
4,19,16.7539267015707,"gradual",128,10,46.496618,"median","avlja"
4,19,17.2774869109948,"gradual",128,10,46.9987745,"median","avlja"
4,19,17.8010471204188,"gradual",128,10,47.2720605,"median","avlja"
4,19,18.3246073298429,"gradual",128,10,47.474275,"median","avlja"
4,19,18.848167539267,"gradual",128,10,47.528079,"median","avlja"
4,19,19.3717277486911,"gradual",128,10,47.322089,"median","avlja"
4,19,19.8952879581152,"gradual",128,10,47.3203885,"median","avlja"
4,19,20.4188481675393,"gradual",128,10,47.119864,"median","avlja"
4,19,20.9424083769633,"gradual",128,10,47.3898185,"median","avlja"
4,19,21.4659685863874,"gradual",128,10,47.1357455,"median","avlja"
4,19,21.9895287958115,"gradual",128,10,47.181772,"median","avlja"
4,19,22.5130890052356,"gradual",128,10,46.9559465,"median","avlja"
4,19,23.0366492146597,"gradual",128,10,48.7533935,"median","avlja"
4,19,23.5602094240838,"gradual",128,10,51.6907995,"median","avlja"
4,19,24.0837696335079,"gradual",128,10,50.998173,"median","avlja"
4,19,24.6073298429319,"gradual",128,10,50.6262405,"median","avlja"
4,19,25.130890052356,"gradual",128,10,50.684564,"median","avlja"
4,19,25.6544502617801,"gradual",128,10,51.1869915,"median","avlja"
4,19,26.1780104712042,"gradual",128,10,51.2679815,"median","avlja"
4,19,26.7015706806283,"gradual",128,10,50.788414,"median","avlja"
4,19,27.2251308900524,"gradual",128,10,50.778645,"median","avlja"
4,19,27.7486910994764,"gradual",128,10,50.591893,"median","avlja"
4,19,28.2722513089005,"gradual",128,10,51.6139245,"median","avlja"
4,19,28.7958115183246,"gradual",128,10,50.967663,"median","avlja"
4,19,29.3193717277487,"gradual",128,10,50.850901,"median","avlja"
4,19,29.8429319371728,"gradual",128,10,51.296818,"median","avlja"
4,19,30.3664921465969,"gradual",128,10,53.098876,"median","avlja"
4,19,30.8900523560209,"gradual",128,10,53.286277,"median","avlja"
4,19,31.413612565445,"gradual",128,10,55.899761,"median","avlja"
4,19,31.9371727748691,"gradual",128,10,55.733388,"median","avlja"
4,19,32.4607329842932,"gradual",128,10,55.0402925,"median","avlja"
4,19,32.9842931937173,"gradual",128,10,55.166654,"median","avlja"
4,19,33.5078534031414,"gradual",128,10,55.012438,"median","avlja"
4,19,34.0314136125654,"gradual",128,10,55.367727,"median","avlja"
4,19,34.5549738219895,"gradual",128,10,55.134078,"median","avlja"
4,19,35.0785340314136,"gradual",128,10,55.426453,"median","avlja"
4,19,35.6020942408377,"gradual",128,10,55.2363605,"median","avlja"
4,19,36.1256544502618,"gradual",128,10,55.2041265,"median","avlja"
4,19,36.6492146596859,"gradual",128,10,55.3048135,"median","avlja"
4,19,37.17277486911,"gradual",128,10,54.939533,"median","avlja"
4,19,37.696335078534,"gradual",128,10,55.098097,"median","avlja"
4,19,38.2198952879581,"gradual",128,10,55.150695,"median","avlja"
4,19,38.7434554973822,"gradual",128,10,55.8221775,"median","avlja"
4,19,39.2670157068063,"gradual",128,10,55.474554,"median","avlja"
4,19,39.7905759162304,"gradual",128,10,55.635639,"median","avlja"
4,19,40.3141361256544,"gradual",128,10,55.6104395,"median","avlja"
