id,iter,95th,5th,median,mean,stdev,min,max
80000000000000000,10,282489837,282489837,282489837,282489837,0,282489837,282489837
2000000000000000000000000000000000000000000000080000000000000000,10,82312585,82312585,82312585,82312585,0,82312585,82312585
2000000000200000000000000000000000000000000000080000000000000000,10,77741508,77741508,77741508,77741508,0,77741508,77741508
82000000000200000000000000000000000000000000000080000000000000000,10,59923957,59923957,59923957,59923957,0,59923957,59923957
82000000000200000000000001000000000000000000000080000000000000000,10,60228606,60228606,60228606,60228606,0,60228606,60228606
82000000000200000000000001800000000000000000000080000000000000000,10,51867674,51867674,51867674,51867674,0,51867674,51867674
82000000000200000000000001800000000000000002000080000000000000000,10,51332171,51332171,51332171,51332171,0,51332171,51332171
82000000000200000000000001800002000000000002000080000000000000000,10,45781556,45781556,45781556,45781556,0,45781556,45781556
82000000000200000000000001802002000000000002000080000000000000000,10,43947786,43947786,43947786,43947786,0,43947786,43947786
82000000000200000000000001802002000000000402000080000000000000000,10,41580738,41580738,41580738,41580738,0,41580738,41580738
82000000000200000000000001802002000000000402000090000000000000000,10,41111969,41111969,41111969,41111969,0,41111969,41111969
82000000000200000000000041802002000000000402000090000000000000000,10,47841896,47841896,47841896,47841896,0,47841896,47841896
82000000000200000000000041802002000000001402000090000000000000000,10,37711959,37711959,37711959,37711959,0,37711959,37711959
820000000002000000000000418020020000000014020000b0000000000000000,10,37165229,37165229,37165229,37165229,0,37165229,37165229
820000000002000000000000418020120000000014020000b0000000000000000,10,31336158,31336158,31336158,31336158,0,31336158,31336158
820000000002000000100000418020120000000014020000b0000000000000000,10,28061420,28061420,28061420,28061420,0,28061420,28061420
820000000002000000100000418020120800000014020000b0000000000000000,10,35480199,35480199,35480199,35480199,0,35480199,35480199
820000000002000000110000418020120800000014020000b0000000000000000,10,35615979,35615979,35615979,35615979,0,35615979,35615979
820000000002000000130000418020120800000014020000b0000000000000000,10,25266138,25266138,25266138,25266138,0,25266138,25266138
820000000002000000130000458020120800000014020000b0000000000000000,10,25621817,25621817,25621817,25621817,0,25621817,25621817
820000000042000000130000458020120800000014020000b0000000000000000,10,22174350,22174350,22174350,22174350,0,22174350,22174350
