id,stress,iter,median,mean,stdev,min,max
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,2,33031541,23170999,35041131,2848583,63632875
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,4,33371542,22506875,33417515,3055416,61093667
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,6,33426209,23191028,34619876,2981083,63165792
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,8,33828291,25189694,37118899,3689959,68050834
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,10,33766916,23742111,34908619,3408834,64050583
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,12,34241583,24033680,34694977,3764416,64095042
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,14,34570917,23967319,33876100,4247417,63083625
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,16,34342625,25570347,37106045,3952291,68416125
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,18,34437792,23217569,32722578,4212792,61002125
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,20,36195541,27061444,36507311,5773041,69215750
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,22,34997875,25277972,35455286,4618417,66217625
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,24,35540125,25929014,35409860,5430167,66816750
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,26,36129042,27668847,37875721,5475166,71402334
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,28,39766417,31171500,37962736,8744959,75003125
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,30,37966375,29268305,37437544,7342583,72495958
13ee6df2e7ecb32e6f3beef85e88692246c6f9c,32,39014750,30736583,38174057,8380334,74814667
4082448820920280240040405013a832451c0d,0,32877042,21206555,31771865,2849083,57893542
4082448820920280240040405013a832451c0d,2,33146375,22544541,33846704,2860250,61627000
4082448820920280240040405013a832451c0d,4,33210917,22613611,33811148,2974792,61655125
4082448820920280240040405013a832451c0d,6,33396708,23780972,35544533,3122250,64823958
4082448820920280240040405013a832451c0d,8,33584792,22510917,32940920,3400292,60547667
4082448820920280240040405013a832451c0d,10,33748500,22745611,33167654,3444417,61043917
4082448820920280240040405013a832451c0d,12,34092041,22963791,32903501,3842125,60957208
4082448820920280240040405013a832451c0d,14,34301750,23835930,34118426,3974000,63232041
4082448820920280240040405013a832451c0d,16,33994750,21475513,30361830,3897500,56534291
4082448820920280240040405013a832451c0d,18,34382500,23750416,33774778,4118875,62749875
4082448820920280240040405013a832451c0d,20,35652416,25648110,34915359,5327458,65964458
4082448820920280240040405013a832451c0d,22,34709833,24126805,33805077,4509209,63161375
4082448820920280240040405013a832451c0d,24,34755792,22551916,30942983,4618250,58281708
4082448820920280240040405013a832451c0d,26,35773291,25083749,33874469,5280375,64197583
4082448820920280240040405013a832451c0d,28,36597708,26824903,35381757,6197417,67679584
4082448820920280240040405013a832451c0d,30,36592125,26892180,35432681,6278500,67805916
4082448820920280240040405013a832451c0d,32,36557708,24551208,31576534,6084291,61011625
100008900000c0020004c008041504010080400,0,33283333,22740916,34080241,2846833,62092583
100008900000c0020004c008041504010080400,2,33205833,22478819,33639943,2908125,61322500
100008900000c0020004c008041504010080400,4,33212792,22046541,32940621,2844333,60082500
100008900000c0020004c008041504010080400,6,33254584,22919097,34124548,3180000,62322708
100008900000c0020004c008041504010080400,8,33174458,22778791,34151104,2949041,62212875
100008900000c0020004c008041504010080400,10,33329125,21718653,32175417,2955834,58871000
100008900000c0020004c008041504010080400,12,33041458,21790458,32564112,2937708,59392208
100008900000c0020004c008041504010080400,14,33367042,22476639,33473939,2934667,61128209
100008900000c0020004c008041504010080400,16,33021584,20829041,30914788,2939208,56526333
100008900000c0020004c008041504010080400,18,33321250,21703083,32050028,3077000,58711000
100008900000c0020004c008041504010080400,20,33304042,20948013,30577794,3283791,56256208
100008900000c0020004c008041504010080400,22,33646042,22333166,32793259,3154958,60198500
100008900000c0020004c008041504010080400,24,33201875,21672472,32072081,3109458,58706083
100008900000c0020004c008041504010080400,26,33439042,22085916,32509597,3194208,59624500
100008900000c0020004c008041504010080400,28,33410000,21140749,30753077,3360916,56651333
100008900000c0020004c008041504010080400,30,33846167,22832625,33190275,3494792,61156917
100008900000c0020004c008041504010080400,32,33655542,21397541,30768338,3611333,56925750
3a62152c6e813266600eeb0460828204402298,0,33204291,22631027,34010010,2787125,61901667
3a62152c6e813266600eeb0460828204402298,2,33156709,22812792,34057062,3143167,62138500
3a62152c6e813266600eeb0460828204402298,4,33288334,22444333,33475564,2946584,61098083
3a62152c6e813266600eeb0460828204402298,6,33422500,23683791,35370750,3102875,64526000
3a62152c6e813266600eeb0460828204402298,8,33386042,22555208,33384181,3175833,61103750
3a62152c6e813266600eeb0460828204402298,10,33440208,21916819,32216610,3193167,59117083
3a62152c6e813266600eeb0460828204402298,12,33390458,22115430,32436861,3385541,59570292
3a62152c6e813266600eeb0460828204402298,14,34027584,24229166,35418448,3534041,65125875
3a62152c6e813266600eeb0460828204402298,16,33748917,23131597,33809609,3474625,62171250
3a62152c6e813266600eeb0460828204402298,18,33919542,23485917,34054235,3730000,62808209
3a62152c6e813266600eeb0460828204402298,20,34680833,24432486,34622463,4206500,64410125
3a62152c6e813266600eeb0460828204402298,22,34135791,22743444,32443796,3888500,60206042
3a62152c6e813266600eeb0460828204402298,24,34238458,23506402,33455509,4143291,62137458
3a62152c6e813266600eeb0460828204402298,26,34857250,24826416,35034415,4342416,65279583
3a62152c6e813266600eeb0460828204402298,28,35504500,25015013,34201765,5033666,64506875
3a62152c6e813266600eeb0460828204402298,30,35464708,25527999,35141904,5013750,66105541
3a62152c6e813266600eeb0460828204402298,32,35698875,25962916,35255794,5517208,66672667
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,0,33248250,24616902,37028842,3228333,67374125
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,2,33296500,24554764,36909448,3193709,67174083
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,4,33573666,23314847,34552751,3158667,63212208
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,6,33729291,23242375,34091801,3390125,62607709
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,8,34805667,24962250,35233973,4434708,65646375
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,10,34967042,24049250,33333895,4641250,62539458
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,12,36302500,27128889,36571132,5727875,69356292
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,14,38110458,29881819,38474630,7229416,74305583
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,16,38102583,29609500,37780216,7493000,73232917
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,18,39569541,30324472,36800052,8590125,72813750
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,20,315181292,37502500,40147785,13475500,83850708
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,22,310883041,31537305,36513156,10032667,73696209
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,24,313519875,35481263,39531935,11805833,81118083
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,26,316699208,38443180,39398207,14708541,83921792
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,28,327739458,50064777,40799236,25300250,97154625
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,30,324785292,47619125,41543500,22500792,95571292
1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff,32,329744292,52442361,40810534,28026917,99555875
133181ef4ac16e335e85b4381d69b6218ce4b8a,0,32924375,20179652,29936539,2867208,54747375
133181ef4ac16e335e85b4381d69b6218ce4b8a,2,33303500,24992972,37716719,3131042,68544375
133181ef4ac16e335e85b4381d69b6218ce4b8a,4,33219334,23485653,35258655,3038917,64198708
133181ef4ac16e335e85b4381d69b6218ce4b8a,6,33173041,22435444,33532043,2978542,61154750
133181ef4ac16e335e85b4381d69b6218ce4b8a,8,33362875,23930000,35757695,3207792,65219333
133181ef4ac16e335e85b4381d69b6218ce4b8a,10,33399834,22551916,33458395,3070041,61185875
133181ef4ac16e335e85b4381d69b6218ce4b8a,12,33437375,23486791,34962720,3165042,63857958
133181ef4ac16e335e85b4381d69b6218ce4b8a,14,34049500,30490972,46200283,3585625,83837792
133181ef4ac16e335e85b4381d69b6218ce4b8a,16,33561291,23138902,34195386,3231541,62623875
133181ef4ac16e335e85b4381d69b6218ce4b8a,18,33705291,23708430,34909802,3401583,64018417
133181ef4ac16e335e85b4381d69b6218ce4b8a,20,34041125,24149431,35181812,3633959,64773209
133181ef4ac16e335e85b4381d69b6218ce4b8a,22,33695000,21550167,30986191,3625584,57329917
133181ef4ac16e335e85b4381d69b6218ce4b8a,24,33813125,23304208,33965579,3575458,62524041
133181ef4ac16e335e85b4381d69b6218ce4b8a,26,34226375,24364139,35298384,3743792,65122250
133181ef4ac16e335e85b4381d69b6218ce4b8a,28,34526084,25443041,36436121,4287416,67515625
133181ef4ac16e335e85b4381d69b6218ce4b8a,30,34787833,25740347,36593441,4438875,67994333
133181ef4ac16e335e85b4381d69b6218ce4b8a,32,34932458,26308847,37549503,4328208,69665875
80003002000001010052034000000900000000,0,32975417,21011611,31309129,2895166,57164250
80003002000001010052034000000900000000,2,33190250,22161486,33036405,2985750,60308458
80003002000001010052034000000900000000,4,33314375,21429389,31690939,2951458,58022334
80003002000001010052034000000900000000,6,33257417,22902291,34038082,3243375,62206083
80003002000001010052034000000900000000,8,33366584,23255958,34631287,3156750,63244542
80003002000001010052034000000900000000,10,33002333,19797805,29141360,2943750,53447333
80003002000001010052034000000900000000,12,33485167,23158347,34298625,3227167,62762708
80003002000001010052034000000900000000,14,33275708,21254486,31248508,3150667,57337083
80003002000001010052034000000900000000,16,33504875,24118763,35905444,3272833,65578583
80003002000001010052034000000900000000,18,33443541,21950374,32090650,3402125,59005458
80003002000001010052034000000900000000,20,33742875,22400236,32532171,3492958,59964875
80003002000001010052034000000900000000,22,33799084,21943528,31606788,3591792,58439708
80003002000001010052034000000900000000,24,33790042,21827306,31453112,3545917,58145959
80003002000001010052034000000900000000,26,33862959,22340917,32206612,3630125,59529667
80003002000001010052034000000900000000,28,34362083,24665444,35576144,3889916,65744333
80003002000001010052034000000900000000,30,34165292,23627708,33890403,3957042,62760791
80003002000001010052034000000900000000,32,34390333,23963527,34234171,4007125,63493125
1b7f7ff3d976e919b4994ef9987042a18327ae4,0,33261292,22124125,33013549,2866875,60244209
1b7f7ff3d976e919b4994ef9987042a18327ae4,2,33179959,23176875,34641268,3173500,63177166
1b7f7ff3d976e919b4994ef9987042a18327ae4,4,33222041,22570305,33818271,2869125,61619750
1b7f7ff3d976e919b4994ef9987042a18327ae4,6,33246708,23488249,35061290,3244500,63973541
1b7f7ff3d976e919b4994ef9987042a18327ae4,8,33101417,22075139,33046712,2890000,60234000
1b7f7ff3d976e919b4994ef9987042a18327ae4,10,33357917,23449500,35010515,3114667,63875917
1b7f7ff3d976e919b4994ef9987042a18327ae4,12,33404542,21932930,32409846,3038250,59356000
1b7f7ff3d976e919b4994ef9987042a18327ae4,14,33438000,23315652,34571988,3273125,63235833
1b7f7ff3d976e919b4994ef9987042a18327ae4,16,33488459,23762722,35446920,3107000,64692708
1b7f7ff3d976e919b4994ef9987042a18327ae4,18,33572625,23911014,35531603,3221542,64938875
1b7f7ff3d976e919b4994ef9987042a18327ae4,20,33732291,24066625,35424894,3496042,64971542
1b7f7ff3d976e919b4994ef9987042a18327ae4,22,33333333,21034430,30725185,3257167,56512792
1b7f7ff3d976e919b4994ef9987042a18327ae4,24,33736292,23715833,34954590,3333959,64077250
1b7f7ff3d976e919b4994ef9987042a18327ae4,26,33355708,22058569,32447111,3294750,59525250
1b7f7ff3d976e919b4994ef9987042a18327ae4,28,34221625,24767166,36012810,3729667,66350208
1b7f7ff3d976e919b4994ef9987042a18327ae4,30,34191208,24138124,34973486,3702125,64521041
1b7f7ff3d976e919b4994ef9987042a18327ae4,32,34287500,24679958,35665065,3890583,65861791
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,0,33351833,24639763,37022712,3177666,67389792
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,2,33233750,25257500,38201187,3170333,69368417
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,4,33343917,24279194,36316729,3279542,66214125
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,6,33503459,24160709,36005458,3242709,65735959
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,8,34032084,25390514,37293896,3686125,68453334
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,10,34284500,24677194,35730726,3812500,65934584
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,12,34709541,25399666,36277902,4200708,67288750
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,14,34956334,25750333,36295879,4633875,67660792
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,16,35592541,27751097,38854350,5045625,72615125
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,18,35853042,26079944,35519774,5293417,67093375
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,20,38176834,29812402,38109085,7445416,73814958
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,22,36410417,28681444,38940078,5989000,73644916
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,24,37453709,29434792,38785169,6633125,74217542
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,26,38945459,30526555,37906812,8338041,74296167
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,28,311838542,30457430,33223274,10718833,68814916
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,30,312946041,34938583,39403337,11440375,80429333
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,32,314124458,36276513,39387026,12953375,81751708
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,0,33404750,25340875,38135334,3242209,69375666
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,2,32869833,22583041,34176687,2832417,62046875
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,4,33350083,25118138,37732502,3316458,68687875
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,6,33364875,24174250,36089020,3311625,65846250
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,8,33929875,25995541,38413659,3705125,70351625
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,10,34006833,24411208,35717167,3573709,65653083
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,12,34293334,24529569,35416750,3870792,65424583
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,14,34848209,26723292,38281662,4395292,70926375
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,16,34346125,22980903,32404602,4198167,60398417
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,18,35114791,25687277,35960228,4737041,67210000
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,20,37108042,26734944,34502041,6523750,66573042
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,22,35892125,26720611,36645250,5236500,69033208
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,24,36139417,26828972,36088862,5847041,68500459
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,26,37862167,30073722,38982526,7273416,75085583
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,28,311759750,33600472,38998421,10416375,78625291
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,30,310762958,31966791,37536581,9830458,75306959
1ff8fffbeff7dffdedefe5fbeefbfebffff1bf7,32,312842250,35247778,40081146,11379292,81521792
5f7fe3d066e910148844b8185040a18206ae4,0,33200250,21540194,32054426,2867375,58552959
5f7fe3d066e910148844b8185040a18206ae4,2,33173750,22360513,33531274,2829208,61078583
5f7fe3d066e910148844b8185040a18206ae4,4,33071750,23016319,34682832,2912708,63064500
5f7fe3d066e910148844b8185040a18206ae4,6,33415666,23174972,34502452,3094708,63014542
5f7fe3d066e910148844b8185040a18206ae4,8,33260209,22638347,33810857,2975416,61679416
5f7fe3d066e910148844b8185040a18206ae4,10,33422458,22031069,32625496,2967916,59702833
5f7fe3d066e910148844b8185040a18206ae4,12,33613000,21589097,31521535,3168166,57986125
5f7fe3d066e910148844b8185040a18206ae4,14,33905167,23679708,34547187,3563083,63570875
5f7fe3d066e910148844b8185040a18206ae4,16,33201750,22217222,33057659,3061084,60388833
5f7fe3d066e910148844b8185040a18206ae4,18,33473583,22299541,32630866,3446625,59978417
5f7fe3d066e910148844b8185040a18206ae4,20,34452750,24204958,34661034,3935166,64226958
5f7fe3d066e910148844b8185040a18206ae4,22,33979917,23884708,34800868,3605500,64068708
5f7fe3d066e910148844b8185040a18206ae4,24,34204167,24064861,34699735,3858250,64132166
5f7fe3d066e910148844b8185040a18206ae4,26,34415292,24498347,35240078,3890792,65188958
5f7fe3d066e910148844b8185040a18206ae4,28,35015500,24747416,34460405,4688333,64538417
5f7fe3d066e910148844b8185040a18206ae4,30,34986417,25383361,35728488,4525458,66638208
5f7fe3d066e910148844b8185040a18206ae4,32,34993541,25792499,36238465,4747125,67636833
15f7fe3d166e910148844b9185040a18207ae4,0,33165041,22452819,33715027,2810375,61383041
15f7fe3d166e910148844b9185040a18207ae4,2,32892666,19474888,28727674,2885250,52646750
15f7fe3d166e910148844b9185040a18207ae4,4,33298209,23841528,35792361,3055625,65170750
15f7fe3d166e910148844b9185040a18207ae4,6,33223875,22219861,33068465,3031833,60403875
15f7fe3d166e910148844b9185040a18207ae4,8,33248000,21496375,31862750,2953208,58287917
15f7fe3d166e910148844b9185040a18207ae4,10,33391958,23407222,34866540,3162292,63667417
15f7fe3d166e910148844b9185040a18207ae4,12,33440875,22886889,33917532,3168625,62051167
15f7fe3d166e910148844b9185040a18207ae4,14,33504708,21384666,31044263,3417833,57231459
15f7fe3d166e910148844b9185040a18207ae4,16,33160250,22572777,33702034,3069583,61488500
15f7fe3d166e910148844b9185040a18207ae4,18,33886458,22663152,32888872,3463833,60639167
15f7fe3d166e910148844b9185040a18207ae4,20,34480792,25261986,36351796,4068416,67236750
15f7fe3d166e910148844b9185040a18207ae4,22,34069167,23894056,34746809,3597709,64015292
15f7fe3d166e910148844b9185040a18207ae4,24,34220209,24386194,35286350,3807708,65130666
15f7fe3d166e910148844b9185040a18207ae4,26,34342792,23931861,34312903,3900625,63552167
15f7fe3d166e910148844b9185040a18207ae4,28,34766125,23857791,33258733,4545792,62261458
15f7fe3d166e910148844b9185040a18207ae4,30,34929167,24832736,34946459,4384833,65184208
15f7fe3d166e910148844b9185040a18207ae4,32,35249250,25453097,35450812,4723000,66387042
8800301248088531005a03c48101b980403004,0,33210583,23399166,35000855,3172250,63814667
8800301248088531005a03c48101b980403004,2,32893958,21460194,32198881,2846375,58640250
8800301248088531005a03c48101b980403004,4,33010583,22223319,33432537,2831625,60827750
8800301248088531005a03c48101b980403004,6,33332958,22960986,34127703,3181833,62368167
8800301248088531005a03c48101b980403004,8,33396250,23133000,34379370,3172083,62830667
8800301248088531005a03c48101b980403004,10,33113875,20835944,30804094,2988583,56405375
8800301248088531005a03c48101b980403004,12,33374625,22474972,33380910,3030875,61019417
8800301248088531005a03c48101b980403004,14,33386375,21429194,31469715,3134208,57767000
8800301248088531005a03c48101b980403004,16,33481000,23370569,34607552,3298917,63331791
8800301248088531005a03c48101b980403004,18,33912167,23463972,34167228,3563375,62916375
8800301248088531005a03c48101b980403004,20,33843000,22958319,33353547,3560625,61471333
8800301248088531005a03c48101b980403004,22,33576875,21116042,30415252,3534709,56236542
8800301248088531005a03c48101b980403004,24,33822125,22940916,33356703,3543042,61457583
8800301248088531005a03c48101b980403004,26,33947375,23176708,33559704,3655000,61927750
8800301248088531005a03c48101b980403004,28,33974875,23400708,33661578,3957500,62269750
8800301248088531005a03c48101b980403004,30,34037792,21943514,31058737,3985708,57807042
8800301248088531005a03c48101b980403004,32,34580292,24190653,34368434,4116667,63875000
1ffffffffffffffffdffffbf7ffffffefeffeff,0,33337166,23765569,35549185,3145458,64814084
1ffffffffffffffffdffffbf7ffffffefeffeff,2,33142250,22654500,34064232,2833167,61988083
1ffffffffffffffffdffffbf7ffffffefeffeff,4,33370917,24645750,37118752,3059916,67506417
1ffffffffffffffffdffffbf7ffffffefeffeff,6,33308083,25736625,38850873,3304042,70597750
1ffffffffffffffffdffffbf7ffffffefeffeff,8,33476417,26247708,39522613,3382250,71884459
1ffffffffffffffffdffffbf7ffffffefeffeff,10,33462417,24995986,37334337,3419583,68105959
1ffffffffffffffffdffffbf7ffffffefeffeff,12,33564792,26442694,39675857,3506875,72256416
1ffffffffffffffffdffffbf7ffffffefeffeff,14,33765083,24842500,36635475,3617000,67145417
1ffffffffffffffffdffffbf7ffffffefeffeff,16,33748000,25004027,36912726,3636958,67627125
1ffffffffffffffffdffffbf7ffffffefeffeff,18,33972542,25156653,37102702,3499125,67998292
1ffffffffffffffffdffffbf7ffffffefeffeff,20,34367833,26416208,38479280,4032958,70847833
1ffffffffffffffffdffffbf7ffffffefeffeff,22,34093375,25880569,37823560,3992917,69555416
1ffffffffffffffffdffffbf7ffffffefeffeff,24,34167833,26021597,38093741,3888792,70008166
1ffffffffffffffffdffffbf7ffffffefeffeff,26,34495458,25354333,36408065,4173208,67394334
1ffffffffffffffffdffffbf7ffffffefeffeff,28,35185375,27592986,39033575,4928750,72664834
1ffffffffffffffffdffffbf7ffffffefeffeff,30,35233791,27163361,38427241,4721958,71534334
1ffffffffffffffffdffffbf7ffffffefeffeff,32,35532416,27110263,38000912,4810416,70987958
8681c9023cdd8cb808802d07240d02d3fb048a,0,33181625,22849958,34191299,3037667,62330583
8681c9023cdd8cb808802d07240d02d3fb048a,2,33178750,21378333,31798107,2861083,58095167
8681c9023cdd8cb808802d07240d02d3fb048a,4,33373416,22611236,33615071,3034209,61426083
8681c9023cdd8cb808802d07240d02d3fb048a,6,33480250,23891194,35532535,3272875,64920458
8681c9023cdd8cb808802d07240d02d3fb048a,8,33793042,22715180,32848214,3707500,60645000
8681c9023cdd8cb808802d07240d02d3fb048a,10,34191000,24187597,34973090,3801375,64570417
8681c9023cdd8cb808802d07240d02d3fb048a,12,34544458,22766263,31607906,4490416,59263917
8681c9023cdd8cb808802d07240d02d3fb048a,14,35355375,25809028,35685296,5057209,67014500
8681c9023cdd8cb808802d07240d02d3fb048a,16,35592250,33213569,48282970,5083292,88965167
8681c9023cdd8cb808802d07240d02d3fb048a,18,35076417,25268639,35454851,4522375,66207125
8681c9023cdd8cb808802d07240d02d3fb048a,20,36758292,25154541,32269061,6290667,62414666
8681c9023cdd8cb808802d07240d02d3fb048a,22,35482833,25368986,34655026,5239209,65384916
8681c9023cdd8cb808802d07240d02d3fb048a,24,35818833,25411847,34121701,5604708,64812000
