"program_id","path_id","level_id","measurement_type","stress","iter","median","classification","example"
4,21,0.523560209424084,"gradual",128,50,3.518609,"worst","avlja"
4,21,1.04712041884817,"gradual",128,50,3.5201235,"worst","avlja"
4,21,1.57068062827225,"gradual",128,50,3.533721,"worst","avlja"
4,21,2.09424083769634,"gradual",128,50,3.536,"worst","avlja"
4,21,2.61780104712042,"gradual",128,50,3.5754915,"worst","avlja"
4,21,3.1413612565445,"gradual",128,50,3.514229,"worst","avlja"
4,21,3.66492146596859,"gradual",128,50,3.537359,"worst","avlja"
4,21,4.18848167539267,"gradual",128,50,3.66456,"worst","avlja"
4,21,4.71204188481675,"gradual",128,50,3.5194935,"worst","avlja"
4,21,5.23560209424084,"gradual",128,50,9.391671,"worst","avlja"
4,21,5.75916230366492,"gradual",128,50,9.354486,"worst","avlja"
4,21,6.282722513089,"gradual",128,50,9.363104,"worst","avlja"
4,21,6.80628272251309,"gradual",128,50,9.330835,"worst","avlja"
4,21,7.32984293193717,"gradual",128,50,9.2374485,"worst","avlja"
4,21,7.85340314136126,"gradual",128,50,10.7946295,"worst","avlja"
4,21,8.37696335078534,"gradual",128,50,10.6763355,"worst","avlja"
4,21,8.90052356020942,"gradual",128,50,10.6250695,"worst","avlja"
4,21,9.42408376963351,"gradual",128,50,10.8329,"worst","avlja"
4,21,9.94764397905759,"gradual",128,50,10.7539595,"worst","avlja"
4,21,10.4712041884817,"gradual",128,50,11.0008705,"worst","avlja"
4,21,10.9947643979058,"gradual",128,50,10.9436945,"worst","avlja"
4,21,11.5183246073298,"gradual",128,50,11.0503155,"worst","avlja"
4,21,12.0418848167539,"gradual",128,50,11.054006,"worst","avlja"
4,21,12.565445026178,"gradual",128,50,11.0762365,"worst","avlja"
4,21,13.0890052356021,"gradual",128,50,11.2034635,"worst","avlja"
4,21,13.6125654450262,"gradual",128,50,11.6725275,"worst","avlja"
4,21,14.1361256544503,"gradual",128,50,11.8933825,"worst","avlja"
4,21,14.6596858638743,"gradual",128,50,11.8870175,"worst","avlja"
4,21,15.1832460732984,"gradual",128,50,11.7585865,"worst","avlja"
4,21,15.7068062827225,"gradual",128,50,11.7217445,"worst","avlja"
4,21,16.2303664921466,"gradual",128,50,11.8689215,"worst","avlja"
4,21,16.7539267015707,"gradual",128,50,11.882876,"worst","avlja"
4,21,17.2774869109948,"gradual",128,50,11.8987025,"worst","avlja"
4,21,17.8010471204188,"gradual",128,50,11.918749,"worst","avlja"
4,21,18.3246073298429,"gradual",128,50,11.9217425,"worst","avlja"
4,21,18.848167539267,"gradual",128,50,12.056582,"worst","avlja"
4,21,19.3717277486911,"gradual",128,50,12.071596,"worst","avlja"
4,21,19.8952879581152,"gradual",128,50,12.0852035,"worst","avlja"
4,21,20.4188481675393,"gradual",128,50,12.0908115,"worst","avlja"
4,21,20.9424083769633,"gradual",128,50,11.849633,"worst","avlja"
4,21,21.4659685863874,"gradual",128,50,11.90249,"worst","avlja"
4,21,21.9895287958115,"gradual",128,50,14.2760675,"worst","avlja"
4,21,22.5130890052356,"gradual",128,50,14.2213785,"worst","avlja"
4,21,23.0366492146597,"gradual",128,50,14.4950475,"worst","avlja"
4,21,23.5602094240838,"gradual",128,50,14.6126075,"worst","avlja"
4,21,24.0837696335079,"gradual",128,50,14.224305,"worst","avlja"
4,21,24.6073298429319,"gradual",128,50,14.648269,"worst","avlja"
4,21,25.130890052356,"gradual",128,50,14.5580815,"worst","avlja"
