"level_id","path_id","median","example"
15.7894736842105,20,307.632103,"bst"
30.1435406698565,3,448.574005,"bst"
3.34928229665072,10,265.088271,"bst"
64.5933014354067,31,522.352205,"bst"
38.2775119617225,7,431.88204,"bst"
77.9904306220096,6,719.465064,"bst"
18.6602870813397,23,318.971586,"bst"
40.6698564593301,23,471.058299,"bst"
42.1052631578947,23,473.977161,"bst"
80.8612440191388,25,733.912165,"bst"
43.0622009569378,29,551.425372,"bst"
93.3014354066986,27,432.391839,"bst"
92.3444976076555,20,479.99638,"bst"
75.1196172248804,30,574.366581,"bst"
30.622009569378,18,334.73881,"bst"
69.377990430622,25,706.526925,"bst"
19.6172248803828,20,334.622742,"bst"
54.5454545454545,0,591.679297,"bst"
51.6746411483254,29,633.450693,"bst"
69.8564593301435,12,622.457483,"bst"
41.1483253588517,14,453.19387,"bst"
80.3827751196172,1,600.608873,"bst"
94.7368421052632,13,434.399955,"bst"
72.7272727272727,23,673.190149,"bst"
62.6794258373206,2,546.627,"bst"
21.0526315789474,27,326.172793,"bst"
49.2822966507177,30,493.629652,"bst"
23.444976076555,31,334.774629,"bst"
51.1961722488038,26,518.071978,"bst"
66.5071770334928,5,680.98656,"bst"
48.3253588516746,13,528.238508,"bst"
6.69856459330144,2,291.209356,"bst"
91.3875598086124,15,448.593127,"bst"
12.9186602870813,11,303.181401,"bst"
82.7751196172249,16,585.422518,"bst"
40.1913875598086,23,468.457297,"bst"
60.7655502392344,0,613.687483,"bst"
88.5167464114833,21,450.463169,"bst"
71.7703349282297,12,624.86364,"bst"
83.732057416268,15,512.175123,"bst"
65.0717703349282,31,515.062877,"bst"
54.066985645933,11,590.881947,"bst"
71.7703349282297,18,711.055342,"bst"
12.9186602870813,17,290.285186,"bst"
88.9952153110048,26,619.448432,"bst"
60.2870813397129,24,603.455079,"bst"
94.7368421052632,27,404.781957,"bst"
70.8133971291866,28,637.176987,"bst"
76.555023923445,13,713.288759,"bst"
60.7655502392344,7,533.29781,"bst"
82.7751196172249,22,593.820343,"bst"
27.2727272727273,21,380.882414,"bst"
69.8564593301435,31,523.85438,"bst"
64.5933014354067,9,595.499659,"bst"
56.9377990430622,23,531.305336,"bst"
79.4258373205742,20,520.834621,"bst"
61.7224880382775,9,666.755829,"bst"
62.6794258373206,30,590.956062,"bst"
84.2105263157895,7,578.742943,"bst"
84.688995215311,22,586.247754,"bst"
39.7129186602871,1,455.064843,"bst"
42.5837320574163,29,531.421105,"bst"
40.1913875598086,9,515.319989,"bst"
94.7368421052632,9,352.313426,"bst"
74.1626794258373,20,560.495563,"bst"
10.5263157894737,9,290.458625,"bst"
81.3397129186603,19,529.704598,"bst"
14.8325358851675,26,351.927189,"bst"
89.9521531100478,1,502.61012,"bst"
6.2200956937799,15,267.971304,"bst"
0.478468899521531,10,256.446256,"bst"
37.3205741626794,4,396.061524,"bst"
27.7511961722488,19,413.587596,"bst"
76.555023923445,3,583.967242,"bst"
77.511961722488,23,565.955423,"bst"
1.91387559808612,11,257.689059,"bst"
26.3157894736842,2,364.095264,"bst"
92.822966507177,22,417.350222,"bst"
19.1387559808612,23,322.041279,"bst"
60.7655502392344,25,660.590594,"bst"
90.9090909090909,4,499.182666,"bst"
68.8995215311005,4,619.227992,"bst"
98.0861244019139,14,310.629458,"bst"
18.6602870813397,27,315.769506,"bst"
13.3971291866029,16,323.749162,"bst"
93.3014354066986,2,383.286072,"bst"
8.61244019138756,24,319.434565,"bst"
32.5358851674641,30,440.882942,"bst"
72.2488038277512,3,642.374033,"bst"
27.7511961722488,31,373.919199,"bst"
64.1148325358852,6,720.100142,"bst"
7.17703349282297,4,272.617147,"bst"
9.09090909090909,20,291.724851,"bst"
88.9952153110048,8,583.932362,"bst"
68.421052631579,28,638.002441,"bst"
27.2727272727273,1,383.393241,"bst"
10.5263157894737,25,301.242631,"bst"
35.4066985645933,1,408.089922,"bst"
88.5167464114833,19,495.980658,"bst"
36.3636363636364,25,383.936698,"bst"
79.4258373205742,4,480.665405,"bst"
30.1435406698565,20,406.435667,"bst"
51.1961722488038,16,634.238652,"bst"
45.4545454545455,12,464.411271,"bst"
32.0574162679426,27,388.105345,"bst"
59.3301435406699,18,480.670852,"bst"
91.866028708134,9,380.317844,"bst"
43.5406698564593,10,480.454332,"bst"
63.6363636363636,8,583.268155,"bst"
34.4497607655502,3,502.095984,"bst"
88.5167464114833,2,528.823259,"bst"
83.732057416268,3,563.883306,"bst"
13.8755980861244,21,296.263117,"bst"
19.1387559808612,16,365.582487,"bst"
24.4019138755981,8,391.230176,"bst"
79.9043062200957,21,571.056672,"bst"
64.5933014354067,19,603.971246,"bst"
61.244019138756,25,659.296127,"bst"
3.82775119617225,17,263.801915,"bst"
55.5023923444976,27,497.489559,"bst"
26.7942583732057,7,357.358622,"bst"
90.4306220095694,27,545.848,"bst"
79.4258373205742,18,703.087967,"bst"
2.39234449760766,0,256.119625,"bst"
59.3301435406699,20,597.036055,"bst"
48.8038277511962,22,464.094416,"bst"
40.1913875598086,29,529.822794,"bst"
84.2105263157895,24,457.74858,"bst"
73.2057416267943,3,646.392629,"bst"
85.1674641148325,27,554.964874,"bst"
26.3157894736842,29,400.250962,"bst"
66.0287081339713,13,747.484961,"bst"
17.7033492822967,1,335.778632,"bst"
36.8421052631579,27,433.47279,"bst"
72.2488038277512,14,592.849906,"bst"
37.3205741626794,16,472.681387,"bst"
52.6315789473684,15,479.564906,"bst"
68.8995215311005,14,608.145489,"bst"
11.0047846889952,6,307.328553,"bst"
24.8803827751196,0,350.082574,"bst"
23.9234449760766,26,377.562713,"bst"
78.9473684210526,29,713.04567,"bst"
22.0095693779904,0,341.731388,"bst"
58.3732057416268,31,516.421697,"bst"
19.1387559808612,7,318.061426,"bst"
53.11004784689,6,617.806189,"bst"
33.4928229665072,2,386.840399,"bst"
93.7799043062201,8,318.142278,"bst"
92.3444976076555,0,767.311279,"bst"
23.9234449760766,29,395.595182,"bst"
44.9760765550239,3,523.062333,"bst"
13.3971291866029,24,340.557672,"bst"
78.9473684210526,21,572.7056,"bst"
70.3349282296651,14,600.353799,"bst"
73.6842105263158,4,568.999737,"bst"
30.622009569378,9,487.959244,"bst"
25.3588516746411,3,409.313803,"bst"
49.7607655502392,21,526.446378,"bst"
56.9377990430622,27,508.570695,"bst"
77.511961722488,19,535.268207,"bst"
48.8038277511962,24,523.164562,"bst"
79.4258373205742,30,532.476567,"bst"
81.8181818181818,16,588.980794,"bst"
62.200956937799,22,668.362671,"bst"
45.933014354067,10,506.991936,"bst"
86.6028708133971,17,527.443289,"bst"
74.6411483253589,12,624.908155,"bst"
0.956937799043062,19,254.941921,"bst"
21.5311004784689,22,325.03147,"bst"
35.8851674641148,20,472.70085,"bst"
22.0095693779904,13,312.014155,"bst"
40.6698564593301,0,458.830765,"bst"
73.2057416267943,20,542.050868,"bst"
26.7942583732057,18,324.283398,"bst"
94.2583732057416,30,366.444392,"bst"
45.4545454545455,10,499.86972,"bst"
11.4832535885167,26,305.99615,"bst"
80.3827751196172,10,653.186651,"bst"
18.1818181818182,12,380.337559,"bst"
76.0765550239234,29,728.919967,"bst"
20.0956937799043,3,367.406339,"bst"
5.26315789473684,13,272.078528,"bst"
55.9808612440191,31,500.15783,"bst"
58.3732057416268,2,552.534219,"bst"
3.82775119617225,13,268.076519,"bst"
44.9760765550239,6,541.859198,"bst"
77.9904306220096,14,620.872062,"bst"
51.6746411483254,31,501.24302,"bst"
74.1626794258373,22,723.851608,"bst"
41.1483253588517,13,484.957399,"bst"
5.74162679425837,3,286.37018,"bst"
15.311004784689,22,291.363384,"bst"
37.799043062201,22,385.661952,"bst"
37.799043062201,19,485.107977,"bst"
80.3827751196172,20,548.891784,"bst"
73.2057416267943,31,563.055534,"bst"
11.9617224880383,8,307.455292,"bst"
4.30622009569378,17,264.394792,"bst"
0.956937799043062,21,254.968847,"bst"
37.3205741626794,26,450.992836,"bst"
30.1435406698565,6,384.05932,"bst"
77.511961722488,4,620.562976,"bst"
75.5980861244019,0,681.640561,"bst"
83.2535885167464,31,574.709613,"bst"
18.1818181818182,25,309.041091,"bst"
24.4019138755981,25,349.879596,"bst"
61.7224880382775,28,579.730537,"bst"
63.1578947368421,1,524.623441,"bst"
16.7464114832536,7,298.926814,"bst"
33.9712918660287,18,349.820861,"bst"
52.1531100478469,14,581.512532,"bst"
85.1674641148325,14,623.235166,"bst"
56.9377990430622,9,645.993116,"bst"
45.4545454545455,20,494.053965,"bst"
68.421052631579,5,685.918012,"bst"
11.0047846889952,3,320.738886,"bst"
4.30622009569378,12,262.678423,"bst"
76.0765550239234,22,594.425223,"bst"
8.61244019138756,20,287.911906,"bst"
60.7655502392344,9,667.918039,"bst"
12.9186602870813,4,295.811585,"bst"
62.200956937799,1,534.458205,"bst"
44.0191387559809,25,429.22243,"bst"
70.8133971291866,4,634.494464,"bst"
26.7942583732057,31,369.917213,"bst"
53.5885167464115,9,655.139174,"bst"
36.8421052631579,26,434.316124,"bst"
29.6650717703349,26,393.808599,"bst"
69.8564593301435,1,501.718613,"bst"
76.0765550239234,16,586.216825,"bst"
57.4162679425837,14,694.147017,"bst"
29.6650717703349,31,361.571884,"bst"
90.4306220095694,16,493.873587,"bst"
2.87081339712919,3,263.162251,"bst"
16.7464114832536,29,380.942782,"bst"
53.5885167464115,29,667.278499,"bst"
0.956937799043062,13,255.493346,"bst"
97.1291866028708,7,373.091596,"bst"
6.69856459330144,21,270.556853,"bst"
92.3444976076555,18,714.33626,"bst"
33.0143540669856,9,480.336698,"bst"
33.4928229665072,7,396.74418,"bst"
83.732057416268,27,549.078128,"bst"
14.8325358851675,25,302.373438,"bst"
69.8564593301435,19,671.288135,"bst"
46.4114832535885,15,482.245204,"bst"
75.1196172248804,21,635.409811,"bst"
97.6076555023923,16,346.467888,"bst"
18.1818181818182,2,329.217861,"bst"
86.6028708133971,21,494.459853,"bst"
73.2057416267943,16,579.84423,"bst"
67.9425837320574,17,571.195126,"bst"
97.6076555023923,22,288.724732,"bst"
82.7751196172249,21,492.774583,"bst"
69.8564593301435,21,664.663737,"bst"
50.2392344497608,2,494.153876,"bst"
69.377990430622,28,638.017469,"bst"
75.1196172248804,26,631.15563,"bst"
13.8755980861244,14,291.391154,"bst"
69.377990430622,8,639.588401,"bst"
73.2057416267943,2,623.329393,"bst"
21.5311004784689,25,338.175111,"bst"
26.3157894736842,0,377.966952,"bst"
62.200956937799,20,619.702975,"bst"
97.6076555023923,21,349.599453,"bst"
51.1961722488038,11,593.853006,"bst"
87.0813397129187,11,440.729753,"bst"
46.88995215311,7,459.244094,"bst"
9.09090909090909,23,283.16477,"bst"
97.1291866028708,25,307.139182,"bst"
20.5741626794258,15,332.635595,"bst"
78.4688995215311,2,597.602876,"bst"
10.5263157894737,14,291.54333,"bst"
45.933014354067,23,477.08795,"bst"
13.3971291866029,13,290.880945,"bst"
63.1578947368421,13,736.181839,"bst"
74.1626794258373,13,706.897489,"bst"
58.3732057416268,14,702.024904,"bst"
83.732057416268,7,664.950566,"bst"
88.5167464114833,31,525.136706,"bst"
0.956937799043062,31,255.236283,"bst"
48.8038277511962,9,620.750777,"bst"
0.478468899521531,4,258.961817,"bst"
32.0574162679426,4,384.428965,"bst"
70.3349282296651,20,629.272886,"bst"
32.5358851674641,7,389.387182,"bst"
40.1913875598086,8,533.349038,"bst"
91.866028708134,0,770.492579,"bst"
89.9521531100478,6,457.273554,"bst"
13.3971291866029,21,291.497361,"bst"
69.377990430622,7,586.904007,"bst"
69.377990430622,30,591.630531,"bst"
24.4019138755981,12,409.641502,"bst"
40.6698564593301,17,468.450534,"bst"
72.7272727272727,27,614.512862,"bst"
78.9473684210526,22,602.219659,"bst"
67.9425837320574,14,649.239817,"bst"
61.7224880382775,5,655.903643,"bst"
87.0813397129187,19,532.518945,"bst"
22.488038277512,8,348.593275,"bst"
90.4306220095694,19,488.65431,"bst"
44.9760765550239,20,496.119824,"bst"
97.1291866028708,29,314.564282,"bst"
76.0765550239234,23,574.923741,"bst"
51.1961722488038,22,498.325589,"bst"
88.0382775119617,13,548.661185,"bst"
95.6937799043062,12,319.730822,"bst"
82.7751196172249,14,622.841436,"bst"
72.7272727272727,20,534.804449,"bst"
67.4641148325359,9,626.908242,"bst"
33.0143540669856,22,359.449834,"bst"
31.578947368421,16,450.001121,"bst"
36.8421052631579,23,449.418656,"bst"
98.0861244019139,3,275.87184,"bst"
61.244019138756,21,622.567974,"bst"
8.61244019138756,3,292.105793,"bst"
98.5645933014354,18,229.825827,"bst"
84.688995215311,6,738.782562,"bst"
44.0191387559809,0,513.082538,"bst"
68.8995215311005,3,597.158412,"bst"
56.9377990430622,10,582.83478,"bst"
11.4832535885167,21,283.714164,"bst"
72.2488038277512,11,614.730802,"bst"
79.9043062200957,2,594.504628,"bst"
36.8421052631579,7,415.005681,"bst"
5.74162679425837,24,267.0466,"bst"
9.56937799043062,15,274.464211,"bst"
67.9425837320574,26,589.322239,"bst"
13.3971291866029,3,332.739666,"bst"
41.6267942583732,6,463.83514,"bst"
29.6650717703349,11,423.271483,"bst"
27.2727272727273,5,369.533601,"bst"
45.933014354067,6,546.120205,"bst"
45.933014354067,9,606.50682,"bst"
6.2200956937799,8,287.166521,"bst"
79.9043062200957,13,651.543547,"bst"
36.3636363636364,6,436.512755,"bst"
79.4258373205742,26,643.449132,"bst"
2.87081339712919,28,263.309969,"bst"
35.4066985645933,27,436.87147,"bst"
19.6172248803828,0,318.413012,"bst"
2.87081339712919,8,261.404913,"bst"
21.0526315789474,17,326.583007,"bst"
86.6028708133971,25,708.355012,"bst"
13.8755980861244,0,301.163627,"bst"
87.0813397129187,10,496.755707,"bst"
96.1722488038278,0,755.757444,"bst"
82.2966507177033,19,529.402678,"bst"
88.0382775119617,19,522.437449,"bst"
10.0478468899522,0,291.015847,"bst"
17.2248803827751,4,317.218979,"bst"
40.1913875598086,22,384.275161,"bst"
11.9617224880383,3,325.953065,"bst"
100,6,201.234944,"bst"
100,29,201.234944,"bst"
69.377990430622,23,699.362598,"bst"
26.7942583732057,4,347.856247,"bst"
23.9234449760766,14,327.962163,"bst"
26.7942583732057,10,364.385493,"bst"
10.5263157894737,11,287.713865,"bst"
9.09090909090909,13,278.48989,"bst"
3.34928229665072,7,259.576074,"bst"
47.8468899521531,19,555.786002,"bst"
39.7129186602871,6,459.559373,"bst"
0.478468899521531,13,253.207097,"bst"
17.2248803827751,11,340.61003,"bst"
29.6650717703349,24,409.953507,"bst"
93.3014354066986,14,608.275698,"bst"
39.2344497607655,15,478.328862,"bst"
68.421052631579,21,680.121144,"bst"
3.34928229665072,20,274.923364,"bst"
35.8851674641148,22,370.418892,"bst"
79.4258373205742,22,604.630935,"bst"
51.6746411483254,22,491.689783,"bst"
78.4688995215311,31,593.601239,"bst"
5.26315789473684,10,275.014946,"bst"
65.0717703349282,2,593.899099,"bst"
65.5502392344498,2,591.736144,"bst"
90.4306220095694,20,526.583672,"bst"
84.688995215311,9,499.928891,"bst"
20.5741626794258,11,355.642013,"bst"
9.09090909090909,2,300.729763,"bst"
24.8803827751196,11,405.353606,"bst"
82.7751196172249,13,564.677619,"bst"
94.7368421052632,4,444.966857,"bst"
35.4066985645933,19,439.194164,"bst"
39.7129186602871,19,506.256716,"bst"
1.43540669856459,16,255.800511,"bst"
30.622009569378,13,357.771194,"bst"
65.0717703349282,20,617.226911,"bst"
25.8373205741627,24,386.93135,"bst"
55.9808612440191,16,625.311896,"bst"
75.1196172248804,22,714.30253,"bst"
65.5502392344498,0,631.233532,"bst"
77.511961722488,3,582.45063,"bst"
5.74162679425837,5,269.617346,"bst"
3.34928229665072,8,265.38386,"bst"
78.4688995215311,25,711.333609,"bst"
24.8803827751196,8,390.02008,"bst"
67.9425837320574,31,510.020024,"bst"
34.9282296650718,16,453.728281,"bst"
68.8995215311005,26,585.691376,"bst"
22.9665071770335,11,390.174306,"bst"
99.0430622009569,14,293.014656,"bst"
70.8133971291866,29,706.168134,"bst"
17.7033492822967,19,366.976193,"bst"
63.6363636363636,22,662.826365,"bst"
40.6698564593301,14,451.923361,"bst"
50.7177033492823,18,427.675677,"bst"
13.8755980861244,16,325.108221,"bst"
37.3205741626794,9,488.478354,"bst"
63.6363636363636,27,553.172398,"bst"
65.5502392344498,31,519.630876,"bst"
69.377990430622,20,632.97567,"bst"
26.7942583732057,20,402.439729,"bst"
36.3636363636364,14,402.415129,"bst"
0.956937799043062,14,255.899145,"bst"
97.1291866028708,3,325.295718,"bst"
40.6698564593301,13,482.643299,"bst"
36.8421052631579,14,407.409228,"bst"
39.7129186602871,29,528.69325,"bst"
45.933014354067,26,504.545133,"bst"
63.1578947368421,8,593.54962,"bst"
48.8038277511962,28,538.498393,"bst"
29.1866028708134,26,397.271665,"bst"
6.69856459330144,30,284.474608,"bst"
4.30622009569378,10,265.415655,"bst"
48.3253588516746,7,475.925992,"bst"
89.9521531100478,29,485.242202,"bst"
74.6411483253589,22,717.433762,"bst"
22.9665071770335,15,373.496157,"bst"
4.30622009569378,24,254.307038,"bst"
48.8038277511962,3,515.737553,"bst"
21.0526315789474,15,332.579613,"bst"
79.9043062200957,11,534.459468,"bst"
15.311004784689,13,295.472026,"bst"
63.6363636363636,12,577.598395,"bst"
97.1291866028708,28,263.231574,"bst"
0.956937799043062,23,254.209244,"bst"
29.6650717703349,2,364.823562,"bst"
2.87081339712919,2,259.497431,"bst"
33.9712918660287,13,396.640416,"bst"
13.3971291866029,18,285.215686,"bst"
72.7272727272727,15,626.323781,"bst"
97.1291866028708,10,291.469744,"bst"
15.311004784689,1,330.284603,"bst"
67.4641148325359,8,637.073726,"bst"
92.3444976076555,26,599.589325,"bst"
39.2344497607655,19,503.273194,"bst"
14.3540669856459,9,341.093024,"bst"
79.4258373205742,14,626.371328,"bst"
89.4736842105263,2,483.77118,"bst"
36.8421052631579,29,478.617691,"bst"
7.6555023923445,4,272.675635,"bst"
28.2296650717703,29,418.107188,"bst"
87.5598086124402,4,528.189896,"bst"
34.9282296650718,29,473.708127,"bst"
55.0239234449761,20,529.2225,"bst"
40.1913875598086,14,453.244094,"bst"
49.2822966507177,25,506.827649,"bst"
70.3349282296651,23,699.498891,"bst"
0.478468899521531,7,254.2793,"bst"
0.478468899521531,30,254.2793,"bst"
85.6459330143541,10,577.135063,"bst"
6.69856459330144,24,264.965559,"bst"
59.3301435406699,4,542.874807,"bst"
61.244019138756,24,600.551129,"bst"
91.3875598086124,14,603.480909,"bst"
58.3732057416268,27,500.553172,"bst"
18.1818181818182,6,323.272336,"bst"
95.2153110047847,1,328.446676,"bst"
25.8373205741627,6,352.998913,"bst"
88.0382775119617,6,491.460202,"bst"
19.1387559808612,31,309.637085,"bst"
40.6698564593301,29,530.171316,"bst"
1.91387559808612,22,258.040318,"bst"
16.2679425837321,3,337.135894,"bst"
82.7751196172249,27,568.589897,"bst"
96.1722488038278,16,388.890348,"bst"
4.78468899521531,7,259.992407,"bst"
17.2248803827751,29,378.706879,"bst"
42.5837320574163,27,467.121021,"bst"
16.2679425837321,20,307.16985,"bst"
36.8421052631579,25,390.75344,"bst"
99.5215311004785,23,222.886747,"bst"
44.0191387559809,22,420.312169,"bst"
