"program_name","permutation_id","path_id","level_id","conj_type","VCs","percent_specified"
"avlja",7497,23,60,"Eliminated",5388,31.4
"avlja",7503,23,61,"Eliminated",5404,31.9
"avlja",7509,23,62,"Eliminated",5452,32.5
"avlja",7515,23,63,"Eliminated",5548,33
"avlja",7522,23,64,"Eliminated",3145,33.5
"avlja",7529,23,65,"Eliminated",3148,34
"avlja",7534,23,66,"Eliminated",3169,34.6
"avlja",7540,23,67,"Eliminated",4273,35.1
"avlja",7546,23,68,"Eliminated",4289,35.6
"avlja",7552,23,69,"Eliminated",4310,36.1
"avlja",7558,23,70,"Eliminated",4318,36.6
"avlja",7564,23,71,"Eliminated",4319,37.2
"avlja",7570,23,72,"Eliminated",4320,37.7
"avlja",7576,23,73,"Eliminated",4348,38.2
"avlja",7583,23,74,"Eliminated",4400,38.7
"avlja",7587,23,75,"Eliminated",4472,39.3
"avlja",7593,23,76,"Eliminated",4493,39.8
"avlja",7600,23,77,"Eliminated",4589,40.3
"avlja",7608,23,78,"Eliminated",4613,40.8
"avlja",7612,23,79,"Eliminated",4645,41.4
"avlja",7619,23,80,"Eliminated",4663,41.9
"avlja",7627,23,81,"Eliminated",4781,42.4
"avlja",7633,23,82,"Eliminated",4959,42.9
"avlja",7640,23,83,"Eliminated",4961,43.5
"avlja",7647,23,84,"Eliminated",4977,44
"avlja",7651,23,85,"Eliminated",4980,44.5
"avlja",7657,23,86,"Eliminated",4986,45
"avlja",7663,23,87,"Eliminated",5045,45.5
"avlja",7669,23,88,"Eliminated",5053,46.1
"avlja",7675,23,89,"Eliminated",5057,46.6
"avlja",7681,23,90,"Eliminated",5078,47.1
"avlja",7687,23,91,"Eliminated",5096,47.6
"avlja",7694,23,92,"Eliminated",5112,48.2
"avlja",7699,23,93,"Eliminated",5112,48.7
"avlja",7705,23,94,"Eliminated",5171,49.2
"avlja",7710,23,95,"Eliminated",5843,49.7
"avlja",7716,23,96,"Eliminated",6271,50.3
"avlja",7722,23,97,"Eliminated",8575,50.8
"avlja",7728,23,98,"Eliminated",8577,51.3
"avlja",7734,23,99,"Eliminated",8601,51.8
"avlja",7740,23,100,"Eliminated",8599,52.4
"avlja",7745,23,101,"Eliminated",8727,52.9
"avlja",7751,23,102,"Eliminated",8727,53.4
"avlja",7757,23,103,"Eliminated",8611,53.9
"avlja",7763,23,104,"Eliminated",8611,54.5
"avlja",7769,23,105,"Eliminated",8245,55
"avlja",7774,23,106,"Eliminated",6757,55.5
"avlja",7780,23,107,"Eliminated",6805,56
"avlja",7789,23,108,"Eliminated",6805,56.5
"avlja",7792,23,109,"Eliminated",6817,57.1
"avlja",7799,23,110,"Eliminated",6909,57.6
"avlja",7804,23,111,"Eliminated",6924,58.1
"avlja",7810,23,112,"Eliminated",6973,58.6
"avlja",7816,23,113,"Eliminated",7165,59.2
"avlja",7822,23,114,"Eliminated",7168,59.7
"avlja",7828,23,115,"Eliminated",7175,60.2
"avlja",7834,23,116,"Eliminated",7175,60.7
"avlja",7839,23,117,"Eliminated",7211,61.3
"avlja",7845,23,118,"Eliminated",7472,61.8
"avlja",7851,23,119,"Eliminated",7484,62.3
"avlja",7857,23,120,"Eliminated",7882,62.8
"avlja",7864,23,121,"Eliminated",7882,63.4
"avlja",7871,23,122,"Eliminated",7984,63.9
"avlja",7876,23,123,"Eliminated",8158,64.4
"avlja",7882,23,124,"Eliminated",8293,64.9
"avlja",7888,23,125,"Eliminated",8321,65.4
"avlja",7894,23,126,"Eliminated",8323,66
"avlja",7900,23,127,"Eliminated",8323,66.5
"avlja",7904,23,128,"Eliminated",8325,67
"avlja",7911,23,129,"Eliminated",8377,67.5
"avlja",7918,23,130,"Eliminated",8438,68.1
"avlja",7923,23,131,"Eliminated",8438,68.6
"avlja",7928,23,132,"Eliminated",9998,69.1
"avlja",7937,23,133,"Eliminated",10005,69.6
"avlja",7942,23,134,"Eliminated",10107,70.2
"avlja",7950,23,135,"Eliminated",10193,70.7
"avlja",7956,23,136,"Eliminated",10217,71.2
"avlja",7962,23,137,"Eliminated",10220,71.7
"avlja",7970,23,138,"Eliminated",10220,72.3
"avlja",7975,23,139,"Eliminated",10228,72.8
"avlja",7982,23,140,"Eliminated",11012,73.3
"avlja",7989,23,141,"Eliminated",11756,73.8
"avlja",7996,23,142,"Eliminated",11756,74.3
"avlja",8001,23,143,"Eliminated",9279,74.9
"avlja",8005,23,144,"Eliminated",9311,75.4
"avlja",8013,23,145,"Eliminated",9325,75.9
"avlja",8019,23,146,"Eliminated",9403,76.4
"avlja",8023,23,147,"Eliminated",9943,77
"avlja",8029,23,148,"Eliminated",9943,77.5
"avlja",8035,23,149,"Eliminated",9955,78
"avlja",8041,23,150,"Eliminated",9955,78.5
"avlja",8047,23,151,"Eliminated",10063,79.1
"avlja",8053,23,152,"Eliminated",10346,79.6
"avlja",8059,23,153,"Eliminated",10358,80.1
"avlja",8065,23,154,"Eliminated",10594,80.6
"avlja",8070,23,155,"Eliminated",10749,81.2
"avlja",8076,23,156,"Eliminated",10753,81.7
"avlja",8082,23,157,"Eliminated",10757,82.2
"avlja",8090,23,158,"Eliminated",10757,82.7
"avlja",8094,23,159,"Eliminated",10757,83.2
"avlja",8101,23,160,"Eliminated",10759,83.8
"avlja",8106,23,161,"Eliminated",10759,84.3
"avlja",8112,23,162,"Eliminated",10873,84.8
"avlja",8118,23,163,"Eliminated",10873,85.3
"avlja",8124,23,164,"Eliminated",10955,85.9
"avlja",8130,23,165,"Eliminated",10957,86.4
"avlja",8136,23,166,"Eliminated",10957,86.9
"avlja",8142,23,167,"Eliminated",10957,87.4
"avlja",8148,23,168,"Eliminated",10961,88
"avlja",8154,23,169,"Eliminated",11278,88.5
"avlja",8160,23,170,"Eliminated",12606,89
"avlja",8165,23,171,"Eliminated",12607,89.5
"avlja",8172,23,172,"Eliminated",12668,90.1
"avlja",8176,23,173,"Eliminated",11640,90.6
"avlja",8183,23,174,"Eliminated",11840,91.1
"avlja",8187,23,175,"Eliminated",12283,91.6
"avlja",8193,23,176,"Eliminated",12291,92.1
"avlja",8202,23,177,"Eliminated",12291,92.7
"avlja",8208,23,178,"Eliminated",12321,93.2
"avlja",8212,23,179,"Eliminated",11799,93.7
"avlja",8219,23,180,"Eliminated",11799,94.2
"avlja",8227,23,181,"Eliminated",11802,94.8
"avlja",8231,23,182,"Eliminated",11854,95.3
"avlja",8236,23,183,"Eliminated",11854,95.8
"avlja",8243,23,184,"Eliminated",10676,96.3
"avlja",8249,23,185,"Eliminated",10714,96.9
"avlja",8256,23,186,"Eliminated",10736,97.4
"avlja",8262,23,187,"Eliminated",10736,97.9
"avlja",8268,23,188,"Eliminated",10784,98.4
"avlja",8274,23,189,"Eliminated",10784,99
"avlja",8280,23,190,"Eliminated",4384,99.5
"avlja",8286,23,191,"Eliminated",4412,100
"avlja",8294,24,1,"Eliminated",257,0.5
"avlja",8299,24,2,"Eliminated",257,1
"avlja",8305,24,3,"Eliminated",271,1.6
"avlja",8311,24,4,"Eliminated",292,2.1
"avlja",8319,24,5,"Eliminated",292,2.6
"avlja",8324,24,6,"Eliminated",337,3.1
"avlja",8331,24,7,"Eliminated",344,3.7
"avlja",8336,24,8,"Eliminated",358,4.2
"avlja",8342,24,9,"Eliminated",365,4.7
"avlja",8348,24,10,"Eliminated",376,5.2
"avlja",8355,24,11,"Eliminated",388,5.8
"avlja",8360,24,12,"Eliminated",388,6.3
"avlja",8366,24,13,"Eliminated",409,6.8
"avlja",8371,24,14,"Eliminated",433,7.3
"avlja",8378,24,15,"Eliminated",488,7.9
"avlja",8387,24,16,"Eliminated",497,8.4
"avlja",8393,24,17,"Eliminated",500,8.9
"avlja",8397,24,18,"Eliminated",504,9.4
"avlja",8404,24,19,"Eliminated",504,9.9
"avlja",8408,24,20,"Eliminated",508,10.5
"avlja",8414,24,21,"Eliminated",516,11
"avlja",8422,24,22,"Eliminated",525,11.5
"avlja",8426,24,23,"Eliminated",665,12
"avlja",8432,24,24,"Eliminated",689,12.6
"avlja",8438,24,25,"Eliminated",689,13.1
"avlja",8442,24,26,"Eliminated",736,13.6
"avlja",8448,24,27,"Eliminated",760,14.1
"avlja",8454,24,28,"Eliminated",764,14.7
"avlja",8458,24,29,"Eliminated",778,15.2
"avlja",8466,24,30,"Eliminated",780,15.7
"avlja",8473,24,31,"Eliminated",783,16.2
"avlja",8480,24,32,"Eliminated",682,16.8
"avlja",8486,24,33,"Eliminated",682,17.3
"avlja",8491,24,34,"Eliminated",686,17.8
"avlja",8498,24,35,"Eliminated",694,18.3
"avlja",8505,24,36,"Eliminated",695,18.8
"avlja",8510,24,37,"Eliminated",705,19.4
"avlja",8516,24,38,"Eliminated",707,19.9
"avlja",8522,24,39,"Eliminated",707,20.4
"avlja",8527,24,40,"Eliminated",743,20.9
"avlja",8534,24,41,"Eliminated",743,21.5
"avlja",8539,24,42,"Eliminated",761,22
"avlja",8543,24,43,"Eliminated",794,22.5
"avlja",8549,24,44,"Eliminated",818,23
"avlja",8555,24,45,"Eliminated",830,23.6
"avlja",8561,24,46,"Eliminated",844,24.1
"avlja",8567,24,47,"Eliminated",880,24.6
"avlja",8573,24,48,"Eliminated",880,25.1
"avlja",8578,24,49,"Eliminated",892,25.7
"avlja",8585,24,50,"Eliminated",904,26.2
"avlja",8591,24,51,"Eliminated",908,26.7
"avlja",8597,24,52,"Eliminated",1052,27.2
"avlja",8604,24,53,"Eliminated",1054,27.7
"avlja",8610,24,54,"Eliminated",1070,28.3
"avlja",8617,24,55,"Eliminated",1094,28.8
"avlja",8623,24,56,"Eliminated",1110,29.3
"avlja",8629,24,57,"Eliminated",1174,29.8
"avlja",8635,24,58,"Eliminated",1174,30.4
"avlja",8641,24,59,"Eliminated",1284,30.9
"avlja",8647,24,60,"Eliminated",1291,31.4
"avlja",8653,24,61,"Eliminated",1339,31.9
"avlja",8657,24,62,"Eliminated",1341,32.5
"avlja",8665,24,63,"Eliminated",1615,33
"avlja",8670,24,64,"Eliminated",1618,33.5
"avlja",8676,24,65,"Eliminated",1942,34
"avlja",8682,24,66,"Eliminated",1870,34.6
"avlja",8687,24,67,"Eliminated",1870,35.1
"avlja",8693,24,68,"Eliminated",1886,35.6
"avlja",8698,24,69,"Eliminated",1896,36.1
"avlja",8704,24,70,"Eliminated",1905,36.6
"avlja",8711,24,71,"Eliminated",1909,37.2
"avlja",8716,24,72,"Eliminated",1909,37.7
"avlja",8722,24,73,"Eliminated",2005,38.2
"avlja",8726,24,74,"Eliminated",2029,38.7
"avlja",8732,24,75,"Eliminated",2029,39.3
"avlja",8740,24,76,"Eliminated",2058,39.8
"avlja",8746,24,77,"Eliminated",2067,40.3
"avlja",8750,24,78,"Eliminated",2315,40.8
"avlja",8756,24,79,"Eliminated",2357,41.4
"avlja",8761,24,80,"Eliminated",2370,41.9
"avlja",8767,24,81,"Eliminated",2394,42.4
"avlja",8773,24,82,"Eliminated",2426,42.9
"avlja",8779,24,83,"Eliminated",2514,43.5
"avlja",8785,24,84,"Eliminated",2540,44
"avlja",8790,24,85,"Eliminated",2561,44.5
"avlja",8795,24,86,"Eliminated",2574,45
"avlja",8801,24,87,"Eliminated",2641,45.5
"avlja",8807,24,88,"Eliminated",2641,46.1
"avlja",8813,24,89,"Eliminated",2646,46.6
"avlja",8819,24,90,"Eliminated",2652,47.1
"avlja",8825,24,91,"Eliminated",2801,47.6
"avlja",8831,24,92,"Eliminated",2815,48.2
"avlja",8837,24,93,"Eliminated",2816,48.7
"avlja",8843,24,94,"Eliminated",2819,49.2
"avlja",8849,24,95,"Eliminated",2823,49.7
"avlja",8855,24,96,"Eliminated",2823,50.3
"avlja",8862,24,97,"Eliminated",2827,50.8
"avlja",8866,24,98,"Eliminated",2930,51.3
"avlja",8873,24,99,"Eliminated",2966,51.8
"avlja",8881,24,100,"Eliminated",2980,52.4
"avlja",8887,24,101,"Eliminated",3044,52.9
"avlja",8894,24,102,"Eliminated",3144,53.4
"avlja",8899,24,103,"Eliminated",4023,53.9
"avlja",8905,24,104,"Eliminated",4027,54.5
"avlja",8911,24,105,"Eliminated",4075,55
"avlja",8914,24,106,"Eliminated",4087,55.5
"avlja",8922,24,107,"Eliminated",4118,56
"avlja",8929,24,108,"Eliminated",4163,56.5
"avlja",8935,24,109,"Eliminated",4265,57.1
"avlja",8942,24,110,"Eliminated",4277,57.6
"avlja",8949,24,111,"Eliminated",4278,58.1
"avlja",8955,24,112,"Eliminated",4285,58.6
"avlja",8961,24,113,"Eliminated",4285,59.2
"avlja",8966,24,114,"Eliminated",4285,59.7
"avlja",8973,24,115,"Eliminated",4337,60.2
"avlja",8977,24,116,"Eliminated",4337,60.7
"avlja",8983,24,117,"Eliminated",4337,61.3
"avlja",8989,24,118,"Eliminated",4209,61.8
"avlja",8995,24,119,"Eliminated",4213,62.3
"avlja",9002,24,120,"Eliminated",4325,62.8
"avlja",9008,24,121,"Eliminated",4333,63.4
"avlja",9014,24,122,"Eliminated",4335,63.9
"avlja",9021,24,123,"Eliminated",4484,64.4
"avlja",9030,24,124,"Eliminated",4484,64.9
"avlja",9035,24,125,"Eliminated",4106,65.4
"avlja",9040,24,126,"Eliminated",4119,66
"avlja",9045,24,127,"Eliminated",4631,66.5
"avlja",9052,24,128,"Eliminated",4637,67
"avlja",9058,24,129,"Eliminated",4697,67.5
"avlja",9065,24,130,"Eliminated",4728,68.1
"avlja",9071,24,131,"Eliminated",4732,68.6
"avlja",9075,24,132,"Eliminated",4733,69.1
"avlja",9082,24,133,"Eliminated",4248,69.6
"avlja",9090,24,134,"Eliminated",4323,70.2
"avlja",9094,24,135,"Eliminated",4343,70.7
"avlja",9100,24,136,"Eliminated",4347,71.2
"avlja",9106,24,137,"Eliminated",4372,71.7
"avlja",9112,24,138,"Eliminated",4376,72.3
"avlja",9118,24,139,"Eliminated",4880,72.8
"avlja",9124,24,140,"Eliminated",4888,73.3
"avlja",9130,24,141,"Eliminated",4888,73.8
"avlja",9136,24,142,"Eliminated",4916,74.3
"avlja",9142,24,143,"Eliminated",4922,74.9
"avlja",9148,24,144,"Eliminated",4947,75.4
"avlja",9154,24,145,"Eliminated",4955,75.9
"avlja",9160,24,146,"Eliminated",5003,76.4
"avlja",9166,24,147,"Eliminated",5048,77
"avlja",9172,24,148,"Eliminated",5050,77.5
"avlja",9178,24,149,"Eliminated",5051,78
"avlja",9184,24,150,"Eliminated",5112,78.5
"avlja",9189,24,151,"Eliminated",5114,79.1
"avlja",9196,24,152,"Eliminated",5118,79.6
"avlja",9201,24,153,"Eliminated",5150,80.1
"avlja",9209,24,154,"Eliminated",5152,80.6
"avlja",9214,24,155,"Eliminated",5159,81.2
"avlja",9218,24,156,"Eliminated",5160,81.7
"avlja",9225,24,157,"Eliminated",5163,82.2
"avlja",9229,24,158,"Eliminated",5196,82.7
"avlja",9235,24,159,"Eliminated",5196,83.2
"avlja",9244,24,160,"Eliminated",5239,83.8
"avlja",9249,24,161,"Eliminated",5245,84.3
"avlja",9255,24,162,"Eliminated",5245,84.8
"avlja",9259,24,163,"Eliminated",5249,85.3
"avlja",9265,24,164,"Eliminated",6069,85.9
"avlja",9271,24,165,"Eliminated",6076,86.4
"avlja",9277,24,166,"Eliminated",6076,86.9
"avlja",9283,24,167,"Eliminated",6076,87.4
"avlja",9291,24,168,"Eliminated",6076,88
"avlja",9295,24,169,"Eliminated",6076,88.5
"avlja",9301,24,170,"Eliminated",6076,89
"avlja",9307,24,171,"Eliminated",6078,89.5
"avlja",9313,24,172,"Eliminated",6106,90.1
"avlja",9319,24,173,"Eliminated",6114,90.6
"avlja",9325,24,174,"Eliminated",6114,91.1
"avlja",9331,24,175,"Eliminated",6046,91.6
"avlja",9337,24,176,"Eliminated",6046,92.1
"avlja",9343,24,177,"Eliminated",6058,92.7
"avlja",9349,24,178,"Eliminated",6222,93.2
"avlja",9355,24,179,"Eliminated",6222,93.7
"avlja",9360,24,180,"Eliminated",6224,94.2
"avlja",9366,24,181,"Eliminated",6224,94.8
"avlja",9371,24,182,"Eliminated",6331,95.3
"avlja",9377,24,183,"Eliminated",6464,95.8
"avlja",9383,24,184,"Eliminated",6464,96.3
"avlja",9390,24,185,"Eliminated",6464,96.9
"avlja",9396,24,186,"Eliminated",6522,97.4
"avlja",9402,24,187,"Eliminated",5932,97.9
"avlja",9408,24,188,"Eliminated",10780,98.4
"avlja",9415,24,189,"Eliminated",4381,99
"avlja",9421,24,190,"Eliminated",4384,99.5
"avlja",9427,24,191,"Eliminated",4412,100
"avlja",9437,25,1,"Eliminated",253,0.5
"avlja",9443,25,2,"Eliminated",269,1
"avlja",9449,25,3,"Eliminated",269,1.6
"avlja",9455,25,4,"Eliminated",269,2.1
"avlja",9461,25,5,"Eliminated",301,2.6
"avlja",9467,25,6,"Eliminated",317,3.1
"avlja",9471,25,7,"Eliminated",317,3.7
"avlja",9479,25,8,"Eliminated",319,4.2
"avlja",9485,25,9,"Eliminated",319,4.7
"avlja",9490,25,10,"Eliminated",391,5.2
"avlja",9496,25,11,"Eliminated",397,5.8
"avlja",9502,25,12,"Eliminated",400,6.3
"avlja",9507,25,13,"Eliminated",401,6.8
"avlja",9513,25,14,"Eliminated",421,7.3
"avlja",9518,25,15,"Eliminated",606,7.9
"avlja",9523,25,16,"Eliminated",614,8.4
"avlja",9529,25,17,"Eliminated",646,8.9
"avlja",9535,25,18,"Eliminated",669,9.4
"avlja",9541,25,19,"Eliminated",675,9.9
"avlja",9547,25,20,"Eliminated",677,10.5
"avlja",9551,25,21,"Eliminated",681,11
"avlja",9558,25,22,"Eliminated",704,11.5
"avlja",9565,25,23,"Eliminated",710,12
"avlja",9571,25,24,"Eliminated",727,12.6
"avlja",9576,25,25,"Eliminated",756,13.1
"avlja",9582,25,26,"Eliminated",778,13.6
"avlja",9588,25,27,"Eliminated",812,14.1
"avlja",9595,25,28,"Eliminated",816,14.7
"avlja",9600,25,29,"Eliminated",824,15.2
"avlja",9606,25,30,"Eliminated",840,15.7
"avlja",9612,25,31,"Eliminated",844,16.2
"avlja",9618,25,32,"Eliminated",860,16.8
"avlja",9624,25,33,"Eliminated",894,17.3
"avlja",9630,25,34,"Eliminated",915,17.8
"avlja",9636,25,35,"Eliminated",923,18.3
"avlja",9642,25,36,"Eliminated",935,18.8
"avlja",9648,25,37,"Eliminated",956,19.4
"avlja",9654,25,38,"Eliminated",972,19.9
"avlja",9660,25,39,"Eliminated",993,20.4
"avlja",9666,25,40,"Eliminated",1007,20.9
"avlja",9673,25,41,"Eliminated",1073,21.5
"avlja",9679,25,42,"Eliminated",1091,22
"avlja",9684,25,43,"Eliminated",1092,22.5
"avlja",9691,25,44,"Eliminated",1155,23
"avlja",9696,25,45,"Eliminated",1178,23.6
"avlja",9702,25,46,"Eliminated",1250,24.1
"avlja",9708,25,47,"Eliminated",1251,24.6
"avlja",9715,25,48,"Eliminated",1253,25.1
"avlja",9720,25,49,"Eliminated",1269,25.7
"avlja",9726,25,50,"Eliminated",1279,26.2
"avlja",9731,25,51,"Eliminated",1285,26.7
"avlja",9740,25,52,"Eliminated",1362,27.2
"avlja",9744,25,53,"Eliminated",1451,27.7
"avlja",9750,25,54,"Eliminated",1459,28.3
"avlja",9756,25,55,"Eliminated",1461,28.8
"avlja",9761,25,56,"Eliminated",1759,29.3
"avlja",9766,25,57,"Eliminated",2333,29.8
"avlja",9771,25,58,"Eliminated",2337,30.4
"avlja",9776,25,59,"Eliminated",2371,30.9
"avlja",9781,25,60,"Eliminated",2424,31.4
"avlja",9786,25,61,"Eliminated",4549,31.9
"avlja",9791,25,62,"Eliminated",4597,32.5
"avlja",9796,25,63,"Eliminated",3378,33
"avlja",9801,25,64,"Eliminated",5292,33.5
"avlja",9806,25,65,"Eliminated",5316,34
"avlja",9811,25,66,"Eliminated",5318,34.6
"avlja",9815,25,67,"Eliminated",5329,35.1
"avlja",9821,25,68,"Eliminated",5401,35.6
"avlja",9824,25,69,"Eliminated",5403,36.1
"avlja",9829,25,70,"Eliminated",5771,36.6
"avlja",9834,25,71,"Eliminated",5875,37.2
"avlja",9841,25,72,"Eliminated",5877,37.7
"avlja",9846,25,73,"Eliminated",5880,38.2
"avlja",9850,25,74,"Eliminated",5886,38.7
"avlja",9855,25,75,"Eliminated",5970,39.3
"avlja",9860,25,76,"Eliminated",9362,39.8
"avlja",9865,25,77,"Eliminated",9730,40.3
"avlja",9869,25,78,"Eliminated",10882,40.8
"avlja",9874,25,79,"Eliminated",10894,41.4
"avlja",9879,25,80,"Eliminated",10926,41.9
"avlja",9884,25,81,"Eliminated",10926,42.4
"avlja",9888,25,82,"Eliminated",11070,42.9
"avlja",9894,25,83,"Eliminated",11078,43.5
"avlja",9897,25,84,"Eliminated",11086,44
"avlja",9903,25,85,"Eliminated",11088,44.5
"avlja",9907,25,86,"Eliminated",11096,45
"avlja",9912,25,87,"Eliminated",11112,45.5
"avlja",9917,25,88,"Eliminated",11240,46.1
"avlja",9922,25,89,"Eliminated",11377,46.6
"avlja",9927,25,90,"Eliminated",19145,47.1
"avlja",9932,25,91,"Eliminated",15291,47.6
"avlja",9937,25,92,"Eliminated",15313,48.2
"avlja",9942,25,93,"Eliminated",15313,48.7
"avlja",9947,25,94,"Eliminated",15314,49.2
"avlja",9952,25,95,"Eliminated",15318,49.7
"avlja",9957,25,96,"Eliminated",6595,50.3
"avlja",9962,25,97,"Eliminated",6597,50.8
"avlja",9967,25,98,"Eliminated",6661,51.3
"avlja",9972,25,99,"Eliminated",6693,51.8
"avlja",9977,25,100,"Eliminated",6697,52.4
"avlja",9982,25,101,"Eliminated",6721,52.9
"avlja",9987,25,102,"Eliminated",6832,53.4
"avlja",9992,25,103,"Eliminated",6848,53.9
"avlja",9997,25,104,"Eliminated",6854,54.5
"avlja",10002,25,105,"Eliminated",6882,55
"avlja",10007,25,106,"Eliminated",6882,55.5
"avlja",10012,25,107,"Eliminated",6876,56
"avlja",10017,25,108,"Eliminated",7121,56.5
"avlja",10022,25,109,"Eliminated",7161,57.1
"avlja",10029,25,110,"Eliminated",7162,57.6
"avlja",10032,25,111,"Eliminated",7278,58.1
"avlja",10039,25,112,"Eliminated",7782,58.6
"avlja",10044,25,113,"Eliminated",7782,59.2
"avlja",10049,25,114,"Eliminated",7784,59.7
"avlja",10054,25,115,"Eliminated",8354,60.2
"avlja",10061,25,116,"Eliminated",9502,60.7
"avlja",10066,25,117,"Eliminated",9504,61.3
"avlja",10071,25,118,"Eliminated",9348,61.8
"avlja",10076,25,119,"Eliminated",9348,62.3
"avlja",10081,25,120,"Eliminated",9364,62.8
"avlja",10086,25,121,"Eliminated",9204,63.4
"avlja",10091,25,122,"Eliminated",9212,63.9
"avlja",10096,25,123,"Eliminated",9228,64.4
"avlja",10101,25,124,"Eliminated",9228,64.9
"avlja",10106,25,125,"Eliminated",9336,65.4
"avlja",10110,25,126,"Eliminated",9568,66
"avlja",10114,25,127,"Eliminated",9632,66.5
"avlja",10118,25,128,"Eliminated",9632,67
"avlja",10122,25,129,"Eliminated",14336,67.5
"avlja",10126,25,130,"Eliminated",14336,68.1
"avlja",10130,25,131,"Eliminated",14357,68.6
"avlja",10134,25,132,"Eliminated",14699,69.1
"avlja",10138,25,133,"Eliminated",14702,69.6
"avlja",10142,25,134,"Eliminated",14892,70.2
"avlja",10146,25,135,"Eliminated",14962,70.7
"avlja",10150,25,136,"Eliminated",15538,71.2
"avlja",10154,25,137,"Eliminated",15562,71.7
"avlja",10158,25,138,"Eliminated",15578,72.3
"avlja",10162,25,139,"Eliminated",15578,72.8
"avlja",10166,25,140,"Eliminated",16090,73.3
"avlja",10170,25,141,"Eliminated",11078,73.8
"avlja",10174,25,142,"Eliminated",11331,74.3
"avlja",10178,25,143,"Eliminated",11413,74.9
"avlja",10182,25,144,"Eliminated",11421,75.4
"avlja",10186,25,145,"Eliminated",11805,75.9
"avlja",10190,25,146,"Eliminated",12433,76.4
"avlja",10194,25,147,"Eliminated",12433,77
"avlja",10198,25,148,"Eliminated",11759,77.5
"avlja",10202,25,149,"Eliminated",12173,78
"avlja",10206,25,150,"Eliminated",12257,78.5
"avlja",10210,25,151,"Eliminated",12259,79.1
"avlja",10214,25,152,"Eliminated",12359,79.6
"avlja",10218,25,153,"Eliminated",12596,80.1
"avlja",10222,25,154,"Eliminated",12615,80.6
"avlja",10226,25,155,"Eliminated",12615,81.2
"avlja",10230,25,156,"Eliminated",12615,81.7
"avlja",10234,25,157,"Eliminated",12663,82.2
"avlja",10238,25,158,"Eliminated",12713,82.7
"avlja",10242,25,159,"Eliminated",12809,83.2
"avlja",10246,25,160,"Eliminated",12856,83.8
"avlja",10250,25,161,"Eliminated",12856,84.3
"avlja",10254,25,162,"Eliminated",12859,84.8
"avlja",10258,25,163,"Eliminated",12859,85.3
"avlja",10262,25,164,"Eliminated",12859,85.9
"avlja",10266,25,165,"Eliminated",12889,86.4
"avlja",10270,25,166,"Eliminated",12905,86.9
"avlja",10274,25,167,"Eliminated",12914,87.4
"avlja",10278,25,168,"Eliminated",11539,88
"avlja",10282,25,169,"Eliminated",11595,88.5
"avlja",10286,25,170,"Eliminated",11595,89
"avlja",10290,25,171,"Eliminated",11603,89.5
"avlja",10294,25,172,"Eliminated",11603,90.1
"avlja",10298,25,173,"Eliminated",11603,90.6
"avlja",10302,25,174,"Eliminated",11603,91.1
"avlja",10306,25,175,"Eliminated",11603,91.6
"avlja",10310,25,176,"Eliminated",11671,92.1
"avlja",10314,25,177,"Eliminated",11683,92.7
"avlja",10318,25,178,"Eliminated",11688,93.2
"avlja",10322,25,179,"Eliminated",11688,93.7
"avlja",10326,25,180,"Eliminated",11688,94.2
"avlja",10330,25,181,"Eliminated",11688,94.8
"avlja",10334,25,182,"Eliminated",11892,95.3
"avlja",10338,25,183,"Eliminated",11892,95.8
"avlja",10342,25,184,"Eliminated",6003,96.3
"avlja",10346,25,185,"Eliminated",6021,96.9
"avlja",10350,25,186,"Eliminated",6021,97.4
"avlja",10354,25,187,"Eliminated",6021,97.9
"avlja",10358,25,188,"Eliminated",6029,98.4
"avlja",10362,25,189,"Eliminated",6029,99
"avlja",10366,25,190,"Eliminated",4891,99.5
"avlja",10370,25,191,"Eliminated",4412,100
"avlja",10377,26,1,"Eliminated",253,0.5
"avlja",10381,26,2,"Eliminated",256,1
"avlja",10385,26,3,"Eliminated",272,1.6
"avlja",10389,26,4,"Eliminated",275,2.1
"avlja",10393,26,5,"Eliminated",284,2.6
"avlja",10397,26,6,"Eliminated",290,3.1
"avlja",10401,26,7,"Eliminated",302,3.7
"avlja",10405,26,8,"Eliminated",306,4.2
"avlja",10409,26,9,"Eliminated",310,4.7
"avlja",10413,26,10,"Eliminated",322,5.2
"avlja",10417,26,11,"Eliminated",325,5.8
"avlja",10421,26,12,"Eliminated",327,6.3
"avlja",10425,26,13,"Eliminated",329,6.8
"avlja",10429,26,14,"Eliminated",329,7.3
"avlja",10433,26,15,"Eliminated",329,7.9
"avlja",10437,26,16,"Eliminated",356,8.4
"avlja",10441,26,17,"Eliminated",368,8.9
"avlja",10445,26,18,"Eliminated",384,9.4
"avlja",10449,26,19,"Eliminated",398,9.9
"avlja",10452,26,20,"Eliminated",402,10.5
"avlja",10455,26,21,"Eliminated",402,11
"avlja",10459,26,22,"Eliminated",408,11.5
"avlja",10463,26,23,"Eliminated",457,12
"avlja",10467,26,24,"Eliminated",457,12.6
"avlja",10471,26,25,"Eliminated",479,13.1
"avlja",10475,26,26,"Eliminated",507,13.6
"avlja",10478,26,27,"Eliminated",536,14.1
"avlja",10482,26,28,"Eliminated",536,14.7
"avlja",10486,26,29,"Eliminated",594,15.2
"avlja",10490,26,30,"Eliminated",598,15.7
"avlja",10495,26,31,"Eliminated",608,16.2
"avlja",10499,26,32,"Eliminated",610,16.8
