"id","path_id","level_id","component_added","stress","median","verification","classification","example"
"50044a00025021ccc841c01071a186a1b02120",2,27.4509803921569,"m.tree_remove_lemma.3.fold.pred_inst.104",64,8.603056,"gradual","median","bst"
"50044a00025021ccc841c81071a186a1b02120",2,28.1045751633987,"m.tree_min_lemma.3.fold.pred_inst.85",64,8.548633,"gradual","median","bst"
"5004ca00025021ccc841c81071a186a1b02120",2,28.7581699346405,"m.tree_add.2.post.pred_inst.17",64,8.468063,"gradual","median","bst"
"5104ca00025021ccc841c81071a186a1b02120",2,29.4117647058824,"m.create_tree_helper.3.fold.pred_inst.8",64,8.539576,"gradual","median","bst"
"5104ca00025821ccc841c81071a186a1b02120",2,30.0653594771242,"m.tree_max.1.pre.pred_inst.45",64,8.543827,"gradual","median","bst"
"5104ca00035821ccc841c81071a186a1b02120",2,30.718954248366,"m.tree_main_lemma_bst.1.pre.pred_inst.40",64,16.011784,"gradual","median","bst"
"5104ca04035821ccc841c81071a186a1b02120",2,31.3725490196078,"m.tree_contains_helper.1.pre.pred_inst.30",64,17.463904,"gradual","median","bst"
"5104ca04035821ccc841c81071a186a1b021a0",2,32.0261437908497,"p.bstRemove.6.pred.default.145",64,17.505545,"gradual","median","bst"
"5104ca0c035821ccc841c81071a186a1b021a0",2,32.6797385620915,"m.tree_contains.3.fold.pred_inst.29",64,17.507059,"gradual","median","bst"
"5104ca0c035821ccc841c81071b186a1b021a0",2,33.3333333333333,"m.tree_remove_lemma_left.4.unfold.pred_inst.108",64,17.529625,"gradual","median","bst"
"7104ca0c035821ccc841c81071b186a1b021a0",2,33.9869281045752,"m.create_tree.3.fold.pred_inst.3",64,17.485444,"gradual","median","bst"
"7104cb0c035821ccc841c81071b186a1b021a0",2,34.640522875817,"m.tree_add_helper.4.unfold.pred_inst.24",64,17.478608,"gradual","median","bst"
"7104cb0e035821ccc841c81071b186a1b021a0",2,35.2941176470588,"m.tree_contains_helper.2.post.pred_inst.31",64,18.53976,"gradual","median","bst"
"7104cb0e035821ccc841c81071b186a1b025a0",2,35.9477124183007,"p.bst.6.pred.acc.142",64,18.67654,"gradual","median","bst"
"7104cb0e035821ccc841c81071b186a1f025a0",2,36.6013071895425,"m.tree_remove_lemma_right.1.pre.pred_inst.130",64,21.586597,"gradual","median","bst"
"f104cb0e035821ccc841c81071b186a1f025a0",2,37.2549019607843,"m.create_tree.1.pre.default.1",64,21.578699,"gradual","median","bst"
"f104cb0e035821ccc841c81871b186a1f025a0",2,37.9084967320261,"m.tree_remove_helper.4.unfold.pred_inst.93",64,21.373015,"gradual","median","bst"
"f104cb0e135821ccc841c81871b186a1f025a0",2,38.562091503268,"m.tree_main_lemma.1.pre.pred_inst.36",64,21.301033,"gradual","median","bst"
"f104cb0e135821ccc861c81871b186a1f025a0",2,39.2156862745098,"m.tree_min_helper.3.fold.pred_inst.75",64,21.388803,"gradual","median","bst"
"f104cb0e135821ccc861c81871b186a1f025a4",2,39.8692810457516,"p.bstRemove.6.pred.acc.150",64,30.800101,"gradual","median","bst"
"f904cb0e135821ccc861c81871b186a1f025a4",2,40.5228758169935,"m.create_tree_helper.1.pre.default.5",64,30.811681,"gradual","median","bst"
"f904cb0e135821ccc863c81871b186a1f025a4",2,41.1764705882353,"m.tree_min_helper.3.fold.pred_inst.79",64,30.951298,"gradual","median","bst"
"f904cb0e135821ccc863e81871b186a1f025a4",2,41.8300653594771,"m.tree_min_lemma.2.post.pred_inst.83",64,30.904832,"gradual","median","bst"
"f904cb0e135821ccc863e81871b186a1f025a5",2,42.483660130719,"p.treeRemove.6.pred.pred_inst.152",64,32.155384,"gradual","median","bst"
"f904cb0e135821ccc863e85871b186a1f025a5",2,43.1372549019608,"m.tree_remove_helper.1.pre.pred_inst.90",64,32.737505,"gradual","median","bst"
"f904cb0e135821cccc63e85871b186a1f025a5",2,43.7908496732026,"m.tree_min_helper.1.pre.default.70",64,32.735234,"gradual","median","bst"
"f904cb0e135821cccc63e85871b186a5f025a5",2,44.4444444444444,"m.tree_remove_lemma_min.2.post.pred_inst.126",64,32.332997,"gradual","median","bst"
"fb04cb0e135821cccc63e85871b186a5f025a5",2,45.0980392156863,"m.create_tree_helper.3.fold.pred_inst.7",64,33.937026,"gradual","median","bst"
"fb04cb0e135821cccc63e85c71b186a5f025a5",2,45.7516339869281,"m.tree_remove_helper.3.fold.pred_inst.94",64,32.380772,"gradual","median","bst"
"fb04cb0e135821cccc63e85c71b186a7f025a5",2,46.4052287581699,"m.tree_remove_lemma_min.4.unfold.pred_inst.127",64,32.57868,"gradual","median","bst"
"fb04cb0e1358a1cccc63e85c71b186a7f025a5",2,47.0588235294118,"m.tree_max_helper.1.pre.default.49",64,32.579496,"gradual","median","bst"
"fb04cb0e1358a1cccc63f85c71b186a7f025a5",2,47.7124183006536,"m.tree_min_lemma.4.unfold.pred_inst.84",64,33.234782,"gradual","median","bst"
"fb04cb0e1358a1cccc63f85c71b186a7f035a5",2,48.3660130718954,"p.bst.6.pred.acc.140",64,33.58243,"gradual","median","bst"
"fb04cb0e1358a1cccc63f95c71b186a7f035a5",2,49.0196078431373,"m.tree_remove.4.unfold.pred_inst.88",64,32.724173,"gradual","median","bst"
"fb0ccb0e1358a1cccc63f95c71b186a7f035a5",2,49.6732026143791,"m.main.5.inv.default.13",64,31.853673,"gradual","median","bst"
"fb0ccb0e1358a1cccc63f95c71b186a7f435a5",2,50.3267973856209,"m.tree_remove_lemma_right.3.fold.pred_inst.134",64,31.484854,"gradual","median","bst"
"fb0ccb0e1358a1cccc63f95c71b186b7f435a5",2,50.9803921568627,"m.tree_remove_lemma_min.1.pre.default.124",64,32.196028,"gradual","median","bst"
"fb0ccb0e1358a1cccc63f95c71b186b7f635a5",2,51.6339869281046,"m.tree_remove_lemma_right.3.fold.pred_inst.135",64,27.815896,"gradual","median","bst"
"fb0ccb0e1358e1cccc63f95c71b186b7f635a5",2,52.2875816993464,"m.tree_max_helper.1.pre.pred_inst.50",64,27.665039,"gradual","median","bst"
"fb0ccb0e1758e1cccc63f95c71b186b7f635a5",2,52.9411764705882,"m.tree_main_lemma.4.unfold.pred_inst.38",64,26.626729,"gradual","median","bst"
"fb0ccb0e1758e1cccc63f95c71b186bff635a5",2,53.5947712418301,"m.tree_remove_lemma_min.1.pre.pred_inst.125",64,26.742502,"gradual","median","bst"
"fb0ccb0e1758e1cccc63f95c73b186bff635a5",2,54.2483660130719,"m.tree_remove_lemma.4.unfold.pred_inst.103",64,26.677436,"gradual","median","bst"
"fb0ccb0e1758e1cccc73f95c73b186bff635a5",2,54.9019607843137,"m.tree_min_helper.3.fold.pred_inst.76",64,26.567854,"gradual","median","bst"
"fb0ccb0e1758e1cccc73f95c73b187bff635a5",2,55.5555555555556,"m.tree_remove_lemma_max.1.pre.pred_inst.120",64,26.867011,"gradual","median","bst"
"fb0cdb0e1758e1cccc73f95c73b187bff635a5",2,56.2091503267974,"m.tree_add_helper.1.pre.default.20",64,26.584172,"gradual","median","bst"
"fb0cdb0e175ce1cccc73f95c73b187bff635a5",2,56.8627450980392,"m.tree_max.2.post.pred_inst.46",64,26.900307,"gradual","median","bst"
"fb0cdb0e175ce1cccc73f95c73b1c7bff635a5",2,57.516339869281,"m.tree_remove_lemma_left2.2.post.pred_inst.114",64,27.235904,"gradual","median","bst"
"fb0cdb0e175ce1ccccf3f95c73b1c7bff635a5",2,58.1699346405229,"m.tree_min_helper.2.post.pred_inst.73",64,26.910868,"gradual","median","bst"
"fb0cdb0e175ce1ccccf7f95c73b1c7bff635a5",2,58.8235294117647,"m.tree_min_helper.0.assert.default.78",64,26.765279,"gradual","median","bst"
"fb4cdb0e175ce1ccccf7f95c73b1c7bff635a5",2,59.4771241830065,"m.main.5.inv.default.10",64,26.940636,"gradual","median","bst"
