permutation_id,conj_elim,conj_total
10875,489,699
10879,493,699
10883,493,700
10887,495,702
10891,496,707
10895,496,707
10899,500,707
10903,509,711
10907,519,731
10911,517,738
10915,534,749
10919,528,754
10923,536,751
10927,530,756
10931,553,768
10935,555,769
10939,551,775
10943,563,797
10947,605,875
10951,608,879
10955,614,874
10959,623,891
10963,628,896
10967,644,938
10971,656,960
10975,670,986
10979,665,993
10983,670,1000
10987,687,1045
10991,689,1047
10995,688,1045
10999,696,1042
11003,703,1046
11007,704,1055
11011,711,1052
11015,711,1054
11019,707,1060
11023,713,1057
11027,711,1066
11031,729,1083
11034,723,1088
11038,731,1085
11042,727,1092
11046,729,1093
11050,731,1095
11054,749,1090
11058,752,1101
11062,758,1096
11066,755,1105
11070,770,1106
11074,774,1110
11078,782,1143
11083,785,1146
11087,785,1146
11091,847,1273
11095,880,1317
11098,888,1323
11102,913,1386
11106,913,1386
11110,919,1392
11114,926,1386
11119,927,1374
11123,943,1401
11127,953,1397
11131,973,1416
11135,966,1423
11138,966,1423
11142,967,1423
11147,978,1421
11151,978,1421
11155,977,1433
11159,988,1430
11163,981,1436
11167,981,1436
11171,993,1436
11175,990,1442
11179,1004,1429
11183,998,1435
11187,998,1435
11191,1002,1437
11195,1009,1431
11199,1006,1440
11203,1013,1434
11207,1010,1444
11211,1017,1438
11215,1086,1559
11219,1100,1547
11223,1086,1559
11227,1105,1551
11231,1167,1659
11235,1158,1675
11239,1172,1663
11243,1180,1656
11247,1169,1671
11251,1183,1659
11255,1172,1673
11258,1186,1661
11262,1194,1654
11266,1177,1674
11270,1191,1662
11274,1177,1674
11278,1211,1731
11282,1212,1732
11286,1212,1732
11290,1260,1777
11294,1260,1777
11298,1288,1753
11302,1288,1753
11306,1291,1755
11310,1257,1626
11314,1260,1627
11318,1264,1630
11322,1230,1501
11326,1230,1501
11330,1230,1501
11334,1243,1501
11338,1243,1501
11342,1243,1501
11346,1205,1374
11350,1205,1374
11354,1215,1381
11358,1222,1375
11362,1222,1375
11366,1222,1375
11370,1222,1375
11374,1233,1379
11378,1233,1379
11382,1265,1357
11386,1279,1347
11390,1287,1339
11394,1293,1343
11398,1293,1343
11402,1307,1333
11406,1321,1321
11410,1321,1321
11415,1321,1321
11419,1321,1321
11422,1321,1321
11429,202,272
11433,201,272
11437,203,276
11441,209,284
11445,209,284
11449,209,285
11453,211,288
11457,211,288
11461,213,289
11465,217,294
11469,219,295
11473,218,295
11477,220,298
11481,222,300
11485,224,302
11489,224,303
11493,224,305
11497,226,307
11501,231,312
11505,231,312
11509,231,314
11512,233,316
11517,235,318
11521,235,318
11525,238,322
11529,240,326
11533,242,329
11537,242,329
11541,242,329
11545,245,334
11549,245,334
11553,247,336
11557,247,336
11561,250,336
11565,254,340
11569,260,350
11573,260,350
11577,262,351
11581,265,353
11585,265,355
11588,265,357
11592,268,362
11596,272,364
11600,270,364
11604,277,371
11608,277,372
11612,279,369
11616,279,369
11620,278,369
11624,297,394
11628,299,396
11632,301,400
11636,308,414
11640,308,416
11644,310,416
11648,315,420
11652,314,420
11656,321,432
11660,326,437
11664,329,442
11668,333,445
11672,334,450
11676,334,450
11680,334,450
11684,336,447
11688,338,449
11692,338,451
11696,338,452
11700,338,452
11704,385,505
11708,386,506
11712,420,557
11716,425,561
11720,427,563
11724,431,571
11728,454,615
11732,454,615
11736,460,618
11739,462,620
11743,463,624
11747,467,625
11751,466,630
11755,466,630
11759,467,634
11763,474,634
11767,472,639
11771,472,641
11775,475,645
11779,495,678
11783,506,694
11787,508,695
11791,508,697
11795,519,718
11799,526,720
11803,536,733
11807,603,827
11812,613,844
11816,611,849
11820,613,851
11824,613,851
11828,617,849
11832,623,855
11836,671,938
11841,671,938
11846,675,935
11849,697,964
11853,695,971
11857,700,967
11861,713,1011
11865,729,1030
11870,734,1053
11874,736,1056
11878,744,1059
11882,746,1061
11886,761,1086
11890,781,1097
11894,776,1101
11898,781,1098
11901,781,1098
11905,781,1098
11909,780,1105
11913,789,1104
11917,795,1131
11921,795,1131
11925,798,1133
11929,802,1136
11933,803,1138
11937,805,1141
11941,805,1141
11945,813,1139
11949,829,1192
11953,840,1194
11957,840,1195
11961,861,1224
11965,871,1243
11969,872,1246
11973,867,1250
11977,867,1250
11981,867,1250
11985,904,1311
11989,910,1306
11995,914,1311
11999,910,1318
12004,916,1313
12008,918,1316
12012,923,1320
12016,916,1325
12020,931,1355
12024,936,1361
12028,936,1361
12032,956,1354
12036,938,1367
12040,960,1357
12044,962,1358
12048,950,1377
12052,953,1379
12056,971,1367
12059,983,1389
12063,964,1402
12067,966,1403
12071,974,1408
12075,992,1395
12079,974,1408
12083,982,1415
12087,982,1415
12090,1000,1402
12094,984,1417
12099,1010,1409
12104,1013,1409
12108,1013,1409
12112,994,1425
12116,994,1425
12121,1015,1412
12124,994,1425
12127,1015,1412
12133,1034,1392
12136,1013,1405
12141,1013,1405
12144,1040,1387
12147,1057,1471
12149,1065,1464
12153,1096,1442
12156,1067,1465
12159,1100,1521
12161,1100,1521
12165,1110,1533
12167,1073,1406
12170,1073,1406
12173,1081,1398
12176,1082,1399
12180,1084,1401
12182,1119,1381
12185,1088,1403
12188,1159,1350
12191,1159,1350
12194,1164,1354
12197,1164,1354
12200,1164,1354
12203,1164,1354
12207,1173,1358
12210,1173,1358
12213,1173,1358
12216,1173,1358
12219,1187,1346
12222,1187,1346
12225,1266,1476
12227,1266,1476
12231,1268,1476
12234,1268,1476
12237,1347,1606
12240,1328,1463
12243,1328,1463
12245,1328,1463
12248,1333,1467
12251,1307,1331
12254,1321,1321
12257,1321,1321
12261,202,273
12264,204,275
12267,204,275
12270,208,279
12273,205,279
12276,205,279
12279,205,281
12282,205,281
12285,205,282
12288,203,282
12291,205,284
12294,205,284
12297,205,286
12300,205,286
12303,205,286
12306,211,294
12309,211,295
12312,211,297
12315,213,301
12318,213,303
12321,215,306
12323,216,306
12326,216,310
12330,214,310
12332,216,312
12335,220,316
12338,220,318
12341,226,329
12344,226,331
12347,224,331
12350,225,331
12353,227,332
12356,229,335
12359,228,335
12362,232,343
12365,237,352
12368,240,354
12372,245,359
12375,245,360
12378,249,363
12381,252,370
12384,252,370
12387,254,372
12390,256,374
12393,258,376
12396,259,378
12399,266,385
12402,266,385
12405,270,390
12408,275,399
12411,277,402
12414,279,405
12417,282,411
12420,285,413
12423,291,425
12426,315,461
12429,317,462
12432,322,463
12435,326,466
12438,330,468
12441,331,469
12444,330,469
12447,333,475
12450,345,496
12453,354,515
12456,363,531
12459,371,547
12462,376,549
12465,380,553
12468,380,554
12471,381,554
12474,381,556
12477,382,558
12480,386,562
12483,386,567
12486,388,569
12489,389,570
12492,391,572
12495,392,576
12498,393,577
12501,398,582
12504,403,586
12507,403,587
12510,403,590
12513,403,591
12516,404,594
12519,447,659
12522,447,659
12525,453,671
12528,454,673
12531,460,679
12534,458,677
12536,461,679
12539,462,681
12542,471,699
12545,477,701
12548,479,703
12551,479,709
12554,481,714
12557,489,728
12560,513,771
12563,516,778
12566,516,778
12569,522,790
12572,525,794
12575,532,798
12578,590,884
12581,607,901
12584,618,924
12587,619,924
12590,624,928
12593,624,928
12596,630,940
12599,632,942
12602,634,944
12605,651,961
12608,651,961
12611,651,961
12614,651,961
12617,651,961
12620,653,963
12623,653,963
12626,653,963
12629,656,967
12632,659,969
12635,677,999
12638,685,1013
12641,689,1017
12644,700,1025
12647,704,1029
12650,733,1086
12653,747,1076
12656,759,1076
12659,759,1076
12662,766,1070
12665,762,1078
12668,769,1072
12671,764,1080
12674,773,1076
12677,786,1101
12680,792,1132
12683,798,1124
12686,793,1132
12689,793,1132
12692,801,1128
12695,795,1135
12698,801,1129
12701,801,1129
12704,815,1117
12707,796,1137
12710,796,1137
12713,819,1121
12716,828,1126
12719,807,1144
12722,807,1144
12725,807,1144
12728,816,1158
12731,816,1158
12734,864,1227
12737,903,1301
12740,924,1283
12743,915,1326
12746,951,1310
12749,945,1354
12752,948,1356
12755,948,1356
12758,951,1357
12761,955,1362
12764,1029,1446
12767,1008,1464
12770,1008,1464
12773,1014,1470
12776,1035,1452
12779,1051,1479
12782,1047,1408
12785,1070,1455
12788,1070,1455
12791,1074,1455
12794,1074,1455
12797,1075,1456
12800,1077,1458
12802,1077,1458
12805,1077,1458
12808,1130,1560
12811,1100,1467
12814,1100,1467
12817,1100,1467
12820,1100,1467
12823,1187,1617
12826,1187,1617
12829,1188,1618
12832,1188,1618
12835,1188,1618
12838,1188,1618
12841,1197,1626
12844,1204,1620
12847,1218,1610
12850,1218,1610
12853,1231,1610
12856,1231,1610
12859,1255,1656
12862,1257,1656
12865,1257,1656
12868,1276,1675
12871,1302,1479
12874,1311,1473
12877,1315,1476
12880,1331,1468
12883,1312,1325
12886,1312,1325
12889,1312,1325
12892,1314,1327
12895,1314,1327
12898,1314,1327
12901,1321,1321
12904,1321,1321
12907,1321,1321
12912,202,273
12915,202,276
12918,206,280
12921,212,288
12924,210,288
12927,214,292
12930,216,294
12933,216,294
12936,216,294
12939,220,298
12942,224,302
12945,224,305
12948,224,307
12951,224,308
12954,226,310
12957,232,318
12960,234,320
12963,238,324
12966,248,334
12969,248,337
12972,248,337
12975,248,338
12978,250,340
12981,252,342
12984,255,348
12987,257,350
12990,259,368
12993,259,372
12996,260,373
12999,262,375
13002,264,379
13005,267,382
13008,267,382
13011,266,382
13014,266,386
13017,266,387
13020,269,389
13023,271,394
13026,273,397
13029,275,399
13032,275,401
13035,278,404
13038,276,404
13041,279,406
13044,293,435
13047,293,436
13050,295,440
13053,303,454
13056,303,455
13059,304,457
13062,308,460
13065,316,480
13068,319,483
13071,321,485
13074,326,489
13077,328,491
13080,331,493
13083,331,493
13086,331,493
13089,337,504
13092,339,508
13095,339,508
13098,338,508
13101,341,510
13104,341,510
13107,341,510
13109,343,511
13112,345,515
13115,349,521
13118,348,521
13121,350,521
13124,352,525
13127,355,528
13130,364,544
13133,422,639
13136,429,642
13139,432,644
13142,430,644
13145,432,647
13148,433,648
13151,438,652
13154,438,657
13157,438,659
13160,438,660
13163,441,662
13166,447,674
13169,450,676
13172,450,677
13175,454,681
13178,463,698
13181,496,750
13184,509,775
13187,516,777
13190,516,777
13193,521,787
13196,522,787
13199,528,790
13202,528,790
13205,533,793
13208,533,795
13211,534,796
13214,539,806
13217,539,806
13220,544,805
13223,545,805
13226,550,809
13229,550,812
13232,581,862
13235,583,863
13238,583,863
13241,590,865
13244,590,865
13247,591,870
13250,591,870
13253,608,901
13256,612,905
13259,620,912
13262,622,914
13265,623,915
13268,628,919
13271,634,931
13274,634,931
13277,639,935
13280,651,955
13283,677,995
13285,679,997
13287,679,1003
13289,679,1003
13291,679,1003
13293,688,1017
13295,688,1017
13297,688,1017
13299,723,1082
13301,732,1086
13303,733,1086
13305,733,1086
13307,740,1090
13309,745,1093
13311,748,1095
13313,755,1092
13315,763,1096
13317,770,1111
13319,770,1111
13321,773,1115
13323,773,1115
13325,777,1119
13327,777,1119
13329,804,1186
13331,812,1179
13333,839,1221
13335,839,1221
13337,840,1221
13339,868,1288
13341,868,1286
13343,916,1380
13345,916,1380
13347,925,1380
13349,927,1380
13351,952,1432
13353,952,1432
13355,952,1432
13357,952,1432
13359,952,1432
13361,1044,1596
13363,1044,1596
13365,1073,1629
13367,1073,1629
13369,1098,1679
13371,1098,1679
13373,1100,1681
13375,1079,1616
13377,1173,1681
13379,1217,1848
13381,1232,1850
13383,1201,1711
13385,1233,1851
13387,1233,1851
13389,1233,1851
13391,1229,1735
13393,1250,1881
13395,1250,1881
13397,1254,1885
13399,1207,1595
13401,1207,1595
13403,1208,1596
13405,1260,1890
13407,1220,1594
13409,1226,1517
13411,1228,1519
13413,1228,1519
13415,1228,1519
13417,1240,1526
13419,1250,1532
13421,1250,1532
13423,1254,1535
13425,1254,1535
13427,1261,1529
13429,1261,1529
13431,1261,1529
13433,1261,1529
13435,1261,1529
13437,1263,1530
13439,1263,1530
13441,1263,1530
13443,1263,1530
13445,1309,1324
13447,1309,1324
13449,1310,1324
13451,1310,1324
13453,1317,1318
13455,1317,1318
13457,1321,1321
13459,1321,1321
13461,1321,1321
13463,1321,1321
13465,1321,1321
13467,1321,1321
13470,202,272
13472,204,274
13474,204,281
13476,206,283
13478,205,283
13480,205,284
13482,209,288
13484,213,292
13486,213,296
13488,212,296
13490,214,298
13492,211,298
13494,213,298
13496,225,306
13498,227,308
13500,227,308
13502,229,310
13504,230,310
13506,230,310
13508,232,312
13510,234,314
13512,236,316
13514,240,320
13516,241,320
13518,243,322
13520,242,322
13522,246,331
13524,246,333
13526,254,341
13528,254,341
13530,254,343
13532,254,343
13534,256,345
13536,257,349
13538,268,368
13540,270,370
13542,272,372
13544,272,375
13546,276,379
13548,277,381
13549,279,382
13551,279,382
13553,282,400
13555,286,406
13557,288,408
13559,297,424
13561,297,424
13563,297,425
13565,300,429
13567,305,434
13569,307,436
13571,343,491
13573,345,493
13575,347,495
13577,347,497
13579,349,501
13581,353,507
13583,361,521
13585,365,525
13587,371,537
13589,376,542
13591,376,543
13593,385,558
13595,387,560
13597,387,560
13599,388,562
13601,388,562
13603,403,592
13605,408,599
13607,410,601
13609,413,603
13611,413,608
13613,423,617
13615,428,622
13617,430,624
13619,432,626
13621,442,644
13623,445,646
13625,451,646
13627,453,648
13629,455,650
13631,455,651
13633,453,651
13635,463,669
13637,474,689
13639,474,692
13641,474,694
13643,494,730
13645,496,732
13647,496,734
13649,503,740
13651,504,741
13653,508,748
13655,533,813
13657,550,837
13659,554,840
13662,565,851
13664,591,893
13666,592,894
13668,592,894
13670,594,896
13672,601,909
13674,599,909
13676,674,1042
13678,680,1047
13680,700,1087
13682,713,1100
13684,736,1146
13686,742,1158
13688,744,1161
13690,825,1309
13692,834,1315
13694,862,1371
13696,862,1371
13698,863,1371
13700,865,1373
13702,867,1377
13704,867,1378
13706,868,1379
13708,872,1385
13710,873,1387
13712,874,1388
13714,876,1390
13716,878,1392
13718,881,1394
13720,881,1394
13722,891,1398
13724,891,1398
13726,912,1420
13728,912,1420
13730,918,1423
13732,918,1424
13734,920,1425
13736,930,1444
13738,930,1444
13740,935,1447
13742,942,1451
13744,942,1451
13746,942,1451
13748,949,1454
13750,978,1511
13752,984,1515
13754,984,1515
13756,984,1515
13758,992,1519
13760,992,1519
13762,995,1521
13764,995,1521
13766,971,1469
13768,979,1467
13770,1007,1522
13772,1007,1522
13774,983,1470
13776,987,1473
13778,1097,1631
13780,1100,1633
13782,1103,1637
13784,1103,1637
13786,1074,1550
13788,1116,1662
13790,1132,1689
13792,1090,1577
13794,1094,1580
13796,1162,1742
13798,1115,1559
13800,1115,1559
13802,1074,1445
13804,1074,1445
13806,1074,1445
13808,1082,1451
13810,1084,1452
13812,1084,1452
13814,1085,1454
13816,1093,1458
13818,1093,1458
13820,1093,1458
13822,1093,1458
13824,1121,1520
13826,1128,1514
13828,1135,1508
13830,1138,1510
13832,1138,1510
13834,1151,1535
13836,1153,1535
13838,1158,1539
13840,1158,1539
13842,1162,1544
13844,1162,1544
13846,1171,1538
13848,1171,1538
13850,1171,1538
13852,1184,1563
13854,1206,1549
13856,1206,1549
13858,1220,1539
13860,1221,1540
13862,1221,1540
13864,1228,1546
13866,1235,1540
13868,1249,1528
13870,1253,1530
13872,1253,1530
13874,1253,1530
13876,1259,1536
13878,1330,1466
13880,1330,1466
13882,1330,1466
13884,1344,1456
13886,1344,1456
13888,1344,1456
13890,1344,1456
13892,1346,1457
13894,1346,1457
13896,1321,1321
13898,1321,1321
13900,1321,1321
13902,1321,1321
13905,202,274
13907,202,274
13909,202,278
13911,200,278
13913,202,280
13915,206,284
13917,206,286
13919,206,286
13921,206,286
13923,208,288
13925,210,290
13927,210,292
13929,212,294
13930,214,296
13932,216,298
13934,227,318
13936,227,320
13938,227,321
13940,227,321
13942,243,330
13944,243,331
13946,245,333
13948,246,335
13950,246,336
13952,246,337
13954,248,339
13956,252,346
13958,252,348
13960,254,350
13962,256,353
13964,255,353
13966,259,355
13968,259,356
13970,260,358
13972,260,358
13974,272,373
13976,272,375
13978,274,377
13980,274,379
13982,279,389
13984,286,402
13986,295,414
13988,297,416
13990,305,423
13992,305,425
13994,308,431
13996,311,435
13998,316,443
14000,319,450
14002,319,454
14004,319,455
14006,323,455
14008,323,455
14010,320,455
14012,322,457
14014,322,457
14016,322,458
14018,325,460
14020,328,462
14022,329,463
14024,330,466
14026,332,468
14028,335,470
14030,359,512
14032,365,524
14034,379,547
14036,414,605
14038,422,617
14040,423,620
14042,429,623
14044,429,623
14046,430,625
14048,427,625
14050,435,639
14052,435,640
14054,440,643
14056,444,647
14058,450,650
14060,455,654
14062,455,654
14064,457,658
14066,459,661
14068,466,667
14070,474,681
14072,476,683
14074,476,683
14076,477,687
14078,479,689
14080,489,693
14082,496,697
14084,499,699
14086,507,714
14088,511,717
14090,511,717
14092,511,717
14094,512,720
14096,514,722
14098,519,732
14100,527,746
14102,527,746
14104,535,761
14106,546,777
14108,557,788
14110,576,833
14112,576,833
14114,596,873
14116,599,875
14118,609,894
14120,609,896
14122,610,897
14124,610,897
14126,610,899
14128,610,899
14130,613,902
14132,634,943
14134,634,943
14136,636,946
14138,648,970
14140,651,973
14142,651,973
14144,651,973
14146,654,975
14148,665,992
14150,664,992
14152,664,992
14154,703,1062
14156,704,1062
14158,709,1065
14160,711,1066
14162,713,1068
14164,742,1143
14166,742,1144
14168,764,1190
14170,765,1191
14172,768,1194
14174,770,1195
14176,773,1197
14178,776,1199
14180,776,1199
14182,787,1211
14184,876,1371
14186,878,1377
14188,878,1377
14190,875,1380
14192,889,1392
14194,893,1389
14196,901,1394
14198,966,1474
14200,995,1533
14202,995,1533
14204,995,1533
14206,1022,1587
14208,1022,1587
14210,1025,1588
14212,1040,1618
14214,1023,1548
14216,1043,1620
14218,1043,1620
14220,1043,1620
14222,1026,1550
14224,1023,1558
14226,1042,1629
14228,1023,1558
14230,1042,1629
14232,1051,1635
14234,1038,1570
14236,1048,1576
14238,1061,1577
14240,1080,1648
14242,1085,1623
14244,1085,1623
14246,1086,1625
14248,1103,1642
14250,1103,1642
14252,1104,1643
14254,1119,1668
14256,1141,1743
14258,1141,1743
14260,1122,1672
14262,1145,1746
14264,1145,1746
14266,1135,1674
14268,1136,1674
14270,1152,1750
14272,1138,1674
14274,1159,1630
14276,1172,1782
14278,1172,1782
14280,1175,1785
14282,1175,1785
14284,1162,1633
14286,1162,1633
14288,1175,1785
14290,1263,1890
14292,1297,1839
14294,1308,1675
14296,1304,1604
14298,1304,1604
14300,1308,1606
14302,1308,1606
14304,1308,1606
14306,1320,1599
14308,1320,1599
14309,1329,1605
14311,1329,1605
14313,1296,1476
14314,1298,1478
14315,1314,1464
14316,1322,1457
14317,1322,1457
14318,1322,1457
14319,1322,1457
14320,1333,1469
14321,1307,1333
14322,1314,1327
14323,1321,1321
14324,1321,1321
14325,202,279
14326,204,281
14327,204,281
14328,204,283
14329,204,283
14330,204,288
14331,207,290
14332,207,291
14333,209,293
14334,210,295
14335,210,295
14336,210,297
14337,214,301
14338,216,302
14339,218,304
14340,221,306
14341,220,306
14342,220,308
14343,222,310
14344,224,315
14345,226,317
14346,228,319
14347,232,323
14348,232,330
14349,231,330
14350,231,334
14351,231,334
14352,231,338
14353,245,364
14354,247,366
14355,249,368
14356,251,370
14357,251,370
14358,253,372
14359,253,372
14360,253,373
14361,272,407
14362,275,408
14363,277,410
14364,276,410
14365,293,436
14366,294,438
14367,302,447
14368,313,468
14369,313,470
14370,314,471
14371,314,471
14372,314,471
14373,317,473
14374,321,476
14375,326,482
14376,346,513
14377,346,513
14378,347,517
14379,347,517
14380,349,519
14381,351,521
14382,351,523
14383,351,523
14384,363,543
14385,363,543
14386,363,545
14387,367,549
14388,368,549
14389,368,550
14390,370,552
14391,372,554
14392,369,554
14393,370,554
14394,370,555
14395,372,557
14396,393,589
14397,407,611
14398,409,614
14399,411,614
14400,411,616
14401,419,625
14402,421,629
14403,421,629
14404,440,661
14405,446,668
14406,448,670
14407,453,672
14408,453,678
14409,456,684
14410,461,688
14411,463,689
14412,485,723
14413,510,770
14414,514,774
14415,515,775
14416,526,795
14417,538,817
14418,538,818
14419,541,820
14420,543,822
14421,548,827
14422,560,849
14423,569,858
14424,569,858
14425,571,860
14426,571,860
14427,577,858
14428,577,858
14429,578,860
14430,581,862
14431,587,860
14432,587,860
14433,587,861
14434,592,865
14435,592,865
14436,602,885
14437,607,887
14438,607,887
14439,609,889
14440,634,918
14441,637,922
14442,719,1038
14443,719,1038
14444,721,1041
14445,720,1041
14446,722,1043
14447,732,1046
14448,738,1052
14449,738,1052
14450,738,1052
14451,739,1054
14452,739,1054
14453,753,1088
14454,760,1092
14455,763,1094
14456,767,1097
14457,771,1099
14458,784,1124
14459,787,1128
14460,792,1124
14461,803,1160
14462,816,1159
14463,811,1163
14464,812,1164
14465,828,1196
14466,844,1228
14467,844,1228
14468,867,1270
14469,875,1275
14470,889,1278
14471,887,1285
14472,898,1287
14473,902,1298
14474,908,1304
14475,923,1319
14476,939,1334
14477,943,1334
14478,943,1334
14479,943,1334
14480,1011,1480
14481,1011,1480
14482,1016,1476
14483,1013,1481
14484,1013,1481
14485,1020,1485
14486,1020,1485
14487,1020,1485
14488,1023,1487
14489,1042,1511
14490,1047,1507
14491,1079,1583
14492,1093,1573
14493,1081,1583
14494,1079,1590
14495,1086,1597
14496,1086,1597
14497,1098,1619
14498,1110,1609
14499,1098,1619
14500,1143,1691
14501,1143,1691
14502,1147,1695
14503,1165,1687
14504,1165,1687
14505,1151,1699
14506,1169,1687
14507,1153,1701
14508,1153,1701
14509,1153,1701
14510,1155,1703
14511,1205,1652
14512,1187,1664
14513,1266,1794
14514,1284,1782
14515,1266,1794
14516,1259,1647
14517,1259,1647
14518,1261,1648
14519,1270,1796
14520,1275,1638
14521,1236,1667
14522,1236,1667
14523,1238,1669
14524,1245,1514
14525,1248,1664
14526,1248,1664
14527,1248,1664
14528,1250,1665
14529,1255,1507
14530,1269,1497
14531,1293,1406
14532,1326,1463
14533,1326,1463
14534,1326,1463
14535,1326,1463
14536,1326,1463
14537,1326,1463
14538,1333,1469
14539,1307,1333
14540,1307,1333
14541,1321,1321
14542,204,274
14543,201,274
14544,207,282
14545,207,283
14546,212,293
14547,214,295
14548,216,295
14549,224,302
14550,228,304
14551,230,306
14552,230,306
14553,232,310
14554,232,311
14555,232,312
14556,232,312
14557,232,314
14558,232,314
14559,233,316
14560,236,321
14561,235,321
14562,235,323
14563,243,338
14564,243,340
14565,247,344
14566,247,349
14567,251,351
14568,251,352
14569,251,352
14570,250,352
14571,252,354
14572,254,356
14573,256,358
14574,256,359
14575,256,359
14576,257,363
14577,262,372
14578,269,383
14579,273,390
14580,271,390
14581,277,401
14582,280,403
14583,285,412
14584,285,414
14585,287,416
14586,288,422
14587,287,422
14588,289,424
14589,295,433
14590,299,437
14591,304,439
14592,305,439
14593,305,444
14594,310,453
14595,312,453
14596,320,464
14597,320,464
14598,320,464
14599,320,466
14600,325,470
14601,353,508
14602,355,510
14603,356,511
14604,362,517
14605,376,546
14606,388,570
14607,433,637
14608,435,640
14609,435,642
14610,437,644
14611,439,647
14612,441,650
14613,449,665
14614,449,667
14615,451,669
14616,457,675
14617,461,678
14618,465,680
14619,466,681
14620,468,683
14621,470,685
14622,471,687
14623,471,688
14624,472,690
14625,493,729
14626,503,733
14627,508,742
14628,510,744
14629,511,746
14630,512,747
14631,512,747
14632,515,749
14633,519,755
14634,530,776
14635,530,776
14636,539,794
14637,572,851
14638,570,851
14639,570,854
14640,587,888
14641,596,887
14642,597,890
14643,628,944
14644,638,962
14645,655,995
14646,678,1038
14647,688,1037
14648,688,1037
14649,701,1057
14650,729,1131
14651,730,1135
14652,730,1135
14653,749,1165
14654,749,1165
14655,755,1171
14656,769,1193
14657,773,1197
14658,788,1212
14659,790,1214
14660,793,1216
14661,827,1275
14662,832,1280
14663,832,1280
14664,849,1297
14665,851,1299
14666,854,1300
14667,934,1448
14668,937,1447
14669,935,1451
14670,938,1453
14671,941,1456
14672,943,1454
14673,943,1454
14674,941,1456
14675,941,1457
14676,945,1461
14677,956,1483
14678,969,1495
14679,976,1496
14680,988,1519
14681,991,1518
14682,990,1521
14683,992,1523
14684,994,1525
14685,994,1525
14686,994,1525
14687,998,1528
14688,1012,1549
14689,1010,1551
14690,1012,1549
14691,1024,1575
14692,1029,1575
14693,1036,1583
14694,1053,1600
14695,1054,1601
14696,1058,1604
14697,1060,1602
14698,1063,1604
14699,1150,1768
14700,1164,1774
14701,1168,1782
14702,1174,1780
14703,1122,1661
14704,1122,1661
14705,1194,1824
14706,1169,1684
14707,1195,1824
14708,1195,1824
14709,1197,1825
14710,1197,1825
14711,1171,1685
14712,1207,1832
14713,1207,1832
14714,1188,1698
14715,1214,1838
14716,1202,1688
14717,1202,1688
14718,1228,1828
14719,1202,1688
14720,1202,1688
14721,1228,1828
14722,1228,1828
14723,1259,1891
14724,1259,1891
14725,1259,1891
14726,1237,1755
14727,1247,1730
14728,1248,1731
14729,1232,1589
14730,1232,1589
14731,1256,1723
14732,1256,1723
14733,1214,1445
14734,1264,1716
14735,1264,1716
14736,1230,1431
14737,1230,1431
14738,1272,1709
14739,1272,1709
14740,1230,1431
14741,1231,1432
14742,1273,1710
14743,1273,1710
14744,1244,1344
14745,1244,1344
14746,1248,1347
14747,1248,1347
14748,1262,1352
14749,1270,1345
14750,1270,1345
14751,1274,1348
14752,1281,1342
14753,1302,1328
14754,1302,1328
14755,1307,1331
14756,1307,1331
14757,1321,1321
14758,1321,1321
252,251,352
262,252,353
267,276,384
271,276,384
276,276,384
282,282,390
286,290,400
291,294,404
295,302,422
303,308,430
308,320,447
313,323,450
318,323,450
323,340,470
327,344,474
332,370,515
337,370,513
342,374,517
347,390,533
352,422,597
358,438,623
363,454,638
368,482,689
373,486,693
378,494,703
382,494,703
387,494,703
392,494,703
400,494,703
405,494,705
410,498,709
417,502,713
422,502,713
428,526,737
433,554,801
437,581,826
446,581,831
451,597,857
458,605,869
464,621,884
470,629,892
477,639,912
482,647,928
491,730,1040
499,756,1104
502,772,1120
508,772,1120
514,784,1132
520,848,1206
526,856,1221
532,860,1225
535,860,1228
544,868,1243
551,877,1249
556,877,1249
562,886,1265
569,886,1265
576,888,1267
581,890,1269
589,892,1271
593,895,1274
600,897,1276
604,897,1276
611,935,1364
620,937,1366
627,937,1371
634,1005,1527
639,1011,1557
645,1023,1577
652,1028,1582
660,1032,1587
666,1032,1593
672,1034,1595
679,1034,1595
685,1038,1601
691,1038,1601
696,1040,1601
703,1064,1641
707,1147,1780
713,1173,1802
719,1173,1801
724,1175,1803
729,1176,1804
737,1224,1884
743,1244,1938
749,1270,1988
755,1622,2656
761,1624,2659
767,1628,2663
773,1635,2676
779,1749,2952
782,1753,2956
787,1753,2956
796,1655,2694
802,1657,2696
810,1665,2704
815,1737,2853
819,1773,2913
826,1774,2899
835,1774,2899
840,1826,3013
845,1904,3150
855,1929,3185
860,1938,3198
867,1971,3251
873,1996,3288
877,2032,3346
884,2032,3346
890,2111,3438
901,2279,3822
906,2279,3822
913,2587,4400
917,2593,4410
925,2597,4414
931,2597,4414
937,3213,5575
940,3295,5689
951,3330,5742
955,3354,5782
960,3366,5796
966,3414,5876
972,3419,5881
978,3611,6169
984,3627,6185
990,6676,11411
993,6679,11411
1002,6839,11569
1004,6847,11585
1010,6855,11593
1017,6919,11689
1025,6980,11774
1032,7148,11950
1037,7171,11989
1043,7178,11999
1048,7194,12015
1056,7290,12175
1062,7368,12265
1066,7399,12500
1074,7432,12545
1078,7464,12595
1086,7444,12577
1093,7452,12585
1098,7596,12835
1104,7220,11571
1110,7220,11570
1117,7348,11762
1123,7460,11967
