program_id,permutation_id,path_id,level_id,context_name,spec_type,expr_type
4,1486,65,190,tree_remove_helper,fold,pred
4,1493,65,191,tree_remove_lemma_min,post,rem_imp
4,1499,65,192,tree_add_helper,pre,rem_imp
4,1505,65,193,tree_max_lemma,fold,pred
4,1511,65,194,tree_contains_helper,pre,rem_imp
4,1518,65,195,tree_max_lemma,post,rem_imp
4,1524,65,196,tree_contains,pre,rem_imp
4,1529,65,197,tree_main_lemma_bst,pre,rem_imp
4,1534,65,198,tree_max,post,rem_imp
4,1542,65,199,tree_remove_lemma_max,pre,rem_imp
4,1547,65,200,tree_max_helper,post,rem_imp
4,1552,65,201,main,pre,rem_imp
4,1558,65,202,tree_remove_lemma_min,pre,pred
4,1564,65,203,tree_remove_helper,post,rem_imp
4,1570,65,204,tree_remove_helper,pre,rem_imp
4,1576,65,205,tree_remove_lemma_left2,post,rem_imp
4,1582,65,206,tree_main_lemma,post,rem_imp
4,1588,65,207,tree_max_lemma,pre,rem_imp
4,1593,65,208,tree_remove_lemma_min,pre,rem_imp
4,1599,65,209,tree_remove_lemma_right,pre,rem_imp
4,1606,66,1,tree_min_helper,fold,pred
4,1612,66,2,tree_remove_helper,pre,pred
4,1618,66,3,bst,pred,pred
4,1626,66,4,bstRemove,pred,pred
4,1630,66,5,tree_max_helper,pre,pred
4,1636,66,6,tree_remove_helper,fold,pred
4,1642,66,7,tree_remove_lemma,post,pred
4,1648,66,8,tree_remove,fold,pred
4,1654,66,9,tree_remove_helper,post,pred
4,1660,66,10,tree_remove_lemma_right,post,pred
4,1664,66,11,tree_add_helper,pre,bool
4,1671,66,12,tree_remove_lemma_left,unfold,pred
4,1677,66,13,tree_min_helper,pre,bool
4,1683,66,14,tree_max,unfold,pred
4,1690,66,15,tree_min,unfold,pred
4,1695,66,16,tree_max,pre,pred
4,1702,66,17,bstRemove,pred,bool
4,1708,66,18,main,inv,bool
4,1713,66,19,tree_max,pre,bool
4,1718,66,20,tree_remove_lemma,fold,pred
4,1725,66,21,bst,pred,pred
4,1731,66,22,tree_remove_lemma_right,unfold,pred
4,1737,66,23,tree_remove,post,pred
4,1743,66,24,tree_contains_helper,post,pred
4,1749,66,25,create_tree_helper,fold,pred
4,1755,66,26,tree_add,pre,bool
4,1761,66,27,tree_add_helper,post,pred
4,1767,66,28,tree_remove,pre,pred
4,1773,66,29,tree_min,fold,pred
4,1779,66,30,tree_add,pre,pred
4,1785,66,31,tree_main_lemma_bst,pre,pred
4,1791,66,32,tree_max_helper,fold,pred
4,1797,66,33,bstRemove,pred,bool
4,1802,66,34,tree_max_lemma,unfold,pred
4,1808,66,35,bstRemove,pred,acc
4,1814,66,36,tree_contains,pre,pred
4,1820,66,37,tree_remove_helper,unfold,pred
4,1826,66,38,tree_remove,unfold,pred
4,1832,66,39,tree_max_helper,fold,pred
4,1838,66,40,tree_remove_helper,fold,pred
4,1845,66,41,tree_add_helper,pre,pred
4,1851,66,42,tree_remove_helper,fold,pred
4,1857,66,43,tree_remove_lemma_left,pre,bool
4,1863,66,44,tree_max_helper,fold,pred
4,1869,66,45,tree_main_lemma_bst,fold,pred
4,1875,66,46,tree_main_lemma,unfold,pred
4,1881,66,47,bstRemove,pred,acc
4,1884,66,48,bst,pred,bool
4,1890,66,49,bst,pred,bool
4,1896,66,50,tree_min_helper,post,bool
4,1902,66,51,tree_main_lemma,post,pred
4,1908,66,52,tree_contains_helper,fold,pred
4,1914,66,53,create_tree,fold,pred
4,1920,66,54,tree_remove_lemma_left2,post,pred
4,1926,66,55,tree_remove_lemma_left,fold,pred
4,1932,66,56,treeRemove,pred,pred
4,1938,66,57,tree_contains_helper,pre,pred
4,1944,66,58,tree_contains,unfold,pred
4,1949,66,59,tree_main_lemma,pre,pred
4,1954,66,60,tree_contains,fold,pred
4,1960,66,61,tree_remove_lemma_min,pre,bool
4,1967,66,62,tree_remove_lemma_left2,pre,bool
4,1973,66,63,tree_remove_lemma_max,post,pred
4,1979,66,64,tree_contains,pre,rem_imp
4,1985,66,65,tree_remove_lemma_right,fold,pred
4,1991,66,66,bst,pred,acc
4,1993,66,67,bstRemove,pred,bool
4,2002,66,68,bstRemove,pred,bool
4,2009,66,69,tree_remove_lemma_right,fold,pred
4,2015,66,70,tree_min_lemma,pre,pred
4,2020,66,71,tree_add_helper,pre,bool
4,2027,66,72,tree_remove_lemma_right,pre,pred
4,2031,66,73,tree_contains_helper,unfold,pred
4,2037,66,74,tree_max_helper,assert,bool
4,2043,66,75,tree_remove_lemma_left2,pre,pred
4,2049,66,76,main,pre,bool
4,2052,66,77,tree_remove_lemma,pre,pred
4,2057,66,78,tree_remove_lemma_right,fold,pred
4,2067,66,79,tree_remove_lemma_left2,fold,pred
4,2070,66,80,main,inv,bool
4,2077,66,81,tree_remove_lemma_min,pre,pred
4,2081,66,82,create_tree_helper,fold,pred
4,2087,66,83,tree_add,post,pred
4,2092,66,84,tree_contains_helper,fold,pred
4,2097,66,85,create_tree,pre,bool
4,2104,66,86,tree_max_helper,pre,bool
4,2109,66,87,main,inv,bool
4,2115,66,88,tree_min_helper,unfold,pred
4,2122,66,89,tree_min_helper,unfold,pred
4,2126,66,90,tree_max_helper,post,pred
4,2136,66,91,create_tree,post,pred
4,2138,66,92,tree_remove_lemma_left2,fold,pred
4,2148,66,93,create_tree_helper,post,pred
4,2154,66,94,bst,pred,acc
4,2156,66,95,tree_remove_lemma_left2,unfold,pred
4,2166,66,96,tree_min_helper,pre,pred
4,2172,66,97,tree_max,post,pred
4,2174,66,98,tree_add,unfold,pred
4,2181,66,99,tree_remove_lemma_min,post,pred
4,2187,66,100,tree_remove_lemma_min,fold,pred
4,2194,66,101,tree_min_lemma,unfold,pred
4,2200,66,102,tree_remove_helper,unfold,pred
4,2205,66,103,tree_max_lemma,fold,pred
4,2212,66,104,tree_remove_helper,fold,pred
4,2220,66,105,tree_remove_lemma_right,post,rem_imp
4,2228,66,106,tree_main_lemma,fold,pred
4,2234,66,107,tree_remove_lemma_min,unfold,pred
4,2239,66,108,tree_min_helper,fold,pred
4,2244,66,109,main,pre,rem_imp
4,2249,66,110,tree_add_helper,unfold,pred
4,2254,66,111,tree_min,pre,pred
4,2260,66,112,tree_main_lemma,pre,rem_imp
4,2267,66,113,tree_min_lemma,pre,bool
4,2272,66,114,tree_add_helper,fold,pred
4,2278,66,115,tree_max_helper,unfold,pred
4,2284,66,116,create_tree,pre,bool
4,2290,66,117,tree_remove_lemma_max,pre,bool
4,2294,66,118,tree_max_lemma,post,pred
4,2300,66,119,tree_remove_lemma,unfold,pred
4,2306,66,120,tree_remove_helper,fold,pred
4,2311,66,121,tree_main_lemma_bst,post,pred
4,2317,66,122,tree_min,post,pred
4,2323,66,123,tree_remove_helper,assert,bool
4,2329,66,124,tree_min_lemma,post,pred
4,2335,66,125,tree_main_lemma_bst,unfold,pred
4,2340,66,126,tree_remove_lemma_max,fold,pred
4,2350,66,127,create_tree,pre,rem_imp
4,2354,66,128,tree_remove_lemma_left,fold,pred
4,2358,66,129,bst,pred,acc
4,2364,66,130,tree_remove_lemma_max,pre,pred
4,2370,66,131,tree_add,fold,pred
4,2376,66,132,create_tree,post,rem_imp
4,2382,66,133,tree_main_lemma_bst,pre,rem_imp
4,2389,66,134,tree_max,fold,pred
4,2395,66,135,tree_add,post,rem_imp
4,2401,66,136,tree_remove_lemma,pre,rem_imp
4,2407,66,137,tree_max_helper,unfold,pred
4,2413,66,138,tree_remove_lemma_min,post,rem_imp
4,2419,66,139,tree_min_helper,fold,pred
4,2422,66,140,tree_min_helper,post,pred
4,2429,66,141,create_tree_helper,fold,pred
4,2434,66,142,create_tree_helper,pre,bool
4,2440,66,143,tree_max_lemma,post,rem_imp
4,2446,66,144,tree_remove_lemma_left,pre,pred
4,2452,66,145,tree_max,post,rem_imp
4,2456,66,146,tree_contains,post,pred
4,2461,66,147,tree_max_lemma,pre,pred
4,2467,66,148,main,post,bool
4,2473,66,149,tree_remove,post,rem_imp
4,2479,66,150,tree_max_helper,post,bool
4,2485,66,151,treeRemove,pred,rem_imp
4,2489,66,152,tree_remove_lemma_left,post,pred
4,2496,66,153,tree_remove_lemma_min,pre,rem_imp
4,2501,66,154,tree,pred,pred
4,2507,66,155,create_tree_helper,pre,bool
4,2515,66,156,tree_remove_lemma,post,rem_imp
4,2520,66,157,main,inv,rem_imp
4,2525,66,158,bstRemove,pred,pred
4,2531,66,159,tree_min_helper,fold,pred
4,2537,66,160,tree_min,post,rem_imp
4,2543,66,161,tree_main_lemma_bst,post,rem_imp
4,2549,66,162,tree_remove_lemma_max,unfold,pred
4,2555,66,163,tree,pred,rem_imp
4,2560,66,164,tree_add,pre,bool
4,2566,66,165,main,inv,bool
4,2572,66,166,tree_max,pre,rem_imp
4,2579,66,167,tree_add,pre,rem_imp
4,2584,66,168,tree_max_lemma,pre,bool
4,2592,66,169,tree_min_lemma,fold,pred
4,2597,66,170,tree_remove_lemma_max,pre,rem_imp
4,2603,66,171,tree_min_helper,assert,bool
4,2609,66,172,tree_min_helper,post,rem_imp
4,2614,66,173,main,post,rem_imp
4,2621,66,174,tree_min_helper,pre,rem_imp
4,2627,66,175,tree_remove,pre,rem_imp
4,2632,66,176,tree_remove_lemma_left2,fold,pred
4,2640,66,177,tree_main_lemma,post,rem_imp
4,2648,66,178,tree_contains_helper,fold,pred
4,2654,66,179,tree_add_helper,post,rem_imp
4,2658,66,180,tree_max_helper,fold,pred
4,2664,66,181,tree_min_lemma,post,rem_imp
4,2670,66,182,tree_contains,post,rem_imp
4,2676,66,183,tree_remove_lemma_left2,post,rem_imp
4,2682,66,184,tree_min,pre,bool
4,2688,66,185,main,inv,rem_imp
4,2694,66,186,tree_remove_lemma_left2,pre,rem_imp
4,2700,66,187,tree_add_helper,pre,rem_imp
4,2706,66,188,tree_remove_lemma_right,pre,bool
4,2712,66,189,bst,pred,bool
4,2718,66,190,tree_max_helper,pre,rem_imp
4,2724,66,191,bst,pred,rem_imp
4,2730,66,192,bstRemove,pred,acc
4,2735,66,193,tree_contains_helper,pre,rem_imp
4,2741,66,194,tree_remove_helper,fold,pred
4,2745,66,195,tree_contains_helper,post,rem_imp
4,2751,66,196,tree_remove_helper,post,rem_imp
4,2757,66,197,bstRemove,pred,rem_imp
4,2763,66,198,tree_remove_helper,pre,rem_imp
4,2769,66,199,tree_remove_lemma_max,post,rem_imp
4,2775,66,200,tree_min,pre,rem_imp
4,2781,66,201,tree_min_lemma,pre,rem_imp
4,2783,66,202,tree_remove_lemma_left,fold,pred
4,2790,66,203,tree_remove_lemma_left,post,rem_imp
4,2795,66,204,tree_remove_lemma_left,pre,rem_imp
4,2803,66,205,create_tree_helper,pre,rem_imp
4,2809,66,206,tree_max_helper,post,rem_imp
4,2816,66,207,tree_max_lemma,pre,rem_imp
4,2822,66,208,create_tree_helper,post,rem_imp
4,2828,66,209,tree_remove_lemma_right,pre,rem_imp
4,2835,67,1,tree_max_lemma,pre,pred
4,2841,67,2,tree_max_helper,fold,pred
4,2847,67,3,tree_min,pre,pred
4,2853,67,4,tree_remove_helper,post,pred
4,2858,67,5,tree_min_lemma,unfold,pred
4,2865,67,6,tree_remove_lemma,pre,pred
4,2871,67,7,tree_add_helper,pre,bool
4,2877,67,8,tree_remove_lemma_max,pre,pred
4,2883,67,9,bstRemove,pred,pred
4,2889,67,10,tree_max_helper,post,bool
4,2895,67,11,tree_max_helper,post,pred
4,2901,67,12,tree_max,pre,pred
4,2906,67,13,tree_remove_lemma_max,unfold,pred
4,2912,67,14,tree_max_helper,fold,pred
4,2918,67,15,tree_min,unfold,pred
4,2922,67,16,tree_remove_helper,unfold,pred
4,2928,67,17,tree_max_lemma,pre,bool
4,2936,67,18,tree_remove_lemma_right,pre,bool
4,2942,67,19,tree_main_lemma,post,pred
4,2947,67,20,tree_max_helper,unfold,pred
4,2953,67,21,tree_remove_helper,fold,pred
4,2959,67,22,tree_main_lemma_bst,unfold,pred
4,2964,67,23,tree_min_helper,unfold,pred
4,2970,67,24,tree_remove_lemma_left2,fold,pred
4,2976,67,25,tree_remove_lemma_right,post,pred
4,2982,67,26,tree_add_helper,pre,bool
4,2987,67,27,tree_max,fold,pred
4,2993,67,28,tree_add_helper,unfold,pred
4,2998,67,29,treeRemove,pred,pred
4,3004,67,30,tree_contains_helper,fold,pred
4,3010,67,31,tree_min_helper,fold,pred
4,3016,67,32,tree_remove_lemma_left2,fold,pred
4,3022,67,33,tree_max_helper,assert,bool
4,3028,67,34,bstRemove,pred,pred
4,3034,67,35,tree_remove_lemma_left2,post,pred
4,3039,67,36,create_tree_helper,fold,pred
4,3047,67,37,tree_remove_lemma_left2,pre,pred
4,3054,67,38,tree_min_helper,fold,pred
4,3060,67,39,bst,pred,acc
4,3068,67,40,bstRemove,pred,acc
4,3072,67,41,tree_min_helper,assert,bool
4,3078,67,42,tree_add,unfold,pred
4,3084,67,43,tree_max,post,pred
4,3090,67,44,tree_remove_lemma_min,unfold,pred
4,3096,67,45,tree_main_lemma,unfold,pred
4,3101,67,46,tree_remove_lemma_right,fold,pred
4,3107,67,47,tree_remove_helper,unfold,pred
4,3111,67,48,tree_contains,post,pred
4,3117,67,49,tree_remove_lemma_right,unfold,pred
4,3123,67,50,tree_max,unfold,pred
4,3129,67,51,tree_remove_helper,pre,pred
4,3135,67,52,create_tree_helper,fold,pred
4,3141,67,53,tree_min,pre,bool
4,3147,67,54,tree_min_helper,pre,pred
4,3154,67,55,tree_remove,post,pred
4,3159,67,56,tree_add_helper,pre,pred
4,3165,67,57,tree_remove_lemma,post,pred
4,3172,67,58,tree_contains_helper,unfold,pred
4,3176,67,59,tree_add,post,pred
4,3182,67,60,tree_min_lemma,post,pred
4,3188,67,61,main,pre,bool
4,3194,67,62,bstRemove,pred,acc
4,3197,67,63,tree_remove_lemma,unfold,pred
4,3203,67,64,tree_remove_lemma_right,fold,pred
4,3211,67,65,tree_add,pre,bool
4,3217,67,66,tree_main_lemma,pre,pred
4,3224,67,67,tree_remove,pre,pred
4,3228,67,68,tree_contains_helper,fold,pred
4,3234,67,69,tree_remove_helper,fold,pred
4,3240,67,70,tree_remove_lemma_min,pre,pred
4,3246,67,71,create_tree,fold,pred
4,3249,67,72,tree_min,post,pred
4,3256,67,73,bst,pred,acc
4,3264,67,74,tree_contains_helper,fold,pred
4,3269,67,75,main,inv,bool
4,3275,67,76,bst,pred,pred
4,3283,67,77,tree_max,pre,bool
4,3285,67,78,create_tree_helper,fold,pred
4,3292,67,79,bstRemove,pred,bool
4,3297,67,80,tree_max_helper,pre,pred
4,3303,67,81,tree_contains,unfold,pred
4,3309,67,82,tree_min,fold,pred
4,3315,67,83,tree_remove_lemma_min,pre,bool
4,3321,67,84,tree_remove_lemma_min,post,pred
4,3327,67,85,main,post,bool
4,3331,67,86,create_tree_helper,pre,bool
4,3337,67,87,tree_add_helper,fold,pred
4,3343,67,88,tree_min_helper,unfold,pred
4,3348,67,89,tree_remove_lemma_left,post,pred
4,3354,67,90,create_tree,pre,bool
4,3360,67,91,create_tree,pre,bool
4,3366,67,92,tree_remove_lemma,fold,pred
4,3372,67,93,tree_max_helper,fold,pred
4,3380,67,94,tree_add,pre,pred
4,3387,67,95,bst,pred,acc
4,3391,67,96,tree_remove_helper,fold,pred
4,3398,67,97,tree_remove_lemma,post,rem_imp
4,3404,67,98,tree_max_lemma,unfold,pred
4,3411,67,99,bst,pred,bool
4,3416,67,100,tree_max_helper,fold,pred
4,3422,67,101,tree_remove_lemma_left,fold,pred
4,3428,67,102,bst,pred,bool
4,3434,67,103,tree_min_helper,post,pred
4,3440,67,104,main,post,rem_imp
4,3450,67,105,create_tree_helper,post,pred
4,3453,67,106,tree_remove,unfold,pred
4,3458,67,107,tree_add,fold,pred
4,3465,67,108,treeRemove,pred,rem_imp
4,3471,67,109,tree_max,pre,rem_imp
4,3477,67,110,tree_min,pre,rem_imp
4,3483,67,111,tree_add,pre,bool
4,3490,67,112,tree_remove_helper,fold,pred
4,3496,67,113,tree_add,pre,rem_imp
4,3502,67,114,tree_main_lemma_bst,fold,pred
4,3508,67,115,tree_remove_lemma_left,fold,pred
4,3519,67,116,tree_contains,fold,pred
4,3521,67,117,tree_min_lemma,fold,pred
4,3531,67,118,tree_contains,post,rem_imp
4,3536,67,119,tree_add_helper,pre,rem_imp
4,3544,67,120,tree_add_helper,post,pred
4,3550,67,121,tree_remove_lemma_left2,fold,pred
4,3555,67,122,create_tree,pre,rem_imp
4,3560,67,123,create_tree,post,pred
4,3565,67,124,tree_remove_lemma_min,fold,pred
4,3571,67,125,tree_remove_helper,fold,pred
4,3575,67,126,tree_remove_lemma_right,fold,pred
4,3578,67,127,tree,pred,pred
4,3584,67,128,tree_remove_lemma_right,pre,pred
4,3590,67,129,tree_remove_lemma_max,fold,pred
4,3596,67,130,tree_remove_lemma_left,pre,pred
4,3602,67,131,tree_contains,pre,pred
4,3608,67,132,bst,pred,bool
4,3614,67,133,bstRemove,pred,acc
4,3619,67,134,tree_remove_lemma_min,post,rem_imp
4,3624,67,135,tree_max_lemma,fold,pred
4,3633,67,136,tree_add,post,rem_imp
4,3639,67,137,tree_main_lemma_bst,post,pred
4,3644,67,138,main,inv,bool
4,3651,67,139,tree_min_helper,post,bool
4,3657,67,140,tree_min_lemma,pre,bool
4,3662,67,141,tree_remove_lemma_left2,pre,bool
4,3668,67,142,tree,pred,rem_imp
4,3673,67,143,tree_max_lemma,pre,rem_imp
4,3678,67,144,tree_min_lemma,pre,pred
4,3688,67,145,tree_remove_lemma_right,pre,rem_imp
4,3692,67,146,tree_contains_helper,pre,pred
4,3700,67,147,tree_remove_lemma_left,pre,bool
4,3705,67,148,create_tree_helper,pre,bool
4,3711,67,149,tree_min_lemma,post,rem_imp
4,3718,67,150,tree_min_helper,fold,pred
4,3726,67,151,create_tree,post,rem_imp
4,3730,67,152,tree_max_helper,pre,bool
4,3737,67,153,bstRemove,pred,bool
4,3744,67,154,tree_max,post,rem_imp
4,3749,67,155,create_tree_helper,post,rem_imp
4,3755,67,156,tree_remove_lemma_max,pre,bool
4,3759,67,157,tree_remove_lemma_left,fold,pred
4,3766,67,158,create_tree_helper,pre,rem_imp
4,3774,67,159,tree_remove_lemma_right,post,rem_imp
4,3776,67,160,tree_max_lemma,post,pred
4,3784,67,161,tree_contains_helper,post,pred
4,3792,67,162,tree_remove_lemma_max,pre,rem_imp
4,3797,67,163,main,inv,bool
4,3801,67,164,bst,pred,pred
4,3810,67,165,tree_contains_helper,pre,rem_imp
4,3812,67,166,tree_main_lemma,fold,pred
4,3820,67,167,tree_contains_helper,post,rem_imp
4,3828,67,168,tree_main_lemma_bst,pre,pred
4,3834,67,169,tree_remove_lemma_left2,unfold,pred
4,3840,67,170,tree_main_lemma_bst,pre,rem_imp
4,3845,67,171,bstRemove,pred,bool
4,3852,67,172,main,inv,rem_imp
4,3858,67,173,tree_remove_lemma_min,pre,rem_imp
4,3864,67,174,tree_min_helper,pre,bool
4,3870,67,175,tree_max_helper,unfold,pred
4,3876,67,176,main,pre,rem_imp
4,3882,67,177,tree_min_lemma,pre,rem_imp
4,3887,67,178,tree_remove_lemma_left,unfold,pred
