permutation_id,conj_elim,conj_total
1315,1148,1718
1321,1159,1715
1330,1152,1721
1336,1155,1723
1341,1155,1723
1351,1155,1723
1356,1151,1731
1359,1177,1783
1366,1184,1777
1373,1184,1785
1378,1184,1785
1386,1184,1785
1392,1193,1780
1398,1185,1786
1403,1185,1786
1409,1188,1788
1416,1188,1788
1422,1188,1788
1428,1188,1788
1437,1152,1655
1443,1205,1818
1447,1172,1608
1457,1179,1602
1462,1183,1606
1467,1185,1432
1473,1185,1432
1480,1185,1432
1486,1205,1451
1493,1205,1451
1499,1219,1441
1505,1235,1468
1511,1249,1456
1518,1249,1456
1524,1249,1456
1529,1257,1448
1534,1257,1448
1542,1265,1441
1547,1265,1441
1552,1265,1441
1558,1271,1447
1564,1271,1447
1570,1287,1439
1576,1287,1439
1582,1287,1439
1588,1294,1433
1593,1302,1426
1599,1283,1283
1606,193,261
1612,193,265
1618,199,274
1626,203,278
1630,203,281
1636,207,288
1642,207,290
1648,209,292
1654,210,299
1660,210,303
1664,209,303
1671,213,302
1677,213,302
1683,215,304
1690,217,306
1695,217,306
1702,220,311
1708,220,311
1713,220,311
1718,229,323
1725,238,332
1731,244,330
1737,245,331
1743,245,335
1749,252,344
1755,253,344
1761,253,350
1767,253,351
1773,255,353
1779,255,353
1785,255,356
1791,262,369
1797,266,377
1802,272,381
1808,274,385
1814,274,386
1820,280,392
1826,282,394
1832,284,396
1838,292,411
1845,296,417
1851,299,419
1857,297,419
1863,304,432
1869,313,447
1875,315,449
1881,318,455
1884,329,475
1890,329,475
1896,328,475
1902,329,476
1908,338,492
1914,340,494
1920,340,498
1926,366,551
1932,368,552
1938,370,555
1944,372,557
1949,373,558
1954,375,560
1960,373,560
1967,371,560
1973,372,562
1979,372,562
1985,384,586
1991,391,598
1993,400,621
2002,400,621
2009,413,648
2015,413,650
2020,415,653
2027,418,660
2031,426,664
2037,426,665
2043,431,675
2049,431,675
2052,431,677
2057,484,779
2067,517,841
2070,517,841
2077,522,847
2081,525,856
2087,525,857
2092,539,870
2097,539,870
2104,543,873
2109,538,867
2115,546,872
2122,557,874
2126,559,876
2136,560,877
2138,583,924
2148,585,925
2154,594,939
2156,604,940
2166,607,944
2172,607,945
2174,609,947
2181,610,949
2187,623,971
2194,631,976
2200,643,980
2205,655,1002
2212,670,1017
2220,670,1017
2228,673,1019
2234,680,1025
2239,682,1027
2244,682,1027
2249,690,1031
2254,690,1031
2260,690,1031
2267,692,1033
2272,756,1124
2278,764,1129
2284,765,1130
2290,764,1130
2294,766,1132
2300,774,1137
2306,784,1157
2311,786,1159
2317,787,1160
2323,787,1161
2329,787,1163
2335,794,1169
2340,807,1191
2350,807,1191
2354,829,1237
2358,847,1265
2364,849,1269
2370,852,1271
2376,852,1271
2382,852,1271
2389,855,1273
2395,855,1273
2401,855,1273
2407,862,1280
2413,862,1280
2419,873,1302
2422,883,1301
2429,904,1357
2434,904,1357
2440,904,1357
2446,914,1369
2452,914,1369
2456,915,1370
2461,917,1372
2467,923,1367
2473,917,1372
2479,919,1374
2485,919,1374
2489,925,1379
2496,931,1374
2501,936,1385
2507,940,1389
2515,940,1389
2520,940,1389
2525,1038,1517
2531,1050,1539
2537,1036,1557
2543,1036,1557
2549,1046,1564
2555,1046,1564
2560,1047,1564
2566,1048,1565
2572,1048,1565
2579,1062,1547
2584,1064,1549
2592,1065,1591
2597,1065,1591
2603,1065,1592
2609,1065,1592
2614,1065,1592
2621,1065,1592
2627,1065,1592
2632,1094,1651
2640,1094,1651
2648,1106,1673
2654,1106,1673
2658,1123,1690
2664,1123,1690
2670,1123,1690
2676,1123,1690
2682,1143,1666
2688,1124,1690
2694,1124,1690
2700,1136,1682
2706,1131,1697
2712,1173,1687
2718,1177,1769
2724,1203,1676
2730,1228,1726
2735,1242,1714
2741,1245,1716
2745,1245,1716
2751,1245,1716
2757,1258,1528
2763,1266,1527
2769,1266,1527
2775,1266,1527
2781,1273,1521
2783,1307,1578
2790,1307,1578
2795,1281,1442
2803,1295,1432
2809,1295,1432
2816,1302,1426
2822,1302,1426
2828,1283,1283
2835,191,261
2841,193,263
2847,193,263
2853,193,270
2858,195,272
2865,195,274
2871,194,274
2877,194,276
2883,198,280
2889,197,280
2895,201,284
2901,201,284
2906,206,286
2912,209,288
2918,211,290
2922,213,292
2928,215,294
2936,213,294
2942,213,295
2947,215,297
2953,220,304
2959,224,307
2964,226,309
2970,234,322
2976,234,326
2982,236,329
2987,238,331
2993,240,333
2998,240,333
3004,242,335
3010,244,337
3016,262,367
3022,262,368
3028,288,411
3034,293,416
3039,295,418
3047,295,423
3054,297,425
3060,299,430
3068,305,442
3072,305,443
3078,307,445
3084,308,446
3090,314,450
3096,316,452
3101,346,499
3107,348,500
3111,348,501
3117,350,500
3123,352,502
3129,352,506
3135,355,510
3141,355,510
3147,355,512
3154,355,513
3159,358,519
3165,358,521
3172,360,522
3176,360,523
3182,360,525
3188,360,525
3194,369,543
3197,376,547
3203,399,588
3211,400,588
3217,401,589
3224,401,590
3228,403,593
3234,406,595
3240,409,598
3246,411,600
3249,411,601
3256,419,609
3264,424,614
3269,419,608
3275,466,664
3283,466,664
3285,482,692
3292,499,731
3297,499,734
3303,501,736
3309,504,738
3315,506,741
3321,507,743
3327,507,743
3331,506,743
3337,543,794
3343,551,797
3348,552,801
3354,553,801
3360,554,802
3366,568,824
3372,577,833
3380,577,833
3387,598,865
3391,609,885
3398,609,885
3404,614,887
3411,649,942
3416,649,947
3422,663,974
3428,663,974
3434,665,976
3440,665,976
3450,667,978
3453,669,980
3458,672,982
3465,672,982
3471,672,982
3477,672,982
3483,673,982
3490,676,984
3496,676,984
3502,686,1002
3508,733,1084
3519,736,1086
3521,748,1104
3531,748,1104
3536,752,1102
3544,754,1110
3550,779,1157
3555,779,1157
3560,780,1158
3565,794,1180
3571,807,1193
3575,832,1240
3578,839,1245
3584,849,1259
3590,861,1281
3596,866,1285
3602,861,1287
3608,905,1348
3614,923,1399
3619,923,1399
3624,934,1420
3633,934,1420
3639,942,1419
3644,936,1422
3651,938,1424
3657,944,1421
3662,947,1426
3668,941,1429
3673,941,1429
3678,955,1426
3688,944,1433
3692,934,1380
3700,938,1386
3705,954,1446
3711,942,1390
3718,957,1405
3726,969,1461
3730,973,1464
3737,1003,1542
3744,1003,1542
3749,989,1480
3755,991,1482
3759,1034,1601
3766,1032,1532
3774,1046,1594
3776,1036,1534
3784,1054,1600
3792,1041,1538
3797,1055,1601
3801,1156,1734
3810,1156,1734
3812,1160,1737
3820,1160,1737
3828,1162,1740
3834,1174,1740
3840,1174,1740
3845,1174,1740
3852,1174,1740
3858,1174,1740
3864,1168,1598
3870,1185,1746
3876,1185,1746
3882,1185,1598
3887,1197,1746
3890,1197,1746
3898,1215,1507
3902,1195,1527
3911,1219,1509
3916,1199,1529
3923,1202,1531
3926,1202,1531
3932,1161,1417
3937,1174,1442
3943,1174,1442
3949,1174,1442
3955,1174,1442
3961,1175,1443
3969,1195,1431
3973,1195,1431
3979,1199,1434
3985,1199,1434
3991,1199,1434
3997,1200,1435
4003,1200,1435
4009,1200,1435
4015,1207,1429
4021,1237,1489
4027,1237,1489
4033,1237,1489
4041,1237,1489
4047,1237,1489
4053,1283,1283
4059,1283,1283
4064,1283,1283
4071,1283,1283
4081,193,261
4087,199,269
4093,199,271
4099,200,272
4105,206,280
4111,206,282
4117,208,284
4123,210,286
4128,209,286
4134,209,288
4140,211,292
4144,211,292
4150,216,299
4156,216,305
4162,216,307
4168,220,311
4174,220,311
4180,220,313
4187,220,312
4192,222,314
4199,222,315
4206,225,321
4211,227,324
4217,228,326
4223,230,329
4229,230,334
4235,230,335
4241,230,342
4247,230,343
4253,230,346
4259,243,368
4265,245,371
4271,245,371
4276,250,373
4281,252,374
4288,253,375
4293,256,377
4298,259,380
4306,269,395
4312,269,395
4321,272,401
4326,276,405
4330,279,407
4336,282,409
4344,279,409
4350,283,405
4356,284,406
4361,286,408
4367,293,421
4373,294,428
4380,299,432
4386,297,430
4392,299,432
4399,314,453
4404,318,462
4410,320,464
4416,320,467
4422,320,467
4427,325,476
4433,325,476
4440,325,482
4446,325,485
4454,326,485
4459,327,487
4468,366,538
4472,366,540
4479,369,542
4485,370,543
4491,372,547
4500,384,570
4508,384,571
4513,386,574
4520,388,577
4527,388,580
4534,397,594
4540,409,617
4546,448,683
4552,448,684
4556,452,688
4562,456,692
4568,496,743
4574,508,761
4580,510,762
4586,518,767
4592,519,767
4598,528,783
4604,530,785
4608,535,791
4615,533,791
4621,530,786
4625,532,788
4631,536,794
4637,541,797
4643,552,797
4648,564,820
4653,576,842
4662,581,846
4669,581,846
4673,595,851
4680,598,853
4684,605,863
4690,607,865
4696,616,881
4702,619,883
4708,620,885
4714,635,887
4720,656,926
4726,661,929
4732,661,929
4738,661,929
4745,673,929
4752,685,947
4758,685,947
4763,687,949
4770,691,952
4773,696,958
4780,697,960
4787,710,985
4793,713,988
4799,727,990
4804,730,992
4809,778,1074
4814,791,1092
4820,791,1092
4827,792,1092
4833,805,1117
4839,832,1186
4844,832,1186
4852,845,1211
4856,847,1213
4862,828,1170
4868,854,1220
4874,860,1224
4880,860,1224
4886,863,1226
4892,864,1232
4898,864,1232
4904,865,1233
4910,865,1233
4918,865,1233
4922,918,1330
4930,934,1357
4933,934,1357
4939,936,1360
4945,936,1360
4951,936,1360
4957,939,1364
4965,1015,1479
4970,996,1436
4975,998,1437
4981,1017,1480
4987,1017,1481
4993,990,1395
4999,1020,1483
5005,1020,1483
5011,1020,1483
5016,1023,1485
5021,1023,1485
5028,978,1336
5034,1039,1512
5041,1134,1682
5046,1104,1556
5052,1136,1683
5060,1136,1683
5064,1119,1622
5069,1136,1683
5075,1137,1683
5082,1137,1683
5088,1054,1455
5095,1137,1683
5101,1137,1683
5105,1171,1768
5111,1096,1504
5116,1171,1768
5123,1096,1504
5133,1171,1768
5139,1149,1620
5146,1098,1505
5151,1173,1769
5157,1173,1769
5163,1187,1797
5168,1187,1797
5177,1126,1521
5183,1139,1546
5188,1200,1822
5196,1200,1822
5202,1203,1824
5207,1142,1548
5213,1210,1637
5219,1210,1637
5227,1210,1637
5232,1204,1327
5238,1204,1327
5245,1204,1327
5251,1212,1320
5255,1218,1324
5261,1232,1312
5269,1232,1312
5274,1233,1313
5280,1233,1313
5286,1233,1313
5292,1265,1291
5298,1269,1293
5304,1269,1293
5310,1269,1293
5316,1269,1293
5322,1283,1283
5328,1283,1283
5335,1283,1283
5345,191,260
5351,193,262
5357,193,264
5363,199,268
5369,203,275
5375,203,282
5381,203,282
5387,203,284
5393,205,286
5399,211,291
5405,215,295
5411,215,295
5417,217,299
5420,216,299
5427,216,300
5434,216,304
5439,220,310
5445,220,311
5451,222,315
5457,233,335
5462,235,337
5469,235,337
5475,232,337
5481,233,338
5487,233,338
5493,237,337
5499,241,339
5506,248,356
5512,250,358
5519,251,362
5526,266,375
5532,266,376
5538,266,381
5544,270,390
5550,277,403
5556,289,427
5562,293,429
5567,295,431
5573,293,431
5578,295,438
5582,291,434
5588,292,436
5594,294,438
5600,301,451
5606,315,480
5612,315,481
5618,320,488
5624,320,490
5630,320,493
5636,323,495
5641,335,519
5647,340,524
5654,342,529
5663,343,530
5669,349,533
5676,349,533
5683,367,562
5687,370,568
5695,370,568
5700,372,570
5706,372,570
5712,378,574
5718,380,577
5724,382,579
5730,383,583
5736,437,685
5740,446,700
5746,456,711
5753,459,714
5758,478,765
5763,484,771
5772,494,772
5778,495,774
5784,503,789
5790,504,791
5796,506,794
5800,516,811
5808,519,813
5810,528,815
5817,531,823
5822,532,823
5828,533,824
5834,533,826
5840,533,830
5846,545,841
5852,554,843
5860,557,846
5866,578,889
5870,589,905
5876,589,905
5883,589,905
5892,590,907
5899,601,923
5905,608,929
5910,614,934
5916,617,936
5921,620,938
5926,620,938
5932,620,938
5938,651,973
5943,661,1021
5950,684,1068
5955,686,1070
5961,689,1073
5965,699,1065
5971,698,1085
5979,698,1085
5987,701,1087
5992,701,1087
5997,701,1087
6003,709,1077
6009,711,1106
6015,724,1128
6021,727,1130
6027,741,1125
6033,731,1133
6037,732,1133
6045,735,1136
6051,740,1139
6058,761,1150
6064,753,1160
6068,760,1165
6075,770,1157
6080,777,1163
6087,767,1171
6094,790,1213
6099,790,1213
6104,815,1264
6111,840,1271
6119,841,1301
6124,841,1301
6130,936,1471
6136,946,1463
6142,947,1463
6148,951,1499
6154,951,1499
6160,951,1499
6166,954,1502
6172,954,1502
6180,954,1502
6187,927,1388
6190,970,1527
6199,970,1527
6203,1029,1614
6209,1039,1606
6217,1029,1614
6222,1032,1616
6228,1032,1616
6238,1003,1489
6243,1041,1622
6247,1041,1622
6257,1048,1628
6263,1048,1629
6268,1048,1629
6273,1048,1629
6276,1049,1630
6282,1053,1634
6288,1023,1494
6294,1064,1653
6300,1064,1653
6306,1075,1646
6312,1090,1699
6318,1101,1691
6326,1061,1559
6333,1129,1766
6339,1141,1765
6346,1141,1765
6352,1146,1768
6359,1145,1589
6366,1157,1581
6370,1157,1581
6378,1158,1582
6385,1158,1582
6391,1160,1584
6397,1160,1584
6403,1160,1584
6410,1162,1585
6415,1137,1447
6422,1163,1586
6426,1163,1586
6432,1149,1451
6440,1149,1451
6447,1149,1451
6451,1179,1593
6458,1226,1659
6463,1226,1659
6470,1226,1659
6475,1226,1659
6484,1226,1659
6488,1222,1511
6498,1222,1511
6505,1229,1662
6512,1230,1663
6518,1230,1663
6524,1230,1663
6531,1231,1665
6537,1236,1431
6543,1236,1431
6549,1244,1424
6555,1260,1451
6561,1260,1451
6566,1226,1322
6572,1233,1316
6578,1236,1318
6584,1236,1318
6588,1236,1318
6599,1258,1304
6601,1276,1289
6606,1283,1283
6617,193,261
6623,193,261
6629,193,264
6633,191,264
6639,191,271
6645,195,276
6653,199,280
6659,199,281
6665,199,283
6672,199,283
6678,207,294
6684,209,297
6690,217,309
6696,219,311
6702,221,315
6710,223,317
6715,225,319
6722,227,321
6727,231,325
6734,233,327
6740,233,328
6744,233,328
6750,235,335
6756,235,335
6763,235,336
6767,237,338
6776,243,343
6782,243,343
6788,245,345
6797,245,345
6804,249,351
6807,249,353
6815,249,353
6821,251,355
6826,253,357
6832,250,357
6839,257,369
6844,268,386
6848,272,392
6854,278,402
6862,278,403
6868,292,435
6875,294,437
6881,291,437
6887,305,471
6892,305,471
6898,306,477
6903,310,475
6909,314,483
6915,323,500
6921,323,502
6927,325,504
6933,330,514
6939,339,527
6945,343,531
6950,348,538
6956,348,540
6961,355,544
6968,362,557
6973,367,553
6977,367,557
6982,369,559
6991,369,560
6997,373,562
7002,377,564
7010,378,565
7014,387,583
7018,389,585
7027,391,587
7031,391,589
7038,392,590
7044,393,592
7049,397,594
7054,395,598
7061,403,600
7067,403,601
7074,412,619
7079,420,628
7086,420,628
7091,424,632
7097,425,633
7103,429,635
7109,429,635
7115,434,639
7121,434,641
7127,429,635
7133,456,681
7139,471,710
7145,471,710
7151,471,710
7158,482,721
7164,482,725
7171,484,727
7176,484,727
7184,488,728
7189,492,730
7196,495,733
7201,498,735
7208,503,746
7213,514,757
7218,514,757
7224,517,760
7230,517,760
7239,520,762
7243,526,774
7252,525,772
7257,544,810
7263,544,813
7269,546,815
7277,546,815
7282,548,817
7288,548,817
7295,549,817
7301,549,817
7308,550,817
7314,553,821
7320,555,822
7326,572,855
7332,572,855
7336,573,856
7343,576,859
7347,579,861
7355,580,862
7361,580,862
7364,581,863
7370,583,865
7379,583,865
7385,590,872
7389,671,1012
7394,671,1012
7400,750,1152
7406,750,1152
7412,806,1222
7418,809,1226
7424,809,1226
7430,811,1229
7433,811,1229
7442,811,1229
7447,789,1178
7453,826,1258
7458,827,1259
7466,827,1259
7473,831,1265
7479,841,1284
7485,877,1318
7491,879,1320
7497,932,1432
7499,908,1377
7504,948,1459
7510,931,1408
7516,931,1408
7522,955,1463
7528,955,1463
7534,957,1465
7540,957,1465
7545,1038,1569
7552,1015,1443
7558,1039,1570
7564,1048,1566
7570,1070,1629
7576,1047,1503
7581,1083,1654
7587,1083,1654
7593,1070,1534
7601,1093,1660
7607,1038,1374
7612,1072,1494
7618,1088,1514
7624,1091,1516
7629,1091,1516
7635,1104,1541
7641,1104,1541
7647,1111,1535
7653,1111,1535
7659,1131,1554
7667,1145,1542
7673,1146,1542
7677,1159,1542
7683,1159,1542
7689,1152,1435
7695,1179,1561
7701,1179,1561
7706,1193,1566
7711,1193,1566
7717,1204,1560
7727,1204,1560
7732,1204,1560
7738,1204,1560
7745,1184,1436
7748,1209,1563
7756,1215,1495
7764,1241,1637
7770,1241,1637
7772,1243,1640
7782,1217,1498
7786,1243,1640
7793,1255,1458
7797,1255,1458
7805,1256,1459
7814,1256,1459
7818,1270,1449
7825,1270,1449
7831,1270,1449
7838,1272,1451
7843,1280,1443
7851,1280,1443
7857,1288,1436
7862,1302,1426
7868,1283,1283
7879,195,263
7885,199,267
7890,199,268
7895,201,270
7901,201,272
7907,205,276
7913,205,276
7923,205,277
7929,205,278
7932,207,280
7940,206,280
7946,206,279
7953,206,280
7958,210,284
7965,211,282
7970,213,284
7978,221,292
7984,223,294
7990,227,298
7996,227,300
8002,227,300
8008,232,307
8012,229,307
8018,237,315
8024,238,313
8030,241,316
8037,244,311
8043,246,313
8049,246,320
8053,253,327
8060,253,327
8065,255,329
8071,261,337
8078,263,339
8085,263,339
8091,273,349
8097,279,359
8103,280,361
8109,280,364
8115,280,364
8121,282,366
8127,282,368
8133,284,370
8137,289,380
8145,298,395
8151,298,395
8156,301,425
8164,305,429
8170,305,429
8175,306,430
8181,308,432
8186,308,438
8192,316,452
8197,313,452
8204,314,454
8210,317,456
8216,328,467
8222,329,468
8228,335,481
8232,338,484
8237,339,485
8243,341,489
8251,347,495
8258,344,491
8265,356,502
8270,360,503
8277,366,516
8283,366,516
8289,372,520
8294,374,522
8299,374,526
8306,412,589
8312,433,644
8318,445,655
8324,447,657
8332,458,678
8338,460,679
8345,459,679
8348,468,681
8357,533,765
8363,544,786
8370,563,824
8376,575,848
8383,574,846
8387,576,848
8393,573,854
8401,580,858
8409,651,992
8415,651,992
8418,672,1034
8428,672,1034
8431,682,1053
8437,684,1055
8443,684,1055
8449,689,1058
8459,694,1068
8465,696,1070
8472,697,1073
8478,762,1167
8484,767,1173
8492,766,1173
8497,768,1175
8504,768,1175
8510,770,1178
8516,778,1195
8520,780,1199
8527,780,1199
8532,788,1205
8538,807,1224
8544,808,1225
8550,805,1233
8556,811,1240
8562,812,1241
8568,815,1247
8573,815,1247
8580,894,1391
8585,895,1392
8592,898,1396
8597,898,1396
8604,901,1398
8611,902,1399
8616,902,1399
8624,915,1424
8630,929,1451
8637,929,1451
8640,933,1455
8647,946,1456
8654,944,1463
8662,947,1465
8665,947,1465
8673,947,1465
8679,959,1470
8688,959,1470
8693,963,1472
8699,979,1474
8707,979,1474
8712,991,1465
8719,997,1481
8725,997,1481
8730,1025,1555
8739,1025,1555
8744,1042,1548
8751,1031,1561
8755,1045,1549
8762,1031,1561
8767,1033,1563
8773,1036,1565
8780,1041,1571
8787,1064,1617
8794,1086,1595
8797,1095,1680
8806,1109,1668
8813,1095,1680
8820,1101,1685
8826,1101,1685
8832,1103,1687
8839,1072,1548
8844,1107,1691
8848,1107,1691
8856,1107,1691
8860,1107,1691
8868,1142,1670
8874,1136,1723
8881,1138,1724
8888,1119,1578
8894,1119,1578
8900,1175,1672
8904,1188,1697
8909,1188,1697
8917,1198,1704
8924,1191,1517
8929,1191,1517
8936,1199,1523
8942,1165,1394
8948,1165,1394
8954,1166,1395
8961,1166,1395
8966,1166,1395
8972,1171,1397
8978,1185,1387
8984,1185,1387
8990,1185,1387
8996,1187,1388
9003,1187,1388
9009,1187,1388
9014,1191,1392
9020,1191,1392
9026,1191,1392
9032,1191,1392
9038,1191,1392
9044,1191,1392
9050,1211,1411
9056,1224,1404
9062,1238,1394
9068,1238,1394
9074,1238,1394
9080,1245,1388
9086,1261,1374
9092,1261,1374
9098,1261,1374
9104,1261,1374
9110,1261,1374
9116,1268,1368
9122,1275,1362
9128,1309,1419
9134,1309,1419
9140,1309,1419
9146,1283,1283
9152,1283,1283
9162,191,260
9167,191,260
9173,195,264
9179,197,266
9185,199,268
9191,201,270
9197,203,272
9203,209,280
9209,211,282
9215,211,282
9221,217,290
9227,216,290
9234,216,292
9239,216,297
9247,216,297
9251,218,299
9256,218,299
9262,218,299
9267,228,310
9275,232,315
9280,228,311
9286,232,313
9292,232,315
9298,234,317
9304,234,319
9310,234,320
9316,249,330
9322,254,335
9328,256,337
9334,262,342
9337,263,344
9345,261,344
9351,266,351
9358,267,354
9365,269,356
9371,269,361
9378,271,363
9384,271,371
9388,279,387
9394,283,394
9400,290,408
9406,290,409
9409,288,409
9415,286,409
9422,286,409
9427,291,416
9435,291,418
9440,289,418
9447,291,420
9453,302,437
9463,303,438
9469,303,438
9475,305,438
9480,305,438
9485,306,439
9492,312,448
9497,314,450
9505,317,457
9512,328,474
9516,328,474
9523,331,475
9530,334,478
9536,335,479
9542,335,480
9548,368,521
9554,370,523
9560,370,523
9564,370,523
9571,370,525
9577,373,529
9583,373,530
9589,390,575
9595,396,578
9605,397,580
9609,397,580
9618,399,582
9623,447,672
9628,447,672
9634,447,672
9640,450,675
9646,452,677
9649,467,700
9658,468,702
9664,503,760
9668,504,766
9677,515,782
9681,523,798
9689,526,800
9693,533,812
9702,542,828
9707,545,830
9712,563,864
9718,565,868
9724,565,868
9730,564,868
9736,564,868
9742,566,871
9748,566,871
9754,576,887
9760,645,1019
9766,645,1021
9768,645,1022
9777,653,1027
9782,653,1028
9787,666,1048
9791,674,1053
9799,685,1071
9803,685,1074
9808,696,1092
9813,695,1092
9817,702,1091
9822,703,1092
9827,703,1093
9832,703,1093
9838,703,1093
9843,710,1100
9848,711,1101
9853,720,1106
9858,720,1106
9863,728,1116
9868,732,1120
9873,745,1122
9879,747,1124
9883,773,1192
9888,779,1198
9893,780,1198
9898,795,1223
9903,798,1227
9908,798,1227
9913,802,1230
9918,806,1233
9923,806,1233
9928,834,1304
9933,904,1405
9938,920,1422
9943,923,1424
9948,919,1429
9953,923,1424
9958,923,1424
9963,923,1424
9968,925,1434
9973,926,1434
9978,936,1441
9983,971,1493
9988,976,1487
9993,984,1518
9998,990,1524
10003,1009,1543
10008,1021,1543
10013,1049,1519
10018,1062,1544
10023,1082,1563
10028,1104,1607
10032,1104,1607
10037,1108,1610
10042,1108,1610
10048,1108,1610
10052,1113,1614
10058,1144,1677
10062,1152,1670
10067,1149,1679
10072,1154,1682
10076,1156,1684
10080,1159,1688
10084,1159,1688
10088,1159,1688
10092,1169,1695
10096,1169,1695
10100,1169,1695
10104,1178,1701
10108,1178,1701
10112,1178,1701
10116,1209,1764
10120,1209,1764
10124,1209,1764
10128,1222,1764
10132,1222,1764
10136,1222,1764
10140,1236,1754
10144,1243,1748
10148,1247,1751
10152,1247,1751
10156,1247,1751
10160,1247,1751
10164,1248,1752
10168,1248,1752
10172,1253,1756
10176,1285,1727
10180,1299,1717
10184,1267,1746
10188,1268,1746
10192,1282,1734
10196,1282,1734
10200,1282,1734
10204,1283,1735
10208,1283,1735
10212,1283,1735
10216,1283,1735
10220,1290,1729
10224,1246,1602
10228,1201,1475
10232,1215,1503
10236,1215,1503
10240,1215,1503
10244,1215,1503
10248,1215,1503
10252,1251,1305
10256,1251,1305
10260,1283,1283
10266,191,261
10270,193,263
10274,193,264
10278,195,266
10282,197,268
10286,197,268
10290,199,270
10294,199,273
10298,199,275
10302,201,277
10306,201,277
10310,203,279
10314,208,288
10318,208,289
10322,212,293
10326,215,295
10330,217,297
10334,219,301
10338,221,303
10342,221,305
10346,224,307
10350,224,307
10354,225,308
10358,229,312
10362,233,316
10366,235,318
10370,243,332
10374,245,334
10377,245,334
10381,247,338
10385,247,340
10389,247,344
10393,255,358
10397,254,358
10401,257,362
10405,255,362
10409,266,389
10413,271,394
10417,270,394
10421,274,397
10425,279,402
10429,279,403
10433,290,426
10437,300,446
10440,303,453
10444,303,455
10448,303,456
10452,318,489
10456,322,492
10460,325,499
10464,372,584
10468,372,584
10472,376,591
10476,376,592
10480,380,595
10485,382,599
10489,382,599
10493,427,661
10497,432,667
10501,435,673
10505,445,688
10509,451,693
10513,451,693
10517,451,693
10521,451,694
10525,467,716
10529,474,731
10533,475,731
10537,488,755
10541,496,770
10545,496,771
10549,503,771
10553,511,786
10557,515,790
10561,521,788
10566,521,788
10570,523,790
10574,524,792
10578,526,797
10582,544,820
10586,554,834
10590,557,836
10594,560,838
10598,565,843
10602,583,871
10606,602,908
10610,602,908
10614,603,908
10618,612,927
10622,631,964
10626,629,964
10630,629,966
10634,630,966
10638,649,1003
10642,723,1135
10648,737,1158
10650,746,1161
10654,746,1161
10660,747,1162
10664,748,1163
10667,757,1169
10671,758,1170
10676,766,1168
10679,781,1183
10683,785,1186
10687,781,1192
10691,785,1195
10695,785,1195
10699,788,1197
10703,788,1197
10707,799,1218
10711,800,1219
10715,802,1221
10719,802,1221
10722,802,1221
10726,809,1224
10730,809,1224
10734,813,1230
10738,816,1232
10742,816,1232
10746,824,1244
10750,903,1356
10754,927,1404
10758,930,1406
10762,932,1411
10766,932,1411
10770,945,1436
10774,945,1436
10778,946,1436
10782,948,1438
10786,948,1438
10790,948,1438
10794,948,1438
10798,950,1441
10802,956,1446
10806,979,1492
10810,979,1492
10814,983,1495
10817,983,1495
10821,984,1497
10826,980,1492
10829,989,1498
10833,989,1498
10837,1005,1500
