"prefix","stress","pdiff_grad_mean","pdiff_grad_sd","pdiff_grad_max","pdiff_grad_min","steps_impr_mean","steps_impr_sd","steps_impr_max","steps_impr_min","percent_paths_complete"
"list","32","-18.3","27.8","159.7","-95.7","80.6","14.5","94.5","35.8","0"
