stress,mean,stddev,median,user,system,min,max
37,0.13202399338666668,0.00471525750576948,0.13352503522,0.052178213333333334,0.026087906666666664,0.12608772222,0.13752501422000002
38,0.13099393788666666,0.005284437740390767,0.13318688922,0.052268379999999996,0.02605174,0.12096863922000001,0.13488888922
39,0.13046855605333332,0.003915361528452899,0.12944749372,0.05238671333333333,0.02599607333333333,0.12683747222000002,0.13665255622000003
40,0.12893078522,0.005755555500760043,0.13003249372000003,0.05227421333333334,0.02616940666666667,0.12176593122000001,0.13599613922
41,0.12960552105333337,0.007571182035259104,0.13107382672,0.05221971333333333,0.026169406666666662,0.11529076422000001,0.13719551422
42,0.13108111838666667,0.005985424716360186,0.13096755572000002,0.05252954666666667,0.026347406666666667,0.12226318122000002,0.13935209722000003
43,0.13251477105333334,0.002431090392812367,0.13235099322000002,0.05238721333333333,0.02632674,0.13001447222,0.13692913922000002
44,0.12964228505333333,0.0054439925904588606,0.12985361872,0.052129546666666665,0.026286906666666665,0.12147597222000002,0.13541059722
45,0.1334779793866667,0.0036058436300857705,0.13475230572000002,0.052492380000000005,0.02632524,0.12633505622000002,0.13637401422
46,0.13047515322,0.004721350191542249,0.13001872272,0.052376879999999994,0.02625107333333333,0.12362976422000002,0.13828797222000003
47,0.12975597255333335,0.006011319061077853,0.13146015972000002,0.05213804666666666,0.026142906666666663,0.12036901422000001,0.13564480622000002
48,0.13183228488666668,0.003734686250276112,0.13159459722,0.052594213333333334,0.026482906666666663,0.12812209722,0.13766097222
49,0.13246717388666665,0.005312979038667653,0.13245895172,0.05227888,0.026070739999999995,0.12512347222,0.13898901422
50,0.13270026405333335,0.002533985080872296,0.13186311822000002,0.05238871333333333,0.02634274,0.13040113922000002,0.13694422222000002
51,0.13024772255333336,0.004523187750291099,0.12960049372000002,0.05238388,0.02614624,0.12519384722000002,0.13778847222
52,0.1308502643866667,0.0064115855641049485,0.13365024372,0.052477046666666666,0.026181073333333332,0.12024168122000001,0.13730922222000003
53,0.13084056972000002,0.005601617080213273,0.13213803522,0.05242854666666666,0.026126906666666668,0.12391801422000001,0.13629822222000001
54,0.13251729905333334,0.0037396516657871364,0.13254059772000001,0.05239138000000001,0.02613324,0.12726538922000002,0.13771376422
55,0.13128584772000002,0.004284831291260682,0.12994370172000003,0.05215454666666666,0.026167239999999998,0.12579793122000002,0.13743276422
56,0.13040431305333336,0.0030782393002696416,0.12959891022000003,0.05218421333333333,0.025992739999999997,0.12741968122000003,0.13412380622
57,0.13384119472,0.00522572953171064,0.13174286822000003,0.05259038,0.026479906666666667,0.12902909722000003,0.14086518122000002
58,0.13196708372000002,0.0008060510199653011,0.13200909772000002,0.052287546666666664,0.026305573333333332,0.13094563922000002,0.13314993122000002
59,0.13271761838666665,0.0031456426990784246,0.13270007672,0.05247988,0.02628707333333333,0.12748547222,0.13653551422000001
60,0.13133153505333336,0.005376092924569826,0.13282313922,0.052059379999999995,0.02599957333333333,0.12288784722000001,0.13607801422000002
61,0.13417636138666666,0.004252786309057785,0.13466693072000002,0.05244154666666667,0.026520906666666663,0.12647072222000003,0.13805534722
62,0.13052752122000003,0.0055033383158820314,0.13135097272000001,0.05216254666666666,0.02612357333333333,0.12415505622,0.13701847222000002
63,0.13141084072,0.0042640914912156725,0.13166326422000002,0.052350879999999995,0.026300406666666665,0.12494218122,0.13680713922
64,0.13083570172000003,0.0034091100778427127,0.13107201422000003,0.05242337999999999,0.026274573333333332,0.12691851422,0.13420318122000002
65,0.13170700022,0.002679424929974784,0.13307507672000002,0.05249071333333333,0.026212573333333333,0.12684263922000003,0.13363934722
66,0.13164575738666667,0.004265820618301968,0.13334222272000001,0.052518379999999996,0.026271906666666664,0.12334572222000001,0.13488580622000002
67,0.13163881972000002,0.005120321833976138,0.13364947222,0.05236121333333332,0.026156406666666663,0.12131355622000001,0.13476218122000003
68,0.13094633388666668,0.004423147768596143,0.13160822272,0.05220588,0.026089406666666665,0.12330926422000002,0.13639030622
69,0.12963760455333337,0.0035012507195532096,0.13038541022,0.052294379999999994,0.026176239999999993,0.12437605622,0.13448922222
70,0.13262256288666666,0.002343725778171641,0.13189351422,0.052420879999999996,0.026425906666666665,0.13066643122000002,0.13670872222000002
71,0.13025054905333336,0.005859033379520532,0.13231086872000003,0.05231887999999999,0.026149906666666663,0.12151693122000001,0.13687522222
72,0.1315116670533333,0.00516779204989513,0.13260568122,0.052369713333333325,0.02636274,0.12192313922000002,0.13614268122
73,0.13242210455333334,0.0020452442484251787,0.13170726422,0.05265137999999999,0.026368739999999998,0.13030543122000002,0.13622797222000002
74,0.12938059055333334,0.006802979315543762,0.13069486822,0.05205021333333334,0.02612124,0.11691280622000001,0.13717963922
75,0.12759389622000003,0.005185044751678155,0.12587601422,0.05217521333333334,0.025600239999999996,0.12356447222000003,0.13774280622
76,0.12735382655333335,0.002771721258684913,0.12765336822,0.052227213333333335,0.025339073333333333,0.12325097222,0.12992501422000002
77,0.13057745172000002,0.004595626104449002,0.13185695172,0.052245213333333325,0.025167906666666667,0.12492405622000002,0.13582209722000002
78,0.13008132005333337,0.004513083305889459,0.13026855622,0.05227854666666667,0.025173573333333327,0.12284305622000002,0.13706763922
79,0.13402541722000003,0.006515430778150464,0.13292034772,0.05254871333333334,0.02606574,0.12736676422,0.14608405622
80,0.13180611155333335,0.005089860291721445,0.13373013922000002,0.052076380000000005,0.026106573333333338,0.12319759722000001,0.13722343122000003
81,0.13140338238666668,0.0037712393419047493,0.13190905572,0.052503379999999995,0.026271573333333336,0.12452176422000003,0.13577568122000003
82,0.12897325738666668,0.005147766059426187,0.12747191022,0.052197879999999995,0.02609174,0.12362868122000001,0.13718072222000002
83,0.13301205588666667,0.0028736037278699125,0.13262559722,0.05250704666666667,0.02624607333333333,0.13032976422,0.13815718122
84,0.12896921572,0.00278949358890884,0.12807126422000004,0.05214987999999999,0.026019406666666665,0.12615759722,0.13308993122
85,0.1326931878866667,0.0032123081989780915,0.13281465972,0.05243871333333333,0.026279406666666668,0.12813518122,0.13747551422
86,0.13004138922000003,0.0032852833265734054,0.13060916022000002,0.05261321333333333,0.02637590666666666,0.12505859722,0.13374247222000002
87,0.13232169488666667,0.004787662462997223,0.13448593122000002,0.05241537999999999,0.02628140666666667,0.12415876422000002,0.13688138922
88,0.13105714605333332,0.004186734707594279,0.13128188922,0.05234671333333333,0.02627424,0.12436209722000002,0.13680147222000003
89,0.13024546538666668,0.003911050565101422,0.13097172222,0.052081713333333335,0.026098739999999995,0.12345284722000002,0.13441284722000002
90,0.1310598683866667,0.00416156378341375,0.13099647222,0.05232404666666667,0.02600724,0.12618672222000002,0.13787730622000002
91,0.1302877918866667,0.0059934214782578635,0.13179888922000002,0.052192380000000003,0.026263906666666666,0.11916209722000001,0.13624538922
92,0.12909428505333334,0.004357025469269758,0.12981280572,0.05214021333333333,0.026117406666666662,0.12390634722000002,0.13470651422000002
93,0.13161997972,0.0029864902119986045,0.13053551422000004,0.052370379999999994,0.026276906666666665,0.12832893122000003,0.13640655622
94,0.13108481972,0.004934292139597404,0.13163955572000002,0.05228321333333333,0.026174906666666664,0.12444380622000001,0.13866722222000002
95,0.13177065305333335,0.005373604494797112,0.13231138922000002,0.05241021333333334,0.026275239999999995,0.12276501422000002,0.13891059722000001
96,0.12849143755333334,0.005995901552565778,0.12950974322000003,0.05194504666666666,0.025813739999999998,0.12117684722000001,0.13630797222000002
97,0.13016510438666667,0.004163731350666679,0.12966730572000001,0.05254954666666667,0.02620274,0.12645701422000002,0.13598988922000002
98,0.13187429888666666,0.003931580000796915,0.13173786822,0.05218171333333333,0.02613657333333333,0.12738955622,0.13643301422
99,0.13031577088666668,0.002880372593009562,0.12985774322000002,0.052343213333333326,0.02617374,0.12647309722000002,0.13525109722
100,0.13012402105333334,0.0063818445970526575,0.13119678472000001,0.052283713333333336,0.02628040666666667,0.11914505622000002,0.13824784722000003$
