stress,mean,stddev,median,user,system,min,max
0,0.15185904200666667,0.0008139840815681459,0.15212323634000002,0.06462738,0.026900026666666663,0.15094577834,0.15250811134
1,0.14772406967333332,0.0054422946337191564,0.14691498634,0.06449804666666666,0.026858026666666663,0.14273161134,0.15352561134
2,0.14632091734,0.006258804888383407,0.14681561134,0.06404071333333333,0.02655436,0.13982944534,0.15231769534
3,0.14881502867333332,0.0038963445455591143,0.14676207034000002,0.06403337999999999,0.026708026666666662,0.14637444534000002,0.15330857034
4,0.15206809800666668,0.0029754366988597406,0.15127594534000002,0.06509904666666666,0.026874026666666665,0.14956890334,0.15535944534
5,0.15271554234,0.0020245858935167478,0.15358836134,0.06505937999999999,0.027240026666666667,0.15040094534,0.15415732034000001
6,0.14668057000666668,0.00601363622635859,0.14502094534,0.06418338,0.02644669333333333,0.14167102834,0.15334973634000001
7,0.15070384800666667,0.003581315254734825,0.15091019534,0.06483771333333332,0.02688369333333333,0.14702382034,0.15417752834
8,0.14760963934000002,0.002006312961308135,0.14749352834,0.06458037999999999,0.02646769333333333,0.14566390334,0.14967148634000002
9,0.15101861167333333,0.0004541564352823182,0.15097140334,0.06469671333333332,0.02670702666666666,0.15058990334,0.15149452834000002
10,0.14941618100666668,0.0030463655266662064,0.14765911134,0.06428604666666665,0.02656069333333333,0.14765561134000002,0.15293382034
11,0.1513495980066667,0.001709517008081912,0.15221794534000002,0.06451438,0.026564693333333333,0.14938019534000002,0.15245065334000002
12,0.14776234767333335,0.0014674340111859683,0.14697882034,0.06440938,0.026622026666666663,0.14685298634000002,0.14945523634000002
13,0.14552323634,0.005638365148416254,0.14819736134,0.06393537999999999,0.026163359999999997,0.13904536134,0.14932698634000002
14,0.15749070900666667,0.00638965893935634,0.15454682034,0.06493371333333332,0.02710569333333333,0.15310365334,0.16482165334
15,0.14366920867333333,0.008981637550631912,0.14628736134,0.06447771333333331,0.02661436,0.13366940334000002,0.15105086134
16,0.14981290367333336,0.0019583378528316596,0.14994732034000002,0.06526704666666666,0.026819026666666662,0.14779082034000002,0.15170057034
17,0.15089987534000002,0.0026177296694775355,0.15140615334000002,0.06541271333333333,0.027020026666666665,0.14806598634,0.15322748634
18,0.15152109767333333,0.0025762842624718796,0.15031244534000002,0.06501071333333332,0.026754026666666663,0.14977136134000002,0.15447948634
19,0.14889087567333334,0.006730545648092753,0.15236469534000002,0.06512504666666667,0.02676036,0.14113319534000002,0.15317473634
20,0.14856744500666666,0.001994432236025411,0.14879723634,0.06468904666666665,0.026675026666666667,0.14646807034,0.15043702834
21,0.15104443100666667,0.002421558390027033,0.15145661134000002,0.06528071333333331,0.02679436,0.14844323634,0.15323344534
22,0.14939075067333332,0.0013543866169031336,0.14990702834,0.06464904666666667,0.026680359999999997,0.14785415334000002,0.15041107034
23,0.14656779234,0.006651060978865551,0.14999982034,0.06472337999999998,0.026723359999999998,0.13890177834,0.15080177834
24,0.15098329234,0.0022036831340909602,0.15046832034000002,0.06525737999999999,0.026487026666666663,0.14908269534000002,0.15339886134
25,0.15060901434,0.003470939810894448,0.14878248634000002,0.06476238,0.02639702666666666,0.14843273634,0.15461182034
26,0.15026987567333336,0.005402521385246563,0.14892019534,0.06454504666666666,0.027621026666666663,0.14567015334,0.15621927834000002
27,0.15037354234,0.004004290638735283,0.15082440334,0.06520538,0.02789769333333333,0.14616290334,0.15413332034000002
28,0.14973872267333335,0.0007172484806957303,0.14982807034,0.06501204666666666,0.027789026666666664,0.14898098634,0.15040711134
29,0.15276357034000002,0.0019269736270574674,0.15296969534000002,0.06515404666666665,0.028170359999999995,0.15074182034,0.15457919534
30,0.15090890334,0.005340106885577208,0.14889773634,0.06548638,0.028034693333333333,0.14686640334,0.15696257034000002
31,0.14931086167333332,0.00393536309563327,0.15024340334,0.06504271333333332,0.027983693333333334,0.14499298634000002,0.15269619534
32,0.15465777867333333,0.0016380179540250303,0.15477719534,0.06562904666666668,0.02787669333333333,0.15296332034000001,0.15623282034000002
33,0.1519939310066667,0.006771084645824575,0.15401748634,0.06536971333333332,0.02796769333333333,0.14444177834000002,0.15752252834000002
34,0.15462032034000003,0.002411865243566696,0.15382069534,0.06587104666666667,0.028165693333333335,0.15270982034,0.15733044534
35,0.15255279234000002,0.0037645135098327022,0.15075265334000001,0.06569271333333333,0.027991026666666665,0.15002632034000002,0.15687940334
36,0.15238477834,0.0024977154780669057,0.15101652834,0.06539271333333332,0.02768969333333333,0.15087015334,0.15526765334
37,0.1514763060066667,0.002410065263029264,0.15070398634,0.06567738,0.02796636,0.14954707034,0.15417786134
38,0.14872643100666666,0.0027360787444436476,0.14806215334,0.06496971333333333,0.027263693333333328,0.14638365334,0.15173348634
39,0.15043025067333335,0.00322149013739144,0.14914444534000001,0.06518138,0.026197026666666665,0.14805023634,0.15409607034
40,0.15073494500666665,0.002113081886658051,0.15190298634000002,0.06496337999999999,0.027527026666666662,0.14829569534,0.15200615334
41,0.15049575033999998,0.006109356048796219,0.15095611134,0.06555538,0.02763936,0.14416923634,0.15636190334
42,0.15248423634,0.004819496276518426,0.15464861134000002,0.06526438,0.027245359999999996,0.14696198634000002,0.15584211134
43,0.15071215334000002,0.0036691938423022872,0.15051473634,0.06547438,0.027938359999999995,0.14714565334000002,0.15447607034000002
44,0.15155488934000003,0.004799160695081287,0.15270623634000002,0.06540104666666667,0.027846026666666662,0.14628477834,0.15567365334000002
45,0.15155206967333335,0.007427868016519494,0.15384923634,0.06571638,0.027445026666666664,0.14324698634000002,0.15755998634
46,0.14876305600666667,0.005139458973307433,0.14630473634000002,0.06528404666666666,0.027127026666666665,0.14531444534000001,0.15466998634
47,0.15147565334000002,0.0016670335642658774,0.15152527834,0.06543738,0.027588359999999996,0.14978436134,0.15311732034
48,0.15409855600666666,0.002279266866820408,0.15450994534,0.06576937999999999,0.028129026666666664,0.15164161134,0.15614411134
49,0.15580041734000002,0.004138491454047842,0.15594069534000002,0.06646504666666665,0.02811269333333333,0.15159357034,0.15986698634000002
50,0.15066386167333334,0.006098717502534641,0.15365740334,0.06581838,0.027580359999999998,0.14364682034,0.15468736134000002
51,0.15132525067333333,0.003102541186722645,0.15293032034,0.06599504666666665,0.02730069333333333,0.14774898634,0.15329644534
52,0.15276240367333335,0.006402258372702034,0.15630482034,0.06635471333333332,0.02793169333333333,0.14537182034,0.15661057034
53,0.15131623667333335,0.0011585904958061497,0.15191827834000002,0.06634137999999999,0.02687402666666666,0.14998057034,0.15204986134
54,0.15422250067333335,0.0018990911862773595,0.15352944534000001,0.06639171333333332,0.027714693333333332,0.15276727834,0.15637077834000002
