stress,mean,stddev,median,user,system,min,max
0,0.16085854682666667,0.002559736227755774,0.16108443615999998,0.07138281333333334,0.028331020000000002,0.15819335216,0.16329785216
1,0.16095543582666666,0.0007204456523377293,0.16103839416,0.07096014666666667,0.02774902,0.16019710216,0.16163081116
2,0.15873522749333333,0.0030670362999314694,0.15916710216,0.07164414666666667,0.02848502,0.15547514416,0.16156343616
3,0.16252958882666665,0.001607378608105865,0.16229643616,0.07084714666666667,0.028247353333333333,0.16105151916,0.16424081116
4,0.15309392182666667,0.00744253141943722,0.14899110216,0.07051348,0.027965686666666666,0.14860572716,0.16168493616
5,0.15802229682666666,0.004663225725602539,0.15858414416,0.07103781333333334,0.028289686666666664,0.15310360216,0.16237914416
6,0.15545921349333333,0.005568973925177809,0.15771793616,0.07013048000000001,0.027885353333333335,0.14911572716,0.15954397716
7,0.15697967216,0.0036026233551695363,0.15738281116,0.07098781333333333,0.02866502,0.15319243616,0.16036376916
8,0.16481667182666668,0.0020051233887993926,0.16595747716,0.07246981333333334,0.028660686666666668,0.16250143615999998,0.16599110216
9,0.16307154682666666,0.002407906034672109,0.16414322716,0.07226414666666667,0.02842902,0.16031385216,0.16475756116
10,0.16258836649333333,0.0023471989941332896,0.16202672716,0.07223681333333333,0.028513686666666666,0.16057293615999998,0.16516543615999998
11,0.15786365782666664,0.004234367907586255,0.15940285216,0.07159681333333334,0.028798353333333332,0.15307497716,0.16111314416
12,0.15884340816,0.006778134959797345,0.15929768616,0.07162748000000001,0.028045686666666667,0.15184956116,0.16538297716
13,0.16269119949333333,0.0016752609599466283,0.16223914416,0.07220048,0.028544686666666666,0.16128835216,0.16454610215999999
14,0.16561238016000002,0.0010767050995871615,0.16585222716,0.07280014666666666,0.02868402,0.16443597716,0.16654893616
15,0.16284238016,0.0015461347168303306,0.16287510216,0.07263614666666668,0.028580019999999998,0.16128014416,0.16437189416
16,0.16076181082666666,0.0023723808331944387,0.16074101916,0.07171714666666668,0.028019353333333333,0.15839989416,0.16314451916
17,0.16207728316,0.0014871361720525092,0.16197468616,0.07292181333333335,0.028393686666666668,0.16064410216,0.16361306116
18,0.16339503316,0.0019731599845711958,0.16269556116,0.07326581333333333,0.028228686666666666,0.16186689416,0.16562264416
19,0.16557443582666667,0.0026896414076921804,0.16418401916,0.07302481333333334,0.02961135333333333,0.16386460215999998,0.16867468616
20,0.16344654715999998,0.001567889783423254,0.16389106116,0.07399881333333334,0.028494353333333333,0.16170439416,0.16474418616
21,0.16647956082666668,0.00121597787483873,0.16599643616,0.07427214666666666,0.028413686666666663,0.16557939416,0.16786285216
22,0.16320085249333335,0.007373950541939674,0.16670764416,0.07443681333333334,0.028595686666666665,0.15472793616,0.16816697716
23,0.16452061649333335,0.0013116049828059174,0.16466976916,0.07452881333333333,0.028396019999999998,0.16314081116,0.16575126916
24,0.16407075516,0.0008507295364726779,0.16420706116,0.07482714666666668,0.02850802,0.16316010216,0.16484510216
25,0.16701704682666665,0.0023126512026914784,0.16702297716,0.07538614666666667,0.028640686666666665,0.16470143616,0.16932672716
26,0.16764733849333333,0.0012042465117492898,0.16831235215999998,0.07591648,0.02841202,0.16625722716,0.16837243616
27,0.16309321382666667,0.0005157262645254097,0.16280906116,0.07548914666666667,0.02812302,0.16278206116,0.16368851916
28,0.16532565816,0.0006640289809850172,0.16535564416,0.07564848,0.02818102,0.16464714416,0.16597418616
29,0.16751453282666665,0.00016994828859489506,0.16748351916,0.07693581333333334,0.028486686666666667,0.16736222716,0.16769785216
30,0.16612724149333333,0.0008782866097102461,0.16562301916,0.07715648000000001,0.028037686666666662,0.16561731116,0.16714139415999998
31,0.16604681082666664,0.0018105777786309965,0.16601718616,0.07727848,0.028201686666666666,0.16425122715999999,0.16787201916
32,0.16297125516,0.004945995587819205,0.16189410216,0.07715781333333334,0.02794902,0.15865260216,0.16836706116
33,0.17042940816,0.0022017753543395364,0.17121797716,0.07881481333333333,0.02850802,0.16794193616,0.17212831116
34,0.16865340816,0.0008236984214365185,0.16823356116,0.07898381333333333,0.02829335333333333,0.16812422716,0.16960243616
35,0.16729571382666666,0.0036021371556405665,0.16726231116,0.07901581333333335,0.02810135333333333,0.16371039416,0.17091443616
36,0.16628983882666667,0.0013071192449127648,0.16620693615999999,0.07960314666666667,0.02784802,0.16502614416,0.16763643615999999
37,0.16710074149333332,0.006750201179636082,0.16321731116,0.07984948000000001,0.027813686666666667,0.16318972716,0.17489518616
38,0.16318839416,0.00509771414782048,0.16310718616,0.08017114666666668,0.027503686666666666,0.15813176916,0.16832622716
39,0.16705460249333334,0.005781383694711187,0.16519322715999998,0.08126981333333334,0.027595353333333333,0.16243318616,0.17353739416
40,0.1703982414933333,0.003540596898272993,0.17239831115999998,0.08200014666666666,0.02772735333333333,0.16631022716,0.17248618616
41,0.17277190816000002,0.0029641568357379458,0.17239843616,0.08321714666666667,0.027955353333333332,0.17001218616,0.17590510216
42,0.17224968582666667,0.0070104151296461956,0.17575839416,0.08429248,0.028161353333333333,0.16417768616,0.17681297716
43,0.17258942182666667,0.0038015307551756447,0.17346389416,0.08451214666666666,0.028253686666666666,0.16842685216,0.17587751916
44,0.17431636616,0.0019774324519975382,0.17399772716,0.08540781333333332,0.027720686666666664,0.17251760216,0.17643376916
45,0.17249336649333333,0.005917211859445324,0.17513768616,0.08603914666666666,0.027719686666666663,0.16571510216,0.17662731116
46,0.17690418582666667,0.0016297685469024014,0.17642826915999998,0.08716248,0.027657353333333332,0.17556535216,0.17871893616
47,0.17707856049333334,0.00111488517018943,0.17702210216,0.08808748,0.02798235333333333,0.17599297716,0.17822060216
48,0.17640563016,0.0006177308920258021,0.17612276916,0.08842081333333333,0.027756019999999996,0.17597997716,0.17711414416
49,0.17580976916000002,0.004689233716599015,0.17697156115999998,0.08903648000000002,0.027629686666666667,0.17064885216,0.17980889416
50,0.17677661649333332,0.004054049713719641,0.17492635216,0.09021981333333333,0.02765635333333333,0.17397781116,0.18142568616
51,0.18036618582666666,0.0011068514756268526,0.18048597716,0.09158848000000001,0.027878686666666666,0.17920431116,0.18140826916
52,0.18080499149333332,0.0016057354184053324,0.18127964416,0.09242881333333335,0.02776935333333333,0.17901543615999999,0.18211989416
53,0.18183415815999995,0.0008113177025450656,0.18159464415999998,0.09332881333333333,0.02781502,0.18116956116,0.18273826916
54,0.18019394982666667,0.0035395110693866145,0.17971685216,0.09404181333333334,0.02746135333333333,0.17691718616,0.18394781116
55,0.18186351949333335,0.0023855272161428715,0.18087256116,0.09485048000000001,0.027327353333333332,0.18013318616,0.18458481116
56,0.18588629716000002,0.0056606796574230345,0.18579143616,0.09668681333333334,0.026930686666666665,0.18027364416,0.19159381116
57,0.18428803282666664,0.0050749943862822425,0.18636951916,0.09756948,0.027104686666666666,0.17850322716,0.18799135215999999
58,0.18725103282666666,0.0023778544230138067,0.18668097716,0.09867614666666667,0.027479686666666666,0.18521001916,0.18986210216
59,0.18673733849333332,0.0008540477041982721,0.18711564416,0.09945581333333335,0.02689668666666667,0.18575947716,0.18733689416
60,0.18781011649333335,0.002714276793880149,0.18791664416,0.10083381333333334,0.02716402,0.18504414416,0.19046956116
61,0.19092435249333337,0.0025400922593426206,0.19059943616,0.10228448000000001,0.02732302,0.18856235216,0.19361126916
62,0.19006251915999997,0.006341365832601769,0.19171564416,0.10338448,0.026987686666666663,0.18305831116,0.19541360216
63,0.18994379715999998,0.003805369548475286,0.18843164416,0.10455014666666668,0.026559686666666665,0.18712693616,0.19427281116
64,0.19486144982666667,0.00278575804177432,0.19524368615999999,0.10611314666666667,0.027361686666666666,0.19190431116,0.19743635216
65,0.19540496349333333,0.0022408001017039333,0.19617914415999999,0.10736781333333334,0.02730902,0.19287972716,0.19715601916
66,0.19754565816,0.0016480836804762097,0.19800393616,0.10931214666666667,0.026910019999999996,0.19571693616,0.19891610216
67,0.19749253282666668,0.004186336267002618,0.19665910216,0.10993948000000002,0.027135686666666662,0.19378560216,0.20203289416
68,0.19868676916000003,0.005397234677616306,0.20104676916,0.11108314666666667,0.02699002,0.19251147716,0.20250206116
69,0.19840601916,0.009194047927701655,0.20319964416,0.11269281333333332,0.027214686666666665,0.18780576916,0.20421264416
70,0.20316640815999998,0.0012702843766169097,0.20356331116,0.11466848,0.027007019999999996,0.20174506116,0.20419085216
71,0.20310989416000003,0.002651935902390742,0.20196260216,0.11621248,0.026888686666666665,0.20122476916,0.20614231116
72,0.2044854914933333,0.005754518887430664,0.20598714416,0.11772448,0.02680802,0.19812901916,0.20934031116
73,0.20660910249333334,0.004003804925907638,0.20714047716,0.11948347999999999,0.027012353333333333,0.20236614416,0.21032068616
74,0.20864468615999998,0.0027983561385436636,0.20772018616,0.12068814666666668,0.027595353333333333,0.20642556116,0.21178831116
75,0.21138040816,0.0036210749690475936,0.21310851916,0.12298548,0.026900686666666663,0.20721901916,0.21381368616
76,0.21661406082666668,0.006221161085778792,0.21399976916,0.12541881333333335,0.027234353333333332,0.21212664416,0.22371576916
77,0.21449772749333332,0.0022254954372503953,0.21375239416,0.12638448000000002,0.027515686666666667,0.21274056116,0.21700022716
78,0.21465217182666665,0.002572152818809638,0.21481397716,0.12797581333333333,0.026561686666666667,0.21200293616,0.21713960216
79,0.21754011649333335,0.00399703000913445,0.21679976916,0.12915548,0.02677568666666667,0.21396501916,0.22185556116
80,0.21593200549333333,0.0026956775720208726,0.21579881116,0.13112748,0.026753686666666665,0.21330539416,0.21869181116
81,0.22226476916000001,0.004281361058778514,0.22127364416,0.13408581333333336,0.026839686666666664,0.21856589416,0.22695476916000001
82,0.22124933882666667,0.0015940121436320116,0.22208906116,0.13536681333333334,0.02702402,0.21941101916,0.22224793616
83,0.22467876915999999,0.0034239587901835314,0.22581914416,0.13703814666666667,0.026817353333333332,0.22083014416,0.22738701916
84,0.22772831082666667,0.002655297546645637,0.22780443616,0.13959481333333332,0.026704353333333333,0.22503576916,0.23034472716
85,0.22714085249333335,0.0015517663002115826,0.22628456116,0.14143614666666668,0.025264353333333333,0.22620589416,0.22893210216
