"id","VCs","conj_type","path_id","level_id","example","% Specified"
"1240f3325010c608934c9b236cf91113120249b451a045e65f000800000000000",380,"eliminated",0,79,"bst",37.799043062201
"1240f3325010c608934c9b236cf91113120249b451a045e65f080800000000000",380,"eliminated",0,80,"bst",38.2775119617225
"1240f3325010c608934c9b236cfb1113120249b451a045e65f080800000000000",382,"eliminated",0,81,"bst",38.755980861244
"1240f3325010c608934c9b236cfb1113120249b451b045e65f080800000000000",390,"eliminated",0,82,"bst",39.2344497607655
"1240f3325010c708934c9b236cfb1113120249b451b045e65f080800000000000",393,"eliminated",0,83,"bst",39.7129186602871
"9240f3325010c708934c9b236cfb1113120249b451b045e65f080800000000000",393,"eliminated",0,84,"bst",40.1913875598086
"9240f3325010c708934c9b236cfb1113320249b451b045e65f080800000000000",395,"eliminated",0,85,"bst",40.6698564593301
"9250f3325010c708934c9b236cfb1113320249b451b045e65f080800000000000",395,"eliminated",0,86,"bst",41.1483253588517
"9250f3325010c708934c9b236cfb1113320249b451b045e65f880800000000000",405,"eliminated",0,87,"bst",41.6267942583732
"9250f3325010c708935c9b236cfb1113320249b451b045e65f880800000000000",413,"eliminated",0,88,"bst",42.1052631578947
"9250f3325010c708935c9b236cfb1117320249b451b045e65f880800000000000",418,"eliminated",0,89,"bst",42.5837320574163
"9250f3325010c708935c9b236cfb111732024db451b045e65f880800000000000",445,"eliminated",0,90,"bst",43.0622009569378
"9250f3325010c708935c9b236cfb111732024db451b045e65f880802000000000",445,"eliminated",0,91,"bst",43.5406698564593
"9250f3325010c708935c9b236cfb111736024db451b045e65f880802000000000",454,"eliminated",0,92,"bst",44.0191387559809
"9250f3325010c708935c9b236cfb111736024db451b245e65f880802000000000",452,"eliminated",0,93,"bst",44.4976076555024
"9250f3365010c708935c9b236cfb111736024db451b245e65f880802000000000",457,"eliminated",0,94,"bst",44.9760765550239
"9250f3365010c708935c9b236cfb511736024db451b245e65f880802000000000",459,"eliminated",0,95,"bst",45.4545454545455
"49250f3365010c708935c9b236cfb511736024db451b245e65f880802000000000",460,"eliminated",0,96,"bst",45.933014354067
"49250f3365090c708935c9b236cfb511736024db451b245e65f880802000000000",462,"eliminated",0,97,"bst",46.4114832535885
"49250f3365090c708935c9b236cfb511736024db651b245e65f880802000000000",489,"eliminated",0,98,"bst",46.88995215311
"49250f3765090c708935c9b236cfb511736024db651b245e65f880802000000000",490,"eliminated",0,99,"bst",47.3684210526316
"49250f3765090c708935c9b236cfb511736024db651b255e65f880802000000000",503,"eliminated",0,100,"bst",47.8468899521531
"49250f3765090c708935c9b236cfb51173e024db651b255e65f880802000000000",503,"eliminated",0,101,"bst",48.3253588516746
"49250f3765092c708935c9b236cfb51173e024db651b255e65f880802000000000",512,"eliminated",0,102,"bst",48.8038277511962
"49251f3765092c708935c9b236cfb51173e024db651b255e65f880802000000000",513,"eliminated",0,103,"bst",49.2822966507177
"49a51f3765092c708935c9b236cfb51173e024db651b255e65f880802000000000",516,"eliminated",0,104,"bst",49.7607655502392
"49a51f3765092c708935e9b236cfb51173e024db651b255e65f880802000000000",527,"eliminated",0,105,"bst",50.2392344497608
"49a51f37650d2c708935e9b236cfb51173e024db651b255e65f880802000000000",529,"eliminated",0,106,"bst",50.7177033492823
"49a51f37650d2c708935e9b236cfb51173e024db651b255e65f881802000000000",529,"eliminated",0,107,"bst",51.1961722488038
"49a51f37650d2c708935e9b236cfb51173e024db659b255e65f881802000000000",539,"eliminated",0,108,"bst",51.6746411483254
"49a51f37650d2c708935e9b236cfb51173e024db659b355e65f881802000000000",546,"eliminated",0,109,"bst",52.1531100478469
"49a51f37650d2c708935e9b236cfb51573e024db659b355e65f881802000000000",550,"eliminated",0,110,"bst",52.6315789473684
"49a51f37650d2c708935e9b236cfb51d73e024db659b355e65f881802000000000",552,"eliminated",0,111,"bst",53.11004784689
"49a51f37650d2d708935e9b236cfb51d73e024db659b355e65f881802000000000",552,"eliminated",0,112,"bst",53.5885167464115
"49a51f37650d2d708935e9b236cfb51d73e024db659b355e65f881802000000001",552,"eliminated",0,113,"bst",54.066985645933
"49b51f37650d2d708935e9b236cfb51d73e024db659b355e65f881802000000001",548,"eliminated",0,114,"bst",54.5454545454545
"4db51f37650d2d708935e9b236cfb51d73e024db659b355e65f881802000000001",551,"eliminated",0,115,"bst",55.0239234449761
"4db51f37650d2d709935e9b236cfb51d73e024db659b355e65f881802000000001",552,"eliminated",0,116,"bst",55.5023923444976
"4db51f37650d2d709935e9b236cfb51d7be024db659b355e65f881802000000001",558,"eliminated",0,117,"bst",55.9808612440191
"4db51f37670d2d709935e9b236cfb51d7be024db659b355e65f881802000000001",567,"eliminated",0,118,"bst",56.4593301435407
"6db51f37670d2d709935e9b236cfb51d7be024db659b355e65f881802000000001",569,"eliminated",0,119,"bst",56.9377990430622
"6db51f37671d2d709935e9b236cfb51d7be024db659b355e65f881802000000001",570,"eliminated",0,120,"bst",57.4162679425837
"6db51f37671d2d709935e9b236cfb51d7be024db659bb55e65f881802000000001",579,"eliminated",0,121,"bst",57.8947368421053
"6db51f37671d2d709935e9b236cfb51d7be024db659bb55e65f8a1802000000001",579,"eliminated",0,122,"bst",58.3732057416268
"6db51f37671d2d709937e9b236cfb51d7be024db659bb55e65f8a1802000000001",583,"eliminated",0,123,"bst",58.8516746411483
"6db51f37671d2d709937e9b236cfb51d7be024db659bb55e65f8a1822000000001",583,"eliminated",0,124,"bst",59.3301435406699
"6db51f37671d2d709937e9b236cfb51d7be024db659bb55e65faa1822000000001",590,"eliminated",0,125,"bst",59.8086124401914
"6db51f37671d2d709937e9b236cfb51d7be024db659bb55e6dfaa1822000000001",590,"eliminated",0,126,"bst",60.2870813397129
"6dbd1f37671d2d709937e9b236cfb51d7be024db659bb55e6dfaa1822000000001",603,"eliminated",0,127,"bst",60.7655502392344
"6dbd1f37771d2d709937e9b236cfb51d7be024db659bb55e6dfaa1822000000001",607,"eliminated",0,128,"bst",61.244019138756
"6dbd1f37771d2d709937e9b236cfb51d7be024db659bb55e6dfaa18a2000000001",607,"eliminated",0,129,"bst",61.7224880382775
"6dbd5f37771d2d709937e9b236cfb51d7be024db659bb55e6dfaa18a2000000001",607,"eliminated",0,130,"bst",62.200956937799
"6dbd5f37771d2d709937e9b236cfb51d7be124db659bb55e6dfaa18a2000000001",616,"eliminated",0,131,"bst",62.6794258373206
"6dbd5f37771d2d709937e9b236cfb51d7be126db659bb55e6dfaa18a2000000001",628,"eliminated",0,132,"bst",63.1578947368421
"6dbd5f37771d2d709937e9b236cfb71d7be126db659bb55e6dfaa18a2000000001",636,"eliminated",0,133,"bst",63.6363636363636
"6dbd5f37771d2d709937e9b236cfb71d7be1a6db659bb55e6dfaa18a2000000001",643,"eliminated",0,134,"bst",64.1148325358852
"6dbd5f37771d2d709937e9b236cfb71d7be1a6db659bb75e6dfaa18a2000000001",655,"eliminated",0,135,"bst",64.5933014354067
"6dbd5f37771d2d709937e9b236cfb71d7be1a6db659bb75e6dfaa58a2000000001",655,"eliminated",0,136,"bst",65.0717703349282
"6dbd5f37771d2d709937e9b236cfb71d7be1a6db659bb75e6dfaa58a6000000001",655,"eliminated",0,137,"bst",65.5502392344498
"6dbd5f37771d2d70d937e9b236cfb71d7be1a6db659bb75e6dfaa58a6000000001",662,"eliminated",0,138,"bst",66.0287081339713
"6dbd5f37771d2d70d937e9b276cfb71d7be1a6db659bb75e6dfaa58a6000000001",663,"eliminated",0,139,"bst",66.5071770334928
"6dbd5f37771d2d70d937e9b276cfb71d7be1a6db659bb75e6dfaa78a6000000001",663,"eliminated",0,140,"bst",66.9856459330144
"6dbd5f37771d2d70d937e9b276cfb71d7be9a6db659bb75e6dfaa78a6000000001",664,"eliminated",0,141,"bst",67.4641148325359
"6dbd5f37771d2d70d937e9b276cfb71d7be9a6db659bb75e6dfaa78a6000400001",664,"eliminated",0,142,"bst",67.9425837320574
"6dbd5f37771d2d70db37e9b276cfb71d7be9a6db659bb75e6dfaa78a6000400001",664,"eliminated",0,143,"bst",68.421052631579
"6dbd5f37771d2d70dbb7e9b276cfb71d7be9a6db659bb75e6dfaa78a6000400001",668,"eliminated",0,144,"bst",68.8995215311005
"6dbd5f37771d2d71dbb7e9b276cfb71d7be9a6db659bb75e6dfaa78a6000400001",671,"eliminated",0,145,"bst",69.377990430622
"6dbd5f37771d2d71dbb7e9b276cfb71d7be9a6db659bb75e6dfaa78a6000480001",671,"eliminated",0,146,"bst",69.8564593301435
"6dbd5f37771d2d71dbb7e9b276cfb71d7be9a6dbe59bb75e6dfaa78a6000480001",684,"eliminated",0,147,"bst",70.3349282296651
"6dbd5f37771d2d71dbb7e9b276cfb71d7beba6dbe59bb75e6dfaa78a6000480001",686,"eliminated",0,148,"bst",70.8133971291866
"6dbd5f37771d2d71dbb7e9b276cfb71d7beba6dbe59bb75e6dfaa78a6000480041",686,"eliminated",0,149,"bst",71.2918660287081
"6dbd5f37771d2d71dbb7e9b276cfb71d7beba6dbe59bb75e6dfaa79a6000480041",686,"eliminated",0,150,"bst",71.7703349282297
"6dbd5f37771d2d71dbb7e9b276cfb75d7beba6dbe59bb75e6dfaa79a6000480041",686,"eliminated",0,151,"bst",72.2488038277512
"6dbd5f37771d3d71dbb7e9b276cfb75d7beba6dbe59bb75e6dfaa79a6000480041",698,"eliminated",0,152,"bst",72.7272727272727
"6dbd5f37771d3d71dbb7e9b276cfb75d7beba6dbe59bb75e6dfaa79a60004800c1",698,"eliminated",0,153,"bst",73.2057416267943
"6dbd5f37771d3d71dbb7e9ba76cfb75d7beba6dbe59bb75e6dfaa79a60004800c1",707,"eliminated",0,154,"bst",73.6842105263158
"6dbd5f37771d3d71dbb7e9ba76cfb75d7beba6dbe59bb75e6dfaa79a60005800c1",707,"eliminated",0,155,"bst",74.1626794258373
"6dbd5f37771d3d71dbb7e9ba76cfb75d7beba6dbe59bb75e6dfaa79a60005800c3",707,"eliminated",0,156,"bst",74.6411483253589
"6dbd5f37771d3d71dbb7e9ba76efb75d7beba6dbe59bb75e6dfaa79a60005800c3",717,"eliminated",0,157,"bst",75.1196172248804
"6dbd5f37771d7d71dbb7e9ba76efb75d7beba6dbe59bb75e6dfaa79a60005800c3",722,"eliminated",0,158,"bst",75.5980861244019
"6dbd5f37771d7d71dbb7e9ba76efb75d7beba6dbe59bb7de6dfaa79a60005800c3",735,"eliminated",0,159,"bst",76.0765550239234
"6dbd5f37771d7d75dbb7e9ba76efb75d7beba6dbe59bb7de6dfaa79a60005800c3",736,"eliminated",0,160,"bst",76.555023923445
"6dbd5f37771d7d75dbb7e9ba76efb75d7beba6dbe59bb7de6dfaa79a60105800c3",736,"eliminated",0,161,"bst",77.0334928229665
"6dbd5f77771d7d75dbb7e9ba76efb75d7beba6dbe59bb7de6dfaa79a60105800c3",737,"eliminated",0,162,"bst",77.511961722488
"6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7de6dfaa79a60105800c3",743,"eliminated",0,163,"bst",77.9904306220096
"6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7de6dfaa7ba60105800c3",743,"eliminated",0,164,"bst",78.4688995215311
"6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaa7ba60105800c3",762,"eliminated",0,165,"bst",78.9473684210526
"6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaa7ba60107800c3",762,"eliminated",0,166,"bst",79.4258373205742
"6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaa7ba60107808c3",756,"eliminated",0,167,"bst",79.9043062200957
"6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaa7ba6010780cc3",756,"eliminated",0,168,"bst",80.3827751196172
"6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaafba6010780cc3",756,"eliminated",0,169,"bst",80.8612440191388
"6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaafba6010780ce3",756,"eliminated",0,170,"bst",81.3397129186603
"6dbd5f77771d7d75dbb7e9ba76efb75d7febb6dbe59bb7df6dfaafba6010780ce3",762,"eliminated",0,171,"bst",81.8181818181818
"6dbd5f77771d7d75dbb7e9ba76efb75d7febb6dbe59bb7df6dfaafba60107a0ce3",762,"eliminated",0,172,"bst",82.2966507177033
"6dbd5f77771d7d75dbb7e9ba76efb75d7febb7dbe59bb7df6dfaafba60107a0ce3",775,"eliminated",0,173,"bst",82.7751196172249
"6dbd5f77771d7d75dbb7e9ba76efb75d7febb7dbe59bb7df6dfaaffa60107a0ce3",775,"eliminated",0,174,"bst",83.2535885167464
"6dbd5f77771d7d75dbb7e9ba76efb75d7febb7dbe59bb7df6dfaaffa62107a0ce3",775,"eliminated",0,175,"bst",83.732057416268
"6dbd5f77771d7d75dbb7e9ba76efb75d7febb7dbe59bb7df6dfaaffa62307a0ce3",775,"eliminated",0,176,"bst",84.2105263157895
"6dbd5f77771d7d75dbb7f9ba76efb75d7febb7dbe59bb7df6dfaaffa62307a0ce3",775,"eliminated",0,177,"bst",84.688995215311
"6dbd5f77771d7d75dbb7f9ba76ffb75d7febb7dbe59bb7df6dfaaffa62307a0ce3",768,"eliminated",0,178,"bst",85.1674641148325
"6dbd5f77771d7d75dbb7f9ba76ffb75d7febb7dbe59bb7df6dfaaffb62307a0ce3",768,"eliminated",0,179,"bst",85.6459330143541
"6dbd5f77771d7d75dbb7f9ba76ffb75d7febb7dbe59bb7df6dfaaffb6a307a0ce3",768,"eliminated",0,180,"bst",86.1244019138756
"6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe59bb7df6dfaaffb6a307a0ce3",768,"eliminated",0,181,"bst",86.6028708133971
"6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe59bb7df6dfaaffb6a307a4ce3",768,"eliminated",0,182,"bst",87.0813397129187
"6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe59bb7df6dfaaffb6a317a4ce3",768,"eliminated",0,183,"bst",87.5598086124402
"6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe59bb7df6dfaaffb6a317a4cf3",768,"eliminated",0,184,"bst",88.0382775119617
"6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe59bb7df6dfaaffb6a317accf3",780,"eliminated",0,185,"bst",88.5167464114833
"6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe5dbb7df6dfaaffb6a317accf3",789,"eliminated",0,186,"bst",88.9952153110048
"6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe5dbb7df6dfaaffb6a357accf3",789,"eliminated",0,187,"bst",89.4736842105263
"6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbe5dbb7df6dfaaffb6a357accf3",795,"eliminated",0,188,"bst",89.9521531100478
"6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbe5dbb7df6dfaaffb6a357aecf3",795,"eliminated",0,189,"bst",90.4306220095694
"6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbe5dbb7df6dfabffb6a357aecf3",812,"eliminated",0,190,"bst",90.9090909090909
"6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbe5dbb7df6dfabffb6a3d7aecf3",812,"eliminated",0,191,"bst",91.3875598086124
"6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfabffb6a3d7aecf3",813,"eliminated",0,192,"bst",91.866028708134
"6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffb6a3d7aecf3",813,"eliminated",0,193,"bst",92.3444976076555
"6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffb6b3d7aecf3",813,"eliminated",0,194,"bst",92.822966507177
"6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbeb3d7aecf3",813,"eliminated",0,195,"bst",93.3014354066986
"6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbeb3f7aecf3",813,"eliminated",0,196,"bst",93.7799043062201
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbeb3f7aecf3",813,"eliminated",0,197,"bst",94.2583732057416
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbfb3f7aecf3",813,"eliminated",0,198,"bst",94.7368421052632
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbfb3f7eecf3",813,"eliminated",0,199,"bst",95.2153110047847
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbfb3f7eeef3",825,"eliminated",0,200,"bst",95.6937799043062
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbfbbf7eeef3",825,"eliminated",0,201,"bst",96.1722488038278
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbfbbf7eeff3",825,"eliminated",0,202,"bst",96.6507177033493
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6ffafffbfbbf7eeff3",908,"eliminated",0,203,"bst",97.1291866028708
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6ffafffffbbf7eeff3",908,"eliminated",0,204,"bst",97.6076555023923
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6ffaffffffbf7eeff3",908,"eliminated",0,205,"bst",98.0861244019139
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6ffaffffffbf7efff3",908,"eliminated",0,206,"bst",98.5645933014354
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6ffaffffffbf7efff7",974,"eliminated",0,207,"bst",99.0430622009569
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffaffffffbf7efff7",1207,"eliminated",0,208,"bst",99.5215311004785
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffaffffffbf7effff",1283,"eliminated",0,209,"bst",100
"6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffaffffffbf7effff",1283,"eliminated",20,209,"bst",100
"2000000000000000000000000000000",136,"eliminated",1,1,"bst",0.478468899521531
"2000000000000000200000000000000",136,"eliminated",1,2,"bst",0.956937799043062
"4000000002000000000000000200000000000000",136,"eliminated",1,3,"bst",1.43540669856459
"1000000000000004000000002000000000000000200000000000000",136,"eliminated",1,4,"bst",1.91387559808612
"40001000000000000004000000002000000000000000200000000000000",136,"eliminated",1,5,"bst",2.39234449760766
"40001000400000000004000000002000000000000000200000000000000",136,"eliminated",1,6,"bst",2.87081339712919
"40001000400000000006000000002000000000000000200000000000000",139,"eliminated",1,7,"bst",3.34928229665072
"40001000401000000006000000002000000000000000200000000000000",141,"eliminated",1,8,"bst",3.82775119617225
"40001000401000000006000000002000800000000000200000000000000",141,"eliminated",1,9,"bst",4.30622009569378
"40001000401000000006200000002000800000000000200000000000000",141,"eliminated",1,10,"bst",4.78468899521531
"40001000401000000006200000002000800001000000200000000000000",141,"eliminated",1,11,"bst",5.26315789473684
"40001000401020000006200000002000800001000000200000000000000",141,"eliminated",1,12,"bst",5.74162679425837
"40001010401020000006200000002000800001000000200000000000000",141,"eliminated",1,13,"bst",6.2200956937799
"40011010401020000006200000002000800001000000200000000000000",141,"eliminated",1,14,"bst",6.69856459330144
"40011010401020000006600000002000800001000000200000000000000",143,"eliminated",1,15,"bst",7.17703349282297
"2000040011010401020000006600000002000800001000000200000000000000",143,"eliminated",1,16,"bst",7.6555023923445
"2000040011010401020000006600000002000900001000000200000000000000",145,"eliminated",1,17,"bst",8.13397129186603
