id,iter,95th,5th,median,mean,stdev,min,max
1000a1320010c00892440a0344f8110300020090012040661a000000000000000,2,7979049,7979049,9353093,9353093,1943191.66,7979049,10727137
1000a1321010c00892440a0344f8110300020090012040661a000000000000000,2,8116525,8116525,9006166.5,9006166.5,1258143.07,8116525,9895808
1000a1321010c00892440a2344f8110300020090012040661a000000000000000,2,8388067,8388067,8537128,8537128,210804.09,8388067,8686189
1000a3321010c00892440a2344f8110300020090012040661a000000000000000,2,12542249,12542249,10553109,10553109,2813068.77,8563969,12542249
1000a3321010c00892440a2344f8110300020190012040661a000000000000000,2,8254484,8254484,7738263,7738263,730046.74,7222042,8254484
1000a3321010c20892440a2344f8110300020190012040661a000000000000000,2,8633871,8633871,8396939.5,8396939.5,335071.74,8160008,8633871
1000a3321010c20892440a2344f8110302020190012040661a000000000000000,2,8044162,8044162,9167817.5,9167817.5,1589088.85,8044162,10291473
1000a3321010c20892440a2344f8110302020190412040661a000000000000000,2,11941550,11941550,9704842.5,9704842.5,3163182.08,7468135,11941550
1000a3321010c20892440a2344f8110302020190412040661b000000000000000,2,10668325,10668325,9017640.5,9017640.5,2334420.41,7366956,10668325
1000b3321010c20892440a2344f8110302020190412040661b000000000000000,2,7925987,7925987,7998787,7998787,102954.75,7925987,8071587
1000b3321010c20892440a2344f8110302020190412040e61b000000000000000,2,8344603,8344603,8458374.5,8458374.5,160897.20,8344603,8572146
1000b3321010c20892440a2344f8110302020194412040e61b000000000000000,2,8954444,8954444,11007732,11007732,2903787.74,8954444,13061020
1000b3321010c20893440a2344f8110302020194412040e61b000000000000000,2,9830552,9830552,9040095,9040095,1117875.01,8249638,9830552
1000b3321010c20893448a2344f8110302020194412040e61b000000000000000,2,8300778,8300778,7729243,7729243,808272.55,7157708,8300778
1000b3321010c20893448a2344f8110302020194412040e65b000000000000000,2,8164757,8164757,9223793.5,9223793.5,1497703.78,8164757,10282830
1000b3321010c60893448a2344f8110302020194412040e65b000000000000000,2,7525778,7525778,8029151.5,8029151.5,711877.63,7525778,8532525
1000b3321010c60893448a2344f8110302020194412040e65f000000000000000,2,15825376,15825376,12268005,12268005,5030882.31,8710634,15825376
1000b3321010c60893448a234cf8110302020194412040e65f000000000000000,2,9291026,9291026,9161376,9161376,183352.79,9031726,9291026
