"program_name","permutation_id","path_id","level_id","conj_type","VCs","percent_specified"
"bst",3256,67,73,"Eliminated",419,34.9
"bst",3264,67,74,"Eliminated",424,35.4
"bst",3269,67,75,"Eliminated",419,35.9
"bst",3275,67,76,"Eliminated",466,36.4
"bst",3283,67,77,"Eliminated",466,36.8
"bst",3285,67,78,"Eliminated",482,37.3
"bst",3292,67,79,"Eliminated",499,37.8
"bst",3297,67,80,"Eliminated",499,38.3
"bst",3303,67,81,"Eliminated",501,38.8
"bst",3309,67,82,"Eliminated",504,39.2
"bst",3315,67,83,"Eliminated",506,39.7
"bst",3321,67,84,"Eliminated",507,40.2
"bst",3327,67,85,"Eliminated",507,40.7
"bst",3331,67,86,"Eliminated",506,41.1
"bst",3337,67,87,"Eliminated",543,41.6
"bst",3343,67,88,"Eliminated",551,42.1
"bst",3348,67,89,"Eliminated",552,42.6
"bst",3354,67,90,"Eliminated",553,43.1
"bst",3360,67,91,"Eliminated",554,43.5
"bst",3366,67,92,"Eliminated",568,44
"bst",3372,67,93,"Eliminated",577,44.5
"bst",3380,67,94,"Eliminated",577,45
"bst",3387,67,95,"Eliminated",598,45.5
"bst",3391,67,96,"Eliminated",609,45.9
"bst",3398,67,97,"Eliminated",609,46.4
"bst",3404,67,98,"Eliminated",614,46.9
"bst",3411,67,99,"Eliminated",649,47.4
"bst",3416,67,100,"Eliminated",649,47.8
"bst",3422,67,101,"Eliminated",663,48.3
"bst",3428,67,102,"Eliminated",663,48.8
"bst",3434,67,103,"Eliminated",665,49.3
"bst",3440,67,104,"Eliminated",665,49.8
"bst",3450,67,105,"Eliminated",667,50.2
"bst",3453,67,106,"Eliminated",669,50.7
"bst",3458,67,107,"Eliminated",672,51.2
"bst",3465,67,108,"Eliminated",672,51.7
"bst",3471,67,109,"Eliminated",672,52.2
"bst",3477,67,110,"Eliminated",672,52.6
"bst",3483,67,111,"Eliminated",673,53.1
"bst",3490,67,112,"Eliminated",676,53.6
"bst",3496,67,113,"Eliminated",676,54.1
"bst",3502,67,114,"Eliminated",686,54.5
"bst",3508,67,115,"Eliminated",733,55
"bst",3519,67,116,"Eliminated",736,55.5
"bst",3521,67,117,"Eliminated",748,56
"bst",3531,67,118,"Eliminated",748,56.5
"bst",3536,67,119,"Eliminated",752,56.9
