id,stress,iter,95th,5th,median,mean,stdev,min,max
3dbc5b73574d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa28dd3901ac332,0,10,2784980.75,1795674.0,1795674,1972613.2,543790.61,1755486,3515918
3dbc5b73574d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa28dd3901ac332,16,10,2952683.60,2894358.0,2894358,2880117,57370.20,2797655,2960996
3dbc5b73774d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ec337,0,10,1919275.55,1827528.5,1827528.5,1824450.8,62539.03,1733805,1962485
3dbc5b73774d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ec337,16,10,13563134.50,13465750.5,13465750.5,13455760.6,78089.47,13321015,13583947
3dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffaa3edfb901ec337,0,10,1942456.30,1855557.0,1855557,1845762,74105.12,1731069,1968451
3dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffaa3edfb901ec337,16,10,13480231.30,13413527.5,13413527.5,13346729.9,151255.43,13054697,13488424
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd1b7dfeff2a28dd210004312,0,10,1926648.25,1798317.0,1798317,1809508,72475.87,1736702,1945996
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd1b7dfeff2a28dd210004312,16,10,5736599.05,5587760.0,5587760,5597876,101431.25,5424305,5768194
1c204100430c340080b538895678124d62a0305a0551b4424f40a0000000000000,0,10,1905241.65,1765787.5,1765787.5,1794515.8,72339.02,1721873,1919580
1c204100430c340080b538895678124d62a0305a0551b4424f40a0000000000000,16,10,2873816.80,2766323.0,2766323,2770947.8,71538.92,2676351,2876704
3d2c4b53574d7d34dbb7bd9b56f9b34d77ebb2dbadd1b5d7eff2a2888200004002,0,10,1911689.25,1775132.0,1775132,1808179.9,65768.41,1741629,1965363
3d2c4b53574d7d34dbb7bd9b56f9b34d77ebb2dbadd1b5d7eff2a2888200004002,16,10,5812618.60,5688382.5,5688382.5,5688339.2,81011.48,5583778,5873905
c2000004204200080a130000458024120a00040014020000b0080000000000000,0,10,2591702.15,1797313.0,1797313,1929436.9,413761.67,1710659,3084629
c2000004204200080a130000458024120a00040014020000b0080000000000000,16,10,2292413.35,2210618.5,2210618.5,2227585.1,43104.67,2164911,2309458
1c204100430c341082b5b88956f8124d62a0305a2551b5424f42a0000000000000,0,10,1897501.85,1793525.5,1793525.5,1801750.3,59632.91,1712413,1918277
1c204100430c341082b5b88956f8124d62a0305a2551b5424f42a0000000000000,16,10,3945985.30,2785547.0,2785547,2983476.8,654799.13,2688745,4839427
1c204100430c341080b538895678124d62a0305a2551b5424f42a0000000000000,0,10,3406594.65,1906821.5,1906821.5,2137971.8,847785.52,1734880,4537635
1c204100430c341080b538895678124d62a0305a2551b5424f42a0000000000000,16,10,2961939.70,2782537.5,2782537.5,2812788.7,97448.01,2717409,2994940
1c204100430c300080b130895478124960a03048055020420f40a0000000000000,0,10,3083951.75,1818652.5,1818652.5,2037364.9,695676.16,1748139,4010072
1c204100430c300080b130895478124960a03048055020420f40a0000000000000,16,10,2803413.65,2659832.5,2659832.5,2686232.2,64768.31,2632315,2846093
7dbd5b77775d7d75dbb7fdbb76ffb75d7febb7dbedd3b7dfeffabffdffb87ee73f,0,10,1938943.40,1851633.5,1851633.5,1851868,55237.14,1781937,1953527
7dbd5b77775d7d75dbb7fdbb76ffb75d7febb7dbedd3b7dfeffabffdffb87ee73f,16,10,16175177.85,15570395.5,15570395.5,15668558.2,314007.23,15326601,16408740
c2000004204300080b130005478024120a01040015020400b0080000000000000,0,10,1930172.70,1785860.0,1785860,1801504.8,75250.58,1705020,1933995
c2000004204300080b130005478024120a01040015020400b0080000000000000,16,10,2609843.95,2526729.5,2526729.5,2532459.5,56927.16,2454867,2639962
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd1b7dfeff2a28dd210104312,0,10,1898560.95,1804356.0,1804356,1815013.2,59156.03,1737707,1918302
