id,iter,95th,5th,median,mean,stdev,min,max
80000000000000000,10,87990130,87990130,87990130,87990130,0,87990130,87990130
2000000000000000000000000000000000000000000000080000000000000000,10,27770386,27770386,27770386,27770386,0,27770386,27770386
2000000000200000000000000000000000000000000000080000000000000000,10,19503366,19503366,19503366,19503366,0,19503366,19503366
82000000000200000000000000000000000000000000000080000000000000000,10,16499712,16499712,16499712,16499712,0,16499712,16499712
82000000000200000000000001000000000000000000000080000000000000000,10,15679318,15679318,15679318,15679318,0,15679318,15679318
82000000000200000000000001800000000000000000000080000000000000000,10,12720853,12720853,12720853,12720853,0,12720853,12720853
82000000000200000000000001800000000000000002000080000000000000000,10,13456438,13456438,13456438,13456438,0,13456438,13456438
82000000000200000000000001800002000000000002000080000000000000000,10,17097405,17097405,17097405,17097405,0,17097405,17097405
82000000000200000000000001802002000000000002000080000000000000000,10,11198951,11198951,11198951,11198951,0,11198951,11198951
82000000000200000000000001802002000000000402000080000000000000000,10,11063697,11063697,11063697,11063697,0,11063697,11063697
82000000000200000000000001802002000000000402000090000000000000000,10,11140907,11140907,11140907,11140907,0,11140907,11140907
82000000000200000000000041802002000000000402000090000000000000000,10,10662407,10662407,10662407,10662407,0,10662407,10662407
82000000000200000000000041802002000000001402000090000000000000000,10,9783605,9783605,9783605,9783605,0,9783605,9783605
820000000002000000000000418020020000000014020000b0000000000000000,10,11710280,11710280,11710280,11710280,0,11710280,11710280
820000000002000000000000418020120000000014020000b0000000000000000,10,14382957,14382957,14382957,14382957,0,14382957,14382957
820000000002000000100000418020120000000014020000b0000000000000000,10,11258973,11258973,11258973,11258973,0,11258973,11258973
820000000002000000100000418020120800000014020000b0000000000000000,10,11521379,11521379,11521379,11521379,0,11521379,11521379
820000000002000000110000418020120800000014020000b0000000000000000,10,11780622,11780622,11780622,11780622,0,11780622,11780622
820000000002000000130000418020120800000014020000b0000000000000000,10,10680024,10680024,10680024,10680024,0,10680024,10680024
820000000002000000130000458020120800000014020000b0000000000000000,10,9860200,9860200,9860200,9860200,0,9860200,9860200
820000000042000000130000458020120800000014020000b0000000000000000,10,10159405,10159405,10159405,10159405,0,10159405,10159405
820000000042000000130000458020120800040014020000b0000000000000000,10,9822278,9822278,9822278,9822278,0,9822278,9822278
820000000042000000130000458020120a00040014020000b0000000000000000,10,10257288,10257288,10257288,10257288,0,10257288,10257288
c20000000042000000130000458020120a00040014020000b0000000000000000,10,9421434,9421434,9421434,9421434,0,9421434,9421434
c20000000042000800130000458020120a00040014020000b0000000000000000,10,9390909,9390909,9390909,9390909,0,9390909,9390909
c20000000042000808130000458020120a00040014020000b0000000000000000,10,10143558,10143558,10143558,10143558,0,10143558,10143558
c20000000042000808130000458020120a00040014020000b0080000000000000,10,9474603,9474603,9474603,9474603,0,9474603,9474603
c20000000042000808130000458024120a00040014020000b0080000000000000,10,19250786,19250786,19250786,19250786,0,19250786,19250786
c20000040042000808130000458024120a00040014020000b0080000000000000,10,10140091,10140091,10140091,10140091,0,10140091,10140091
c20000042042000808130000458024120a00040014020000b0080000000000000,10,10245031,10245031,10245031,10245031,0,10245031,10245031
c2000004204200080a130000458024120a00040014020000b0080000000000000,10,9873109,9873109,9873109,9873109,0,9873109,9873109
c2000004204200080b130000458024120a00040014020000b0080000000000000,10,11076264,11076264,11076264,11076264,0,11076264,11076264
c2000004204200080b130000478024120a00040014020000b0080000000000000,10,9903604,9903604,9903604,9903604,0,9903604,9903604
c2000004204200080b130000478024120a00040014020400b0080000000000000,10,9979000,9979000,9979000,9979000,0,9979000,9979000
c2000004204200080b130000478024120a01040014020400b0080000000000000,10,11576480,11576480,11576480,11576480,0,11576480,11576480
c2000004204200080b130000478024120a01040015020400b0080000000000000,10,11256874,11256874,11256874,11256874,0,11256874,11256874
c2000004204200080b130004478024120a01040015020400b0080000000000000,10,10410971,10410971,10410971,10410971,0,10410971,10410971
c2000004204200080b130005478024120a01040015020400b0080000000000000,10,10761913,10761913,10761913,10761913,0,10761913,10761913
c2000004204300080b130005478024120a01040015020400b0080000000000000,10,10336781,10336781,10336781,10336781,0,10336781,10336781
c2000004204300080b130005478024120a01040015020400f0080000000000000,10,10824759,10824759,10824759,10824759,0,10824759,10824759
c2000004204300080b130005478024120a01040015020420f0080000000000000,10,10611260,10611260,10611260,10611260,0,10611260,10611260
c2000004204300080b130085478024120a01040015020420f0080000000000000,10,10418203,10418203,10418203,10418203,0,10418203,10418203
c2000004204300080b130085478024160a01040015020420f0080000000000000,10,10861707,10861707,10861707,10861707,0,10861707,10861707
c2000004204300080b130085478024160a01040055020420f0080000000000000,10,10733934,10733934,10733934,10733934,0,10733934,10733934
1c2000004204300080b130085478024160a01040055020420f00a0000000000000,10,11032796,11032796,11032796,11032796,0,11032796,11032796
1c2000004204300080b130885478024160a01040055020420f00a0000000000000,10,10451964,10451964,10451964,10451964,0,10451964,10451964
1c2000004304300080b130885478024160a01040055020420f00a0000000000000,10,10911123,10911123,10911123,10911123,0,10911123,10911123
1c2040004304300080b130885478024160a01040055020420f00a0000000000000,10,10567096,10567096,10567096,10567096,0,10567096,10567096
1c2040004304300080b130885478024160a01040055020420f40a0000000000000,10,13022303,13022303,13022303,13022303,0,13022303,13022303
1c2040004304300080b130885478124160a01040055020420f40a0000000000000,10,11432317,11432317,11432317,11432317,0,11432317,11432317
1c2040004304300080b130885478124160a01048055020420f40a0000000000000,10,11685869,11685869,11685869,11685869,0,11685869,11685869
1c2040004304300080b130895478124160a01048055020420f40a0000000000000,10,12082670,12082670,12082670,12082670,0,12082670,12082670
1c2040004304300080b130895478124960a01048055020420f40a0000000000000,10,11136724,11136724,11136724,11136724,0,11136724,11136724
1c2041004304300080b130895478124960a01048055020420f40a0000000000000,10,10731013,10731013,10731013,10731013,0,10731013,10731013
1c2041004304300080b130895478124960a03048055020420f40a0000000000000,10,10667922,10667922,10667922,10667922,0,10667922,10667922
1c204100430c300080b130895478124960a03048055020420f40a0000000000000,10,10893115,10893115,10893115,10893115,0,10893115,10893115
1c204100430c300080b130895678124960a03048055020420f40a0000000000000,10,10229391,10229391,10229391,10229391,0,10229391,10229391
1c204100430c300080b138895678124960a03048055020420f40a0000000000000,10,10307483,10307483,10307483,10307483,0,10307483,10307483
1c204100430c300080b138895678124960a03048055020424f40a0000000000000,10,10181948,10181948,10181948,10181948,0,10181948,10181948
1c204100430c340080b138895678124960a03048055020424f40a0000000000000,10,10025705,10025705,10025705,10025705,0,10025705,10025705
1c204100430c340080b538895678124960a03048055020424f40a0000000000000,10,10128304,10128304,10128304,10128304,0,10128304,10128304
1c204100430c340080b538895678124960a03048055024424f40a0000000000000,10,9540851,9540851,9540851,9540851,0,9540851,9540851
1c204100430c340080b538895678124960a03058055024424f40a0000000000000,10,9898371,9898371,9898371,9898371,0,9898371,9898371
