id,iter,95th,5th,median,mean,stdev,min,max
80000000000000000,10,263449842,263449842,263449842,263449842,0,263449842,263449842
2000000000000000000000000000000000000000000000080000000000000000,10,87927719,87927719,87927719,87927719,0,87927719,87927719
2000000000200000000000000000000000000000000000080000000000000000,10,69945925,69945925,69945925,69945925,0,69945925,69945925
82000000000200000000000000000000000000000000000080000000000000000,10,60634292,60634292,60634292,60634292,0,60634292,60634292
82000000000200000000000001000000000000000000000080000000000000000,10,56973197,56973197,56973197,56973197,0,56973197,56973197
82000000000200000000000001800000000000000000000080000000000000000,10,54682468,54682468,54682468,54682468,0,54682468,54682468
82000000000200000000000001800000000000000002000080000000000000000,10,50359626,50359626,50359626,50359626,0,50359626,50359626
82000000000200000000000001800002000000000002000080000000000000000,10,45414256,45414256,45414256,45414256,0,45414256,45414256
82000000000200000000000001802002000000000002000080000000000000000,10,42431197,42431197,42431197,42431197,0,42431197,42431197
82000000000200000000000001802002000000000402000080000000000000000,10,38936783,38936783,38936783,38936783,0,38936783,38936783
82000000000200000000000001802002000000000402000090000000000000000,10,42767199,42767199,42767199,42767199,0,42767199,42767199
82000000000200000000000041802002000000000402000090000000000000000,10,31017330,31017330,31017330,31017330,0,31017330,31017330
82000000000200000000000041802002000000001402000090000000000000000,10,31548445,31548445,31548445,31548445,0,31548445,31548445
820000000002000000000000418020020000000014020000b0000000000000000,10,28570459,28570459,28570459,28570459,0,28570459,28570459
820000000002000000000000418020120000000014020000b0000000000000000,10,28179723,28179723,28179723,28179723,0,28179723,28179723
820000000002000000100000418020120000000014020000b0000000000000000,10,26543846,26543846,26543846,26543846,0,26543846,26543846
820000000002000000100000418020120800000014020000b0000000000000000,10,26906887,26906887,26906887,26906887,0,26906887,26906887
820000000002000000110000418020120800000014020000b0000000000000000,10,25317868,25317868,25317868,25317868,0,25317868,25317868
820000000002000000130000418020120800000014020000b0000000000000000,10,22090175,22090175,22090175,22090175,0,22090175,22090175
820000000002000000130000458020120800000014020000b0000000000000000,10,21124567,21124567,21124567,21124567,0,21124567,21124567
820000000042000000130000458020120800000014020000b0000000000000000,10,19654545,19654545,19654545,19654545,0,19654545,19654545
820000000042000000130000458020120800040014020000b0000000000000000,10,20136358,20136358,20136358,20136358,0,20136358,20136358
820000000042000000130000458020120a00040014020000b0000000000000000,10,18552988,18552988,18552988,18552988,0,18552988,18552988
c20000000042000000130000458020120a00040014020000b0000000000000000,10,21882992,21882992,21882992,21882992,0,21882992,21882992
c20000000042000800130000458020120a00040014020000b0000000000000000,10,17956617,17956617,17956617,17956617,0,17956617,17956617
c20000000042000808130000458020120a00040014020000b0000000000000000,10,17763551,17763551,17763551,17763551,0,17763551,17763551
c20000000042000808130000458020120a00040014020000b0080000000000000,10,18901554,18901554,18901554,18901554,0,18901554,18901554
c20000000042000808130000458024120a00040014020000b0080000000000000,10,18037866,18037866,18037866,18037866,0,18037866,18037866
c20000040042000808130000458024120a00040014020000b0080000000000000,10,17903026,17903026,17903026,17903026,0,17903026,17903026
c20000042042000808130000458024120a00040014020000b0080000000000000,10,17821628,17821628,17821628,17821628,0,17821628,17821628
c2000004204200080a130000458024120a00040014020000b0080000000000000,10,18609294,18609294,18609294,18609294,0,18609294,18609294
