id,iter,95th,5th,median,mean,stdev,min,max
80000000000000000,10,2455381976,2455381976,2455381976,2455381976,0,2455381976,2455381976
2000000000000000000000000000000000000000000000080000000000000000,10,558603638,558603638,558603638,558603638,0,558603638,558603638
2000000000200000000000000000000000000000000000080000000000000000,10,489505778,489505778,489505778,489505778,0,489505778,489505778
82000000000200000000000000000000000000000000000080000000000000000,10,464280147,464280147,464280147,464280147,0,464280147,464280147
82000000000200000000000001000000000000000000000080000000000000000,10,450331289,450331289,450331289,450331289,0,450331289,450331289
82000000000200000000000001800000000000000000000080000000000000000,10,437915372,437915372,437915372,437915372,0,437915372,437915372
82000000000200000000000001800000000000000002000080000000000000000,10,403099088,403099088,403099088,403099088,0,403099088,403099088
82000000000200000000000001800002000000000002000080000000000000000,10,381178982,381178982,381178982,381178982,0,381178982,381178982
82000000000200000000000001802002000000000002000080000000000000000,10,375174864,375174864,375174864,375174864,0,375174864,375174864
82000000000200000000000001802002000000000402000080000000000000000,10,376826242,376826242,376826242,376826242,0,376826242,376826242
82000000000200000000000001802002000000000402000090000000000000000,10,392152554,392152554,392152554,392152554,0,392152554,392152554
82000000000200000000000041802002000000000402000090000000000000000,10,366076701,366076701,366076701,366076701,0,366076701,366076701
82000000000200000000000041802002000000001402000090000000000000000,10,372126903,372126903,372126903,372126903,0,372126903,372126903
820000000002000000000000418020020000000014020000b0000000000000000,10,395605333,395605333,395605333,395605333,0,395605333,395605333
820000000002000000000000418020120000000014020000b0000000000000000,10,370164362,370164362,370164362,370164362,0,370164362,370164362
820000000002000000100000418020120000000014020000b0000000000000000,10,394375479,394375479,394375479,394375479,0,394375479,394375479
820000000002000000100000418020120800000014020000b0000000000000000,10,415142898,415142898,415142898,415142898,0,415142898,415142898
820000000002000000110000418020120800000014020000b0000000000000000,10,373272418,373272418,373272418,373272418,0,373272418,373272418
820000000002000000130000418020120800000014020000b0000000000000000,10,350988188,350988188,350988188,350988188,0,350988188,350988188
820000000002000000130000458020120800000014020000b0000000000000000,10,357070215,357070215,357070215,357070215,0,357070215,357070215
820000000042000000130000458020120800000014020000b0000000000000000,10,346841903,346841903,346841903,346841903,0,346841903,346841903
820000000042000000130000458020120800040014020000b0000000000000000,10,372752796,372752796,372752796,372752796,0,372752796,372752796
820000000042000000130000458020120a00040014020000b0000000000000000,10,356178442,356178442,356178442,356178442,0,356178442,356178442
c20000000042000000130000458020120a00040014020000b0000000000000000,10,376427808,376427808,376427808,376427808,0,376427808,376427808
c20000000042000800130000458020120a00040014020000b0000000000000000,10,361786995,361786995,361786995,361786995,0,361786995,361786995
c20000000042000808130000458020120a00040014020000b0000000000000000,10,381633171,381633171,381633171,381633171,0,381633171,381633171
c20000000042000808130000458020120a00040014020000b0080000000000000,10,356995651,356995651,356995651,356995651,0,356995651,356995651
c20000000042000808130000458024120a00040014020000b0080000000000000,10,388764821,388764821,388764821,388764821,0,388764821,388764821
c20000040042000808130000458024120a00040014020000b0080000000000000,10,360220776,360220776,360220776,360220776,0,360220776,360220776
c20000042042000808130000458024120a00040014020000b0080000000000000,10,388456699,388456699,388456699,388456699,0,388456699,388456699
c2000004204200080a130000458024120a00040014020000b0080000000000000,10,371706871,371706871,371706871,371706871,0,371706871,371706871
c2000004204200080b130000458024120a00040014020000b0080000000000000,10,356831086,356831086,356831086,356831086,0,356831086,356831086
c2000004204200080b130000478024120a00040014020000b0080000000000000,10,364760629,364760629,364760629,364760629,0,364760629,364760629
c2000004204200080b130000478024120a00040014020400b0080000000000000,10,382229407,382229407,382229407,382229407,0,382229407,382229407
c2000004204200080b130000478024120a01040014020400b0080000000000000,10,365089428,365089428,365089428,365089428,0,365089428,365089428
c2000004204200080b130000478024120a01040015020400b0080000000000000,10,388822389,388822389,388822389,388822389,0,388822389,388822389
c2000004204200080b130004478024120a01040015020400b0080000000000000,10,378615817,378615817,378615817,378615817,0,378615817,378615817
c2000004204200080b130005478024120a01040015020400b0080000000000000,10,375207341,375207341,375207341,375207341,0,375207341,375207341
c2000004204300080b130005478024120a01040015020400b0080000000000000,10,383269630,383269630,383269630,383269630,0,383269630,383269630
c2000004204300080b130005478024120a01040015020400f0080000000000000,10,428233020,428233020,428233020,428233020,0,428233020,428233020
c2000004204300080b130005478024120a01040015020420f0080000000000000,10,395834660,395834660,395834660,395834660,0,395834660,395834660
c2000004204300080b130085478024120a01040015020420f0080000000000000,10,390441970,390441970,390441970,390441970,0,390441970,390441970
