id,stress,iter,95th,5th,median,mean,stdev,min,max
3dbc5b73574d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa28dd3901ac332,0,10,2285342.05,1767279.0,1767279,1858029.4,274131.96,1704343,2620804
3dbc5b73574d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa28dd3901ac332,16,10,23720737.40,23396157.5,23396157.5,23383759.1,232505.60,23056782,23821604
3dbc5b73774d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ec337,0,10,1874887.50,1734932.0,1734932,1762662.1,67290.00,1699105,1903737
3dbc5b73774d7d74dbb7fdbb56fbb75d7febb6dbadd3b7dfeffaa2cdd3901ec337,16,10,23888774.80,23187747.0,23187747,23281574.8,361830.72,22989522,24242275
3dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffaa3edfb901ec337,0,10,1955819.00,1767505.5,1767505.5,1823907.7,90922.66,1736102,1988003
3dbd5b77775d7d75dbb7fdbb76fbb75d7febb6dbadd3b7dfeffaa3edfb901ec337,16,10,28620404.50,28172024.5,28172024.5,28208928.3,298927.96,27791467,28636312
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd1b7dfeff2a28dd210004312,0,10,2338148.70,1755470.0,1755470,1857191,310592.59,1697307,2726244
3d3c5b73574d7d74dbb7fdbb56fbb74d7febb6dbadd1b7dfeff2a28dd210004312,16,10,22963996.65,22435787.5,22435787.5,22473677,354944.80,22144093,23176020
1c204100430c340080b538895678124d62a0305a0551b4424f40a0000000000000,0,10,1846393.50,1748752.0,1748752,1763737.9,70548.70,1681987,1857207
1c204100430c340080b538895678124d62a0305a0551b4424f40a0000000000000,16,10,7036800.80,6885244.0,6885244,6890082.9,100261.31,6726471,7058570
3d2c4b53574d7d34dbb7bd9b56f9b34d77ebb2dbadd1b5d7eff2a2888200004002,0,10,1914569.15,1792162.5,1792162.5,1804069.4,71845.78,1728092,1959566
3d2c4b53574d7d34dbb7bd9b56f9b34d77ebb2dbadd1b5d7eff2a2888200004002,16,10,20487923.60,20300835.5,20300835.5,20263231.6,194944.12,19904051,20538194
c2000004204200080a130000458024120a00040014020000b0080000000000000,0,10,2322385.35,1705197.0,1705197,1842392.7,285273.36,1675641,2605443
